_BACKGROUND,5p,10p,15p
TMCC1,TMCC1,TMCC1,TMCC1
SLC38A9,SLC38A9,SLC38A9,SLC38A9
VRK2,VRK2,VRK2,VRK2
NFIA,NFIA,NFIA,NFIA
ORC4,ORC4,ORC4,ORC4
SUPT3H,SUPT3H,SUPT3H,SUPT3H
BMPR1A,BMPR1A,BMPR1A,BMPR1A
NPAS3,NPAS3,NPAS3,NPAS3
ENOX1,ENOX1,ENOX1,ENOX1
NBEA,NBEA,NBEA,NBEA
TMTC2,TMTC2,TMTC2,TMTC2
PKP4,PKP4,PKP4,PKP4
LCOR,LCOR,LCOR,LCOR
RHOBTB1,RHOBTB1,RHOBTB1,RHOBTB1
STOX2,STOX2,STOX2,STOX2
RBPJ,RBPJ,RBPJ,RBPJ
SSBP2,SSBP2,SSBP2,SSBP2
PHF21A,PHF21A,PHF21A,PHF21A
RABGAP1L,RABGAP1L,RABGAP1L,RABGAP1L
LPGAT1,LPGAT1,LPGAT1,LPGAT1
PPM1H,PPM1H,PPM1H,PPM1H
CDH20,CDH20,CDH20,CDH20
ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7
L3MBTL4,L3MBTL4,L3MBTL4,L3MBTL4
ATP8A1,ATP8A1,ATP8A1,ATP8A1
CDK6,CDK6,CDK6,CDK6
KANK1,KANK1,KANK1,KANK1
TAPT1-AS1,TAPT1-AS1,TAPT1-AS1,TAPT1-AS1
NLGN4Y,NLGN4Y,NLGN4Y,NLGN4Y
FAT4,FAT4,FAT4,FAT4
PDE4B,PDE4B,PDE4B,PDE4B
FER,FER,FER,FER
CNTNAP2,CNTNAP2,CNTNAP2,CNTNAP2
SMG7,SMG7,SMG7,SMG7
DSE,DSE,DSE,DSE
RYR2,RYR2,RYR2,RYR2
HNRNPH3,HNRNPH3,HNRNPH3,HNRNPH3
AUTS2,AUTS2,AUTS2,AUTS2
HBP1,HBP1,HBP1,HBP1
ASXL3,ASXL3,ASXL3,ASXL3
EDIL3,EDIL3,EDIL3,EDIL3
ZNF644,ZNF644,ZNF644,ZNF644
SMAD2,SMAD2,SMAD2,SMAD2
ZSWIM6,ZSWIM6,ZSWIM6,ZSWIM6
FTCDNL1,FTCDNL1,FTCDNL1,FTCDNL1
ELOVL6,ELOVL6,ELOVL6,ELOVL6
MTUS1,MTUS1,MTUS1,MTUS1
RASGEF1B,RASGEF1B,RASGEF1B,RASGEF1B
LINC01135,LINC01135,LINC01135,LINC01135
PLPPR1,PLPPR1,PLPPR1,PLPPR1
TCF12,TCF12,TCF12,TCF12
CNOT4,CNOT4,CNOT4,CNOT4
GREB1L,GREB1L,GREB1L,GREB1L
SFMBT2,SFMBT2,SFMBT2,SFMBT2
SYT14,SYT14,SYT14,SYT14
ZFAND6,ZFAND6,ZFAND6,ZFAND6
BTBD10,BTBD10,BTBD10,BTBD10
AP3S1,AP3S1,AP3S1,AP3S1
SPATS2L,SPATS2L,SPATS2L,SPATS2L
MAGI1,MAGI1,MAGI1,MAGI1
SRGAP1,SRGAP1,SRGAP1,SRGAP1
CREB1,CREB1,CREB1,CREB1
KAT6B,KAT6B,KAT6B,KAT6B
CDKL5,CDKL5,CDKL5,CDKL5
ZNF652,ZNF652,ZNF652,ZNF652
RNF217,RNF217,RNF217,RNF217
GTDC1,GTDC1,GTDC1,GTDC1
ATG10,ATG10,ATG10,ATG10
CDH11,CDH11,CDH11,CDH11
FOXP1,FOXP1,FOXP1,FOXP1
SPRED1,SPRED1,SPRED1,SPRED1
PTPN13,PTPN13,PTPN13,PTPN13
ATF2,ATF2,ATF2,ATF2
FBN1,FBN1,FBN1,FBN1
PCDH10,PCDH10,PCDH10,PCDH10
ELF2,ELF2,ELF2,ELF2
MAGI2,MAGI2,MAGI2,MAGI2
PPM1L,PPM1L,PPM1L,PPM1L
KANSL1L,KANSL1L,KANSL1L,KANSL1L
ZNF148,ZNF148,ZNF148,ZNF148
THOC2,THOC2,THOC2,THOC2
MARCH1,MARCH1,MARCH1,MARCH1
NAP1L1,NAP1L1,NAP1L1,NAP1L1
TXNDC16,TXNDC16,TXNDC16,TXNDC16
KATNAL1,KATNAL1,KATNAL1,KATNAL1
RHBDD1,RHBDD1,RHBDD1,RHBDD1
PLPP1,PLPP1,PLPP1,PLPP1
SHOC2,SHOC2,SHOC2,SHOC2
PPFIA2,PPFIA2,PPFIA2,PPFIA2
IGF1R,IGF1R,IGF1R,IGF1R
TMEFF2,TMEFF2,TMEFF2,TMEFF2
ZNF891,ZNF891,ZNF891,ZNF891
AP4S1,AP4S1,AP4S1,AP4S1
HMBOX1,HMBOX1,HMBOX1,HMBOX1
VEZF1,VEZF1,VEZF1,VEZF1
PTPRK,PTPRK,PTPRK,PTPRK
GRM3,GRM3,GRM3,GRM3
RORA,RORA,RORA,RORA
BARD1,BARD1,BARD1,BARD1
NRF1,NRF1,NRF1,NRF1
GALNT13,GALNT13,GALNT13,GALNT13
STAT5B,STAT5B,STAT5B,STAT5B
KLHL8,KLHL8,KLHL8,KLHL8
MOB3B,MOB3B,MOB3B,MOB3B
SLC39A10,SLC39A10,SLC39A10,SLC39A10
ITSN1,ITSN1,ITSN1,ITSN1
TTTY14,TTTY14,TTTY14,TTTY14
USP25,USP25,USP25,USP25
IRS2,IRS2,IRS2,IRS2
FAR1,FAR1,FAR1,FAR1
CACNA2D1,CACNA2D1,CACNA2D1,CACNA2D1
XPR1,XPR1,XPR1,XPR1
MAPRE2,MAPRE2,MAPRE2,MAPRE2
FBXL17,FBXL17,FBXL17,FBXL17
TMEM117,TMEM117,TMEM117,TMEM117
SNCA,SNCA,SNCA,SNCA
PRKD1,PRKD1,PRKD1,PRKD1
PSMD14,PSMD14,PSMD14,PSMD14
CGGBP1,CGGBP1,CGGBP1,CGGBP1
NOS1AP,NOS1AP,NOS1AP,NOS1AP
KDM4C,KDM4C,KDM4C,KDM4C
SMURF1,SMURF1,SMURF1,SMURF1
