_BACKGROUND,5p,10p,15p
PTPRK,PTPRK,PTPRK,PTPRK
PDS5A,PDS5A,PDS5A,PDS5A
GPR158,GPR158,GPR158,GPR158
NR3C2,NR3C2,NR3C2,NR3C2
AHCTF1,AHCTF1,AHCTF1,AHCTF1
RBMS1,RBMS1,RBMS1,RBMS1
LRRC8B,LRRC8B,LRRC8B,LRRC8B
ZEB2,ZEB2,ZEB2,ZEB2
CXXC5,CXXC5,CXXC5,CXXC5
GPBP1L1,GPBP1L1,GPBP1L1,GPBP1L1
PLD5,PLD5,PLD5,PLD5
LIN7A,LIN7A,LIN7A,LIN7A
NR2C2,NR2C2,NR2C2,NR2C2
KCNC2,KCNC2,KCNC2,KCNC2
HP1BP3,HP1BP3,HP1BP3,HP1BP3
AHDC1,AHDC1,AHDC1,AHDC1
RORA,RORA,RORA,RORA
CDH20,CDH20,CDH20,CDH20
GRM5,GRM5,GRM5,GRM5
DOCK10,DOCK10,DOCK10,DOCK10
RND3,RND3,RND3,RND3
HIF1A,HIF1A,HIF1A,HIF1A
KLF13,KLF13,KLF13,KLF13
FAM110B,FAM110B,FAM110B,FAM110B
CTNNB1,CTNNB1,CTNNB1,CTNNB1
DPY19L1,DPY19L1,DPY19L1,DPY19L1
TFDP2,TFDP2,TFDP2,TFDP2
TMOD1,TMOD1,TMOD1,TMOD1
FAM117B,FAM117B,FAM117B,FAM117B
TRPS1,TRPS1,TRPS1,TRPS1
CNTN1,CNTN1,CNTN1,CNTN1
LINC00894,LINC00894,LINC00894,LINC00894
SNTG1,SNTG1,SNTG1,SNTG1
APP,APP,APP,APP
MXD1,MXD1,MXD1,MXD1
EPB41L4B,EPB41L4B,EPB41L4B,EPB41L4B
LPIN2,LPIN2,LPIN2,LPIN2
HDAC2,HDAC2,HDAC2,HDAC2
GRIA4,GRIA4,GRIA4,GRIA4
SNAP25,SNAP25,SNAP25,SNAP25
MEF2C-AS1,MEF2C-AS1,MEF2C-AS1,MEF2C-AS1
MTHFD1,MTHFD1,MTHFD1,MTHFD1
CLOCK,CLOCK,CLOCK,CLOCK
KDM4C,KDM4C,KDM4C,KDM4C
ERC2,ERC2,ERC2,ERC2
NXPH2,NXPH2,NXPH2,NXPH2
KIF13B,KIF13B,KIF13B,KIF13B
RUFY3,RUFY3,RUFY3,RUFY3
SEMA6D,SEMA6D,SEMA6D,SEMA6D
ADGRL2,ADGRL2,ADGRL2,ADGRL2
ZNF322,ZNF322,ZNF322,ZNF322
YWHAZ,YWHAZ,YWHAZ,YWHAZ
PPP1R16B,PPP1R16B,PPP1R16B,PPP1R16B
PLEKHA6,PLEKHA6,PLEKHA6,PLEKHA6
KITLG,KITLG,KITLG,KITLG
GRIK4,GRIK4,GRIK4,GRIK4
ZNF462,ZNF462,ZNF462,ZNF462
MATN2,MATN2,MATN2,MATN2
HS6ST3,HS6ST3,HS6ST3,HS6ST3
ZNF652,ZNF652,ZNF652,ZNF652
BRF1,BRF1,BRF1,BRF1
SV2C,SV2C,SV2C,SV2C
SMPD3,SMPD3,SMPD3,SMPD3
DCC,DCC,DCC,DCC
LSM6,LSM6,LSM6,LSM6
FAT4,FAT4,FAT4,FAT4
FOXR1,FOXR1,FOXR1,FOXR1
HMBOX1,HMBOX1,HMBOX1,HMBOX1
ZBTB2,ZBTB2,ZBTB2,ZBTB2
NDFIP2,NDFIP2,NDFIP2,NDFIP2
FNDC3B,FNDC3B,FNDC3B,FNDC3B
ZBTB43,ZBTB43,ZBTB43,ZBTB43
HDAC9,HDAC9,HDAC9,HDAC9
TOX,TOX,TOX,TOX
GULP1,GULP1,GULP1,GULP1
MAPK4,MAPK4,MAPK4,MAPK4
RASSF8,RASSF8,RASSF8,RASSF8
LINC00472,LINC00472,LINC00472,LINC00472
ADAMTS5,ADAMTS5,ADAMTS5,ADAMTS5
CACNA1C,CACNA1C,CACNA1C,CACNA1C
NFIB,NFIB,NFIB,NFIB
LRRFIP2,LRRFIP2,LRRFIP2,LRRFIP2
RAB7A,RAB7A,RAB7A,RAB7A
RBPJ,RBPJ,RBPJ,RBPJ
TBL1XR1,TBL1XR1,TBL1XR1,TBL1XR1
CSMD3,CSMD3,CSMD3,CSMD3
ZNF804A,ZNF804A,ZNF804A,ZNF804A
HIVEP3,HIVEP3,HIVEP3,HIVEP3
KIAA0319,KIAA0319,KIAA0319,KIAA0319
PCSK2,PCSK2,PCSK2,PCSK2
ZNF148,ZNF148,ZNF148,ZNF148
ZNRF1,ZNRF1,ZNRF1,ZNRF1
TJP1,TJP1,TJP1,TJP1
MTM1,MTM1,MTM1,MTM1
TASP1,TASP1,TASP1,TASP1
EPHA5,EPHA5,EPHA5,EPHA5
HNRNPH3,HNRNPH3,HNRNPH3,HNRNPH3
KCNMB4,KCNMB4,KCNMB4,KCNMB4
FAM168A,FAM168A,FAM168A,FAM168A
HIVEP1,HIVEP1,HIVEP1,HIVEP1
SVIL,SVIL,SVIL,SVIL
MME,MME,MME,MME
SMAD4,SMAD4,SMAD4,SMAD4
TMTC1,TMTC1,TMTC1,TMTC1
RSPO3,RSPO3,RSPO3,RSPO3
KCNJ6,KCNJ6,KCNJ6,KCNJ6
FAM155A,FAM155A,FAM155A,FAM155A
TBC1D5,TBC1D5,TBC1D5,TBC1D5
KLF12,KLF12,KLF12,KLF12
SOX2,SOX2,SOX2,SOX2
ESRRG,ESRRG,ESRRG,ESRRG
ABCA1,ABCA1,ABCA1,ABCA1
POU2F1,POU2F1,POU2F1,POU2F1
PDE4D,PDE4D,PDE4D,PDE4D
NPAS3,NPAS3,NPAS3,NPAS3
LINGO2,LINGO2,LINGO2,LINGO2
ERBB4,ERBB4,ERBB4,ERBB4
FAR2,FAR2,FAR2,FAR2
THRB,THRB,THRB,THRB
FOXJ3,FOXJ3,FOXJ3,FOXJ3
SNAP25-AS1,SNAP25-AS1,SNAP25-AS1,SNAP25-AS1
THRB-AS1,THRB-AS1,THRB-AS1,THRB-AS1
PRKAR2B,,PRKAR2B,PRKAR2B
OSBPL3,,OSBPL3,OSBPL3
SAMD4A,,SAMD4A,SAMD4A
LCOR,,LCOR,LCOR
DIAPH2,,DIAPH2,DIAPH2
HAS2,,HAS2,HAS2
NCOA2,,NCOA2,NCOA2
STAU2,,STAU2,STAU2
INPP4B,,INPP4B,INPP4B
ZNF280D,,ZNF280D,ZNF280D
ZNF326,,ZNF326,ZNF326
NRF1,,NRF1,NRF1
DGKI,,DGKI,DGKI
NFKB1,,NFKB1,NFKB1
SGCZ,,SGCZ,SGCZ
MSI2,,MSI2,MSI2
ZBTB37,,ZBTB37,ZBTB37
NCOR2,,NCOR2,NCOR2
QKI,,QKI,QKI
PEX5L,,PEX5L,PEX5L
CACNG4,,CACNG4,CACNG4
GALNT7,,GALNT7,GALNT7
SH3KBP1,,SH3KBP1,SH3KBP1
MARCH3,,MARCH3,MARCH3
ZNF24,,ZNF24,ZNF24
SOCS4,,SOCS4,SOCS4
FGF9,,FGF9,FGF9
PTPDC1,,PTPDC1,PTPDC1
AHR,,AHR,AHR
AHRR,,AHRR,AHRR
LUZP2,,LUZP2,LUZP2
ELAVL2,,ELAVL2,ELAVL2
MAPRE2,,MAPRE2,MAPRE2
DSE,,DSE,DSE
EFNB2,,EFNB2,EFNB2
TGFB2,,TGFB2,TGFB2
PHF21A,,PHF21A,PHF21A
LRRN1,,LRRN1,LRRN1
DPY19L2,,DPY19L2,DPY19L2
PDE10A,,PDE10A,PDE10A
KLF3,,KLF3,KLF3
STXBP6,,STXBP6,STXBP6
PAMR1,,PAMR1,PAMR1
DPP6,,DPP6,DPP6
SP3,,SP3,SP3
FOXO3,,FOXO3,FOXO3
PARM1,,PARM1,PARM1
UIMC1,,UIMC1,UIMC1
ARPP21,,ARPP21,ARPP21
TBC1D4,,TBC1D4,TBC1D4
MEF2C,,MEF2C,MEF2C
RHBDD1,,RHBDD1,RHBDD1
FN1,,FN1,FN1
TMEM170B,,TMEM170B,TMEM170B
MIR22HG,,MIR22HG,MIR22HG
RALA,,RALA,RALA
CRIM1,,CRIM1,CRIM1
DSEL,,DSEL,DSEL
ITSN2,,ITSN2,ITSN2
ZNF804B,,ZNF804B,ZNF804B
PCDH9,,PCDH9,PCDH9
CCNT2,,CCNT2,CCNT2
MYB,,MYB,MYB
COBLL1,,COBLL1,COBLL1
FGF14,,FGF14,FGF14
ZNF706,,ZNF706,ZNF706
VGLL3,,VGLL3,VGLL3
EPB41L3,,EPB41L3,EPB41L3
NR1D2,,NR1D2,NR1D2
NHS,,NHS,NHS
DCUN1D1,,DCUN1D1,DCUN1D1
ZNF143,,ZNF143,ZNF143
C1RL,,C1RL,C1RL
OPRK1,,OPRK1,OPRK1
CPEB2,,CPEB2,CPEB2
CDKL5,,CDKL5,CDKL5
NECTIN3,,NECTIN3,NECTIN3
ATF2,,ATF2,ATF2
IL1RAPL2,,IL1RAPL2,IL1RAPL2
RGS7,,RGS7,RGS7
MGA,,MGA,MGA
PRICKLE1,,PRICKLE1,PRICKLE1
FAM78B,,FAM78B,FAM78B
HDAC4,,HDAC4,HDAC4
CGGBP1,,CGGBP1,CGGBP1
FLRT2,,FLRT2,FLRT2
EML6,,EML6,EML6
PARD3,,PARD3,PARD3
RUNX2,,RUNX2,RUNX2
ZNF330,,ZNF330,ZNF330
PKIA,,PKIA,PKIA
GAS2,,GAS2,GAS2
PLXNA4,,PLXNA4,PLXNA4
EPS15,,EPS15,EPS15
PPM1E,,PPM1E,PPM1E
GABRA5,,GABRA5,GABRA5
MDGA2,,MDGA2,MDGA2
INPP1,,INPP1,INPP1
RBM17,,RBM17,RBM17
SDK1,,SDK1,SDK1
KIAA0895,,KIAA0895,KIAA0895
SUSD4,,SUSD4,SUSD4
PSMD12,,PSMD12,PSMD12
KIAA1958,,KIAA1958,KIAA1958
CHODL,,CHODL,CHODL
PCNX4,,PCNX4,PCNX4
SERTAD2,,SERTAD2,SERTAD2
PCMTD1,,PCMTD1,PCMTD1
PHACTR2,,PHACTR2,PHACTR2
TMEM47,,TMEM47,TMEM47
ATP11C,,ATP11C,ATP11C
P4HA1,,P4HA1,P4HA1
SATB2,,SATB2,SATB2
SGCE,,SGCE,SGCE
IGF2BP2,,IGF2BP2,IGF2BP2
ZNF704,,ZNF704,ZNF704
DLG1,,DLG1,DLG1
TRHDE-AS1,,TRHDE-AS1,TRHDE-AS1
MARCH11,,MARCH11,MARCH11
HIVEP2,,HIVEP2,HIVEP2
FAM171A1,,FAM171A1,FAM171A1
PRRG1,,PRRG1,PRRG1
ZNF385B,,ZNF385B,ZNF385B
RFX3,,,RFX3
MIR4500HG,,,MIR4500HG
SRGAP1,,,SRGAP1
GRID2,,,GRID2
ZCCHC7,,,ZCCHC7
KLHL2,,,KLHL2
CNOT4,,,CNOT4
NRN1,,,NRN1
TFDP1,,,TFDP1
RUNDC3B,,,RUNDC3B
FOXO1,,,FOXO1
TET1,,,TET1
ADGRL3,,,ADGRL3
ZNF821,,,ZNF821
ARID2,,,ARID2
RARB,,,RARB
SLC4A4,,,SLC4A4
CAST,,,CAST
ZNF607,,,ZNF607
EFCAB2,,,EFCAB2
CDYL,,,CDYL
NPNT,,,NPNT
BICDL1,,,BICDL1
DCLK2,,,DCLK2
SOX6,,,SOX6
LONRF1,,,LONRF1
TANC1,,,TANC1
LHFPL3,,,LHFPL3
SLC7A2,,,SLC7A2
NR6A1,,,NR6A1
FAM81A,,,FAM81A
FOXP1,,,FOXP1
FANCC,,,FANCC
STON2,,,STON2
XKR6,,,XKR6
CDK6,,,CDK6
TBX15,,,TBX15
EPHA6,,,EPHA6
ADCY2,,,ADCY2
NFYC,,,NFYC
SMURF1,,,SMURF1
MIOS,,,MIOS
FBXL7,,,FBXL7
ZNF827,,,ZNF827
RAD21,,,RAD21
FRMD5,,,FRMD5
PTHLH,,,PTHLH
GSTCD,,,GSTCD
THSD7B,,,THSD7B
PPARG,,,PPARG
ZDHHC5,,,ZDHHC5
PGBD5,,,PGBD5
PCBP1-AS1,,,PCBP1-AS1
CHD7,,,CHD7
VSNL1,,,VSNL1
RASAL2,,,RASAL2
MEIS3,,,MEIS3
OPCML,,,OPCML
MSH4,,,MSH4
UBE2E3,,,UBE2E3
BTBD9,,,BTBD9
UNC5D,,,UNC5D
PPFIBP1,,,PPFIBP1
ABLIM1,,,ABLIM1
LRRN2,,,LRRN2
OBSCN,,,OBSCN
GRIN2B,,,GRIN2B
PARD6G,,,PARD6G
MAP2K6,,,MAP2K6
