_BACKGROUND,5p,10p,15p
PDE4B,PDE4B,PDE4B,PDE4B
ROBO1,ROBO1,ROBO1,ROBO1
MMP16,MMP16,MMP16,MMP16
MPPED2,MPPED2,MPPED2,MPPED2
PLPPR1,PLPPR1,PLPPR1,PLPPR1
ENOX1,ENOX1,ENOX1,ENOX1
CDK14,CDK14,CDK14,CDK14
CALN1,CALN1,CALN1,CALN1
THSD7B,THSD7B,THSD7B,THSD7B
PROX1,PROX1,PROX1,PROX1
ZEB1,ZEB1,ZEB1,ZEB1
TMTC2,TMTC2,TMTC2,TMTC2
ROBO2,ROBO2,ROBO2,ROBO2
CELF2,CELF2,CELF2,CELF2
ELAVL4,ELAVL4,ELAVL4,ELAVL4
NRG1,NRG1,NRG1,NRG1
ASXL3,ASXL3,ASXL3,ASXL3
RORA,RORA,RORA,RORA
MYRIP,MYRIP,MYRIP,MYRIP
EPHA4,EPHA4,EPHA4,EPHA4
FBXL7,FBXL7,FBXL7,FBXL7
RYR2,RYR2,RYR2,RYR2
FRMD5,FRMD5,FRMD5,FRMD5
DLG1,DLG1,DLG1,DLG1
IRS1,IRS1,IRS1,IRS1
PLCB4,PLCB4,PLCB4,PLCB4
KIAA1217,KIAA1217,KIAA1217,KIAA1217
LRP12,LRP12,LRP12,LRP12
GRIA3,GRIA3,GRIA3,GRIA3
ADGRL3,ADGRL3,ADGRL3,ADGRL3
GRM1,GRM1,GRM1,GRM1
THRB,THRB,THRB,THRB
DLEU2,DLEU2,DLEU2,DLEU2
SRGAP1,SRGAP1,SRGAP1,SRGAP1
ATRNL1,ATRNL1,ATRNL1,ATRNL1
CHSY3,CHSY3,CHSY3,CHSY3
HTR3B,HTR3B,HTR3B,HTR3B
ZFP64,ZFP64,ZFP64,ZFP64
KHDRBS2,KHDRBS2,KHDRBS2,KHDRBS2
LUZP2,LUZP2,LUZP2,LUZP2
MPPED1,MPPED1,MPPED1,MPPED1
VEPH1,VEPH1,VEPH1,VEPH1
DRD3,DRD3,DRD3,DRD3
SOX5,SOX5,SOX5,SOX5
PTPRO,PTPRO,PTPRO,PTPRO
FRMPD4,FRMPD4,FRMPD4,FRMPD4
RBPJ,RBPJ,RBPJ,RBPJ
CDH4,CDH4,CDH4,CDH4
B3GLCT,B3GLCT,B3GLCT,B3GLCT
TSHZ2,TSHZ2,TSHZ2,TSHZ2
PDE4D,PDE4D,PDE4D,PDE4D
PCDH9,PCDH9,PCDH9,PCDH9
CDC14B,CDC14B,CDC14B,CDC14B
TMEFF2,TMEFF2,TMEFF2,TMEFF2
CRIM1,CRIM1,CRIM1,CRIM1
STAU2,STAU2,STAU2,STAU2
