_BACKGROUND,5p,10p,15p
RGS7,RGS7,RGS7,RGS7
AMOTL1,AMOTL1,AMOTL1,AMOTL1
SLC38A8,SLC38A8,SLC38A8,SLC38A8
AMZ1,AMZ1,AMZ1,AMZ1
PXYLP1,PXYLP1,PXYLP1,PXYLP1
ATP7B,ATP7B,ATP7B,ATP7B
OLFM2,OLFM2,OLFM2,OLFM2
SHB,SHB,SHB,SHB
PDE4C,PDE4C,PDE4C,PDE4C
NTNG2,NTNG2,NTNG2,NTNG2
HSPG2,HSPG2,HSPG2,HSPG2
RGS12,RGS12,RGS12,RGS12
PTPRS,PTPRS,PTPRS,PTPRS
PAMR1,PAMR1,PAMR1,PAMR1
COL4A2,COL4A2,COL4A2,COL4A2
CRLF1,CRLF1,CRLF1,CRLF1
SMYD1,SMYD1,SMYD1,SMYD1
GALNTL6,GALNTL6,GALNTL6,GALNTL6
KLHL1,KLHL1,KLHL1,KLHL1
NCALD,NCALD,NCALD,NCALD
PTPRT,PTPRT,PTPRT,PTPRT
KCNQ3,KCNQ3,KCNQ3,KCNQ3
CHSY3,CHSY3,CHSY3,CHSY3
SORBS2,SORBS2,SORBS2,SORBS2
CDH10,CDH10,CDH10,CDH10
DOCK4,DOCK4,DOCK4,DOCK4
ZNF385B,ZNF385B,ZNF385B,ZNF385B
NF1,NF1,NF1,NF1
RIMS1,RIMS1,RIMS1,RIMS1
COL23A1,COL23A1,COL23A1,COL23A1
AUTS2,AUTS2,AUTS2,AUTS2
SETBP1,SETBP1,SETBP1,SETBP1
RTN1,RTN1,RTN1,RTN1
SLC35F1,SLC35F1,SLC35F1,SLC35F1
MLLT10,MLLT10,MLLT10,MLLT10
KCNB2,KCNB2,KCNB2,KCNB2
BDNF,BDNF,BDNF,BDNF
SNCA,SNCA,SNCA,SNCA
PPFIA2,PPFIA2,PPFIA2,PPFIA2
ANO3,ANO3,ANO3,ANO3
FMN1,FMN1,FMN1,FMN1
CERS6,CERS6,CERS6,CERS6
PLCB1,PLCB1,PLCB1,PLCB1
ZNF518A,ZNF518A,ZNF518A,ZNF518A
GABRG3,GABRG3,GABRG3,GABRG3
GABRA1,GABRA1,GABRA1,GABRA1
FUT8,FUT8,FUT8,FUT8
ZEB1,ZEB1,ZEB1,ZEB1
CDH8,CDH8,CDH8,CDH8
RORB,RORB,RORB,RORB
PLCL2,PLCL2,PLCL2,PLCL2
KCNC2,KCNC2,KCNC2,KCNC2
GRM3,GRM3,GRM3,GRM3
FOSL2,FOSL2,FOSL2,FOSL2
ELAVL4,ELAVL4,ELAVL4,ELAVL4
CADM1,CADM1,CADM1,CADM1
CUX1,CUX1,CUX1,CUX1
IQCJ-SCHIP1,IQCJ-SCHIP1,IQCJ-SCHIP1,IQCJ-SCHIP1
PKNOX2,PKNOX2,PKNOX2,PKNOX2
RBFOX1,RBFOX1,RBFOX1,RBFOX1
SERPINI1,SERPINI1,SERPINI1,SERPINI1
HMG20A,HMG20A,HMG20A,HMG20A
IL1B,IL1B,IL1B,IL1B
UNC5D,UNC5D,UNC5D,UNC5D
ZDHHC14,ZDHHC14,ZDHHC14,ZDHHC14
CELF2,CELF2,CELF2,CELF2
ELMO1,ELMO1,ELMO1,ELMO1
ASXL3,ASXL3,ASXL3,ASXL3
KMT2A,KMT2A,KMT2A,KMT2A
NTRK2,NTRK2,NTRK2,NTRK2
GPBP1L1,GPBP1L1,GPBP1L1,GPBP1L1
ELAVL2,ELAVL2,ELAVL2,ELAVL2
HIVEP2,HIVEP2,HIVEP2,HIVEP2
STXBP5-AS1,STXBP5-AS1,STXBP5-AS1,STXBP5-AS1
TMEM117,TMEM117,TMEM117,TMEM117
EFNA5,EFNA5,EFNA5,EFNA5
RPH3A,RPH3A,RPH3A,RPH3A
PKNOX1,PKNOX1,PKNOX1,PKNOX1
CCDC85A,CCDC85A,CCDC85A,CCDC85A
MARCH1,MARCH1,MARCH1,MARCH1
MXI1,MXI1,MXI1,MXI1
MYOM2,MYOM2,MYOM2,MYOM2
DRD2,DRD2,DRD2,DRD2
TPPP,TPPP,TPPP,TPPP
KDM2A,KDM2A,KDM2A,KDM2A
NUAK1,NUAK1,NUAK1,NUAK1
RAPGEF5,RAPGEF5,RAPGEF5,RAPGEF5
GRIK2,GRIK2,GRIK2,GRIK2
PDE10A,PDE10A,PDE10A,PDE10A
ABRA,ABRA,ABRA,ABRA
ZNF280D,ZNF280D,ZNF280D,ZNF280D
PHF21A,PHF21A,PHF21A,PHF21A
STS,STS,STS,STS
DHRS3,DHRS3,DHRS3,DHRS3
CADM2,CADM2,CADM2,CADM2
SPTLC3,SPTLC3,SPTLC3,SPTLC3
PAK1,PAK1,PAK1,PAK1
BRINP1,BRINP1,BRINP1,BRINP1
NLGN4Y,NLGN4Y,NLGN4Y,NLGN4Y
SLC39A10,SLC39A10,SLC39A10,SLC39A10
SPATS2,SPATS2,SPATS2,SPATS2
ZNF800,ZNF800,ZNF800,ZNF800
PINX1,PINX1,PINX1,PINX1
VIT,VIT,VIT,VIT
GRIN2B,GRIN2B,GRIN2B,GRIN2B
CASC15,CASC15,CASC15,CASC15
GUCY1A2,GUCY1A2,GUCY1A2,GUCY1A2
DNMT3A,DNMT3A,DNMT3A,DNMT3A
SLC12A8,SLC12A8,SLC12A8,SLC12A8
ARNTL2,ARNTL2,ARNTL2,ARNTL2
NFAT5,NFAT5,NFAT5,NFAT5
MXD1,MXD1,MXD1,MXD1
NFX1,NFX1,NFX1,NFX1
ZNF644,ZNF644,ZNF644,ZNF644
FOXJ3,FOXJ3,FOXJ3,FOXJ3
NTM,NTM,NTM,NTM
ZNF667,ZNF667,ZNF667,ZNF667
BMPER,BMPER,BMPER,BMPER
IGSF11,IGSF11,IGSF11,IGSF11
ZBTB44,ZBTB44,ZBTB44,ZBTB44
ST6GAL2,ST6GAL2,ST6GAL2,ST6GAL2
NR2C2,NR2C2,NR2C2,NR2C2
JAZF1,JAZF1,JAZF1,JAZF1
ZFPM2,ZFPM2,ZFPM2,ZFPM2
PUM3,PUM3,PUM3,PUM3
NPAS2,NPAS2,NPAS2,NPAS2
CACNA1C,CACNA1C,CACNA1C,CACNA1C
NLK,NLK,NLK,NLK
FOXP2,FOXP2,FOXP2,FOXP2
LRRC8B,LRRC8B,LRRC8B,LRRC8B
SCMH1,SCMH1,SCMH1,SCMH1
CHD2,CHD2,CHD2,CHD2
CDH11,CDH11,CDH11,CDH11
APP,APP,APP,APP
LRP1B,LRP1B,LRP1B,LRP1B
RUFY3,RUFY3,RUFY3,RUFY3
PI4K2B,PI4K2B,PI4K2B,PI4K2B
MTF2,MTF2,MTF2,MTF2
NRF1,NRF1,NRF1,NRF1
RAB27A,,RAB27A,RAB27A
RBM17,,RBM17,RBM17
RPS6KA5,,RPS6KA5,RPS6KA5
MEF2C-AS1,,MEF2C-AS1,MEF2C-AS1
LINC00894,,LINC00894,LINC00894
CAMK1D,,CAMK1D,CAMK1D
MARCH4,,MARCH4,MARCH4
DOK5,,DOK5,DOK5
PLEKHA5,,PLEKHA5,PLEKHA5
FAT3,,FAT3,FAT3
ITCH,,ITCH,ITCH
LCOR,,LCOR,LCOR
RHBDD1,,RHBDD1,RHBDD1
TCF7L2,,TCF7L2,TCF7L2
LINC02217,,LINC02217,LINC02217
GAP43,,GAP43,GAP43
FANCC,,FANCC,FANCC
CDC14B,,CDC14B,CDC14B
CASC2,,CASC2,CASC2
ASAP1,,ASAP1,ASAP1
GRHL2,,GRHL2,GRHL2
MYEF2,,MYEF2,MYEF2
TPK1,,TPK1,TPK1
SMURF1,,SMURF1,SMURF1
GLP2R,,GLP2R,GLP2R
HDAC3,,HDAC3,HDAC3
LINC00440,,LINC00440,LINC00440
SATB1-AS1,,SATB1-AS1,SATB1-AS1
AFF4,,AFF4,AFF4
YWHAZ,,YWHAZ,YWHAZ
GRM1,,GRM1,GRM1
RBMS1,,RBMS1,RBMS1
TTTY14,,TTTY14,TTTY14
LRRN1,,LRRN1,LRRN1
GAD2,,GAD2,GAD2
GABRA3,,GABRA3,GABRA3
BCL11A,,BCL11A,BCL11A
LRRK2,,LRRK2,LRRK2
GTF3A,,GTF3A,GTF3A
ARFGEF3,,ARFGEF3,ARFGEF3
BAALC,,BAALC,BAALC
JCAD,,JCAD,JCAD
TNS3,,TNS3,TNS3
MPP7,,MPP7,MPP7
PHLPP1,,PHLPP1,PHLPP1
SLC7A14,,SLC7A14,SLC7A14
ZNF304,,ZNF304,ZNF304
PPP5C,,PPP5C,PPP5C
GLCE,,GLCE,GLCE
SNX25,,SNX25,SNX25
RASGRF2,,RASGRF2,RASGRF2
DSCAM,,DSCAM,DSCAM
ATP11B,,ATP11B,ATP11B
TMTC2,,TMTC2,TMTC2
FAM53B,,FAM53B,FAM53B
BRF2,,BRF2,BRF2
ANXA4,,ANXA4,ANXA4
AFF3,,AFF3,AFF3
CACNA1D,,CACNA1D,CACNA1D
ZNF519,,ZNF519,ZNF519
ARNT,,ARNT,ARNT
HLF,,HLF,HLF
MGA,,MGA,MGA
ZNRF3,,ZNRF3,ZNRF3
HIVEP3,,HIVEP3,HIVEP3
NAV2,,NAV2,NAV2
PHACTR3,,PHACTR3,PHACTR3
SMARCA1,,SMARCA1,SMARCA1
PHTF1,,PHTF1,PHTF1
STAU2,,STAU2,STAU2
VEZF1,,VEZF1,VEZF1
NPY1R,,NPY1R,NPY1R
KCNH7,,KCNH7,KCNH7
SLC2A13,,SLC2A13,SLC2A13
HFM1,,HFM1,HFM1
INTS6,,INTS6,INTS6
SLC44A1,,SLC44A1,SLC44A1
SEMA6D,,SEMA6D,SEMA6D
OPTN,,OPTN,OPTN
POLR3A,,POLR3A,POLR3A
MCHR2,,MCHR2,MCHR2
MEF2A,,MEF2A,MEF2A
PACRG,,PACRG,PACRG
RFX5,,RFX5,RFX5
XKR4,,XKR4,XKR4
PRDM5,,PRDM5,PRDM5
KAT2B,,KAT2B,KAT2B
TRHDE,,TRHDE,TRHDE
CELF4,,CELF4,CELF4
EFCAB2,,EFCAB2,EFCAB2
NTNG1,,NTNG1,NTNG1
LARGE1,,LARGE1,LARGE1
MYRIP,,MYRIP,MYRIP
SMAD2,,SMAD2,SMAD2
GPR176,,GPR176,GPR176
FAP,,FAP,FAP
C3orf67,,C3orf67,C3orf67
ZBTB37,,ZBTB37,ZBTB37
LAMC1,,LAMC1,LAMC1
MIR137HG,,MIR137HG,MIR137HG
TFDP1,,TFDP1,TFDP1
SYNJ2,,SYNJ2,SYNJ2
KCND2,,KCND2,KCND2
TMTC1,,TMTC1,TMTC1
SPRED2,,SPRED2,SPRED2
RGS17,,RGS17,RGS17
ZNF214,,ZNF214,ZNF214
TMEM192,,TMEM192,TMEM192
B3GAT1,,B3GAT1,B3GAT1
OSBPL10,,OSBPL10,OSBPL10
DPYD,,DPYD,DPYD
NFYC,,NFYC,NFYC
ZNF326,,ZNF326,ZNF326
HUNK,,HUNK,HUNK
GAREM1,,GAREM1,GAREM1
ZNF574,,ZNF574,ZNF574
ZNF160,,ZNF160,ZNF160
DKK2,,DKK2,DKK2
PRR16,,PRR16,PRR16
ADNP,,ADNP,ADNP
SIRT6,,SIRT6,SIRT6
PARM1,,PARM1,PARM1
HIVEP1,,HIVEP1,HIVEP1
ZSWIM6,,ZSWIM6,ZSWIM6
TMEM164,,TMEM164,TMEM164
ATF7,,ATF7,ATF7
CDR2,,CDR2,CDR2
NCOR1,,NCOR1,NCOR1
SLC12A2,,SLC12A2,SLC12A2
AEBP2,,AEBP2,AEBP2
RBMS3,,RBMS3,RBMS3
L3MBTL3,,L3MBTL3,L3MBTL3
ZBTB11,,ZBTB11,ZBTB11
JAZF1-AS1,,JAZF1-AS1,JAZF1-AS1
FHL2,,FHL2,FHL2
OSBPL3,,OSBPL3,OSBPL3
SEC16B,,SEC16B,SEC16B
IL1RAP,,IL1RAP,IL1RAP
NRSN1,,NRSN1,NRSN1
EML6,,EML6,EML6
DSE,,,DSE
CCND2-AS1,,,CCND2-AS1
NRG1,,,NRG1
NRG4,,,NRG4
ZNF554,,,ZNF554
AHDC1,,,AHDC1
ARNTL,,,ARNTL
NFKB1,,,NFKB1
PSMD12,,,PSMD12
ELK4,,,ELK4
ASTN2,,,ASTN2
ESRRG,,,ESRRG
FAM189A1,,,FAM189A1
HSF2,,,HSF2
C6orf99,,,C6orf99
PCDH17,,,PCDH17
PKIA,,,PKIA
LINC02389,,,LINC02389
ZCCHC17,,,ZCCHC17
LINC01006,,,LINC01006
BHLHE22,,,BHLHE22
KCNMB4,,,KCNMB4
PCDH11Y,,,PCDH11Y
SP4,,,SP4
LHX2,,,LHX2
ZNF7,,,ZNF7
ANKRD7,,,ANKRD7
SNRPN,,,SNRPN
ZBTB43,,,ZBTB43
TENM4,,,TENM4
THRB-AS1,,,THRB-AS1
GLIS1,,,GLIS1
CCDC196,,,CCDC196
PUDP,,,PUDP
CCDC39,,,CCDC39
GOT1,,,GOT1
UBE2E1,,,UBE2E1
PPP4R4,,,PPP4R4
RARB,,,RARB
ATG10,,,ATG10
ZMAT4,,,ZMAT4
CCDC148,,,CCDC148
CCDC175,,,CCDC175
ZSCAN29,,,ZSCAN29
TIGD4,,,TIGD4
CFAP206,,,CFAP206
MOB3B,,,MOB3B
SLC39A12,,,SLC39A12
MNT,,,MNT
BRIP1,,,BRIP1
LINC01208,,,LINC01208
HIC2,,,HIC2
LINC01164,,,LINC01164
TRHDE-AS1,,,TRHDE-AS1
LRRC8C,,,LRRC8C
LINC01821,,,LINC01821
VIPR2,,,VIPR2
CREB1,,,CREB1
ZNF17,,,ZNF17
CNIH3,,,CNIH3
BTC,,,BTC
ANXA11,,,ANXA11
ATP8B1,,,ATP8B1
IL12RB2,,,IL12RB2
CXXC4,,,CXXC4
CTNNA2,,,CTNNA2
HNRNPH3,,,HNRNPH3
SORCS1,,,SORCS1
TBRG1,,,TBRG1
FAM153A,,,FAM153A
ATP1B3,,,ATP1B3
SH3RF1,,,SH3RF1
ZNF592,,,ZNF592
RAB14,,,RAB14
RFX8,,,RFX8
CA3,,,CA3
RERG,,,RERG
ZNF273,,,ZNF273
KCNK10,,,KCNK10
HECTD2,,,HECTD2
THOC2,,,THOC2
ZEB2,,,ZEB2
ARID3B,,,ARID3B
ZNF704,,,ZNF704
SHROOM3,,,SHROOM3
CES4A,,,CES4A
SPRED1,,,SPRED1
ATP6V1E1,,,ATP6V1E1
SAMD4A,,,SAMD4A
RFX7,,,RFX7
ZNF746,,,ZNF746
ABL1,,,ABL1
FRMD6,,,FRMD6
TNFRSF19,,,TNFRSF19
CFAP161,,,CFAP161
NR6A1,,,NR6A1
NWD2,,,NWD2
MBD2,,,MBD2
CPNE4,,,CPNE4
RASGEF1B,,,RASGEF1B
ZFP30,,,ZFP30
OPRM1,,,OPRM1
ZNF541,,,ZNF541
SEC24D,,,SEC24D
TNNT2,,,TNNT2
ADAMTS9-AS1,,,ADAMTS9-AS1
JARID2,,,JARID2
ARID3A,,,ARID3A
GRIA4,,,GRIA4
HTR2A,,,HTR2A
PRKCA,,,PRKCA
ZNF749,,,ZNF749
ADARB1,,,ADARB1
ZBTB18,,,ZBTB18
ZNF85,,,ZNF85
STT3B,,,STT3B
RHOBTB2,,,RHOBTB2
NCOA2,,,NCOA2
GABRA5,,,GABRA5
PART1,,,PART1
ZIM2,,,ZIM2
MPPED2,,,MPPED2
CDK6,,,CDK6
RNF138,,,RNF138
ZNF493,,,ZNF493
ARHGEF26,,,ARHGEF26
DNAH14,,,DNAH14
ZNF543,,,ZNF543
STAT5B,,,STAT5B
CACHD1,,,CACHD1
DEPDC1B,,,DEPDC1B
LRGUK,,,LRGUK
ZNF429,,,ZNF429
CDH7,,,CDH7
RFC3,,,RFC3
ZNF727,,,ZNF727
ZNF367,,,ZNF367
PLCB4,,,PLCB4
E2F5,,,E2F5
OLFM3,,,
CCDC158,,,
IQCH,,,
FSTL4,,,
KCNJ6,,,
CCDC170,,,
NREP,,,
ZNF138,,,
E2F3,,,
KLF3,,,
ZNF215,,,
ZNF773,,,
OVOL2,,,
PLCL1,,,
HBP1,,,
LINC01202,,,
RARA,,,
RAP2A,,,
ZNF316,,,
LINC02424,,,
NETO1,,,
ASCC1,,,
ZNF547,,,
ERC2,,,
ZNF480,,,
EMX1,,,
PPEF1,,,
COL5A2,,,
KLF3-AS1,,,
STAT6,,,
TAPT1-AS1,,,
ANKRD55,,,
ZNF248,,,
ACVR1,,,
TUBA1C,,,
ADAM32,,,
COLEC11,,,
HRH1,,,
GSTCD,,,
ARL6,,,
RORB-AS1,,,
UIMC1,,,
PITX1,,,
ZNF84,,,
SMIM12,,,
RXFP1,,,
SUSD4,,,
TWIST2,,,
SLC26A4,,,
NPHP3-AS1,,,
ZFAT,,,
SCN3B,,,
LINC02347,,,
OCA2,,,
CA10,,,
DPP6,,,
PRSS23,,,
MME,,,
SCRT1,,,
TESPA1,,,
OTOGL,,,
CPNE7,,,
OTUD4,,,
PLCG2,,,
ZBTB5,,,
GABRA6,,,
ZNF680,,,
FAM110B,,,
LINC00923,,,
NBL1,,,
TRIM54,,,
NR5A2,,,
RPS26,,,
METTL24,,,
USP2-AS1,,,
ZBTB7A,,,
RTN4RL1,,,
PRDM8,,,
