_BACKGROUND,5p,10p,15p
ZNF595,ZNF595,ZNF595,ZNF595
ABCC3,ABCC3,ABCC3,ABCC3
CHURC1,CHURC1,CHURC1,CHURC1
ZDHHC9,ZDHHC9,ZDHHC9,ZDHHC9
SNHG8,SNHG8,SNHG8,SNHG8
FLNC,FLNC,FLNC,FLNC
FUT3,FUT3,FUT3,FUT3
TDRD5,TDRD5,TDRD5,TDRD5
TGFB3,TGFB3,TGFB3,TGFB3
LINC00551,LINC00551,LINC00551,LINC00551
THRA,THRA,THRA,THRA
ZNF555,ZNF555,ZNF555,ZNF555
AGA,AGA,AGA,AGA
NPTX1,NPTX1,NPTX1,NPTX1
BAALC-AS2,BAALC-AS2,BAALC-AS2,BAALC-AS2
ADAMTS6,ADAMTS6,ADAMTS6,ADAMTS6
PDGFD,PDGFD,PDGFD,PDGFD
LIPE-AS1,LIPE-AS1,LIPE-AS1,LIPE-AS1
ZNF625,ZNF625,ZNF625,ZNF625
FBXL7,FBXL7,FBXL7,FBXL7
P2RY6,P2RY6,P2RY6,P2RY6
SFT2D3,SFT2D3,SFT2D3,SFT2D3
ZNF614,ZNF614,ZNF614,ZNF614
SYCE1,SYCE1,SYCE1,SYCE1
KCNJ2,KCNJ2,KCNJ2,KCNJ2
PBX2,PBX2,PBX2,PBX2
LINC01354,LINC01354,LINC01354,LINC01354
CHST8,CHST8,CHST8,CHST8
PARP1,PARP1,PARP1,PARP1
RBM42,RBM42,RBM42,RBM42
DR1,DR1,DR1,DR1
FOXP4,FOXP4,FOXP4,FOXP4
CPE,CPE,CPE,CPE
MYBPHL,MYBPHL,MYBPHL,MYBPHL
PSRC1,PSRC1,PSRC1,PSRC1
ZNF222,ZNF222,ZNF222,ZNF222
EGOT,EGOT,EGOT,EGOT
FREM2,FREM2,FREM2,FREM2
SOCS2,SOCS2,SOCS2,SOCS2
OXTR,OXTR,OXTR,OXTR
TMEM87B,TMEM87B,TMEM87B,TMEM87B
CREB3L1,CREB3L1,CREB3L1,CREB3L1
ZNF587B,ZNF587B,ZNF587B,ZNF587B
LINC01551,LINC01551,LINC01551,LINC01551
