_BACKGROUND,5p,10p,15p
SLC4A7,SLC4A7,SLC4A7,SLC4A7
SSBP2,SSBP2,SSBP2,SSBP2
TACR1,TACR1,TACR1,TACR1
ZNF286A,ZNF286A,ZNF286A,ZNF286A
FAM222A,FAM222A,FAM222A,FAM222A
PRDM5,PRDM5,PRDM5,PRDM5
AHRR,AHRR,AHRR,AHRR
ZBTB21,ZBTB21,ZBTB21,ZBTB21
GRIK2,GRIK2,GRIK2,GRIK2
HMGXB4,HMGXB4,HMGXB4,HMGXB4
TENM4,TENM4,TENM4,TENM4
RBM17,RBM17,RBM17,RBM17
TRAM2,TRAM2,TRAM2,TRAM2
KLHL29,KLHL29,KLHL29,KLHL29
LEPR,LEPR,LEPR,LEPR
CDH20,CDH20,CDH20,CDH20
ZBTB33,ZBTB33,ZBTB33,ZBTB33
ADNP2,ADNP2,ADNP2,ADNP2
ARHGAP20,ARHGAP20,ARHGAP20,ARHGAP20
SLIT2,SLIT2,SLIT2,SLIT2
ZNF281,ZNF281,ZNF281,ZNF281
TOX,TOX,TOX,TOX
PBX1,PBX1,PBX1,PBX1
FAM135B,FAM135B,FAM135B,FAM135B
KDM7A,KDM7A,KDM7A,KDM7A
FSTL4,FSTL4,FSTL4,FSTL4
SAMD4A,SAMD4A,SAMD4A,SAMD4A
ZBTB37,ZBTB37,ZBTB37,ZBTB37
YY1,YY1,YY1,YY1
GFOD1,GFOD1,GFOD1,GFOD1
TGFBR1,TGFBR1,TGFBR1,TGFBR1
OVCH1-AS1,OVCH1-AS1,OVCH1-AS1,OVCH1-AS1
ZDHHC5,ZDHHC5,ZDHHC5,ZDHHC5
EPHA6,EPHA6,EPHA6,EPHA6
RORB,RORB,RORB,RORB
GAS2,GAS2,GAS2,GAS2
PDGFC,PDGFC,PDGFC,PDGFC
ZC3H12C,ZC3H12C,ZC3H12C,ZC3H12C
TFDP1,TFDP1,TFDP1,TFDP1
IRS1,IRS1,IRS1,IRS1
BTNL9,BTNL9,BTNL9,BTNL9
CTNNA2,CTNNA2,CTNNA2,CTNNA2
NFIL3,NFIL3,NFIL3,NFIL3
ZFP64,ZFP64,ZFP64,ZFP64
KCNT2,KCNT2,KCNT2,KCNT2
BRF1,BRF1,BRF1,BRF1
LDLRAD4,LDLRAD4,LDLRAD4,LDLRAD4
TMEM117,TMEM117,TMEM117,TMEM117
CCNH,CCNH,CCNH,CCNH
FANCC,FANCC,FANCC,FANCC
ST6GAL2,ST6GAL2,ST6GAL2,ST6GAL2
TBR1,TBR1,TBR1,TBR1
ARMC4,ARMC4,ARMC4,ARMC4
ZNF84,ZNF84,ZNF84,ZNF84
ZNF624,ZNF624,ZNF624,ZNF624
TIGD4,TIGD4,TIGD4,TIGD4
TMTC1,TMTC1,TMTC1,TMTC1
CREM,CREM,CREM,CREM
TRAF3,TRAF3,TRAF3,TRAF3
MIOS,MIOS,MIOS,MIOS
RUNX1T1,RUNX1T1,RUNX1T1,RUNX1T1
C21orf91,C21orf91,C21orf91,C21orf91
CCDC178,CCDC178,CCDC178,CCDC178
CREB1,CREB1,CREB1,CREB1
STK3,STK3,STK3,STK3
