_BACKGROUND,5p,10p,15p
ZFPM2,ZFPM2,ZFPM2,ZFPM2
GRID2,GRID2,GRID2,GRID2
ZNF462,ZNF462,ZNF462,ZNF462
PCDH9,PCDH9,PCDH9,PCDH9
ADGRL3,ADGRL3,ADGRL3,ADGRL3
CHST9,CHST9,CHST9,CHST9
UBE2E3,UBE2E3,UBE2E3,UBE2E3
PPFIA2,PPFIA2,PPFIA2,PPFIA2
TOX,TOX,TOX,TOX
MAP3K1,MAP3K1,MAP3K1,MAP3K1
PDE4B,PDE4B,PDE4B,PDE4B
HS6ST3,HS6ST3,HS6ST3,HS6ST3
NTNG1,NTNG1,NTNG1,NTNG1
CDH20,CDH20,CDH20,CDH20
BRINP3,BRINP3,BRINP3,BRINP3
CNTN1,CNTN1,CNTN1,CNTN1
ZNF148,ZNF148,ZNF148,ZNF148
NLGN1,NLGN1,NLGN1,NLGN1
RUNX1T1,RUNX1T1,RUNX1T1,RUNX1T1
SOX5,SOX5,SOX5,SOX5
GTDC1,GTDC1,GTDC1,GTDC1
PDE4D,PDE4D,PDE4D,PDE4D
CDH2,CDH2,CDH2,CDH2
KLF12,KLF12,KLF12,KLF12
PDLIM5,PDLIM5,PDLIM5,PDLIM5
MLLT3,MLLT3,MLLT3,MLLT3
PELI2,PELI2,PELI2,PELI2
PLCL2,PLCL2,PLCL2,PLCL2
CCSER1,CCSER1,CCSER1,CCSER1
MARCH1,MARCH1,MARCH1,MARCH1
SMAD1,SMAD1,SMAD1,SMAD1
RHOBTB3,RHOBTB3,RHOBTB3,RHOBTB3
HFM1,HFM1,HFM1,HFM1
ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7
KCNT2,KCNT2,KCNT2,KCNT2
CADM1,CADM1,CADM1,CADM1
LUZP2,LUZP2,LUZP2,LUZP2
HP1BP3,HP1BP3,HP1BP3,HP1BP3
NR3C2,NR3C2,NR3C2,NR3C2
CREB1,CREB1,CREB1,CREB1
FUT9,FUT9,FUT9,FUT9
FRMD6,FRMD6,FRMD6,FRMD6
TBL1XR1,TBL1XR1,TBL1XR1,TBL1XR1
RBPJ,RBPJ,RBPJ,RBPJ
TOX3,TOX3,TOX3,TOX3
ELF2,ELF2,ELF2,ELF2
NRXN1,NRXN1,NRXN1,NRXN1
LRRN1,LRRN1,LRRN1,LRRN1
FOXN2,FOXN2,FOXN2,FOXN2
SCN9A,SCN9A,SCN9A,SCN9A
FOXO1,FOXO1,FOXO1,FOXO1
LCOR,LCOR,LCOR,LCOR
PRKD1,PRKD1,PRKD1,PRKD1
SNCAIP,SNCAIP,SNCAIP,SNCAIP
PLCB4,PLCB4,PLCB4,PLCB4
MGA,MGA,MGA,MGA
SFMBT1,SFMBT1,SFMBT1,SFMBT1
PTPRK,PTPRK,PTPRK,PTPRK
POU2F1,POU2F1,POU2F1,POU2F1
BBX,BBX,BBX,BBX
FNBP1L,FNBP1L,FNBP1L,FNBP1L
EPB41L4A,EPB41L4A,EPB41L4A,EPB41L4A
PKIA,PKIA,PKIA,PKIA
DENND1B,DENND1B,DENND1B,DENND1B
ERC2,ERC2,ERC2,ERC2
CHN1,CHN1,CHN1,CHN1
GRIA4,GRIA4,GRIA4,GRIA4
FLT3,FLT3,FLT3,FLT3
PLPPR1,PLPPR1,PLPPR1,PLPPR1
RIMS1,RIMS1,RIMS1,RIMS1
NLGN4Y,NLGN4Y,NLGN4Y,NLGN4Y
XKR6,XKR6,XKR6,XKR6
HECW2,HECW2,HECW2,HECW2
MAP2,MAP2,MAP2,MAP2
LRRC3B,LRRC3B,LRRC3B,LRRC3B
CADM2,CADM2,CADM2,CADM2
FAM169A,FAM169A,FAM169A,FAM169A
SH3RF1,SH3RF1,SH3RF1,SH3RF1
ATXN1,ATXN1,ATXN1,ATXN1
LRFN5,LRFN5,LRFN5,LRFN5
MLLT10,MLLT10,MLLT10,MLLT10
THRB,THRB,THRB,THRB
ELOVL6,ELOVL6,ELOVL6,ELOVL6
NR3C1,NR3C1,NR3C1,NR3C1
RFX3,RFX3,RFX3,RFX3
ST6GAL2,ST6GAL2,ST6GAL2,ST6GAL2
PRDM5,PRDM5,PRDM5,PRDM5
FGF12,FGF12,FGF12,FGF12
RTN1,RTN1,RTN1,RTN1
HDAC9,HDAC9,HDAC9,HDAC9
GRM5,GRM5,GRM5,GRM5
ZNF804A,ZNF804A,ZNF804A,ZNF804A
RNF144A,RNF144A,RNF144A,RNF144A
INPP4B,INPP4B,INPP4B,INPP4B
CADPS2,CADPS2,CADPS2,CADPS2
SMAD5,SMAD5,SMAD5,SMAD5
PRKD3,PRKD3,PRKD3,PRKD3
ASXL3,ASXL3,ASXL3,ASXL3
PTPRD,PTPRD,PTPRD,PTPRD
STAT5B,STAT5B,STAT5B,STAT5B
FOXN3,FOXN3,FOXN3,FOXN3
ENAH,ENAH,ENAH,ENAH
TBC1D8,TBC1D8,TBC1D8,TBC1D8
CASC15,CASC15,CASC15,CASC15
SPON1,SPON1,SPON1,SPON1
EPHB2,EPHB2,EPHB2,EPHB2
NCOR1,NCOR1,NCOR1,NCOR1
SGCZ,SGCZ,SGCZ,SGCZ
GUCY1A2,GUCY1A2,GUCY1A2,GUCY1A2
FBXW7,FBXW7,FBXW7,FBXW7
DTNA,DTNA,DTNA,DTNA
ZNF644,ZNF644,ZNF644,ZNF644
ASB7,ASB7,ASB7,ASB7
TMEM117,TMEM117,TMEM117,TMEM117
SATB1,SATB1,SATB1,SATB1
IKZF2,IKZF2,IKZF2,IKZF2
SPATS2L,SPATS2L,SPATS2L,SPATS2L
ADCY2,ADCY2,ADCY2,ADCY2
CGGBP1,CGGBP1,CGGBP1,CGGBP1
CACHD1,CACHD1,CACHD1,CACHD1
CNOT4,CNOT4,CNOT4,CNOT4
GABRA2,GABRA2,GABRA2,GABRA2
ROBO1,ROBO1,ROBO1,ROBO1
TTTY14,TTTY14,TTTY14,TTTY14
NTN4,NTN4,NTN4,NTN4
DPP10,DPP10,DPP10,DPP10
MYEF2,MYEF2,MYEF2,MYEF2
MITF,MITF,MITF,MITF
SMARCA2,SMARCA2,SMARCA2,SMARCA2
RAP1B,RAP1B,RAP1B,RAP1B
STAU2,STAU2,STAU2,STAU2
PHF21A,PHF21A,PHF21A,PHF21A
SSBP2,SSBP2,SSBP2,SSBP2
