_BACKGROUND,5p,10p,15p
MAGEL2,MAGEL2,MAGEL2,MAGEL2
CADM1,CADM1,CADM1,CADM1
SUPT3H,SUPT3H,SUPT3H,SUPT3H
SMARCC2,SMARCC2,SMARCC2,SMARCC2
RND3,RND3,RND3,RND3
GRIN2A,GRIN2A,GRIN2A,GRIN2A
PDE4A,PDE4A,PDE4A,PDE4A
SLC4A10,SLC4A10,SLC4A10,SLC4A10
LINC01138,LINC01138,LINC01138,LINC01138
CUX1,CUX1,CUX1,CUX1
VSNL1,VSNL1,VSNL1,VSNL1
CNOT4,CNOT4,CNOT4,CNOT4
ERBB4,ERBB4,ERBB4,ERBB4
MPPED1,MPPED1,MPPED1,MPPED1
NCOA2,NCOA2,NCOA2,NCOA2
GABRA4,GABRA4,GABRA4,GABRA4
TFDP2,TFDP2,TFDP2,TFDP2
NFIA,NFIA,NFIA,NFIA
SLC16A1,SLC16A1,SLC16A1,SLC16A1
FOXJ3,FOXJ3,FOXJ3,FOXJ3
DTNA,DTNA,DTNA,DTNA
ZNF644,ZNF644,ZNF644,ZNF644
NRF1,NRF1,NRF1,NRF1
BVES,BVES,BVES,BVES
PCDH7,PCDH7,PCDH7,PCDH7
CELF5,CELF5,CELF5,CELF5
ZNF532,ZNF532,ZNF532,ZNF532
DPYSL5,DPYSL5,DPYSL5,DPYSL5
SNAP25-AS1,SNAP25-AS1,SNAP25-AS1,SNAP25-AS1
ZNF704,ZNF704,ZNF704,ZNF704
RORA,RORA,RORA,RORA
FAM107B,FAM107B,FAM107B,FAM107B
DCX,DCX,DCX,DCX
ZNF555,ZNF555,ZNF555,ZNF555
FRMD6,FRMD6,FRMD6,FRMD6
DCLK2,DCLK2,DCLK2,DCLK2
GABRB3,GABRB3,GABRB3,GABRB3
KLHL3,KLHL3,KLHL3,KLHL3
SLC20A2,SLC20A2,SLC20A2,SLC20A2
SLITRK5,SLITRK5,SLITRK5,SLITRK5
RFX7,RFX7,RFX7,RFX7
CTNNA2,CTNNA2,CTNNA2,CTNNA2
CACNG8,CACNG8,CACNG8,CACNG8
FBXO34,FBXO34,FBXO34,FBXO34
FIGN,FIGN,FIGN,FIGN
NPAS2,NPAS2,NPAS2,NPAS2
HP1BP3,HP1BP3,HP1BP3,HP1BP3
RTN1,RTN1,RTN1,RTN1
ZNF652,ZNF652,ZNF652,ZNF652
ZNF804A,ZNF804A,ZNF804A,ZNF804A
SAMMSON,SAMMSON,SAMMSON,SAMMSON
KDM4C,KDM4C,KDM4C,KDM4C
HIVEP1,HIVEP1,HIVEP1,HIVEP1
ADCY1,ADCY1,ADCY1,ADCY1
ENPP1,ENPP1,ENPP1,ENPP1
LANCL2,LANCL2,LANCL2,LANCL2
LCOR,LCOR,LCOR,LCOR
