_BACKGROUND,5p,10p,15p
LINGO2,LINGO2,LINGO2,LINGO2
TRERF1,TRERF1,TRERF1,TRERF1
MAGI3,MAGI3,MAGI3,MAGI3
RGMB,RGMB,RGMB,RGMB
NUTM2A-AS1,NUTM2A-AS1,NUTM2A-AS1,NUTM2A-AS1
PPFIA2,PPFIA2,PPFIA2,PPFIA2
JAZF1,JAZF1,JAZF1,JAZF1
LINC01138,LINC01138,LINC01138,LINC01138
KIAA1217,KIAA1217,KIAA1217,KIAA1217
CHL1,CHL1,CHL1,CHL1
PALLD,PALLD,PALLD,PALLD
ROBO2,ROBO2,ROBO2,ROBO2
FAT1,FAT1,FAT1,FAT1
DPYSL5,DPYSL5,DPYSL5,DPYSL5
CEP112,CEP112,CEP112,CEP112
MET,MET,MET,MET
BRINP3,BRINP3,BRINP3,BRINP3
ZNF438,ZNF438,ZNF438,ZNF438
SCML2,SCML2,SCML2,SCML2
FAM102B,FAM102B,FAM102B,FAM102B
SLC39A10,SLC39A10,SLC39A10,SLC39A10
NR3C2,NR3C2,NR3C2,NR3C2
HTR7,HTR7,HTR7,HTR7
FOXN3,FOXN3,FOXN3,FOXN3
FOXN2,FOXN2,FOXN2,FOXN2
SLX4IP,SLX4IP,SLX4IP,SLX4IP
ZSCAN9,ZSCAN9,ZSCAN9,ZSCAN9
ESRRG,ESRRG,ESRRG,ESRRG
HS6ST3,HS6ST3,HS6ST3,HS6ST3
ZBTB25,ZBTB25,ZBTB25,ZBTB25
DCBLD2,DCBLD2,DCBLD2,DCBLD2
NUTM2B-AS1,NUTM2B-AS1,NUTM2B-AS1,NUTM2B-AS1
NTN4,NTN4,NTN4,NTN4
SH3RF1,SH3RF1,SH3RF1,SH3RF1
FRMD4A,FRMD4A,FRMD4A,FRMD4A
ZSWIM2,ZSWIM2,ZSWIM2,ZSWIM2
PYGL,PYGL,PYGL,PYGL
ELF2,ELF2,ELF2,ELF2
DMD,DMD,DMD,DMD
STXBP6,STXBP6,STXBP6,STXBP6
STOX2,STOX2,STOX2,STOX2
ERICH1,ERICH1,ERICH1,ERICH1
EFNA5,EFNA5,EFNA5,EFNA5
MAX,MAX,MAX,MAX
RAP1GDS1,RAP1GDS1,RAP1GDS1,RAP1GDS1
ZNF680,ZNF680,ZNF680,ZNF680
ZNF418,ZNF418,ZNF418,ZNF418
C2orf27A,C2orf27A,C2orf27A,C2orf27A
SLCO5A1,SLCO5A1,SLCO5A1,SLCO5A1
ZNF277,ZNF277,ZNF277,ZNF277
FIGN,FIGN,FIGN,FIGN
PRICKLE1,PRICKLE1,PRICKLE1,PRICKLE1
ATXN7,ATXN7,ATXN7,ATXN7
ARNT2,ARNT2,ARNT2,ARNT2
USP45,USP45,USP45,USP45
CHRM2,CHRM2,CHRM2,CHRM2
