_BACKGROUND,5p,10p,15p
KCNK2,KCNK2,KCNK2,KCNK2
EPB41L4A,EPB41L4A,EPB41L4A,EPB41L4A
FLRT2,FLRT2,FLRT2,FLRT2
PDZRN3,PDZRN3,PDZRN3,PDZRN3
PDE4B,PDE4B,PDE4B,PDE4B
HIVEP1,HIVEP1,HIVEP1,HIVEP1
PRKCG,PRKCG,PRKCG,PRKCG
GRIK2,GRIK2,GRIK2,GRIK2
TMTC2,TMTC2,TMTC2,TMTC2
LRP1B,LRP1B,LRP1B,LRP1B
GPRIN3,GPRIN3,GPRIN3,GPRIN3
TSHZ3,TSHZ3,TSHZ3,TSHZ3
CPNE8,CPNE8,CPNE8,CPNE8
CACNA2D3,CACNA2D3,CACNA2D3,CACNA2D3
DACH1,DACH1,DACH1,DACH1
THSD7B,THSD7B,THSD7B,THSD7B
CDH2,CDH2,CDH2,CDH2
SKAP2,SKAP2,SKAP2,SKAP2
STXBP6,STXBP6,STXBP6,STXBP6
STON2,STON2,STON2,STON2
MIR137HG,MIR137HG,MIR137HG,MIR137HG
KCNB2,KCNB2,KCNB2,KCNB2
EPB41L4B,EPB41L4B,EPB41L4B,EPB41L4B
NEGR1,NEGR1,NEGR1,NEGR1
NRXN1,NRXN1,NRXN1,NRXN1
TMTC4,TMTC4,TMTC4,TMTC4
ST6GAL1,ST6GAL1,ST6GAL1,ST6GAL1
BLM,BLM,BLM,BLM
NTM,NTM,NTM,NTM
MCTP1,MCTP1,MCTP1,MCTP1
AHR,AHR,AHR,AHR
ARID3B,ARID3B,ARID3B,ARID3B
CDH10,CDH10,CDH10,CDH10
GPC6,GPC6,GPC6,GPC6
TRHDE-AS1,TRHDE-AS1,TRHDE-AS1,TRHDE-AS1
SNCA,SNCA,SNCA,SNCA
BRINP1,BRINP1,BRINP1,BRINP1
SLC5A3,SLC5A3,SLC5A3,SLC5A3
PIEZO2,PIEZO2,PIEZO2,PIEZO2
ESRRB,ESRRB,ESRRB,ESRRB
PCDH11Y,PCDH11Y,PCDH11Y,PCDH11Y
GPM6A,GPM6A,GPM6A,GPM6A
LINC01060,LINC01060,LINC01060,LINC01060
CHL1,CHL1,CHL1,CHL1
SEMA6D,SEMA6D,SEMA6D,SEMA6D
GALNT13,GALNT13,GALNT13,GALNT13
ZBBX,ZBBX,ZBBX,ZBBX
LINC00839,LINC00839,LINC00839,LINC00839
ADGRL2,ADGRL2,ADGRL2,ADGRL2
SOX9-AS1,SOX9-AS1,SOX9-AS1,SOX9-AS1
PCDH17,PCDH17,PCDH17,PCDH17
EPB41L2,EPB41L2,EPB41L2,EPB41L2
DDX4,DDX4,DDX4,DDX4
MIR99AHG,MIR99AHG,MIR99AHG,MIR99AHG
PLEKHA2,PLEKHA2,PLEKHA2,PLEKHA2
PCSK6,PCSK6,PCSK6,PCSK6
RUNX2,RUNX2,RUNX2,RUNX2
GNG4,GNG4,GNG4,GNG4
ITPR1,ITPR1,ITPR1,ITPR1
NETO1,NETO1,NETO1,NETO1
SWAP70,SWAP70,SWAP70,SWAP70
BRINP3,BRINP3,BRINP3,BRINP3
GRM1,GRM1,GRM1,GRM1
NCALD,NCALD,NCALD,NCALD
ZNF618,ZNF618,ZNF618,ZNF618
LUZP2,LUZP2,LUZP2,LUZP2
GAS2L3,GAS2L3,GAS2L3,GAS2L3
KLHL14,KLHL14,KLHL14,KLHL14
RUNX1T1,RUNX1T1,RUNX1T1,RUNX1T1
LRP12,LRP12,LRP12,LRP12
PCDH7,PCDH7,PCDH7,PCDH7
THRB,THRB,THRB,THRB
SOX1,SOX1,SOX1,SOX1
LRFN5,LRFN5,LRFN5,LRFN5
TANC1,TANC1,TANC1,TANC1
DOCK10,DOCK10,DOCK10,DOCK10
EBF4,EBF4,EBF4,EBF4
PRICKLE1,PRICKLE1,PRICKLE1,PRICKLE1
MEF2D,MEF2D,MEF2D,MEF2D
EML6,EML6,EML6,EML6
SHISA6,SHISA6,SHISA6,SHISA6
UNC5C,UNC5C,UNC5C,UNC5C
MAN2A1,MAN2A1,MAN2A1,MAN2A1
PPARG,PPARG,PPARG,PPARG
GRID2,GRID2,GRID2,GRID2
LIN7A,LIN7A,LIN7A,LIN7A
OLFM2,OLFM2,OLFM2,OLFM2
NR3C1,NR3C1,NR3C1,NR3C1
ZNRF3,ZNRF3,ZNRF3,ZNRF3
HPSE2,HPSE2,HPSE2,HPSE2
CEP162,CEP162,CEP162,CEP162
NPAS3,NPAS3,NPAS3,NPAS3
KLF9,KLF9,KLF9,KLF9
LINC01197,LINC01197,LINC01197,LINC01197
GABRG3,GABRG3,GABRG3,GABRG3
RAB3B,RAB3B,RAB3B,RAB3B
CACNA1E,CACNA1E,CACNA1E,CACNA1E
ZNF667,ZNF667,ZNF667,ZNF667
ANKRD50,,ANKRD50,ANKRD50
ZNF358,,ZNF358,ZNF358
CACNG4,,CACNG4,CACNG4
NXN,,NXN,NXN
PEX5L,,PEX5L,PEX5L
ERF,,ERF,ERF
CELF5,,CELF5,CELF5
MRAP2,,MRAP2,MRAP2
RORA,,RORA,RORA
PPM1L,,PPM1L,PPM1L
MARCH1,,MARCH1,MARCH1
C2,,C2,C2
GUCY1A2,,GUCY1A2,GUCY1A2
SMAD1,,SMAD1,SMAD1
ENOX2,,ENOX2,ENOX2
KHDRBS3,,KHDRBS3,KHDRBS3
STAT5B,,STAT5B,STAT5B
LINC01006,,LINC01006,LINC01006
PKN2-AS1,,PKN2-AS1,PKN2-AS1
GPR158,,GPR158,GPR158
LRRC9,,LRRC9,LRRC9
FLT3,,FLT3,FLT3
SATB1-AS1,,SATB1-AS1,SATB1-AS1
KLHL29,,KLHL29,KLHL29
LINC01237,,LINC01237,LINC01237
AHCTF1,,AHCTF1,AHCTF1
PTCH1,,PTCH1,PTCH1
DAB1,,DAB1,DAB1
SULF1,,SULF1,SULF1
ADCY2,,ADCY2,ADCY2
FRMD5,,FRMD5,FRMD5
BCL11A,,BCL11A,BCL11A
FIGN,,FIGN,FIGN
PCDH10,,PCDH10,PCDH10
KCNQ5,,KCNQ5,KCNQ5
DPYD,,DPYD,DPYD
PCSK2,,PCSK2,PCSK2
ATF1,,ATF1,ATF1
RIMS1,,RIMS1,RIMS1
KLF5,,KLF5,KLF5
VEGFC,,VEGFC,VEGFC
ITGA1,,ITGA1,ITGA1
MAGI3,,MAGI3,MAGI3
PLXNA2,,PLXNA2,PLXNA2
PRKY,,PRKY,PRKY
SSBP2,,SSBP2,SSBP2
RBFOX2,,RBFOX2,RBFOX2
RYR2,,RYR2,RYR2
CDK14,,CDK14,CDK14
