_BACKGROUND,5p,10p,15p
KCNH7,KCNH7,KCNH7,KCNH7
SYT1,SYT1,SYT1,SYT1
NRXN2,NRXN2,NRXN2,NRXN2
SATB2,SATB2,SATB2,SATB2
MIR137HG,MIR137HG,MIR137HG,MIR137HG
NGEF,NGEF,NGEF,NGEF
GRID2,GRID2,GRID2,GRID2
PALLD,PALLD,PALLD,PALLD
PRKAR2B,PRKAR2B,PRKAR2B,PRKAR2B
PRKD1,PRKD1,PRKD1,PRKD1
CAMK2D,CAMK2D,CAMK2D,CAMK2D
SCN8A,SCN8A,SCN8A,SCN8A
ADGRL3,ADGRL3,ADGRL3,ADGRL3
LINC01331,LINC01331,LINC01331,LINC01331
ANKRD30BL,ANKRD30BL,ANKRD30BL,ANKRD30BL
VSNL1,VSNL1,VSNL1,VSNL1
RYR2,RYR2,RYR2,RYR2
KCNQ5,KCNQ5,KCNQ5,KCNQ5
BCL11A,BCL11A,BCL11A,BCL11A
DNM3,DNM3,DNM3,DNM3
CDH20,CDH20,CDH20,CDH20
HERC4,HERC4,HERC4,HERC4
CNTN1,CNTN1,CNTN1,CNTN1
EFNA5,EFNA5,EFNA5,EFNA5
BRINP3,BRINP3,BRINP3,BRINP3
PLXNA4,PLXNA4,PLXNA4,PLXNA4
KCNB2,KCNB2,KCNB2,KCNB2
PCDH9,PCDH9,PCDH9,PCDH9
SH3RF1,SH3RF1,SH3RF1,SH3RF1
SGMS1,SGMS1,SGMS1,SGMS1
PKN2-AS1,PKN2-AS1,PKN2-AS1,PKN2-AS1
KCNMB4,KCNMB4,KCNMB4,KCNMB4
CADM2,CADM2,CADM2,CADM2
NRGN,NRGN,NRGN,NRGN
FANK1,FANK1,FANK1,FANK1
PDLIM5,PDLIM5,PDLIM5,PDLIM5
NFE2L2,NFE2L2,NFE2L2,NFE2L2
GULP1,GULP1,GULP1,GULP1
SGK3,SGK3,SGK3,SGK3
CDH2,CDH2,CDH2,CDH2
B4GALNT3,B4GALNT3,B4GALNT3,B4GALNT3
PLAGL1,PLAGL1,PLAGL1,PLAGL1
ZSWIM6,ZSWIM6,ZSWIM6,ZSWIM6
ME1,ME1,ME1,ME1
RAP1GDS1,RAP1GDS1,RAP1GDS1,RAP1GDS1
GNG12-AS1,GNG12-AS1,GNG12-AS1,GNG12-AS1
EZR,EZR,EZR,EZR
INPP4B,INPP4B,INPP4B,INPP4B
IL6ST,IL6ST,IL6ST,IL6ST
BBX,BBX,BBX,BBX
CTNNA2,CTNNA2,CTNNA2,CTNNA2
NR1D2,NR1D2,NR1D2,NR1D2
LINC01237,LINC01237,LINC01237,LINC01237
ATF2,ATF2,ATF2,ATF2
FYN,FYN,FYN,FYN
ADGRB3,ADGRB3,ADGRB3,ADGRB3
TEAD1,TEAD1,TEAD1,TEAD1
FRMD6,FRMD6,FRMD6,FRMD6
NCOA2,NCOA2,NCOA2,NCOA2
SPATS2L,SPATS2L,SPATS2L,SPATS2L
TICAM2,TICAM2,TICAM2,TICAM2
RORA,RORA,RORA,RORA
CTBP2,CTBP2,CTBP2,CTBP2
TMEM178A,TMEM178A,TMEM178A,TMEM178A
GRM3,GRM3,GRM3,GRM3
DLEU2,DLEU2,DLEU2,DLEU2
SOX5,SOX5,SOX5,SOX5
PIK3C2A,PIK3C2A,PIK3C2A,PIK3C2A
EPS8,EPS8,EPS8,EPS8
ERBB4,ERBB4,ERBB4,ERBB4
SYTL4,SYTL4,SYTL4,SYTL4
TBL1XR1,TBL1XR1,TBL1XR1,TBL1XR1
CDH18,CDH18,CDH18,CDH18
GTDC1,GTDC1,GTDC1,GTDC1
MAGI2,MAGI2,MAGI2,MAGI2
CELF3,CELF3,CELF3,CELF3
GLI3,GLI3,GLI3,GLI3
