_BACKGROUND,5p,10p,15p
PRKACB,PRKACB,PRKACB,PRKACB
RUNDC3B,RUNDC3B,RUNDC3B,RUNDC3B
RUNX1T1,RUNX1T1,RUNX1T1,RUNX1T1
ERC1,ERC1,ERC1,ERC1
KIAA1324L,KIAA1324L,KIAA1324L,KIAA1324L
CNOT4,CNOT4,CNOT4,CNOT4
FOXO1,FOXO1,FOXO1,FOXO1
RREB1,RREB1,RREB1,RREB1
MAML3,MAML3,MAML3,MAML3
TCF12,TCF12,TCF12,TCF12
ZFPM2,ZFPM2,ZFPM2,ZFPM2
ANXA4,ANXA4,ANXA4,ANXA4
KMT2A,KMT2A,KMT2A,KMT2A
ZNF644,ZNF644,ZNF644,ZNF644
DACH1,DACH1,DACH1,DACH1
MANEA,MANEA,MANEA,MANEA
ZDHHC2,ZDHHC2,ZDHHC2,ZDHHC2
AFF4,AFF4,AFF4,AFF4
MAPRE2,MAPRE2,MAPRE2,MAPRE2
CDH2,CDH2,CDH2,CDH2
SRPK2,SRPK2,SRPK2,SRPK2
PHF21A,PHF21A,PHF21A,PHF21A
PBX1,PBX1,PBX1,PBX1
DLG2,DLG2,DLG2,DLG2
APBB2,APBB2,APBB2,APBB2
CASC2,CASC2,CASC2,CASC2
MEF2D,MEF2D,MEF2D,MEF2D
BTBD3,BTBD3,BTBD3,BTBD3
LNPEP,LNPEP,LNPEP,LNPEP
PARD6G,PARD6G,PARD6G,PARD6G
MKLN1,MKLN1,MKLN1,MKLN1
AIG1,AIG1,AIG1,AIG1
APCDD1,APCDD1,APCDD1,APCDD1
LPIN1,LPIN1,LPIN1,LPIN1
AUTS2,AUTS2,AUTS2,AUTS2
LINS1,LINS1,LINS1,LINS1
CHST11,CHST11,CHST11,CHST11
ERCC6L2,ERCC6L2,ERCC6L2,ERCC6L2
ZEB1,ZEB1,ZEB1,ZEB1
TOX,TOX,TOX,TOX
PLEKHA6,PLEKHA6,PLEKHA6,PLEKHA6
STK38L,STK38L,STK38L,STK38L
CLIP4,CLIP4,CLIP4,CLIP4
NFE2L2,NFE2L2,NFE2L2,NFE2L2
ZNF704,ZNF704,ZNF704,ZNF704
KIAA2026,KIAA2026,KIAA2026,KIAA2026
MXD3,MXD3,MXD3,MXD3
SORBS3,SORBS3,SORBS3,SORBS3
ARHGAP12,ARHGAP12,ARHGAP12,ARHGAP12
JAG1,JAG1,JAG1,JAG1
