_BACKGROUND,5p,10p,15p
GAD1,GAD1,GAD1,GAD1
SP4,SP4,SP4,SP4
GRIK2,GRIK2,GRIK2,GRIK2
TRPC3,TRPC3,TRPC3,TRPC3
TENM4,TENM4,TENM4,TENM4
ZNF706,ZNF706,ZNF706,ZNF706
LINC00943,LINC00943,LINC00943,LINC00943
RNF217,RNF217,RNF217,RNF217
MOB3B,MOB3B,MOB3B,MOB3B
CALM3,CALM3,CALM3,CALM3
RBBP8,RBBP8,RBBP8,RBBP8
SPON2,SPON2,SPON2,SPON2
CAMK2D,CAMK2D,CAMK2D,CAMK2D
DPP10-AS1,DPP10-AS1,DPP10-AS1,DPP10-AS1
AK5,AK5,AK5,AK5
ALK,ALK,ALK,ALK
TUBA1A,TUBA1A,TUBA1A,TUBA1A
CBARP,CBARP,CBARP,CBARP
SYT11,SYT11,SYT11,SYT11
SCN2B,SCN2B,SCN2B,SCN2B
AAMDC,AAMDC,AAMDC,AAMDC
TSPYL1,TSPYL1,TSPYL1,TSPYL1
RORA,RORA,RORA,RORA
SEMA6D,SEMA6D,SEMA6D,SEMA6D
ESRRA,ESRRA,ESRRA,ESRRA
POU3F1,POU3F1,POU3F1,POU3F1
TMEM218,TMEM218,TMEM218,TMEM218
TRAF3,TRAF3,TRAF3,TRAF3
NEFM,NEFM,NEFM,NEFM
MYADM,MYADM,MYADM,MYADM
NXPH2,NXPH2,NXPH2,NXPH2
CDK5R2,CDK5R2,CDK5R2,CDK5R2
NETO2,NETO2,NETO2,NETO2
FNDC4,FNDC4,FNDC4,FNDC4
NFIL3,NFIL3,NFIL3,NFIL3
SNU13,SNU13,SNU13,SNU13
RHOB,RHOB,RHOB,RHOB
ZBTB18,ZBTB18,ZBTB18,ZBTB18
MATN2,MATN2,MATN2,MATN2
AIMP2,AIMP2,AIMP2,AIMP2
C18orf25,C18orf25,C18orf25,C18orf25
HNRNPLL,HNRNPLL,HNRNPLL,HNRNPLL
ADGRL2,ADGRL2,ADGRL2,ADGRL2
APEX2,APEX2,APEX2,APEX2
AKAP13,AKAP13,AKAP13,AKAP13
BTC,BTC,BTC,BTC
FEZF2,FEZF2,FEZF2,FEZF2
SPATS2,SPATS2,SPATS2,SPATS2
AP1S1,AP1S1,AP1S1,AP1S1
MEGF11,MEGF11,MEGF11,MEGF11
BCL11A,BCL11A,BCL11A,BCL11A
PCSK5,PCSK5,PCSK5,PCSK5
GPR37,GPR37,GPR37,GPR37
ZXDB,ZXDB,ZXDB,ZXDB
ZNF711,ZNF711,ZNF711,ZNF711
NTN4,NTN4,NTN4,NTN4
PRR29,PRR29,PRR29,PRR29
PLD1,PLD1,PLD1,PLD1
CPNE4,CPNE4,CPNE4,CPNE4
LRTM1,LRTM1,LRTM1,LRTM1
KHDRBS3,KHDRBS3,KHDRBS3,KHDRBS3
AVEN,AVEN,AVEN,AVEN
NPAS3,NPAS3,NPAS3,NPAS3
PPP2R5A,PPP2R5A,PPP2R5A,PPP2R5A
WWC2,WWC2,WWC2,WWC2
