_BACKGROUND,5p,10p,15p
UNC5D,UNC5D,UNC5D,UNC5D
CDH18,CDH18,CDH18,CDH18
TMEM132D,TMEM132D,TMEM132D,TMEM132D
MYRIP,MYRIP,MYRIP,MYRIP
ZBTB16,ZBTB16,ZBTB16,ZBTB16
HLF,HLF,HLF,HLF
RORB,RORB,RORB,RORB
RORA,RORA,RORA,RORA
RASGRF2,RASGRF2,RASGRF2,RASGRF2
SRRM3,SRRM3,SRRM3,SRRM3
NCALD,NCALD,NCALD,NCALD
NTNG1,NTNG1,NTNG1,NTNG1
BICC1,BICC1,BICC1,BICC1
ZEB1,ZEB1,ZEB1,ZEB1
RELN,RELN,RELN,RELN
RAB27B,RAB27B,RAB27B,RAB27B
MEIS2,MEIS2,MEIS2,MEIS2
NFAT5,NFAT5,NFAT5,NFAT5
CA10,CA10,CA10,CA10
NFIB,NFIB,NFIB,NFIB
KCNH5,KCNH5,KCNH5,KCNH5
PHACTR3,PHACTR3,PHACTR3,PHACTR3
KCNH7,KCNH7,KCNH7,KCNH7
CUX2,CUX2,CUX2,CUX2
DLGAP2,DLGAP2,DLGAP2,DLGAP2
OLFM3,OLFM3,OLFM3,OLFM3
SATB2,SATB2,SATB2,SATB2
ELAVL2,ELAVL2,ELAVL2,ELAVL2
POU6F1,POU6F1,POU6F1,POU6F1
PTPRT,PTPRT,PTPRT,PTPRT
TMEM150C,TMEM150C,TMEM150C,TMEM150C
KCNB2,KCNB2,KCNB2,KCNB2
RTN1,RTN1,RTN1,RTN1
CDH12,CDH12,CDH12,CDH12
POU6F2,POU6F2,POU6F2,POU6F2
FMN1,FMN1,FMN1,FMN1
TENM2,TENM2,TENM2,TENM2
RYR2,RYR2,RYR2,RYR2
DRD2,DRD2,DRD2,DRD2
PHTF1,PHTF1,PHTF1,PHTF1
NPAS2,NPAS2,NPAS2,NPAS2
SNTG1,SNTG1,SNTG1,SNTG1
NUAK1,NUAK1,NUAK1,NUAK1
ANO3,ANO3,ANO3,ANO3
ZNF827,ZNF827,ZNF827,ZNF827
ARHGAP26,ARHGAP26,ARHGAP26,ARHGAP26
