_BACKGROUND,5p,10p,15p
AHRR,AHRR,AHRR,AHRR
MITF,MITF,MITF,MITF
ZNF774,ZNF774,ZNF774,ZNF774
TMEM178A,TMEM178A,TMEM178A,TMEM178A
PUM3,PUM3,PUM3,PUM3
SH3RF1,SH3RF1,SH3RF1,SH3RF1
INHBA-AS1,INHBA-AS1,INHBA-AS1,INHBA-AS1
ZNF736,ZNF736,ZNF736,ZNF736
ZNF831,ZNF831,ZNF831,ZNF831
DNAJC1,DNAJC1,DNAJC1,DNAJC1
SORCS3,SORCS3,SORCS3,SORCS3
YY1,YY1,YY1,YY1
SYNPR,SYNPR,SYNPR,SYNPR
POLR2J3,POLR2J3,POLR2J3,POLR2J3
GTF2I,GTF2I,GTF2I,GTF2I
TRPC5,TRPC5,TRPC5,TRPC5
ATF6B,ATF6B,ATF6B,ATF6B
LINC01235,LINC01235,LINC01235,LINC01235
PCDH10,PCDH10,PCDH10,PCDH10
ZNF397,ZNF397,ZNF397,ZNF397
E2F3,E2F3,E2F3,E2F3
WDFY3,WDFY3,WDFY3,WDFY3
FOXN2,FOXN2,FOXN2,FOXN2
KAT2B,KAT2B,KAT2B,KAT2B
NIPAL2,NIPAL2,NIPAL2,NIPAL2
KCTD1,KCTD1,KCTD1,KCTD1
FRMD4A,FRMD4A,FRMD4A,FRMD4A
PDIA6,PDIA6,PDIA6,PDIA6
SP1,SP1,SP1,SP1
CDH4,CDH4,CDH4,CDH4
CTNNB1,CTNNB1,CTNNB1,CTNNB1
NFIA,NFIA,NFIA,NFIA
PRKCQ,PRKCQ,PRKCQ,PRKCQ
STAT3,STAT3,STAT3,STAT3
PPM1A,PPM1A,PPM1A,PPM1A
BPTF,BPTF,BPTF,BPTF
HIVEP2,HIVEP2,HIVEP2,HIVEP2
ASB9,ASB9,ASB9,ASB9
HOMEZ,HOMEZ,HOMEZ,HOMEZ
SMAD3,SMAD3,SMAD3,SMAD3
ZNF227,ZNF227,ZNF227,ZNF227
TAF9,TAF9,TAF9,TAF9
HNRNPC,HNRNPC,HNRNPC,HNRNPC
CTNNA2,CTNNA2,CTNNA2,CTNNA2
TMEM170B,TMEM170B,TMEM170B,TMEM170B
KCNV1,KCNV1,KCNV1,KCNV1
PTMS,PTMS,PTMS,PTMS
LRP12,LRP12,LRP12,LRP12
RNF24,RNF24,RNF24,RNF24
DPYD,DPYD,DPYD,DPYD
PHF21A,PHF21A,PHF21A,PHF21A
KLF12,KLF12,KLF12,KLF12
TFDP1,TFDP1,TFDP1,TFDP1
PHACTR1,PHACTR1,PHACTR1,PHACTR1
NFKB1,NFKB1,NFKB1,NFKB1
NRF1,NRF1,NRF1,NRF1
FSD1,FSD1,FSD1,FSD1
POLR3G,POLR3G,POLR3G,POLR3G
BRINP3,BRINP3,BRINP3,BRINP3
C1GALT1,C1GALT1,C1GALT1,C1GALT1
KCNJ6,KCNJ6,KCNJ6,KCNJ6
PARD6G-AS1,PARD6G-AS1,PARD6G-AS1,PARD6G-AS1
PCDH11Y,PCDH11Y,PCDH11Y,PCDH11Y
ASXL3,ASXL3,ASXL3,ASXL3
OTUD4,OTUD4,OTUD4,OTUD4
WDR17,WDR17,WDR17,WDR17
ZNF528,ZNF528,ZNF528,ZNF528
ZXDC,ZXDC,ZXDC,ZXDC
BICDL1,BICDL1,BICDL1,BICDL1
KCNB2,KCNB2,KCNB2,KCNB2
LCOR,LCOR,LCOR,LCOR
CDK19,CDK19,CDK19,CDK19
JAM3,JAM3,JAM3,JAM3
ANKRD28,ANKRD28,ANKRD28,ANKRD28
PPARG,PPARG,PPARG,PPARG
UBE2E2,UBE2E2,UBE2E2,UBE2E2
NEURL1,NEURL1,NEURL1,NEURL1
WSB1,WSB1,WSB1,WSB1
LINC01339,LINC01339,LINC01339,LINC01339
PHF24,PHF24,PHF24,PHF24
ZNF518A,ZNF518A,ZNF518A,ZNF518A
NFAT5,NFAT5,NFAT5,NFAT5
E2F4,E2F4,E2F4,E2F4
SATB1-AS1,SATB1-AS1,SATB1-AS1,SATB1-AS1
ADGRB2,ADGRB2,ADGRB2,ADGRB2
DNAJC6,DNAJC6,DNAJC6,DNAJC6
SLC23A2,SLC23A2,SLC23A2,SLC23A2
MYEF2,MYEF2,MYEF2,MYEF2
HIVEP1,HIVEP1,HIVEP1,HIVEP1
CACNA1D,CACNA1D,CACNA1D,CACNA1D
RUFY3,RUFY3,RUFY3,RUFY3
DLG1,DLG1,DLG1,DLG1
DYRK1A,DYRK1A,DYRK1A,DYRK1A
MCOLN3,MCOLN3,MCOLN3,MCOLN3
CCDC102B,CCDC102B,CCDC102B,CCDC102B
KLF3,KLF3,KLF3,KLF3
XYLT1,XYLT1,XYLT1,XYLT1
ZFP69B,ZFP69B,ZFP69B,ZFP69B
GPCPD1,GPCPD1,GPCPD1,GPCPD1
RRAS2,RRAS2,RRAS2,RRAS2
NUTM2A-AS1,NUTM2A-AS1,NUTM2A-AS1,NUTM2A-AS1
EXTL3,EXTL3,EXTL3,EXTL3
RFX3,RFX3,RFX3,RFX3
ZNF652,ZNF652,ZNF652,ZNF652
ZSCAN5A,,ZSCAN5A,ZSCAN5A
IGF2BP3,,IGF2BP3,IGF2BP3
ZNF630,,ZNF630,ZNF630
TOX,,TOX,TOX
RBPJ,,RBPJ,RBPJ
SV2B,,SV2B,SV2B
ZBTB20,,ZBTB20,ZBTB20
OLFM1,,OLFM1,OLFM1
RORA,,RORA,RORA
ZEB1,,ZEB1,ZEB1
CCNI,,CCNI,CCNI
TBPL1,,TBPL1,TBPL1
RBMS1,,RBMS1,RBMS1
PRKCG,,PRKCG,PRKCG
ELF2,,ELF2,ELF2
ADGRL2,,ADGRL2,ADGRL2
ZNF706,,ZNF706,ZNF706
NUTM2B-AS1,,NUTM2B-AS1,NUTM2B-AS1
ANKS1B,,ANKS1B,ANKS1B
GSN,,GSN,GSN
SBF2-AS1,,SBF2-AS1,SBF2-AS1
PLCL2,,PLCL2,PLCL2
PDE4D,,PDE4D,PDE4D
CEP85L,,CEP85L,CEP85L
MGA,,MGA,MGA
MAGI2,,MAGI2,MAGI2
ZNF280D,,ZNF280D,ZNF280D
SPRY2,,SPRY2,SPRY2
FUT9,,FUT9,FUT9
ZFX,,ZFX,ZFX
ZNF596,,ZNF596,ZNF596
SCMH1,,SCMH1,SCMH1
CDKL5,,CDKL5,CDKL5
RIMS2,,RIMS2,RIMS2
PLPPR1,,PLPPR1,PLPPR1
GPR63,,GPR63,GPR63
PPM1H,,PPM1H,PPM1H
DLEU2,,DLEU2,DLEU2
INPPL1,,INPPL1,INPPL1
ZNF248,,ZNF248,ZNF248
NR2F1-AS1,,NR2F1-AS1,NR2F1-AS1
GSTCD,,GSTCD,GSTCD
TBL1XR1,,TBL1XR1,TBL1XR1
OAF,,OAF,OAF
RNF19A,,RNF19A,RNF19A
CNTN4,,CNTN4,CNTN4
NECTIN3,,NECTIN3,NECTIN3
PRDM10,,PRDM10,PRDM10
DGKH,,DGKH,DGKH
ZHX1,,ZHX1,ZHX1
STRBP,,STRBP,STRBP
ST6GAL2,,ST6GAL2,ST6GAL2
BCL11A,,BCL11A,BCL11A
ZNF704,,ZNF704,ZNF704
KCTD8,,KCTD8,KCTD8
MARK1,,MARK1,MARK1
SNHG6,,SNHG6,SNHG6
ZNF426,,ZNF426,ZNF426
SATB1,,SATB1,SATB1
CUX1,,CUX1,CUX1
DLGAP4,,DLGAP4,DLGAP4
AGO3,,AGO3,AGO3
ADNP,,ADNP,ADNP
CACNA2D1,,CACNA2D1,CACNA2D1
MN1,,MN1,MN1
CREB1,,CREB1,CREB1
FAM135A,,FAM135A,FAM135A
CA2,,CA2,CA2
PCSK5,,PCSK5,PCSK5
MAPK8,,MAPK8,MAPK8
SGK3,,SGK3,SGK3
SMAD1,,SMAD1,SMAD1
MAGI1,,MAGI1,MAGI1
STAC,,STAC,STAC
RAP1GDS1,,RAP1GDS1,RAP1GDS1
ARHGEF10,,ARHGEF10,ARHGEF10
KLHL29,,KLHL29,KLHL29
NR1D2,,NR1D2,NR1D2
LINC01501,,LINC01501,LINC01501
PRKD1,,PRKD1,PRKD1
SMPD3,,SMPD3,SMPD3
GNAQ,,GNAQ,GNAQ
NOVA1,,NOVA1,NOVA1
GALNT7,,GALNT7,GALNT7
MIR4500HG,,MIR4500HG,MIR4500HG
BBX,,BBX,BBX
ZNF197,,ZNF197,ZNF197
NDST3,,NDST3,NDST3
ZNF462,,ZNF462,ZNF462
SHTN1,,SHTN1,SHTN1
ESRRG,,ESRRG,ESRRG
FNDC3B,,FNDC3B,FNDC3B
ATXN1,,ATXN1,ATXN1
PELI2,,PELI2,PELI2
FBXW7,,FBXW7,FBXW7
FUT8,,FUT8,FUT8
FOXJ3,,FOXJ3,FOXJ3
AACS,,AACS,AACS
ZNF311,,ZNF311,ZNF311
NAP1L1,,NAP1L1,NAP1L1
RBM17,,RBM17,RBM17
SNCA,,SNCA,SNCA
TFDP2,,TFDP2,TFDP2
CNTNAP3,,CNTNAP3,CNTNAP3
FOXK1,,FOXK1,FOXK1
PDGFD,,,PDGFD
CNTNAP2,,,CNTNAP2
SOX5,,,SOX5
MECP2,,,MECP2
BCL11B,,,BCL11B
NTM,,,NTM
BRCA1,,,BRCA1
KLHL4,,,KLHL4
MEX3C,,,MEX3C
B3GALNT2,,,B3GALNT2
ICA1L,,,ICA1L
VAV3,,,VAV3
RAD21,,,RAD21
SMARCA2,,,SMARCA2
DTX4,,,DTX4
SNAP25,,,SNAP25
XPR1,,,XPR1
TLL2,,,TLL2
TMCC1-AS1,,,TMCC1-AS1
ABI2,,,ABI2
LCORL,,,LCORL
NXPH2,,,NXPH2
KDM4C,,,KDM4C
TBC1D4,,,TBC1D4
LUZP2,,,LUZP2
FHOD3,,,FHOD3
CDH2,,,CDH2
ADNP2,,,ADNP2
TCF12,,,TCF12
PIK3R1,,,PIK3R1
PLAGL1,,,PLAGL1
SCN8A,,,SCN8A
GPC6,,,GPC6
