_BACKGROUND,5p,10p,15p
NTNG2,NTNG2,NTNG2,NTNG2
LDHA,LDHA,LDHA,LDHA
ANKRD31,ANKRD31,ANKRD31,ANKRD31
CUTA,CUTA,CUTA,CUTA
CCDC69,CCDC69,CCDC69,CCDC69
SCOC,SCOC,SCOC,SCOC
SLITRK4,SLITRK4,SLITRK4,SLITRK4
MARCKS,MARCKS,MARCKS,MARCKS
RARA-AS1,RARA-AS1,RARA-AS1,RARA-AS1
FOXE3,FOXE3,FOXE3,FOXE3
PGRMC1,PGRMC1,PGRMC1,PGRMC1
TMEM100,TMEM100,TMEM100,TMEM100
ARF1,ARF1,ARF1,ARF1
TUBB,TUBB,TUBB,TUBB
NAP1L2,NAP1L2,NAP1L2,NAP1L2
SET,SET,SET,SET
ATP1B2,ATP1B2,ATP1B2,ATP1B2
GNAS,GNAS,GNAS,GNAS
TMEM141,TMEM141,TMEM141,TMEM141
EIF4A2,EIF4A2,EIF4A2,EIF4A2
GRINA,GRINA,GRINA,GRINA
NFE2L1,NFE2L1,NFE2L1,NFE2L1
XBP1,XBP1,XBP1,XBP1
PTMA,PTMA,PTMA,PTMA
ATXN7L3B,ATXN7L3B,ATXN7L3B,ATXN7L3B
ZBTB33,ZBTB33,ZBTB33,ZBTB33
MTPN,MTPN,MTPN,MTPN
KCNF1,KCNF1,KCNF1,KCNF1
SULT4A1,SULT4A1,SULT4A1,SULT4A1
ELK1,ELK1,ELK1,ELK1
PNMA1,PNMA1,PNMA1,PNMA1
SNRPB2,SNRPB2,SNRPB2,SNRPB2
PTPN21,PTPN21,PTPN21,PTPN21
PURA,PURA,PURA,PURA
TBL1X,TBL1X,TBL1X,TBL1X
SPRYD3,SPRYD3,SPRYD3,SPRYD3
PRNP,PRNP,PRNP,PRNP
UBQLN2,UBQLN2,UBQLN2,UBQLN2
HECA,HECA,HECA,HECA
NORAD,NORAD,NORAD,NORAD
LYNX1,LYNX1,LYNX1,LYNX1
EIF4G2,EIF4G2,EIF4G2,EIF4G2
PKM,PKM,PKM,PKM
NANOS1,NANOS1,NANOS1,NANOS1
STMN1,STMN1,STMN1,STMN1
NCDN,NCDN,NCDN,NCDN
B3GALT2,B3GALT2,B3GALT2,B3GALT2
CALM1,CALM1,CALM1,CALM1
