_BACKGROUND,5p,10p,15p
CLOCK,CLOCK,CLOCK,CLOCK
NPAS2,NPAS2,NPAS2,NPAS2
SLC7A14,SLC7A14,SLC7A14,SLC7A14
GTF2I,GTF2I,GTF2I,GTF2I
FOXJ3,FOXJ3,FOXJ3,FOXJ3
KDM4C,KDM4C,KDM4C,KDM4C
RFX3,RFX3,RFX3,RFX3
ELAVL2,ELAVL2,ELAVL2,ELAVL2
FOXN3,FOXN3,FOXN3,FOXN3
KATNAL1,KATNAL1,KATNAL1,KATNAL1
NFIB,NFIB,NFIB,NFIB
ELF2,ELF2,ELF2,ELF2
TSC22D2,TSC22D2,TSC22D2,TSC22D2
BCLAF1,BCLAF1,BCLAF1,BCLAF1
TBL1XR1,TBL1XR1,TBL1XR1,TBL1XR1
JAZF1,JAZF1,JAZF1,JAZF1
PDE4B,PDE4B,PDE4B,PDE4B
LINC01138,LINC01138,LINC01138,LINC01138
ZNF644,ZNF644,ZNF644,ZNF644
GABRA2,GABRA2,GABRA2,GABRA2
AFF4,AFF4,AFF4,AFF4
DPYSL5,DPYSL5,DPYSL5,DPYSL5
RAB14,RAB14,RAB14,RAB14
LCOR,LCOR,LCOR,LCOR
PPM1L,PPM1L,PPM1L,PPM1L
MLLT10,MLLT10,MLLT10,MLLT10
ZNF148,ZNF148,ZNF148,ZNF148
APP,APP,APP,APP
NFKB1,NFKB1,NFKB1,NFKB1
HIVEP1,HIVEP1,HIVEP1,HIVEP1
DPP6,DPP6,DPP6,DPP6
STAU2,STAU2,STAU2,STAU2
NFYC,NFYC,NFYC,NFYC
POU2F1,POU2F1,POU2F1,POU2F1
NETO1,NETO1,NETO1,NETO1
PRKAA2,PRKAA2,PRKAA2,PRKAA2
PLPPR1,PLPPR1,PLPPR1,PLPPR1
CEP112,CEP112,CEP112,CEP112
DCAF5,DCAF5,DCAF5,DCAF5
STXBP5-AS1,STXBP5-AS1,STXBP5-AS1,STXBP5-AS1
ANKRD50,ANKRD50,ANKRD50,ANKRD50
MAP2,MAP2,MAP2,MAP2
HMBOX1,HMBOX1,HMBOX1,HMBOX1
CNTN1,CNTN1,CNTN1,CNTN1
IRF2,IRF2,IRF2,IRF2
HDAC9,HDAC9,HDAC9,HDAC9
SEMA6D,SEMA6D,SEMA6D,SEMA6D
CNKSR2,CNKSR2,CNKSR2,CNKSR2
GNAO1,GNAO1,GNAO1,GNAO1
SCML2,SCML2,SCML2,SCML2
PDE4D,PDE4D,PDE4D,PDE4D
LCORL,LCORL,LCORL,LCORL
THRB,THRB,THRB,THRB
NR6A1,NR6A1,NR6A1,NR6A1
MARK1,MARK1,MARK1,MARK1
KCNQ5,KCNQ5,KCNQ5,KCNQ5
CDH8,CDH8,CDH8,CDH8
GRID2,GRID2,GRID2,GRID2
KIAA0319,KIAA0319,KIAA0319,KIAA0319
ZBTB25,ZBTB25,ZBTB25,ZBTB25
TFDP2,TFDP2,TFDP2,TFDP2
TMEFF2,TMEFF2,TMEFF2,TMEFF2
OSBPL8,OSBPL8,OSBPL8,OSBPL8
FAM110B,FAM110B,FAM110B,FAM110B
RGMB,RGMB,RGMB,RGMB
CHD1,CHD1,CHD1,CHD1
PRICKLE1,PRICKLE1,PRICKLE1,PRICKLE1
PTPRN2,PTPRN2,PTPRN2,PTPRN2
APBB2,APBB2,APBB2,APBB2
L3MBTL4,L3MBTL4,L3MBTL4,L3MBTL4
LONRF1,LONRF1,LONRF1,LONRF1
SETBP1,SETBP1,SETBP1,SETBP1
ADNP2,ADNP2,ADNP2,ADNP2
MAML3,MAML3,MAML3,MAML3
CDK14,CDK14,CDK14,CDK14
CDC14B,CDC14B,CDC14B,CDC14B
