_BACKGROUND,5p,10p,15p
RORB,RORB,RORB,RORB
CASC15,CASC15,CASC15,CASC15
ASPA,ASPA,ASPA,ASPA
SHROOM4,SHROOM4,SHROOM4,SHROOM4
RNF220,RNF220,RNF220,RNF220
STXBP5-AS1,STXBP5-AS1,STXBP5-AS1,STXBP5-AS1
KMT2A,KMT2A,KMT2A,KMT2A
ZFPM2,ZFPM2,ZFPM2,ZFPM2
KCNC2,KCNC2,KCNC2,KCNC2
CTNNB1,CTNNB1,CTNNB1,CTNNB1
SOX5,SOX5,SOX5,SOX5
TFDP2,TFDP2,TFDP2,TFDP2
GSAP,GSAP,GSAP,GSAP
FOXP1,FOXP1,FOXP1,FOXP1
ATXN1,ATXN1,ATXN1,ATXN1
LINC01006,LINC01006,LINC01006,LINC01006
LCOR,LCOR,LCOR,LCOR
SNAP25-AS1,SNAP25-AS1,SNAP25-AS1,SNAP25-AS1
GTF2I,GTF2I,GTF2I,GTF2I
SYBU,SYBU,SYBU,SYBU
EFNA5,EFNA5,EFNA5,EFNA5
CNOT4,CNOT4,CNOT4,CNOT4
PRICKLE1,PRICKLE1,PRICKLE1,PRICKLE1
SUPT3H,SUPT3H,SUPT3H,SUPT3H
MZF1,MZF1,MZF1,MZF1
RAB8B,RAB8B,RAB8B,RAB8B
ZNF536,ZNF536,ZNF536,ZNF536
MGA,MGA,MGA,MGA
CLOCK,CLOCK,CLOCK,CLOCK
MEF2A,MEF2A,MEF2A,MEF2A
HNRNPH3,HNRNPH3,HNRNPH3,HNRNPH3
PRDM15,PRDM15,PRDM15,PRDM15
APP,APP,APP,APP
NCOR1,NCOR1,NCOR1,NCOR1
FOXP2,FOXP2,FOXP2,FOXP2
CEP85L,CEP85L,CEP85L,CEP85L
ADAMTS3,ADAMTS3,ADAMTS3,ADAMTS3
ZNF576,ZNF576,ZNF576,ZNF576
SATB1,SATB1,SATB1,SATB1
FUT8,FUT8,FUT8,FUT8
NFKB1,NFKB1,NFKB1,NFKB1
MIR137HG,MIR137HG,MIR137HG,MIR137HG
ZNF135,ZNF135,ZNF135,ZNF135
RBM3,RBM3,RBM3,RBM3
PTPRK,PTPRK,PTPRK,PTPRK
SMAD2,SMAD2,SMAD2,SMAD2
FRMD6,FRMD6,FRMD6,FRMD6
NAP1L1,NAP1L1,NAP1L1,NAP1L1
NTNG1,NTNG1,NTNG1,NTNG1
MBNL1,MBNL1,MBNL1,MBNL1
NCOA2,NCOA2,NCOA2,NCOA2
HBP1,HBP1,HBP1,HBP1
NLGN1,NLGN1,NLGN1,NLGN1
PHF21A,PHF21A,PHF21A,PHF21A
ZNF664,ZNF664,ZNF664,ZNF664
NWD2,NWD2,NWD2,NWD2
TBL1XR1,TBL1XR1,TBL1XR1,TBL1XR1
FUT9,FUT9,FUT9,FUT9
KCNB2,KCNB2,KCNB2,KCNB2
MEF2C-AS1,MEF2C-AS1,MEF2C-AS1,MEF2C-AS1
ZNF148,ZNF148,ZNF148,ZNF148
SPTSSB,SPTSSB,SPTSSB,SPTSSB
PDE10A,PDE10A,PDE10A,PDE10A
MEF2C,MEF2C,MEF2C,MEF2C
ATG10,ATG10,ATG10,ATG10
MARCH1,MARCH1,MARCH1,MARCH1
ZDHHC2,ZDHHC2,ZDHHC2,ZDHHC2
CHD1,CHD1,CHD1,CHD1
HIVEP2,HIVEP2,HIVEP2,HIVEP2
PPP2R5A,PPP2R5A,PPP2R5A,PPP2R5A
YWHAZ,YWHAZ,YWHAZ,YWHAZ
MPPED2,MPPED2,MPPED2,MPPED2
TRHDE,TRHDE,TRHDE,TRHDE
VEZF1,VEZF1,VEZF1,VEZF1
OTUD4,OTUD4,OTUD4,OTUD4
ADGRL3,ADGRL3,ADGRL3,ADGRL3
C1orf21,C1orf21,C1orf21,C1orf21
ZNF706,ZNF706,ZNF706,ZNF706
AFF4,AFF4,AFF4,AFF4
PRDM10,PRDM10,PRDM10,PRDM10
FOXK2,FOXK2,FOXK2,FOXK2
NLGN4X,NLGN4X,NLGN4X,NLGN4X
CNTN4,CNTN4,CNTN4,CNTN4
NRF1,NRF1,NRF1,NRF1
BMPR1A,BMPR1A,BMPR1A,BMPR1A
SLC12A4,SLC12A4,SLC12A4,SLC12A4
ADCY2,ADCY2,ADCY2,ADCY2
RBPJ,RBPJ,RBPJ,RBPJ
ZHX1,ZHX1,ZHX1,ZHX1
STAU2,STAU2,STAU2,STAU2
ZDHHC5,ZDHHC5,ZDHHC5,ZDHHC5
ADNP,,ADNP,ADNP
HDAC2,,HDAC2,HDAC2
RCAN2,,RCAN2,RCAN2
SERTAD2,,SERTAD2,SERTAD2
PRR16,,PRR16,PRR16
NR1D2,,NR1D2,NR1D2
MAK,,MAK,MAK
MMP16,,MMP16,MMP16
AHR,,AHR,AHR
CRIM1,,CRIM1,CRIM1
KDM4C,,KDM4C,KDM4C
GRM3,,GRM3,GRM3
DPP6,,DPP6,DPP6
LRRC8B,,LRRC8B,LRRC8B
MAN1A1,,MAN1A1,MAN1A1
ZNF398,,ZNF398,ZNF398
VAV3,,VAV3,VAV3
EPHB2,,EPHB2,EPHB2
FAR2,,FAR2,FAR2
JAZF1,,JAZF1,JAZF1
BCLAF1,,BCLAF1,BCLAF1
ATF2,,ATF2,ATF2
TGFBR1,,TGFBR1,TGFBR1
MYO6,,MYO6,MYO6
ZNF518A,,ZNF518A,ZNF518A
FOXO3,,FOXO3,FOXO3
ZNF532,,ZNF532,ZNF532
TOX,,TOX,TOX
RUFY3,,RUFY3,RUFY3
RORA,,RORA,RORA
HOMER1,,HOMER1,HOMER1
OSBPL6,,OSBPL6,OSBPL6
ZBTB44,,ZBTB44,ZBTB44
HTR1E,,HTR1E,HTR1E
ENOX1,,ENOX1,ENOX1
PCDH11Y,,PCDH11Y,PCDH11Y
SGMS1,,SGMS1,SGMS1
NR6A1,,NR6A1,NR6A1
FNBP1,,FNBP1,FNBP1
SMAD4,,SMAD4,SMAD4
ZNF704,,ZNF704,ZNF704
ZBTB25,,ZBTB25,ZBTB25
PKIA,,PKIA,PKIA
BRINP3,,BRINP3,BRINP3
RARB,,RARB,RARB
DNM3,,DNM3,DNM3
THOC2,,THOC2,THOC2
GABPB1,,GABPB1,GABPB1
MIR17HG,,MIR17HG,MIR17HG
ST6GAL2,,ST6GAL2,ST6GAL2
THRB,,THRB,THRB
DUSP6,,DUSP6,DUSP6
PAM,,PAM,PAM
DPY19L1,,DPY19L1,DPY19L1
IRF2,,IRF2,IRF2
ZNF891,,ZNF891,ZNF891
TPBG,,TPBG,TPBG
MAGI1,,MAGI1,MAGI1
GRB10,,GRB10,GRB10
SPRED2,,SPRED2,SPRED2
MLLT10,,MLLT10,MLLT10
PFN2,,PFN2,PFN2
ZNF639,,ZNF639,ZNF639
TBPL1,,TBPL1,TBPL1
GRIN2B,,GRIN2B,GRIN2B
GTF2A1,,GTF2A1,GTF2A1
GAS2,,GAS2,GAS2
LRRC8D,,LRRC8D,LRRC8D
ZNRF2,,ZNRF2,ZNRF2
ETV3,,ETV3,ETV3
CDK19,,CDK19,CDK19
LINGO2,,LINGO2,LINGO2
FAM153A,,FAM153A,FAM153A
KIAA1958,,KIAA1958,KIAA1958
ZBTB18,,ZBTB18,ZBTB18
RGS6,,RGS6,RGS6
SLC44A5,,SLC44A5,SLC44A5
C1GALT1,,C1GALT1,C1GALT1
CDH8,,CDH8,CDH8
ADNP2,,ADNP2,ADNP2
ELAVL2,,ELAVL2,ELAVL2
ZBTB12,,ZBTB12,ZBTB12
KLF3-AS1,,KLF3-AS1,KLF3-AS1
GPR176,,GPR176,GPR176
POU2F1,,POU2F1,POU2F1
PTBP2,,PTBP2,PTBP2
POU6F2,,POU6F2,POU6F2
UGP2,,UGP2,UGP2
PAK1,,PAK1,PAK1
LINC00395,,LINC00395,LINC00395
BBX,,BBX,BBX
ELF2,,ELF2,ELF2
CDK6,,,CDK6
ZFP30,,,ZFP30
NFYB,,,NFYB
GRHL2,,,GRHL2
KLHL32,,,KLHL32
TTTY14,,,TTTY14
ARHGEF28,,,ARHGEF28
TET1,,,TET1
DLEU2,,,DLEU2
THRB-AS1,,,THRB-AS1
BEND6,,,BEND6
FRAS1,,,FRAS1
DOK6,,,DOK6
LEPR,,,LEPR
SATB2,,,SATB2
NTN4,,,NTN4
LDLRAD3,,,LDLRAD3
RALA,,,RALA
NF1,,,NF1
NR3C1,,,NR3C1
ZNF160,,,ZNF160
ZNF644,,,ZNF644
RAB14,,,RAB14
MAL,,,MAL
ZEB1,,,ZEB1
STAT5B,,,STAT5B
FOXB1,,,FOXB1
PKN2-AS1,,,PKN2-AS1
USP12,,,USP12
FANCC,,,FANCC
PLD5,,,PLD5
TRERF1,,,TRERF1
CAST,,,CAST
PUDP,,,PUDP
DACH1,,,DACH1
LAMC1,,,LAMC1
TRPM3,,,TRPM3
ZNF438,,,ZNF438
C21orf91,,,C21orf91
AMMECR1,,,AMMECR1
TLK1,,,TLK1
RND3,,,RND3
NDRG2,,,NDRG2
RAP1GDS1,,,RAP1GDS1
RREB1,,,RREB1
RELN,,,RELN
CUX2,,,CUX2
CDS1,,,CDS1
PDGFC,,,PDGFC
GPR173,,,GPR173
KANSL1,,,KANSL1
MDGA2,,,MDGA2
PURA,,,PURA
SYT9,,,SYT9
BACH2,,,BACH2
KCTD12,,,KCTD12
EXTL3,,,EXTL3
HMBOX1,,,HMBOX1
TASP1,,,TASP1
TPK1,,,TPK1
RHOBTB1,,,RHOBTB1
ZNF607,,,ZNF607
SPATS2,,,SPATS2
RAD21,,,RAD21
MYEF2,,,MYEF2
ZNF654,,,ZNF654
CACNB2,,,CACNB2
PTN,,,PTN
RNF217,,,RNF217
ARID3A,,,ARID3A
EZH2,,,EZH2
C4orf19,,,C4orf19
VWA5A,,,VWA5A
RUNX1T1,,,RUNX1T1
SSBP2,,,SSBP2
SMAD1,,,SMAD1
CHODL,,,CHODL
PACRG,,,PACRG
RAPH1,,,RAPH1
RHBDD1,,,RHBDD1
UBE2K,,,UBE2K
KCND2,,,KCND2
ACTA2,,,ACTA2
CACNG4,,,CACNG4
TBP,,,TBP
SP4,,,SP4
ARID5B,,,ARID5B
FOXK1,,,FOXK1
PCDH9,,,PCDH9
MSX2,,,MSX2
ZNF248,,,ZNF248
DGKH,,,DGKH
TNKS2-AS1,,,
PEG3,,,
STK32C,,,
FEZ1,,,
LST1,,,
ANO10,,,
PPP4R4,,,
SCMH1,,,
IGSF11,,,
ZNF652,,,
CFL2,,,
TUBA1C,,,
AHCTF1,,,
TCF7L2,,,
DOCK7,,,
A1CF,,,
HP1BP3,,,
GNAI1,,,
KCTD8,,,
FAM153B,,,
DNAJC21,,,
ME1,,,
PLPP1,,,
NR2C2,,,
PLOD2,,,
DPYD,,,
SMAD5,,,
CDH7,,,
CDH12,,,
NFAT5,,,
NR3C2,,,
SEMA6D,,,
PRSS12,,,
KCNH7,,,
PCDH19,,,
SETBP1,,,
SLC24A4,,,
ZBTB1,,,
INPP4B,,,
SGK3,,,
DLC1,,,
PRKAA2,,,
ROBO1,,,
HDAC9,,,
CADPS2,,,
RBM17,,,
FRMPD1,,,
ANKRD28,,,
TCF4,,,
C12orf75,,,
SMARCA2,,,
SPDYE2,,,
SOX11,,,
TIMP1,,,
NEIL3,,,
HFM1,,,
TEAD1,,,
ZBTB26,,,
FNDC3B,,,
FAM78B,,,
PHF12,,,
DUSP14,,,
ZC3H12C,,,
ZFX,,,
AVEN,,,
RNF138,,,
TMEM196,,,
ZFHX2,,,
MPDZ,,,
ZNF260,,,
FBLN2,,,
CALCB,,,
PRRG1,,,
SYNDIG1,,,
KIFC3,,,
PLS3,,,
ZFY,,,
HRH2,,,
TRIM9,,,
ROBO2,,,
GOLIM4,,,
NRG1,,,
LNX2,,,
WDR63,,,
HDAC4,,,
TPRG1,,,
FSTL4,,,
ESRRG,,,
TBC1D3I,,,
FIP1L1,,,
FOXJ3,,,
CASC2,,,
ZNF667,,,
STS,,,
TPPP,,,
ABHD17B,,,
ZNF286A,,,
EMID1,,,
RAB23,,,
SSH2,,,
TRIM36,,,
SOCS4,,,
SLC44A1,,,
STRBP,,,
ACVR1,,,
CAMK2D,,,
RIMS1,,,
