_BACKGROUND,5p,10p,15p
NRXN3,NRXN3,NRXN3,NRXN3
RAPGEF5,RAPGEF5,RAPGEF5,RAPGEF5
LINGO2,LINGO2,LINGO2,LINGO2
FLRT2,FLRT2,FLRT2,FLRT2
JAZF1,JAZF1,JAZF1,JAZF1
NLGN1,NLGN1,NLGN1,NLGN1
MEF2C,MEF2C,MEF2C,MEF2C
GRM7,GRM7,GRM7,GRM7
MEF2A,MEF2A,MEF2A,MEF2A
SETBP1,SETBP1,SETBP1,SETBP1
KCNB2,KCNB2,KCNB2,KCNB2
MYRIP,MYRIP,MYRIP,MYRIP
PLCB1,PLCB1,PLCB1,PLCB1
CTNNA2,CTNNA2,CTNNA2,CTNNA2
ZNF385B,ZNF385B,ZNF385B,ZNF385B
RGS6,RGS6,RGS6,RGS6
CHSY3,CHSY3,CHSY3,CHSY3
FAM13A,FAM13A,FAM13A,FAM13A
ZFPM2,ZFPM2,ZFPM2,ZFPM2
MAST4,MAST4,MAST4,MAST4
RCAN2,RCAN2,RCAN2,RCAN2
PEX5L,PEX5L,PEX5L,PEX5L
PLCB4,PLCB4,PLCB4,PLCB4
CDH2,CDH2,CDH2,CDH2
GLCE,GLCE,GLCE,GLCE
GRIA3,GRIA3,GRIA3,GRIA3
DTNA,DTNA,DTNA,DTNA
GTF2I,GTF2I,GTF2I,GTF2I
ATRNL1,ATRNL1,ATRNL1,ATRNL1
TENM2,TENM2,TENM2,TENM2
RFX3,RFX3,RFX3,RFX3
THRB,THRB,THRB,THRB
HS6ST3,HS6ST3,HS6ST3,HS6ST3
NETO1,NETO1,NETO1,NETO1
MARCH1,MARCH1,MARCH1,MARCH1
SNTG1,SNTG1,SNTG1,SNTG1
RBMS1,RBMS1,RBMS1,RBMS1
ATF2,ATF2,ATF2,ATF2
FAR2,FAR2,FAR2,FAR2
HDAC9,HDAC9,HDAC9,HDAC9
CNTN4,CNTN4,CNTN4,CNTN4
BBX,BBX,BBX,BBX
HP1BP3,HP1BP3,HP1BP3,HP1BP3
TBL1XR1,TBL1XR1,TBL1XR1,TBL1XR1
ZNF148,ZNF148,ZNF148,ZNF148
DAPK1,DAPK1,DAPK1,DAPK1
KDM4C,KDM4C,KDM4C,KDM4C
CNOT4,CNOT4,CNOT4,CNOT4
GULP1,GULP1,GULP1,GULP1
RAP2A,RAP2A,RAP2A,RAP2A
ADD3,ADD3,ADD3,ADD3
INPP4B,INPP4B,INPP4B,INPP4B
SLC4A4,SLC4A4,SLC4A4,SLC4A4
FOXJ3,FOXJ3,FOXJ3,FOXJ3
ZNF644,ZNF644,ZNF644,ZNF644
IL1RAPL1,IL1RAPL1,IL1RAPL1,IL1RAPL1
FKBP5,FKBP5,FKBP5,FKBP5
POU2F1,POU2F1,POU2F1,POU2F1
FOXN2,FOXN2,FOXN2,FOXN2
NAP1L1,NAP1L1,NAP1L1,NAP1L1
GAS2,GAS2,GAS2,GAS2
PRKD1,PRKD1,PRKD1,PRKD1
PTPRK,PTPRK,PTPRK,PTPRK
ARNTL,ARNTL,ARNTL,ARNTL
MTA3,MTA3,MTA3,MTA3
FOXP1,FOXP1,FOXP1,FOXP1
KIAA1958,KIAA1958,KIAA1958,KIAA1958
GLIS3,GLIS3,GLIS3,GLIS3
PHF21A,PHF21A,PHF21A,PHF21A
TFDP2,TFDP2,TFDP2,TFDP2
SATB2,SATB2,SATB2,SATB2
OLFM3,OLFM3,OLFM3,OLFM3
LCOR,LCOR,LCOR,LCOR
COL24A1,COL24A1,COL24A1,COL24A1
MAPK4,MAPK4,MAPK4,MAPK4
ETV3,ETV3,ETV3,ETV3
CLOCK,CLOCK,CLOCK,CLOCK
CREB1,CREB1,CREB1,CREB1
KLHL14,KLHL14,KLHL14,KLHL14
TLE1,TLE1,TLE1,TLE1
FRMD5,FRMD5,FRMD5,FRMD5
UGP2,UGP2,UGP2,UGP2
SMAD1,SMAD1,SMAD1,SMAD1
NR3C2,NR3C2,NR3C2,NR3C2
PACRG,PACRG,PACRG,PACRG
CDK6,CDK6,CDK6,CDK6
AFF4,AFF4,AFF4,AFF4
MYO1B,MYO1B,MYO1B,MYO1B
ADAMTS3,ADAMTS3,ADAMTS3,ADAMTS3
NDST3,NDST3,NDST3,NDST3
KLF12,KLF12,KLF12,KLF12
PRKAA2,PRKAA2,PRKAA2,PRKAA2
STAU2,STAU2,STAU2,STAU2
IRF2,IRF2,IRF2,IRF2
MLLT10,MLLT10,MLLT10,MLLT10
BCLAF1,BCLAF1,BCLAF1,BCLAF1
SLC39A10,,SLC39A10,SLC39A10
NR2C2,,NR2C2,NR2C2
NCOA2,,NCOA2,NCOA2
KMT2A,,KMT2A,KMT2A
NFKB1,,NFKB1,NFKB1
PTPN14,,PTPN14,PTPN14
ZNF697,,ZNF697,ZNF697
NFYC,,NFYC,NFYC
