_BACKGROUND,5p,10p,15p
BDNF,BDNF,BDNF,BDNF
NECTIN2,NECTIN2,NECTIN2,NECTIN2
KLF2,KLF2,KLF2,KLF2
PDLIM1,PDLIM1,PDLIM1,PDLIM1
PCP4,PCP4,PCP4,PCP4
CRH,CRH,CRH,CRH
HLA-DPA1,HLA-DPA1,HLA-DPA1,HLA-DPA1
CARD11,CARD11,CARD11,CARD11
MAFB,MAFB,MAFB,MAFB
NXPH3,NXPH3,NXPH3,NXPH3
KANK1,KANK1,KANK1,KANK1
SPON1,SPON1,SPON1,SPON1
WDR86,WDR86,WDR86,WDR86
INSM2,INSM2,INSM2,INSM2
GRPR,GRPR,GRPR,GRPR
METRNL,METRNL,METRNL,METRNL
CPLX1,CPLX1,CPLX1,CPLX1
LINC00698,LINC00698,LINC00698,LINC00698
LRIG1,LRIG1,LRIG1,LRIG1
NPAS3,NPAS3,NPAS3,NPAS3
ARHGAP26,ARHGAP26,ARHGAP26,ARHGAP26
NAT16,NAT16,NAT16,NAT16
PKD2L1,PKD2L1,PKD2L1,PKD2L1
NEDD4,NEDD4,NEDD4,NEDD4
UXS1,UXS1,UXS1,UXS1
LDLR,LDLR,LDLR,LDLR
NCOA3,NCOA3,NCOA3,NCOA3
GBX1,GBX1,GBX1,GBX1
ALDOC,ALDOC,ALDOC,ALDOC
JAZF1,JAZF1,JAZF1,JAZF1
CDHR1,CDHR1,CDHR1,CDHR1
ENO1,ENO1,ENO1,ENO1
RIMS1,RIMS1,RIMS1,RIMS1
LAPTM5,LAPTM5,LAPTM5,LAPTM5
INTS6,INTS6,INTS6,INTS6
HLCS,HLCS,HLCS,HLCS
GPCPD1,GPCPD1,GPCPD1,GPCPD1
TEAD1,TEAD1,TEAD1,TEAD1
NFIA,NFIA,NFIA,NFIA
ZNF554,ZNF554,ZNF554,ZNF554
NTNG2,NTNG2,NTNG2,NTNG2
COL12A1,COL12A1,COL12A1,COL12A1
COL13A1,COL13A1,COL13A1,COL13A1
SLC44A1,SLC44A1,SLC44A1,SLC44A1
CEP112,CEP112,CEP112,CEP112
SST,SST,SST,SST
GRIK1,GRIK1,GRIK1,GRIK1
GTF2A2,GTF2A2,GTF2A2,GTF2A2
ESRRG,ESRRG,ESRRG,ESRRG
SAMD9,SAMD9,SAMD9,SAMD9
GABPB1,GABPB1,GABPB1,GABPB1
SLC39A10,SLC39A10,SLC39A10,SLC39A10
LRRN4,LRRN4,LRRN4,LRRN4
FHL2,FHL2,FHL2,FHL2
ASAP2,ASAP2,ASAP2,ASAP2
DUSP26,DUSP26,DUSP26,DUSP26
CCNT2,CCNT2,CCNT2,CCNT2
GPBP1L1,GPBP1L1,GPBP1L1,GPBP1L1
SPSB4,SPSB4,SPSB4,SPSB4
GAD2,GAD2,GAD2,GAD2
SMAD4,SMAD4,SMAD4,SMAD4
LINGO2,LINGO2,LINGO2,LINGO2
FUT8,FUT8,FUT8,FUT8
AKAP13,AKAP13,AKAP13,AKAP13
ZNF664,ZNF664,ZNF664,ZNF664
NFAT5,NFAT5,NFAT5,NFAT5
C2orf27A,C2orf27A,C2orf27A,C2orf27A
KCNN2,KCNN2,KCNN2,KCNN2
TMEFF2,TMEFF2,TMEFF2,TMEFF2
PROM1,PROM1,PROM1,PROM1
ADNP,ADNP,ADNP,ADNP
ZFHX3,ZFHX3,ZFHX3,ZFHX3
NEDD4L,NEDD4L,NEDD4L,NEDD4L
SFRP4,SFRP4,SFRP4,SFRP4
NRF1,NRF1,NRF1,NRF1
KCTD1,KCTD1,KCTD1,KCTD1
ASAP1,ASAP1,ASAP1,ASAP1
NR2F2,NR2F2,NR2F2,NR2F2
ARNT2,ARNT2,ARNT2,ARNT2
NCK2,NCK2,NCK2,NCK2
ADAMTS14,ADAMTS14,ADAMTS14,ADAMTS14
SP4,SP4,SP4,SP4
RNASEK,RNASEK,RNASEK,RNASEK
