_BACKGROUND,5p,10p,15p
ZNF37A,ZNF37A,ZNF37A,ZNF37A
GOT1,GOT1,GOT1,GOT1
ZNF253,ZNF253,ZNF253,ZNF253
ESRRG,ESRRG,ESRRG,ESRRG
PPM1E,PPM1E,PPM1E,PPM1E
PEX5L,PEX5L,PEX5L,PEX5L
SOX5,SOX5,SOX5,SOX5
PKM,PKM,PKM,PKM
ZNF280B,ZNF280B,ZNF280B,ZNF280B
SMAD1,SMAD1,SMAD1,SMAD1
NR3C2,NR3C2,NR3C2,NR3C2
PTPRF,PTPRF,PTPRF,PTPRF
RPS6KA5,RPS6KA5,RPS6KA5,RPS6KA5
ZNF418,ZNF418,ZNF418,ZNF418
NUCB1,NUCB1,NUCB1,NUCB1
ZNF780B,ZNF780B,ZNF780B,ZNF780B
ZNF184,ZNF184,ZNF184,ZNF184
PSMD12,PSMD12,PSMD12,PSMD12
MOV10,MOV10,MOV10,MOV10
ACVR1C,ACVR1C,ACVR1C,ACVR1C
RUFY3,RUFY3,RUFY3,RUFY3
NOL4,NOL4,NOL4,NOL4
ANKRD45,ANKRD45,ANKRD45,ANKRD45
ZNF624,ZNF624,ZNF624,ZNF624
MBD2,MBD2,MBD2,MBD2
SASH1,SASH1,SASH1,SASH1
HDAC8,HDAC8,HDAC8,HDAC8
LRRC1,LRRC1,LRRC1,LRRC1
TIGD1,TIGD1,TIGD1,TIGD1
ZFP30,ZFP30,ZFP30,ZFP30
ZNF181,ZNF181,ZNF181,ZNF181
NPNT,NPNT,NPNT,NPNT
SOX12,SOX12,SOX12,SOX12
EFCAB6,EFCAB6,EFCAB6,EFCAB6
ST8SIA5,ST8SIA5,ST8SIA5,ST8SIA5
LRP8,LRP8,LRP8,LRP8
RAB27A,RAB27A,RAB27A,RAB27A
ZNF426,ZNF426,ZNF426,ZNF426
GCFC2,GCFC2,GCFC2,GCFC2
ZNF841,ZNF841,ZNF841,ZNF841
BPTF,BPTF,BPTF,BPTF
AHR,AHR,AHR,AHR
ZNF721,ZNF721,ZNF721,ZNF721
ELK1,ELK1,ELK1,ELK1
CEBPG,CEBPG,CEBPG,CEBPG
NFYC,NFYC,NFYC,NFYC
SEMA3C,SEMA3C,SEMA3C,SEMA3C
CLOCK,CLOCK,CLOCK,CLOCK
ZFP1,ZFP1,ZFP1,ZFP1
CNOT3,CNOT3,CNOT3,CNOT3
