_BACKGROUND,5p,10p,15p
SLC8A1,SLC8A1,SLC8A1,SLC8A1
OLFM3,OLFM3,OLFM3,OLFM3
ANTXR1,ANTXR1,ANTXR1,ANTXR1
CNTNAP5,CNTNAP5,CNTNAP5,CNTNAP5
PDE4B,PDE4B,PDE4B,PDE4B
SLC16A2,SLC16A2,SLC16A2,SLC16A2
FARP1,FARP1,FARP1,FARP1
EFHC2,EFHC2,EFHC2,EFHC2
DAB1,DAB1,DAB1,DAB1
DOK5,DOK5,DOK5,DOK5
CYP7B1,CYP7B1,CYP7B1,CYP7B1
SLC12A8,SLC12A8,SLC12A8,SLC12A8
JADE3,JADE3,JADE3,JADE3
NFIB,NFIB,NFIB,NFIB
PRKG1,PRKG1,PRKG1,PRKG1
PLCB4,PLCB4,PLCB4,PLCB4
ZFPM2,ZFPM2,ZFPM2,ZFPM2
CDH18,CDH18,CDH18,CDH18
DLEU2,DLEU2,DLEU2,DLEU2
PBX1,PBX1,PBX1,PBX1
NLGN4X,NLGN4X,NLGN4X,NLGN4X
SSBP2,SSBP2,SSBP2,SSBP2
CCDC13-AS1,CCDC13-AS1,CCDC13-AS1,CCDC13-AS1
GAD1,GAD1,GAD1,GAD1
THSD7A,THSD7A,THSD7A,THSD7A
GRIA4,GRIA4,GRIA4,GRIA4
RPS6KA2,RPS6KA2,RPS6KA2,RPS6KA2
PIK3AP1,PIK3AP1,PIK3AP1,PIK3AP1
KCNN2,KCNN2,KCNN2,KCNN2
RARA,RARA,RARA,RARA
KCTD1,KCTD1,KCTD1,KCTD1
SMARCA1,SMARCA1,SMARCA1,SMARCA1
SLC12A2,SLC12A2,SLC12A2,SLC12A2
AKAP13,AKAP13,AKAP13,AKAP13
KLHL14,KLHL14,KLHL14,KLHL14
COL11A1,COL11A1,COL11A1,COL11A1
ZNF711,ZNF711,ZNF711,ZNF711
CAST,CAST,CAST,CAST
FOXN2,FOXN2,FOXN2,FOXN2
STAT3,STAT3,STAT3,STAT3
MIR193BHG,MIR193BHG,MIR193BHG,MIR193BHG
TBR1,TBR1,TBR1,TBR1
MTA3,MTA3,MTA3,MTA3
PBX3,PBX3,PBX3,PBX3
PDS5A,PDS5A,PDS5A,PDS5A
ARNTL,ARNTL,ARNTL,ARNTL
NPAS3,NPAS3,NPAS3,NPAS3
NUTM2B-AS1,NUTM2B-AS1,NUTM2B-AS1,NUTM2B-AS1
GPR37,GPR37,GPR37,GPR37
KLF9,KLF9,KLF9,KLF9
TEAD1,TEAD1,TEAD1,TEAD1
ENC1,ENC1,ENC1,ENC1
REL,REL,REL,REL
NR3C1,NR3C1,NR3C1,NR3C1
ZNF24,ZNF24,ZNF24,ZNF24
CEBPG,CEBPG,CEBPG,CEBPG
SLC16A10,SLC16A10,SLC16A10,SLC16A10
MECP2,MECP2,MECP2,MECP2
THOC2,THOC2,THOC2,THOC2
ZBTB26,ZBTB26,ZBTB26,ZBTB26
TCF3,TCF3,TCF3,TCF3
ZBTB43,ZBTB43,ZBTB43,ZBTB43
SLC4A4,SLC4A4,SLC4A4,SLC4A4
ATP1B3,ATP1B3,ATP1B3,ATP1B3
NPAS2,NPAS2,NPAS2,NPAS2
CADPS,CADPS,CADPS,CADPS
DNAJC21,DNAJC21,DNAJC21,DNAJC21
BDNF,BDNF,BDNF,BDNF
ZHX1,ZHX1,ZHX1,ZHX1
SPAG6,SPAG6,SPAG6,SPAG6
CNKSR3,CNKSR3,CNKSR3,CNKSR3
BMPER,BMPER,BMPER,BMPER
PTCHD1,PTCHD1,PTCHD1,PTCHD1
IRF2,IRF2,IRF2,IRF2
DTNA,DTNA,DTNA,DTNA
HOMER1,HOMER1,HOMER1,HOMER1
ETV3,ETV3,ETV3,ETV3
JUNB,JUNB,JUNB,JUNB
SCMH1,SCMH1,SCMH1,SCMH1
GPBP1L1,GPBP1L1,GPBP1L1,GPBP1L1
LPL,LPL,LPL,LPL
TNFRSF19,TNFRSF19,TNFRSF19,TNFRSF19
FSTL5,FSTL5,FSTL5,FSTL5
ZNF592,ZNF592,ZNF592,ZNF592
SPRED1,SPRED1,SPRED1,SPRED1
SERPINE2,SERPINE2,SERPINE2,SERPINE2
IFI44,IFI44,IFI44,IFI44
NCAM2,NCAM2,NCAM2,NCAM2
TMEM117,TMEM117,TMEM117,TMEM117
PDE8B,PDE8B,PDE8B,PDE8B
C3orf67,,C3orf67,C3orf67
ACTA2,,ACTA2,ACTA2
TRPS1,,TRPS1,TRPS1
NCOA3,,NCOA3,NCOA3
FAM53B,,FAM53B,FAM53B
JAZF1-AS1,,JAZF1-AS1,JAZF1-AS1
BRCA1,,BRCA1,BRCA1
PDE10A,,PDE10A,PDE10A
RTKN2,,RTKN2,RTKN2
ZBTB37,,ZBTB37,ZBTB37
EGR3,,EGR3,EGR3
KIAA1958,,KIAA1958,KIAA1958
RARB,,RARB,RARB
MIOS,,MIOS,MIOS
STS,,STS,STS
ZBTB5,,ZBTB5,ZBTB5
MCHR2,,MCHR2,MCHR2
TRAF3,,TRAF3,TRAF3
CREM,,CREM,CREM
GRIK2,,GRIK2,GRIK2
MEF2D,,MEF2D,MEF2D
LINC01195,,LINC01195,LINC01195
FANCC,,FANCC,FANCC
INTS6L,,INTS6L,INTS6L
ZNF281,,ZNF281,ZNF281
ZFP64,,ZFP64,ZFP64
NTNG1,,NTNG1,NTNG1
FHL2,,FHL2,FHL2
SGK1,,SGK1,SGK1
ZNF624,,ZNF624,ZNF624
CDYL2,,CDYL2,CDYL2
ZNF396,,ZNF396,ZNF396
TRAF5,,TRAF5,TRAF5
GRM3,,GRM3,GRM3
RORB,,RORB,RORB
KAT2B,,KAT2B,KAT2B
PLS3,,PLS3,PLS3
GFOD1,,GFOD1,GFOD1
C7,,C7,C7
LSM6,,LSM6,LSM6
ERF,,ERF,ERF
CTNNA2,,CTNNA2,CTNNA2
TMTC1,,TMTC1,TMTC1
RASGEF1B,,RASGEF1B,RASGEF1B
TOX,,TOX,TOX
ZBTB8A,,ZBTB8A,ZBTB8A
CREB1,,CREB1,CREB1
BTNL9,,BTNL9,BTNL9
SH3RF1,,SH3RF1,SH3RF1
LDLRAD4,,LDLRAD4,LDLRAD4
TRAM2,,TRAM2,TRAM2
ASAP1,,ASAP1,ASAP1
GPM6B,,GPM6B,GPM6B
ZDHHC5,,ZDHHC5,ZDHHC5
SEMA6A,,SEMA6A,SEMA6A
PRDM5,,PRDM5,PRDM5
ZBTB17,,ZBTB17,ZBTB17
FSIP1,,FSIP1,FSIP1
TIGD4,,TIGD4,TIGD4
TENM4,,TENM4,TENM4
KDM2A,,KDM2A,KDM2A
ITPR2,,ITPR2,ITPR2
EPHA6,,EPHA6,EPHA6
PTCH1,,PTCH1,PTCH1
POU6F2,,POU6F2,POU6F2
GAREM1,,GAREM1,GAREM1
KCNT2,,KCNT2,KCNT2
ATF7,,ATF7,ATF7
CNR1,,CNR1,CNR1
FSTL4,,FSTL4,FSTL4
LATS2,,LATS2,LATS2
KDM7A,,KDM7A,KDM7A
MOB3B,,MOB3B,MOB3B
BACH1,,BACH1,BACH1
ARHGAP20,,ARHGAP20,ARHGAP20
NFIL3,,NFIL3,NFIL3
CHSY3,,CHSY3,CHSY3
ZNF350-AS1,,ZNF350-AS1,ZNF350-AS1
NDST3,,NDST3,NDST3
TIPARP,,TIPARP,TIPARP
RBM17,,RBM17,RBM17
GPC6,,GPC6,GPC6
ST6GAL2,,ST6GAL2,ST6GAL2
ELOVL6,,ELOVL6,ELOVL6
YY1,,YY1,YY1
TGFBR1,,TGFBR1,TGFBR1
EGR1,,EGR1,EGR1
ELK4,,ELK4,ELK4
SLIT2,,SLIT2,SLIT2
GATAD2A,,GATAD2A,GATAD2A
RAI2,,RAI2,RAI2
SATB1-AS1,,,SATB1-AS1
RGN,,,RGN
ZNF664,,,ZNF664
ADNP2,,,ADNP2
CA3,,,CA3
IRS1,,,IRS1
GAS2,,,GAS2
TMEM64,,,TMEM64
ZNF84,,,ZNF84
STT3B,,,STT3B
PLD1,,,PLD1
SNTG2,,,SNTG2
PAM,,,PAM
GIT2,,,GIT2
FAM162B,,,FAM162B
ARNT2,,,ARNT2
ZC3H12C,,,ZC3H12C
NTN4,,,NTN4
IGSF11,,,IGSF11
TWIST1,,,TWIST1
JDP2,,,JDP2
DPY19L3,,,DPY19L3
SLC26A4,,,SLC26A4
ATF6,,,ATF6
PURA,,,PURA
LRRN1,,,LRRN1
TCF12,,,TCF12
NF1,,,NF1
PLPPR1,,,PLPPR1
COL23A1,,,COL23A1
ZNF777,,,ZNF777
SPTSSB,,,SPTSSB
SP4,,,SP4
MXD1,,,MXD1
HTR4,,,HTR4
PLEKHG1,,,PLEKHG1
CCDC178,,,CCDC178
OR4D1,,,OR4D1
TPK1,,,TPK1
ZNF800,,,ZNF800
SMCO4,,,SMCO4
EDIL3,,,EDIL3
CDH20,,,CDH20
PKN2-AS1,,,PKN2-AS1
MPP7,,,MPP7
LIN28B,,,LIN28B
CPEB2,,,CPEB2
ANKRD30B,,,ANKRD30B
BHLHE40-AS1,,,BHLHE40-AS1
H2AFZ,,,H2AFZ
MIR31HG,,,MIR31HG
PHF1,,,PHF1
MFAP3L,,,MFAP3L
FAM135B,,,FAM135B
MARCH11,,,MARCH11
PCED1B,,,PCED1B
ZBTB33,,,ZBTB33
ARHGAP26,,,ARHGAP26
AHRR,,,AHRR
GRM1,,,GRM1
PDGFC,,,PDGFC
STK3,,,STK3
RORA,,,RORA
EMID1,,,EMID1
PTBP3,,,PTBP3
GABPA,,,GABPA
PRKAA2,,,PRKAA2
ABCC4,,,ABCC4
LRRC4C,,,LRRC4C
KCNC2,,,KCNC2
RAB7A,,,RAB7A
RAVER2,,,RAVER2
TLE1,,,TLE1
ARHGEF28,,,ARHGEF28
SLC7A14,,,SLC7A14
FOXN3,,,FOXN3
RUNX1T1,,,RUNX1T1
PRKD1,,,PRKD1
BMP2K,,,BMP2K
NETO2,,,NETO2
ANO6,,,ANO6
SPATS2,,,SPATS2
SYN3,,,SYN3
PAG1,,,PAG1
OVCH1-AS1,,,OVCH1-AS1
UBE2E1,,,UBE2E1
BRF1,,,BRF1
TACR1,,,TACR1
GRM8,,,GRM8
GTF2A1,,,GTF2A1
NLK,,,NLK
RUFY3,,,
PCAT19,,,
SAMD4A,,,
PLCL1,,,
TSPAN18,,,
C11orf53,,,
ARID5B,,,
CDH8,,,
KLHL29,,,
NLGN4Y,,,
MYEF2,,,
TFDP1,,,
DMC1,,,
L3MBTL4,,,
HECTD2,,,
WWC1,,,
LCORL,,,
EML6,,,
HSPB1,,,
ATXN1,,,
ZNF280D,,,
ZNF160,,,
PGBD5,,,
TET1,,,
VEZF1,,,
ZFP37,,,
RFX4,,,
BEND4,,,
PIK3C3,,,
MCHR2-AS1,,,
USP44,,,
ZBTB18,,,
DIAPH2,,,
ST6GALNAC5,,,
TNFAIP6,,,
PIP5K1B,,,
TNFRSF10C,,,
LEPR,,,
DOCK5,,,
WIPF3,,,
PTH2R,,,
ZNF641,,,
PTPRO,,,
RSPO3,,,
HIF3A,,,
RORB-AS1,,,
ANKRD44,,,
CRISPLD1,,,
ZBTB44,,,
PVALB,,,
HMBOX1,,,
RSPO2,,,
GTF2IRD1,,,
ZNF14,,,
ACVR1,,,
ZBTB20,,,
TOB2,,,
MEF2C,,,
OXGR1,,,
HSPA1B,,,
CACNB2,,,
ZBTB2,,,
ZKSCAN5,,,
CTCF,,,
LRRFIP1,,,
TMTC4,,,
NR3C2,,,
SPATA1,,,
MBP,,,
SNCA,,,
MET,,,
SEMA5B,,,
PRDM10,,,
ZBTB21,,,
MYRIP,,,
MAN2A1,,,
ZFY,,,
PDZD2,,,
NCK2,,,
PHLPP1,,,
PATZ1,,,
SOX11,,,
KLHL32,,,
STAT5B,,,
ZNF358,,,
C21orf91,,,
TGIF2,,,
KIAA0319,,,
LGR4,,,
AKAIN1,,,
SOX15,,,
ZNF616,,,
ESRRG,,,
DGKH,,,
TGFBR3,,,
ADAMTS20,,,
MYO1E,,,
HDX,,,
HLCS,,,
HMGXB4,,,
SSUH2,,,
POU3F3,,,
SCARA3,,,
GALNT7,,,
MYOM1,,,
GABPB1,,,
ESRP1,,,
ELAVL2,,,
PALLD,,,
FERMT2,,,
KANSL1L,,,
KLF12,,,
NRP1,,,
ZNF652,,,
OVOL2,,,
CADPS2,,,
TRHDE-AS1,,,
AP1S2,,,
PRDM9,,,
CNTNAP3B,,,
FIGN,,,
PPARG,,,
ZNRF1,,,
ADGRF5,,,
IRF8,,,
SNTG1,,,
COL24A1,,,
IGF1,,,
KIFC1,,,
GTF2I,,,
MBNL1-AS1,,,
HAS2-AS1,,,
PCDH19,,,
CCND1,,,
RNF182,,,
DPYD,,,
ARMC4,,,
PPARA,,,
ANKRD18A,,,
MBNL3,,,
RASSF9,,,
CHD1,,,
FBXL19,,,
HDAC2,,,
BVES,,,
HNRNPA0,,,
ZBBX,,,
HIVEP1,,,
RASGRF2,,,
KCTD8,,,
RCAN2,,,
INTS6,,,
HCN1,,,
DRAM1,,,
LINC01117,,,
ZNF821,,,
PRKG2,,,
HP1BP3,,,
MAPK4,,,
CTBP1,,,
JAM3,,,
SPRED2,,,
C1QTNF1,,,
CLK1,,,
SLC4A7,,,
NECTIN3,,,
SIK2,,,
CEMIP,,,
GRB14,,,
KCNH5,,,
FAM222A,,,
DPP6,,,
ZNF423,,,
PHACTR3,,,
TRHDE,,,
AK5,,,
SIN3A,,,
DPP10,,,
FAM126A,,,
BAZ1A,,,
ZNF646,,,
RBMS3,,,
C16orf95,,,
C8A,,,
JAG1,,,
ZNF837,,,
SMARCA5,,,
DOK6,,,
ZNF726,,,
GSE1,,,
UGP2,,,
SLC35F1,,,
SP1,,,
N4BP2,,,
GALNTL6,,,
ADGRL2,,,
PXYLP1,,,
ZNF521,,,
GXYLT2,,,
GRIP2,,,
RARG,,,
NMU,,,
VSTM2A,,,
PLG,,,
PTPRG,,,
RFX6,,,
SKOR1,,,
PTCHD1-AS,,,
SIM1,,,
TET3,,,
CASC2,,,
FRMPD1,,,
TENM2,,,
MAP3K1,,,
DUSP10,,,
TRAF4,,,
HNF4G,,,
SMAD3,,,
E2F4,,,
GRK3,,,
EMP1,,,
DLX5,,,
BVES-AS1,,,
NPTX2,,,
PRDM14,,,
SLC38A3,,,
HMGB1,,,
KIF13B,,,
FGF13,,,
UNC5D,,,
ZNF567,,,
CNTN5,,,
NETO1,,,
SUSD6,,,
OLFM2,,,
NFYC,,,
NKX6-2,,,
LINC00939,,,
NPPC,,,
ZSCAN18,,,
EPHA5,,,
MEIS3,,,
