_BACKGROUND,5p,10p,15p
STAU2,STAU2,STAU2,STAU2
NAP1L1,NAP1L1,NAP1L1,NAP1L1
NCOR1,NCOR1,NCOR1,NCOR1
SOX5,SOX5,SOX5,SOX5
NCOA2,NCOA2,NCOA2,NCOA2
AKAP13,AKAP13,AKAP13,AKAP13
STAT5B,STAT5B,STAT5B,STAT5B
SMAD2,SMAD2,SMAD2,SMAD2
FOXJ3,FOXJ3,FOXJ3,FOXJ3
RAD21,RAD21,RAD21,RAD21
MGA,MGA,MGA,MGA
LCOR,LCOR,LCOR,LCOR
RORB,RORB,RORB,RORB
NEK7,NEK7,NEK7,NEK7
PCDH17,PCDH17,PCDH17,PCDH17
ELF2,ELF2,ELF2,ELF2
MCOLN3,MCOLN3,MCOLN3,MCOLN3
DACH1,DACH1,DACH1,DACH1
YWHAZ,YWHAZ,YWHAZ,YWHAZ
MAN1A1,MAN1A1,MAN1A1,MAN1A1
KLF12,KLF12,KLF12,KLF12
HMBOX1,HMBOX1,HMBOX1,HMBOX1
RORA,RORA,RORA,RORA
TEAD1,TEAD1,TEAD1,TEAD1
RBMS1,RBMS1,RBMS1,RBMS1
ZNF644,ZNF644,ZNF644,ZNF644
VEZF1,VEZF1,VEZF1,VEZF1
HDAC2,HDAC2,HDAC2,HDAC2
FOXP2,FOXP2,FOXP2,FOXP2
NR1D2,NR1D2,NR1D2,NR1D2
GTF2I,GTF2I,GTF2I,GTF2I
FAM126A,FAM126A,FAM126A,FAM126A
CLOCK,CLOCK,CLOCK,CLOCK
ESRRG,ESRRG,ESRRG,ESRRG
ELOVL7,ELOVL7,ELOVL7,ELOVL7
FOXP1,FOXP1,FOXP1,FOXP1
ZNF532,ZNF532,ZNF532,ZNF532
HP1BP3,HP1BP3,HP1BP3,HP1BP3
TSC22D2,TSC22D2,TSC22D2,TSC22D2
TBL1XR1,TBL1XR1,TBL1XR1,TBL1XR1
TFDP2,TFDP2,TFDP2,TFDP2
MEF2A,MEF2A,MEF2A,MEF2A
CTNNB1,CTNNB1,CTNNB1,CTNNB1
RNF182,RNF182,RNF182,RNF182
NR6A1,NR6A1,NR6A1,NR6A1
ARNT2,ARNT2,ARNT2,ARNT2
UBE2K,UBE2K,UBE2K,UBE2K
ZNF704,ZNF704,ZNF704,ZNF704
NFE2L2,NFE2L2,NFE2L2,NFE2L2
RCBTB2,RCBTB2,RCBTB2,RCBTB2
ZNF652,ZNF652,ZNF652,ZNF652
PRKAA2,PRKAA2,PRKAA2,PRKAA2
RUFY3,RUFY3,RUFY3,RUFY3
NFYB,NFYB,NFYB,NFYB
ZHX1,ZHX1,ZHX1,ZHX1
NR3C1,NR3C1,NR3C1,NR3C1
ADNP,ADNP,ADNP,ADNP
ZNF148,ZNF148,ZNF148,ZNF148
SMAD4,SMAD4,SMAD4,SMAD4
HTR2C,HTR2C,HTR2C,HTR2C
UGP2,UGP2,UGP2,UGP2
INPP4B,,INPP4B,INPP4B
SMAD5,,SMAD5,SMAD5
BBX,,BBX,BBX
ZBTB20,,ZBTB20,ZBTB20
CCDC178,,CCDC178,CCDC178
AFF1,,AFF1,AFF1
MYEF2,,MYEF2,MYEF2
NCALD,,NCALD,NCALD
POU2F1,,POU2F1,POU2F1
CPEB2,,CPEB2,CPEB2
EZH2,,EZH2,EZH2
TCF4,,TCF4,TCF4
CHD1,,CHD1,CHD1
PTPN14,,PTPN14,PTPN14
MLLT10,,MLLT10,MLLT10
ZNF717,,ZNF717,ZNF717
NFYC,,NFYC,NFYC
YY1,,YY1,YY1
ESR2,,ESR2,ESR2
HNRNPH3,,HNRNPH3,HNRNPH3
TMEFF2,,TMEFF2,TMEFF2
ARNTL,,ARNTL,ARNTL
ZNF664,,ZNF664,ZNF664
PTPRM,,PTPRM,PTPRM
ZNF607,,ZNF607,ZNF607
PLAG1,,PLAG1,PLAG1
THOC2,,THOC2,THOC2
REL,,REL,REL
EFNA5,,EFNA5,EFNA5
TLE1,,TLE1,TLE1
ELAVL2,,ELAVL2,ELAVL2
IRF2,,IRF2,IRF2
ZNF438,,ZNF438,ZNF438
GPBP1L1,,GPBP1L1,GPBP1L1
PHF21A,,PHF21A,PHF21A
OTUD4,,OTUD4,OTUD4
RFX3,,RFX3,RFX3
SPAG1,,SPAG1,SPAG1
ZNF33A,,ZNF33A,ZNF33A
SUPT3H,,SUPT3H,SUPT3H
KANSL1,,KANSL1,KANSL1
PHF12,,PHF12,PHF12
NCOA3,,NCOA3,NCOA3
ZFY,,ZFY,ZFY
SETBP1,,SETBP1,SETBP1
OPRK1,,OPRK1,OPRK1
SYBU,,SYBU,SYBU
DOCK10,,DOCK10,DOCK10
SLC16A14,,SLC16A14,SLC16A14
ZCCHC7,,ZCCHC7,ZCCHC7
SCN9A,,SCN9A,SCN9A
ADNP2,,ADNP2,ADNP2
NFIB,,NFIB,NFIB
FER,,FER,FER
GRID2,,GRID2,GRID2
EFNB2,,EFNB2,EFNB2
ATF7,,ATF7,ATF7
SERTAD4,,SERTAD4,SERTAD4
SATB1,,SATB1,SATB1
ADGRL3,,ADGRL3,ADGRL3
MITF,,MITF,MITF
TBC1D1,,,TBC1D1
PELI2,,,PELI2
CDYL2,,,CDYL2
FOXN3,,,FOXN3
SNX9,,,SNX9
NETO1,,,NETO1
ZNF707,,,ZNF707
CDH2,,,CDH2
TNFRSF21,,,TNFRSF21
TMTC1,,,TMTC1
ATG5,,,ATG5
CAMK2D,,,CAMK2D
PEG3,,,PEG3
GREB1L,,,GREB1L
MKLN1,,,MKLN1
ARID5B,,,ARID5B
PLEKHA2,,,PLEKHA2
NCOA5,,,NCOA5
BMPR1A,,,BMPR1A
TBR1,,,TBR1
CHD7,,,CHD7
GATAD2A,,,GATAD2A
LINC00271,,,LINC00271
TAPT1-AS1,,,TAPT1-AS1
EDIL3,,,EDIL3
CAST,,,CAST
ZNF732,,,ZNF732
DGKH,,,DGKH
ARID2,,,ARID2
RASA1,,,RASA1
JAK2,,,JAK2
CD24,,,CD24
DCUN1D1,,,DCUN1D1
RUNX2,,,RUNX2
KLHL32,,,KLHL32
KMT2A,,,KMT2A
BTNL9,,,BTNL9
KHDRBS3,,,KHDRBS3
UBP1,,,UBP1
MEIS2,,,MEIS2
NAB1,,,NAB1
THRB,,,THRB
AFF4,,,AFF4
TRPS1,,,TRPS1
ZFPM2,,,ZFPM2
HECW1,,,HECW1
CDON,,,CDON
INTS6,,,INTS6
NR2C2,,,NR2C2
NR3C2,,,NR3C2
PTPRK,,,PTPRK
ROBO2,,,ROBO2
AK5,,,AK5
NRF1,,,NRF1
ZFHX2,,,ZFHX2
PEX5L,,,PEX5L
RNF217,,,RNF217
ZFP90,,,ZFP90
SIK3,,,SIK3
TCF7,,,TCF7
