_BACKGROUND,5p,10p,15p
NPDC1,NPDC1,NPDC1,NPDC1
RAB22A,RAB22A,RAB22A,RAB22A
SIN3A,SIN3A,SIN3A,SIN3A
CDH18,CDH18,CDH18,CDH18
RIT2,RIT2,RIT2,RIT2
NOVA1,NOVA1,NOVA1,NOVA1
CADPS2,CADPS2,CADPS2,CADPS2
GREM2,GREM2,GREM2,GREM2
ANKRD7,ANKRD7,ANKRD7,ANKRD7
SATB1-AS1,SATB1-AS1,SATB1-AS1,SATB1-AS1
TMEM241,TMEM241,TMEM241,TMEM241
BMPER,BMPER,BMPER,BMPER
SOX6,SOX6,SOX6,SOX6
CNKSR3,CNKSR3,CNKSR3,CNKSR3
ZNF620,ZNF620,ZNF620,ZNF620
GIT2,GIT2,GIT2,GIT2
SV2B,SV2B,SV2B,SV2B
TNR,TNR,TNR,TNR
FGD6,FGD6,FGD6,FGD6
PCDH11X,PCDH11X,PCDH11X,PCDH11X
JAM3,JAM3,JAM3,JAM3
CACNA2D3,CACNA2D3,CACNA2D3,CACNA2D3
UST,UST,UST,UST
SHB,SHB,SHB,SHB
RFTN1,RFTN1,RFTN1,RFTN1
DDAH1,DDAH1,DDAH1,DDAH1
ATP2B4,ATP2B4,ATP2B4,ATP2B4
PHACTR2,PHACTR2,PHACTR2,PHACTR2
KIAA1211L,KIAA1211L,KIAA1211L,KIAA1211L
PDE1A,PDE1A,PDE1A,PDE1A
THBS2,THBS2,THBS2,THBS2
ZNF124,ZNF124,ZNF124,ZNF124
MAPK4,MAPK4,MAPK4,MAPK4
TRPM3,TRPM3,TRPM3,TRPM3
ZNF260,ZNF260,ZNF260,ZNF260
PEX11G,PEX11G,PEX11G,PEX11G
FHL2,FHL2,FHL2,FHL2
ADAMTSL1,ADAMTSL1,ADAMTSL1,ADAMTSL1
KLHL4,KLHL4,KLHL4,KLHL4
CELF2,CELF2,CELF2,CELF2
GSN,GSN,GSN,GSN
VEGFC,VEGFC,VEGFC,VEGFC
CPE,CPE,CPE,CPE
NIPAL3,NIPAL3,NIPAL3,NIPAL3
LRP5,LRP5,LRP5,LRP5
HRH1,HRH1,HRH1,HRH1
SLIT3,SLIT3,SLIT3,SLIT3
NFE2L1,NFE2L1,NFE2L1,NFE2L1
DNAH14,DNAH14,DNAH14,DNAH14
NGEF,NGEF,NGEF,NGEF
ZNF177,ZNF177,ZNF177,ZNF177
NKX2-1,NKX2-1,NKX2-1,NKX2-1
TMEM178A,TMEM178A,TMEM178A,TMEM178A
ABLIM3,ABLIM3,ABLIM3,ABLIM3
ZNF98,ZNF98,ZNF98,ZNF98
PLA2G5,PLA2G5,PLA2G5,PLA2G5
COL23A1,COL23A1,COL23A1,COL23A1
TVP23C,TVP23C,TVP23C,TVP23C
ZNF33A,ZNF33A,ZNF33A,ZNF33A
LRGUK,LRGUK,LRGUK,LRGUK
FOXO1,FOXO1,FOXO1,FOXO1
SSTR2,SSTR2,SSTR2,SSTR2
FOXJ2,FOXJ2,FOXJ2,FOXJ2
LCLAT1,LCLAT1,LCLAT1,LCLAT1
SLC35F3,SLC35F3,SLC35F3,SLC35F3
RCBTB2,RCBTB2,RCBTB2,RCBTB2
FMNL2,FMNL2,FMNL2,FMNL2
LINC01122,LINC01122,LINC01122,LINC01122
NLK,NLK,NLK,NLK
BDP1,BDP1,BDP1,BDP1
CTBP2,CTBP2,CTBP2,CTBP2
HAPLN1,HAPLN1,HAPLN1,HAPLN1
PCSK5,PCSK5,PCSK5,PCSK5
TF,TF,TF,TF
HECW1,HECW1,HECW1,HECW1
SORCS3,SORCS3,SORCS3,SORCS3
AGBL4,AGBL4,AGBL4,AGBL4
ZNF431,ZNF431,ZNF431,ZNF431
LIN28B,LIN28B,LIN28B,LIN28B
PLCB4,PLCB4,PLCB4,PLCB4
PLPPR4,PLPPR4,PLPPR4,PLPPR4
ZNF596,ZNF596,ZNF596,ZNF596
ZBED8,ZBED8,ZBED8,ZBED8
TMEM163,TMEM163,TMEM163,TMEM163
PPFIBP1,PPFIBP1,PPFIBP1,PPFIBP1
HSF2,HSF2,HSF2,HSF2
ZNF804B,ZNF804B,ZNF804B,ZNF804B
BTBD11,BTBD11,BTBD11,BTBD11
NRXN1,NRXN1,NRXN1,NRXN1
ZNF432,ZNF432,ZNF432,ZNF432
EDNRA,EDNRA,EDNRA,EDNRA
CACNA2D1,CACNA2D1,CACNA2D1,CACNA2D1
TMEM117,TMEM117,TMEM117,TMEM117
ARNT2,ARNT2,ARNT2,ARNT2
NKX2-2,NKX2-2,NKX2-2,NKX2-2
PHF12,PHF12,PHF12,PHF12
IKZF1,IKZF1,IKZF1,IKZF1
HDAC4,HDAC4,HDAC4,HDAC4
SMAD5,SMAD5,SMAD5,SMAD5
KCTD20,KCTD20,KCTD20,KCTD20
LMNB1,LMNB1,LMNB1,LMNB1
FIP1L1,FIP1L1,FIP1L1,FIP1L1
RASGEF1B,RASGEF1B,RASGEF1B,RASGEF1B
UNC13B,UNC13B,UNC13B,UNC13B
TMTC1,TMTC1,TMTC1,TMTC1
ZKSCAN8,ZKSCAN8,ZKSCAN8,ZKSCAN8
SPATA6,SPATA6,SPATA6,SPATA6
TSHR,TSHR,TSHR,TSHR
LYN,LYN,LYN,LYN
PDE3B,PDE3B,PDE3B,PDE3B
ZFYVE16,ZFYVE16,ZFYVE16,ZFYVE16
SLC16A7,SLC16A7,SLC16A7,SLC16A7
H1F0,H1F0,H1F0,H1F0
SAMD3,SAMD3,SAMD3,SAMD3
RYR2,RYR2,RYR2,RYR2
ACVR1,ACVR1,ACVR1,ACVR1
SLC20A2,SLC20A2,SLC20A2,SLC20A2
MAN1A1,MAN1A1,MAN1A1,MAN1A1
MID1,MID1,MID1,MID1
SPRED1,SPRED1,SPRED1,SPRED1
TTPAL,TTPAL,TTPAL,TTPAL
ATP8B1,ATP8B1,ATP8B1,ATP8B1
SOX2,SOX2,SOX2,SOX2
STK39,STK39,STK39,STK39
PIP4K2A,PIP4K2A,PIP4K2A,PIP4K2A
LRP4,LRP4,LRP4,LRP4
IMPG2,IMPG2,IMPG2,IMPG2
SLC16A10,SLC16A10,SLC16A10,SLC16A10
ST5,ST5,ST5,ST5
PRRX1,PRRX1,PRRX1,PRRX1
TAF4B,TAF4B,TAF4B,TAF4B
PEX5L,PEX5L,PEX5L,PEX5L
ATG5,ATG5,ATG5,ATG5
LMO7,LMO7,LMO7,LMO7
SLC44A1,SLC44A1,SLC44A1,SLC44A1
LRP12,LRP12,LRP12,LRP12
SYT9,SYT9,SYT9,SYT9
IRX6,IRX6,IRX6,IRX6
PCDH7,PCDH7,PCDH7,PCDH7
ZNF214,ZNF214,ZNF214,ZNF214
BAZ1A,BAZ1A,BAZ1A,BAZ1A
GUCY1A2,GUCY1A2,GUCY1A2,GUCY1A2
RNF220,RNF220,RNF220,RNF220
NEDD1,NEDD1,NEDD1,NEDD1
LINC00886,LINC00886,LINC00886,LINC00886
SCG2,SCG2,SCG2,SCG2
MAPK8,MAPK8,MAPK8,MAPK8
PCLO,PCLO,PCLO,PCLO
CREB1,CREB1,CREB1,CREB1
GAB1,GAB1,GAB1,GAB1
RNF217-AS1,RNF217-AS1,RNF217-AS1,RNF217-AS1
PHYHIPL,PHYHIPL,PHYHIPL,PHYHIPL
FGF9,FGF9,FGF9,FGF9
KLHL32,KLHL32,KLHL32,KLHL32
KCND2,KCND2,KCND2,KCND2
COL21A1,COL21A1,COL21A1,COL21A1
SLC35B3,SLC35B3,SLC35B3,SLC35B3
MAFA,MAFA,MAFA,MAFA
LRRC17,LRRC17,LRRC17,LRRC17
CORIN,CORIN,CORIN,CORIN
SPP1,SPP1,SPP1,SPP1
CYB561,CYB561,CYB561,CYB561
HIF3A,HIF3A,HIF3A,HIF3A
PLPPR1,PLPPR1,PLPPR1,PLPPR1
PACRG,PACRG,PACRG,PACRG
MAGI3,MAGI3,MAGI3,MAGI3
DIAPH2,DIAPH2,DIAPH2,DIAPH2
FBXW4,FBXW4,FBXW4,FBXW4
FRMD6,FRMD6,FRMD6,FRMD6
PROX1-AS1,PROX1-AS1,PROX1-AS1,PROX1-AS1
ZNF783,ZNF783,ZNF783,ZNF783
B4GALT6,B4GALT6,B4GALT6,B4GALT6
SSUH2,SSUH2,SSUH2,SSUH2
RAB27B,RAB27B,RAB27B,RAB27B
KLHL1,KLHL1,KLHL1,KLHL1
SERTM1,SERTM1,SERTM1,SERTM1
DENND5B-AS1,DENND5B-AS1,DENND5B-AS1,DENND5B-AS1
ELL2,ELL2,ELL2,ELL2
SLC12A2,SLC12A2,SLC12A2,SLC12A2
CHKA,CHKA,CHKA,CHKA
SMPD3,SMPD3,SMPD3,SMPD3
NDC1,NDC1,NDC1,NDC1
RPP25,RPP25,RPP25,RPP25
HNF4G,HNF4G,HNF4G,HNF4G
EEF1D,EEF1D,EEF1D,EEF1D
SGCE,SGCE,SGCE,SGCE
SCMH1,SCMH1,SCMH1,SCMH1
NAB1,NAB1,NAB1,NAB1
KDM5A,KDM5A,KDM5A,KDM5A
GCFC2,GCFC2,GCFC2,GCFC2
SPATS2,SPATS2,SPATS2,SPATS2
KHDRBS2,KHDRBS2,KHDRBS2,KHDRBS2
ZNF554,ZNF554,ZNF554,ZNF554
ARPP21,ARPP21,ARPP21,ARPP21
NR1I2,NR1I2,NR1I2,NR1I2
ERI2,ERI2,ERI2,ERI2
PYGB,PYGB,PYGB,PYGB
KIAA1549,KIAA1549,KIAA1549,KIAA1549
VRK2,VRK2,VRK2,VRK2
NFE2L2,NFE2L2,NFE2L2,NFE2L2
ALDH1A2,ALDH1A2,ALDH1A2,ALDH1A2
ARMC4,ARMC4,ARMC4,ARMC4
MVB12B,MVB12B,MVB12B,MVB12B
RPS23,RPS23,RPS23,RPS23
ZCWPW2,ZCWPW2,ZCWPW2,ZCWPW2
FOXG1,FOXG1,FOXG1,FOXG1
SEMA5B,SEMA5B,SEMA5B,SEMA5B
CDH8,CDH8,CDH8,CDH8
SYT6,SYT6,SYT6,SYT6
GAREM1,GAREM1,GAREM1,GAREM1
ZNF580,ZNF580,ZNF580,ZNF580
DPP6,DPP6,DPP6,DPP6
RBM20,RBM20,RBM20,RBM20
RCAN1,RCAN1,RCAN1,RCAN1
ITGB4,ITGB4,ITGB4,ITGB4
ZNF217,ZNF217,ZNF217,ZNF217
NRG1,NRG1,NRG1,NRG1
BACE2,BACE2,BACE2,BACE2
LUZP2,LUZP2,LUZP2,LUZP2
STAT1,STAT1,STAT1,STAT1
KCNK7,KCNK7,KCNK7,KCNK7
ZNF57,ZNF57,ZNF57,ZNF57
LRRC8C,LRRC8C,LRRC8C,LRRC8C
PRKD3,PRKD3,PRKD3,PRKD3
MIOS,MIOS,MIOS,MIOS
DOCK5,DOCK5,DOCK5,DOCK5
KIAA1958,KIAA1958,KIAA1958,KIAA1958
HEY2,HEY2,HEY2,HEY2
NEDD9,NEDD9,NEDD9,NEDD9
CFL2,CFL2,CFL2,CFL2
ARSB,ARSB,ARSB,ARSB
KDM6A,KDM6A,KDM6A,KDM6A
SOX9,SOX9,SOX9,SOX9
BBX,BBX,BBX,BBX
SCRG1,SCRG1,SCRG1,SCRG1
BVES,BVES,BVES,BVES
SLC2A13,SLC2A13,SLC2A13,SLC2A13
ZNF770,ZNF770,ZNF770,ZNF770
DUSP16,DUSP16,DUSP16,DUSP16
PTPDC1,PTPDC1,PTPDC1,PTPDC1
PHLPP1,PHLPP1,PHLPP1,PHLPP1
CUX1,CUX1,CUX1,CUX1
ABHD8,ABHD8,ABHD8,ABHD8
TRPS1,TRPS1,TRPS1,TRPS1
CRYM,CRYM,CRYM,CRYM
RHBDD1,RHBDD1,RHBDD1,RHBDD1
ATF6,ATF6,ATF6,ATF6
EGR1,EGR1,EGR1,EGR1
ZBTB45,ZBTB45,ZBTB45,ZBTB45
TRIM7,TRIM7,TRIM7,TRIM7
TET1,TET1,TET1,TET1
ENOSF1,ENOSF1,ENOSF1,ENOSF1
SERTAD2,SERTAD2,SERTAD2,SERTAD2
SUSD4,SUSD4,SUSD4,SUSD4
ZNF706,ZNF706,ZNF706,ZNF706
MIR4500HG,MIR4500HG,MIR4500HG,MIR4500HG
KATNAL2,KATNAL2,KATNAL2,KATNAL2
PTPRD,PTPRD,PTPRD,PTPRD
VAV3,VAV3,VAV3,VAV3
SLC8A1,SLC8A1,SLC8A1,SLC8A1
SMARCC1,SMARCC1,SMARCC1,SMARCC1
NFIX,NFIX,NFIX,NFIX
ADRA1B,ADRA1B,ADRA1B,ADRA1B
ZBTB18,ZBTB18,ZBTB18,ZBTB18
CCSER1,CCSER1,CCSER1,CCSER1
DSEL,DSEL,DSEL,DSEL
ZNF789,ZNF789,ZNF789,ZNF789
ZNF91,ZNF91,ZNF91,ZNF91
SLC4A7,SLC4A7,SLC4A7,SLC4A7
ENC1,ENC1,ENC1,ENC1
TRAPPC9,TRAPPC9,TRAPPC9,TRAPPC9
NR5A1,NR5A1,NR5A1,NR5A1
FOSL2,FOSL2,FOSL2,FOSL2
REEP3,REEP3,REEP3,REEP3
CCNK,CCNK,CCNK,CCNK
ZCCHC24,ZCCHC24,ZCCHC24,ZCCHC24
LINC01184,LINC01184,LINC01184,LINC01184
RREB1,RREB1,RREB1,RREB1
CNGB1,CNGB1,CNGB1,CNGB1
KLF12,KLF12,KLF12,KLF12
MED24,MED24,MED24,MED24
KCNMA1,KCNMA1,KCNMA1,KCNMA1
FBXL5,FBXL5,FBXL5,FBXL5
LINC01089,LINC01089,LINC01089,LINC01089
SMC5-AS1,SMC5-AS1,SMC5-AS1,SMC5-AS1
CDK19,CDK19,CDK19,CDK19
METTL7A,METTL7A,METTL7A,METTL7A
HOMER1,HOMER1,HOMER1,HOMER1
FAM217B,FAM217B,FAM217B,FAM217B
ATG10,ATG10,ATG10,ATG10
ZNF781,ZNF781,ZNF781,ZNF781
LINC01322,LINC01322,LINC01322,LINC01322
LDLRAD4,LDLRAD4,LDLRAD4,LDLRAD4
OLFM3,OLFM3,OLFM3,OLFM3
TOB2,TOB2,TOB2,TOB2
BFAR,BFAR,BFAR,BFAR
ZSCAN31,ZSCAN31,ZSCAN31,ZSCAN31
COCH,COCH,COCH,COCH
BAAT,BAAT,BAAT,BAAT
CYBB,CYBB,CYBB,CYBB
HNRNPC,HNRNPC,HNRNPC,HNRNPC
AP1B1,AP1B1,AP1B1,AP1B1
UXS1,UXS1,UXS1,UXS1
FANCC,FANCC,FANCC,FANCC
CACNG4,CACNG4,CACNG4,CACNG4
GMFG,GMFG,GMFG,GMFG
BPTF,BPTF,BPTF,BPTF
AMPD3,AMPD3,AMPD3,AMPD3
PYGO1,PYGO1,PYGO1,PYGO1
PRMT5,PRMT5,PRMT5,PRMT5
CELF4,CELF4,CELF4,CELF4
ST8SIA5,ST8SIA5,ST8SIA5,ST8SIA5
ABI3,ABI3,ABI3,ABI3
LONRF1,LONRF1,LONRF1,LONRF1
RNF152,RNF152,RNF152,RNF152
CABLES1,CABLES1,CABLES1,CABLES1
ZNF621,ZNF621,ZNF621,ZNF621
MEIS2,MEIS2,MEIS2,MEIS2
ACTA2-AS1,ACTA2-AS1,ACTA2-AS1,ACTA2-AS1
CTNNA2,CTNNA2,CTNNA2,CTNNA2
RABEP1,RABEP1,RABEP1,RABEP1
GNAI1,GNAI1,GNAI1,GNAI1
DPP10-AS3,DPP10-AS3,DPP10-AS3,DPP10-AS3
PLXNA4,PLXNA4,PLXNA4,PLXNA4
CREM,CREM,CREM,CREM
CRYZL1,CRYZL1,CRYZL1,CRYZL1
KCNJ6,KCNJ6,KCNJ6,KCNJ6
DAB1,DAB1,DAB1,DAB1
SIMC1,SIMC1,SIMC1,SIMC1
FAXC,FAXC,FAXC,FAXC
MAPT,MAPT,MAPT,MAPT
RAD21,RAD21,RAD21,RAD21
WBP1L,WBP1L,WBP1L,WBP1L
WDR86,WDR86,WDR86,WDR86
EHBP1L1,EHBP1L1,EHBP1L1,EHBP1L1
DNAJC25,DNAJC25,DNAJC25,DNAJC25
GABPB1-AS1,GABPB1-AS1,GABPB1-AS1,GABPB1-AS1
DLX5,DLX5,DLX5,DLX5
PUDP,PUDP,PUDP,PUDP
SP7,SP7,SP7,SP7
PRSS12,PRSS12,PRSS12,PRSS12
LYPD6B,LYPD6B,LYPD6B,LYPD6B
USH2A,USH2A,USH2A,USH2A
FIGN,FIGN,FIGN,FIGN
HOOK2,HOOK2,HOOK2,HOOK2
PTPRT,PTPRT,PTPRT,PTPRT
ARID5A,ARID5A,ARID5A,ARID5A
MTR,MTR,MTR,MTR
GBE1,GBE1,GBE1,GBE1
CAV2,CAV2,CAV2,CAV2
ZNF169,,ZNF169,ZNF169
PEAK1,,PEAK1,PEAK1
DLEU2,,DLEU2,DLEU2
KCNH8,,KCNH8,KCNH8
LINC00472,,LINC00472,LINC00472
GTF2A1,,GTF2A1,GTF2A1
ZC3H12C,,ZC3H12C,ZC3H12C
TMEM47,,TMEM47,TMEM47
PAMR1,,PAMR1,PAMR1
CCDC85A,,CCDC85A,CCDC85A
NCAM2,,NCAM2,NCAM2
EPC2,,EPC2,EPC2
RASSF8-AS1,,RASSF8-AS1,RASSF8-AS1
BCLAF1,,BCLAF1,BCLAF1
RAP1GAP,,RAP1GAP,RAP1GAP
ZKSCAN4,,ZKSCAN4,ZKSCAN4
WIPF1,,WIPF1,WIPF1
RAB5A,,RAB5A,RAB5A
TFDP1,,TFDP1,TFDP1
TTTY14,,TTTY14,TTTY14
SH3RF1,,SH3RF1,SH3RF1
KITLG,,KITLG,KITLG
RIMS1,,RIMS1,RIMS1
GALNT14,,GALNT14,GALNT14
CPEB2,,CPEB2,CPEB2
RAP1A,,RAP1A,RAP1A
LYL1,,LYL1,LYL1
ZNF280D,,ZNF280D,ZNF280D
SNCA,,SNCA,SNCA
PIANP,,PIANP,PIANP
BCOR,,BCOR,BCOR
ENOX2,,ENOX2,ENOX2
PTH2R,,PTH2R,PTH2R
LINC01580,,LINC01580,LINC01580
GSAP,,GSAP,GSAP
ZNF331,,ZNF331,ZNF331
PDS5B,,PDS5B,PDS5B
BTBD9,,BTBD9,BTBD9
ZNF234,,ZNF234,ZNF234
MPLKIP,,MPLKIP,MPLKIP
GALNTL6,,GALNTL6,GALNTL6
IKBIP,,IKBIP,IKBIP
GNB2,,GNB2,GNB2
UTRN,,UTRN,UTRN
ARX,,ARX,ARX
NTNG1,,NTNG1,NTNG1
C9orf40,,C9orf40,C9orf40
SRBD1,,SRBD1,SRBD1
INO80,,INO80,INO80
GPR34,,GPR34,GPR34
MOB3B,,MOB3B,MOB3B
RBM12,,RBM12,RBM12
RPS19BP1,,RPS19BP1,RPS19BP1
TTC39C,,TTC39C,TTC39C
SLC9C2,,SLC9C2,SLC9C2
EOGT,,EOGT,EOGT
TM9SF2,,TM9SF2,TM9SF2
HNRNPH3,,HNRNPH3,HNRNPH3
ASB1,,ASB1,ASB1
NLGN3,,NLGN3,NLGN3
GAS2,,GAS2,GAS2
GATAD2B,,GATAD2B,GATAD2B
PCDH9,,PCDH9,PCDH9
MAN2A1,,MAN2A1,MAN2A1
CYS1,,CYS1,CYS1
SLC1A2,,SLC1A2,SLC1A2
ADAMTSL2,,ADAMTSL2,ADAMTSL2
MBP,,MBP,MBP
ZNF644,,ZNF644,ZNF644
SNX10,,SNX10,SNX10
ROBO1,,ROBO1,ROBO1
GABPB1,,GABPB1,GABPB1
ZNF674,,ZNF674,ZNF674
DLX2,,DLX2,DLX2
FAM107B,,FAM107B,FAM107B
CTTNBP2,,CTTNBP2,CTTNBP2
LINC01135,,LINC01135,LINC01135
RCOR1,,RCOR1,RCOR1
TMEM63B,,TMEM63B,TMEM63B
SERPINI1,,SERPINI1,SERPINI1
JAZF1-AS1,,JAZF1-AS1,JAZF1-AS1
SIAH3,,SIAH3,SIAH3
SLC7A14,,SLC7A14,SLC7A14
ACSL4,,ACSL4,ACSL4
IL21,,IL21,IL21
FAXDC2,,FAXDC2,FAXDC2
NOS1AP,,NOS1AP,NOS1AP
NINJ2,,NINJ2,NINJ2
ZNF732,,ZNF732,ZNF732
RAB31,,RAB31,RAB31
GLI3,,GLI3,GLI3
SOX5,,SOX5,SOX5
GALNT13,,GALNT13,GALNT13
GPC6,,GPC6,GPC6
PCSK1N,,PCSK1N,PCSK1N
TRIM39,,TRIM39,TRIM39
PTPRN2,,PTPRN2,PTPRN2
STIL,,STIL,STIL
MGA,,MGA,MGA
NFYB,,NFYB,NFYB
KCTD16,,KCTD16,KCTD16
PRKCE,,PRKCE,PRKCE
EFCAB2,,EFCAB2,EFCAB2
CBLB,,CBLB,CBLB
PLEKHH1,,PLEKHH1,PLEKHH1
TMOD3,,TMOD3,TMOD3
HIVEP1,,HIVEP1,HIVEP1
USP24,,USP24,USP24
ARMC2,,ARMC2,ARMC2
MARCH4,,MARCH4,MARCH4
MEF2C-AS1,,MEF2C-AS1,MEF2C-AS1
ANKRD34B,,ANKRD34B,ANKRD34B
LSM12,,LSM12,LSM12
CACNA1E,,CACNA1E,CACNA1E
PGBD5,,PGBD5,PGBD5
PLD3,,PLD3,PLD3
SEC14L1,,SEC14L1,SEC14L1
CNTNAP4,,CNTNAP4,CNTNAP4
TLK1,,TLK1,TLK1
LRRN1,,LRRN1,LRRN1
CDK8,,CDK8,CDK8
G6PC3,,G6PC3,G6PC3
SLC22A23,,SLC22A23,SLC22A23
SLC17A6,,SLC17A6,SLC17A6
RBM17,,RBM17,RBM17
ZNF704,,ZNF704,ZNF704
AVEN,,AVEN,AVEN
CHL1,,CHL1,CHL1
LRRC8B,,LRRC8B,LRRC8B
SNRK,,SNRK,SNRK
ZNF639,,ZNF639,ZNF639
RANBP3,,RANBP3,RANBP3
ZNF780A,,ZNF780A,ZNF780A
RAB7A,,RAB7A,RAB7A
STT3B,,STT3B,STT3B
LINC00461,,LINC00461,LINC00461
ARID5B,,ARID5B,ARID5B
TINAGL1,,TINAGL1,TINAGL1
PIK3C3,,PIK3C3,PIK3C3
MSL2,,MSL2,MSL2
RELA,,RELA,RELA
ZBTB26,,ZBTB26,ZBTB26
CCDC3,,CCDC3,CCDC3
DPY19L1,,DPY19L1,DPY19L1
RBM33,,RBM33,RBM33
ITGA9,,ITGA9,ITGA9
CRADD,,CRADD,CRADD
RIMBP2,,RIMBP2,RIMBP2
TCF7L1,,TCF7L1,TCF7L1
FARP1,,FARP1,FARP1
DYDC2,,DYDC2,DYDC2
RNPC3,,RNPC3,RNPC3
YY1,,YY1,YY1
FTCDNL1,,FTCDNL1,FTCDNL1
ESR1,,ESR1,ESR1
CRACR2A,,CRACR2A,CRACR2A
SDK1,,SDK1,SDK1
ARHGAP20,,ARHGAP20,ARHGAP20
PELI1,,PELI1,PELI1
ETS1,,ETS1,ETS1
SVIL,,SVIL,SVIL
OGFRL1,,OGFRL1,OGFRL1
LMAN2L,,LMAN2L,LMAN2L
KLF10,,KLF10,KLF10
FCHO2,,FCHO2,FCHO2
LRRC8D,,LRRC8D,LRRC8D
LINC00662,,LINC00662,LINC00662
FANK1,,FANK1,FANK1
LHFPL2,,LHFPL2,LHFPL2
DOCK10,,DOCK10,DOCK10
CXXC4,,CXXC4,CXXC4
KCNC1,,KCNC1,KCNC1
GTDC1,,GTDC1,GTDC1
FAM214A,,FAM214A,FAM214A
ZEB1,,ZEB1,ZEB1
HBP1,,HBP1,HBP1
SDK2,,SDK2,SDK2
RALYL,,RALYL,RALYL
CDK6,,CDK6,CDK6
TMEM178B,,TMEM178B,TMEM178B
TJP1,,TJP1,TJP1
ELK4,,ELK4,ELK4
FAR2,,FAR2,FAR2
ZNF385B,,ZNF385B,ZNF385B
KRR1,,KRR1,KRR1
CA3,,CA3,CA3
PUF60,,PUF60,PUF60
ADGRG7,,ADGRG7,ADGRG7
PPP1R16B,,PPP1R16B,PPP1R16B
FUT8,,FUT8,FUT8
CCNI,,CCNI,CCNI
RAB3IP,,RAB3IP,RAB3IP
RNASET2,,RNASET2,RNASET2
PDE7A,,PDE7A,PDE7A
FOXO3,,FOXO3,FOXO3
PPM1E,,PPM1E,PPM1E
CCDC169,,CCDC169,CCDC169
OST4,,OST4,OST4
ZNF567,,ZNF567,ZNF567
L3MBTL3,,L3MBTL3,L3MBTL3
SLIT2,,SLIT2,SLIT2
NXN,,NXN,NXN
ME1,,ME1,ME1
NR2C2,,NR2C2,NR2C2
MAF,,MAF,MAF
SNTB1,,SNTB1,SNTB1
DPYSL5,,DPYSL5,DPYSL5
CACNA1D,,CACNA1D,CACNA1D
VGLL3,,VGLL3,VGLL3
ENSA,,ENSA,ENSA
FAM166B,,FAM166B,FAM166B
FAM189A1,,FAM189A1,FAM189A1
WDTC1,,WDTC1,WDTC1
GULP1,,GULP1,GULP1
PDS5A,,PDS5A,PDS5A
HDAC2,,HDAC2,HDAC2
AKAP11,,AKAP11,AKAP11
PPFIA2,,PPFIA2,PPFIA2
LMO2,,LMO2,LMO2
RALGAPA1,,RALGAPA1,RALGAPA1
TTLL9,,TTLL9,TTLL9
FAT1,,FAT1,FAT1
LDB3,,LDB3,LDB3
NR2F1-AS1,,NR2F1-AS1,NR2F1-AS1
CDK14,,CDK14,CDK14
PPARA,,PPARA,PPARA
EFNB2,,EFNB2,EFNB2
RPL34-AS1,,RPL34-AS1,RPL34-AS1
CDH10,,CDH10,CDH10
MFSD14C,,MFSD14C,MFSD14C
ST6GAL2,,ST6GAL2,ST6GAL2
FN1,,FN1,FN1
CREB5,,CREB5,CREB5
ZFP64,,ZFP64,ZFP64
KCNIP4,,KCNIP4,KCNIP4
FBXW7,,FBXW7,FBXW7
CASK,,CASK,CASK
GOLGA6L4,,GOLGA6L4,GOLGA6L4
