_BACKGROUND,5p,10p,15p
HEY2,HEY2,HEY2,HEY2
PLEKHG1,PLEKHG1,PLEKHG1,PLEKHG1
NAP1L1,NAP1L1,NAP1L1,NAP1L1
NR2C2,NR2C2,NR2C2,NR2C2
NCOA2,NCOA2,NCOA2,NCOA2
DPYSL5,DPYSL5,DPYSL5,DPYSL5
FNBP1L,FNBP1L,FNBP1L,FNBP1L
WASF3,WASF3,WASF3,WASF3
MAPRE2,MAPRE2,MAPRE2,MAPRE2
FOXO1,FOXO1,FOXO1,FOXO1
EHBP1,EHBP1,EHBP1,EHBP1
GREB1L,GREB1L,GREB1L,GREB1L
RAD21,RAD21,RAD21,RAD21
GTF2I,GTF2I,GTF2I,GTF2I
CDH20,CDH20,CDH20,CDH20
TMEFF2,TMEFF2,TMEFF2,TMEFF2
WDR17,WDR17,WDR17,WDR17
LPL,LPL,LPL,LPL
SMAD4,SMAD4,SMAD4,SMAD4
EPS8,EPS8,EPS8,EPS8
HTR2C,HTR2C,HTR2C,HTR2C
BCL11A,BCL11A,BCL11A,BCL11A
STK40,STK40,STK40,STK40
FOXP1,FOXP1,FOXP1,FOXP1
PLAG1,PLAG1,PLAG1,PLAG1
PLS3-AS1,PLS3-AS1,PLS3-AS1,PLS3-AS1
ZNF644,ZNF644,ZNF644,ZNF644
NR3C1,NR3C1,NR3C1,NR3C1
MOB3B,MOB3B,MOB3B,MOB3B
HFM1,HFM1,HFM1,HFM1
UGP2,UGP2,UGP2,UGP2
EPB41L2,EPB41L2,EPB41L2,EPB41L2
FAM153A,FAM153A,FAM153A,FAM153A
HOMER1,HOMER1,HOMER1,HOMER1
ATP2C1,ATP2C1,ATP2C1,ATP2C1
KDM4C,KDM4C,KDM4C,KDM4C
SCMH1,SCMH1,SCMH1,SCMH1
CALN1,CALN1,CALN1,CALN1
ETV3,ETV3,ETV3,ETV3
BMT2,BMT2,BMT2,BMT2
C3orf70,C3orf70,C3orf70,C3orf70
VEZF1,VEZF1,VEZF1,VEZF1
STAU2,STAU2,STAU2,STAU2
SERPINI1,SERPINI1,SERPINI1,SERPINI1
NWD2,NWD2,NWD2,NWD2
CNOT4,CNOT4,CNOT4,CNOT4
RBPJ,RBPJ,RBPJ,RBPJ
USP25,USP25,USP25,USP25
RGS7,RGS7,RGS7,RGS7
TTTY14,TTTY14,TTTY14,TTTY14
BACH2,BACH2,BACH2,BACH2
KCNIP4,KCNIP4,KCNIP4,KCNIP4
SPRED1,SPRED1,SPRED1,SPRED1
RORB,RORB,RORB,RORB
SOX2,SOX2,SOX2,SOX2
KCTD8,KCTD8,KCTD8,KCTD8
PDE4D,PDE4D,PDE4D,PDE4D
PAK1,PAK1,PAK1,PAK1
RASSF8,RASSF8,RASSF8,RASSF8
NFYC,NFYC,NFYC,NFYC
JAZF1,JAZF1,JAZF1,JAZF1
ARSG,ARSG,ARSG,ARSG
TFDP1,TFDP1,TFDP1,TFDP1
PDE4B,PDE4B,PDE4B,PDE4B
ZNF639,ZNF639,ZNF639,ZNF639
CELF2,CELF2,CELF2,CELF2
PIK3CA,PIK3CA,PIK3CA,PIK3CA
IRF2,IRF2,IRF2,IRF2
RARB,RARB,RARB,RARB
MAN1A2,MAN1A2,MAN1A2,MAN1A2
CAMK1D,CAMK1D,CAMK1D,CAMK1D
APBA1,APBA1,APBA1,APBA1
SNCA,SNCA,SNCA,SNCA
B4GALT6,B4GALT6,B4GALT6,B4GALT6
ZNF462,ZNF462,ZNF462,ZNF462
PRKAR2B,PRKAR2B,PRKAR2B,PRKAR2B
KANSL1,KANSL1,KANSL1,KANSL1
GNG12-AS1,GNG12-AS1,GNG12-AS1,GNG12-AS1
ELF2,ELF2,ELF2,ELF2
DPP10,DPP10,DPP10,DPP10
ARHGEF26-AS1,ARHGEF26-AS1,ARHGEF26-AS1,ARHGEF26-AS1
ANO10,ANO10,ANO10,ANO10
PRKAA2,PRKAA2,PRKAA2,PRKAA2
ELOVL4,ELOVL4,ELOVL4,ELOVL4
RUFY3,RUFY3,RUFY3,RUFY3
HNRNPH3,HNRNPH3,HNRNPH3,HNRNPH3
MAN2A1,MAN2A1,MAN2A1,MAN2A1
MDGA2,MDGA2,MDGA2,MDGA2
SYT14,SYT14,SYT14,SYT14
HTR4,HTR4,HTR4,HTR4
GABRG3,GABRG3,GABRG3,GABRG3
PPFIA2,PPFIA2,PPFIA2,PPFIA2
RPS6KA3,RPS6KA3,RPS6KA3,RPS6KA3
SLC16A10,SLC16A10,SLC16A10,SLC16A10
PEX5L,PEX5L,PEX5L,PEX5L
EZH2,EZH2,EZH2,EZH2
INPP4A,INPP4A,INPP4A,INPP4A
SPRY1,SPRY1,SPRY1,SPRY1
FOXJ3,FOXJ3,FOXJ3,FOXJ3
GRIA2,GRIA2,GRIA2,GRIA2
LINGO2,LINGO2,LINGO2,LINGO2
LINC00884,LINC00884,LINC00884,LINC00884
FXYD6,FXYD6,FXYD6,FXYD6
NTNG1,NTNG1,NTNG1,NTNG1
RAB14,RAB14,RAB14,RAB14
NPY1R,NPY1R,NPY1R,NPY1R
NECTIN3,NECTIN3,NECTIN3,NECTIN3
NOTCH2,NOTCH2,NOTCH2,NOTCH2
ST3GAL3,ST3GAL3,ST3GAL3,ST3GAL3
XKR4,XKR4,XKR4,XKR4
CASK,CASK,CASK,CASK
DAB1,DAB1,DAB1,DAB1
SLC39A10,SLC39A10,SLC39A10,SLC39A10
NCOA3,NCOA3,NCOA3,NCOA3
TSC22D2,TSC22D2,TSC22D2,TSC22D2
KLF3,KLF3,KLF3,KLF3
AP3S1,AP3S1,AP3S1,AP3S1
NFIA,NFIA,NFIA,NFIA
ZNF532,ZNF532,ZNF532,ZNF532
KCNMA1,KCNMA1,KCNMA1,KCNMA1
GAP43,GAP43,GAP43,GAP43
FAM49B,FAM49B,FAM49B,FAM49B
MBNL3,MBNL3,MBNL3,MBNL3
RORA,RORA,RORA,RORA
HMBOX1,HMBOX1,HMBOX1,HMBOX1
IGF1R,IGF1R,IGF1R,IGF1R
PPP3CA,PPP3CA,PPP3CA,PPP3CA
MARCH4,MARCH4,MARCH4,MARCH4
THRB,THRB,THRB,THRB
FIGN,FIGN,FIGN,FIGN
PKP4,PKP4,PKP4,PKP4
KCNH1,KCNH1,KCNH1,KCNH1
OTUD4,OTUD4,OTUD4,OTUD4
CTNNB1,CTNNB1,CTNNB1,CTNNB1
ZDHHC14,ZDHHC14,ZDHHC14,ZDHHC14
CAMK2D,CAMK2D,CAMK2D,CAMK2D
CDC42EP3,CDC42EP3,CDC42EP3,CDC42EP3
NFKB1,NFKB1,NFKB1,NFKB1
SLC44A5,SLC44A5,SLC44A5,SLC44A5
TEAD1,TEAD1,TEAD1,TEAD1
PTPRO,PTPRO,PTPRO,PTPRO
NRP1,NRP1,NRP1,NRP1
ROCK2,ROCK2,ROCK2,ROCK2
RSPH3,RSPH3,RSPH3,RSPH3
ZNF827,ZNF827,ZNF827,ZNF827
VCL,VCL,VCL,VCL
FSTL4,FSTL4,FSTL4,FSTL4
TOX3,TOX3,TOX3,TOX3
FAM110B,FAM110B,FAM110B,FAM110B
UBE2W,UBE2W,UBE2W,UBE2W
TMEM178A,TMEM178A,TMEM178A,TMEM178A
TMEM150C,TMEM150C,TMEM150C,TMEM150C
NPTX2,NPTX2,NPTX2,NPTX2
YWHAZ,YWHAZ,YWHAZ,YWHAZ
ICA1,ICA1,ICA1,ICA1
NPTN,NPTN,NPTN,NPTN
TRAF5,TRAF5,TRAF5,TRAF5
HBP1,HBP1,HBP1,HBP1
ZNF358,ZNF358,ZNF358,ZNF358
NRG1,NRG1,NRG1,NRG1
ASTN2,ASTN2,ASTN2,ASTN2
KCNQ3,KCNQ3,KCNQ3,KCNQ3
HS6ST3,HS6ST3,HS6ST3,HS6ST3
HP1BP3,HP1BP3,HP1BP3,HP1BP3
BICDL1,BICDL1,BICDL1,BICDL1
GRIA4,GRIA4,GRIA4,GRIA4
RFX3,RFX3,RFX3,RFX3
PHF21A,PHF21A,PHF21A,PHF21A
UNC80,UNC80,UNC80,UNC80
LCORL,LCORL,LCORL,LCORL
ZNF804A,ZNF804A,ZNF804A,ZNF804A
SPIDR,SPIDR,SPIDR,SPIDR
ZBTB2,ZBTB2,ZBTB2,ZBTB2
JPH3,JPH3,JPH3,JPH3
CACNA2D1,CACNA2D1,CACNA2D1,CACNA2D1
MARCH3,MARCH3,MARCH3,MARCH3
FAM78B,FAM78B,FAM78B,FAM78B
KAT6B,KAT6B,KAT6B,KAT6B
ACAP2,ACAP2,ACAP2,ACAP2
SCAMP5,SCAMP5,SCAMP5,SCAMP5
TCF12,TCF12,TCF12,TCF12
ZBTB25,ZBTB25,ZBTB25,ZBTB25
GRIK5,GRIK5,GRIK5,GRIK5
SLC16A2,SLC16A2,SLC16A2,SLC16A2
CDH11,CDH11,CDH11,CDH11
CDHR3,CDHR3,CDHR3,CDHR3
ADNP,ADNP,ADNP,ADNP
KIAA1211L,KIAA1211L,KIAA1211L,KIAA1211L
ARPP21,ARPP21,ARPP21,ARPP21
NUTM2B-AS1,NUTM2B-AS1,NUTM2B-AS1,NUTM2B-AS1
VPS13A,VPS13A,VPS13A,VPS13A
RALGAPA2,RALGAPA2,RALGAPA2,RALGAPA2
COL12A1,COL12A1,COL12A1,COL12A1
CDK8,CDK8,CDK8,CDK8
FOXN3,FOXN3,FOXN3,FOXN3
PLCB1,PLCB1,PLCB1,PLCB1
CADM3,CADM3,CADM3,CADM3
DTNA,DTNA,DTNA,DTNA
UNC5D,UNC5D,UNC5D,UNC5D
MEF2C-AS1,MEF2C-AS1,MEF2C-AS1,MEF2C-AS1
PKNOX1,PKNOX1,PKNOX1,PKNOX1
SLC9A7,SLC9A7,SLC9A7,SLC9A7
SCN8A,SCN8A,SCN8A,SCN8A
PRKACB,PRKACB,PRKACB,PRKACB
KLF3-AS1,KLF3-AS1,KLF3-AS1,KLF3-AS1
GABRB2,GABRB2,GABRB2,GABRB2
CHL1,CHL1,CHL1,CHL1
CREB1,CREB1,CREB1,CREB1
ZSWIM6,ZSWIM6,ZSWIM6,ZSWIM6
NFE2L2,NFE2L2,NFE2L2,NFE2L2
RAPH1,,RAPH1,RAPH1
KCNV1,,KCNV1,KCNV1
TRIO,,TRIO,TRIO
CYP4X1,,CYP4X1,CYP4X1
ZFP30,,ZFP30,ZFP30
PCDH11Y,,PCDH11Y,PCDH11Y
SMAD5,,SMAD5,SMAD5
NFAT5,,NFAT5,NFAT5
NR6A1,,NR6A1,NR6A1
