_BACKGROUND,5p,10p,15p
NAP1L1,NAP1L1,NAP1L1,NAP1L1
MLLT10,MLLT10,MLLT10,MLLT10
ATF2,ATF2,ATF2,ATF2
SCMH1,SCMH1,SCMH1,SCMH1
NCOR1,NCOR1,NCOR1,NCOR1
MEF2C,MEF2C,MEF2C,MEF2C
ZNF644,ZNF644,ZNF644,ZNF644
CDH8,CDH8,CDH8,CDH8
FOXJ3,FOXJ3,FOXJ3,FOXJ3
HMBOX1,HMBOX1,HMBOX1,HMBOX1
TBL1XR1,TBL1XR1,TBL1XR1,TBL1XR1
NLGN1,NLGN1,NLGN1,NLGN1
GRIA4,GRIA4,GRIA4,GRIA4
EPHA6,EPHA6,EPHA6,EPHA6
RUFY3,RUFY3,RUFY3,RUFY3
MTF2,MTF2,MTF2,MTF2
NDST3,NDST3,NDST3,NDST3
ZNF280D,ZNF280D,ZNF280D,ZNF280D
KCND2,KCND2,KCND2,KCND2
DIAPH2,DIAPH2,DIAPH2,DIAPH2
ZFPM2,ZFPM2,ZFPM2,ZFPM2
GTF2I,GTF2I,GTF2I,GTF2I
FOXP1,FOXP1,FOXP1,FOXP1
CLOCK,CLOCK,CLOCK,CLOCK
PRKG1,PRKG1,PRKG1,PRKG1
CTNNB1,CTNNB1,CTNNB1,CTNNB1
GALNT13,GALNT13,GALNT13,GALNT13
PDS5A,PDS5A,PDS5A,PDS5A
BRINP3,BRINP3,BRINP3,BRINP3
HDAC9,HDAC9,HDAC9,HDAC9
ZNF326,ZNF326,ZNF326,ZNF326
NLK,NLK,NLK,NLK
RAPGEF4,RAPGEF4,RAPGEF4,RAPGEF4
PRKAA2,PRKAA2,PRKAA2,PRKAA2
NFIB,NFIB,NFIB,NFIB
HNRNPH3,HNRNPH3,HNRNPH3,HNRNPH3
LINGO2,LINGO2,LINGO2,LINGO2
CADPS,CADPS,CADPS,CADPS
ARID5B,ARID5B,ARID5B,ARID5B
OLFM3,OLFM3,OLFM3,OLFM3
UBE2E3,UBE2E3,UBE2E3,UBE2E3
PPARG,PPARG,PPARG,PPARG
AHCTF1,AHCTF1,AHCTF1,AHCTF1
CAMK2D,CAMK2D,CAMK2D,CAMK2D
RFX3,RFX3,RFX3,RFX3
ZNF532,ZNF532,ZNF532,ZNF532
GLRA3,GLRA3,GLRA3,GLRA3
LCOR,LCOR,LCOR,LCOR
LRRC4C,LRRC4C,LRRC4C,LRRC4C
KCTD1,KCTD1,KCTD1,KCTD1
NR1D2,NR1D2,NR1D2,NR1D2
NR2C2,NR2C2,NR2C2,NR2C2
LRRTM3,LRRTM3,LRRTM3,LRRTM3
TCF4,TCF4,TCF4,TCF4
SPATS2,SPATS2,SPATS2,SPATS2
ZEB1,ZEB1,ZEB1,ZEB1
CDH18,CDH18,CDH18,CDH18
SATB2,SATB2,SATB2,SATB2
SYT11,SYT11,SYT11,SYT11
HP1BP3,HP1BP3,HP1BP3,HP1BP3
SLC12A2,SLC12A2,SLC12A2,SLC12A2
STAU2,STAU2,STAU2,STAU2
ATP6V1A,ATP6V1A,ATP6V1A,ATP6V1A
PLEKHA1,PLEKHA1,PLEKHA1,PLEKHA1
IL1RAPL1,IL1RAPL1,IL1RAPL1,IL1RAPL1
OTUD4,OTUD4,OTUD4,OTUD4
ITM2C,ITM2C,ITM2C,ITM2C
ZBTB41,ZBTB41,ZBTB41,ZBTB41
SYT4,SYT4,SYT4,SYT4
ATRNL1,ATRNL1,ATRNL1,ATRNL1
PARP8,PARP8,PARP8,PARP8
SERINC1,SERINC1,SERINC1,SERINC1
ADNP,ADNP,ADNP,ADNP
PCYOX1,PCYOX1,PCYOX1,PCYOX1
THRB,THRB,THRB,THRB
ELK4,ELK4,ELK4,ELK4
OIP5-AS1,OIP5-AS1,OIP5-AS1,OIP5-AS1
ATF6,ATF6,ATF6,ATF6
EFNA5,EFNA5,EFNA5,EFNA5
MEF2A,MEF2A,MEF2A,MEF2A
NRF1,NRF1,NRF1,NRF1
KLF12,KLF12,KLF12,KLF12
SMAP2,SMAP2,SMAP2,SMAP2
CHGA,CHGA,CHGA,CHGA
LYNX1,LYNX1,LYNX1,LYNX1
RFX7,RFX7,RFX7,RFX7
SCN1B,SCN1B,SCN1B,SCN1B
ZHX1,ZHX1,ZHX1,ZHX1
CNOT4,CNOT4,CNOT4,CNOT4
SMAD2,SMAD2,SMAD2,SMAD2
NOL4,NOL4,NOL4,NOL4
MOAP1,MOAP1,MOAP1,MOAP1
TPPP,TPPP,TPPP,TPPP
AFF4,AFF4,AFF4,AFF4
CTNNA2,CTNNA2,CTNNA2,CTNNA2
ZNF708,ZNF708,ZNF708,ZNF708
