,Cell Type,Fold,AUPRC,Validation AUPRC
0,astro,0,0.2505872311099193,0.22157840591600547
1,astro,1,0.1469355674214187,0.05469055572338059
2,astro,2,0.2710584589791935,0.176175726085798
3,astro,3,0.1811683084810202,0.4544343663391282
4,astro,4,0.14637050001967172,0.08006216637598434
5,endo,0,0.12489702667612324,0.041347501317260345
6,endo,1,0.13174794640284723,0.022942496984950475
7,endo,2,0.24877132052535744,0.0294242809434491
8,endo,3,0.08639236875190641,0.016067173116647612
9,endo,4,0.12676118681980666,0.017297565794349316
10,excitatory,0,0.5534720820147675,0.1588235294117647
11,excitatory,1,0.48563634733635475,0.7
12,excitatory,2,0.7100226527858108,0.3923076923076923
13,excitatory,3,0.7138719507140561,0.2708333333333333
14,excitatory,4,0.9376623376623376,0.4095496894409938
15,inhibitory,0,0.6292881790874245,0.0734539270253556
16,inhibitory,1,0.7469214658218902,0.8214285714285714
17,inhibitory,2,0.5192640081700969,0.19299754299754301
18,inhibitory,3,0.8060554681009227,0.1283816425120773
19,inhibitory,4,0.7571790136143436,0.6791666666666667
20,micro,0,0.17838463772355745,0.04988754300686271
21,micro,1,0.2602036780520966,0.1808563425370148
22,micro,2,0.2884506549789408,0.1156955272014766
23,micro,3,0.22842397760112101,0.06430865444633846
24,micro,4,0.31786189239886076,0.06313266443701226
25,oligo,0,0.05461976941389276,0.04289218905634947
26,oligo,1,0.15165898332989394,0.024242451507449147
27,oligo,2,0.07332350026927914,0.38285086899153276
28,oligo,3,0.10420840036197793,0.03251674773852193
29,oligo,4,0.14361482101632067,0.030121694610858694
30,opc,0,0.11773912852695385,0.08401212396673917
31,opc,1,0.2917683067859844,0.057741802977496724
32,opc,2,0.2583431699387445,0.041755698005698005
33,opc,3,0.5122419979085961,0.15117009630602307
34,opc,4,0.5019254018898193,0.24817388199714374
35,vlmc,0,0.09077710118248551,0.5128205128205128
36,vlmc,1,0.22754471116484695,0.07045334795390909
37,vlmc,2,0.07198384986977212,0.09689546815070432
38,vlmc,3,0.05063497669928296,0.06618859606134615
39,vlmc,4,0.061324064001110845,0.026591993562326194
