_BACKGROUND,5p,10p,15p
CACNA1D,CACNA1D,CACNA1D,CACNA1D
NCALD,NCALD,NCALD,NCALD
TCF4,TCF4,TCF4,TCF4
PBX1,PBX1,PBX1,PBX1
ZNF385A,ZNF385A,ZNF385A,ZNF385A
EPHB2,EPHB2,EPHB2,EPHB2
CNTNAP5,CNTNAP5,CNTNAP5,CNTNAP5
ZNF717,ZNF717,ZNF717,ZNF717
NDST3,NDST3,NDST3,NDST3
CNTN5,CNTN5,CNTN5,CNTN5
LCORL,LCORL,LCORL,LCORL
SEMA3C,SEMA3C,SEMA3C,SEMA3C
GPC6,GPC6,GPC6,GPC6
GLDN,GLDN,GLDN,GLDN
GPD1,GPD1,GPD1,GPD1
MYLK,MYLK,MYLK,MYLK
GRIA4,GRIA4,GRIA4,GRIA4
LINC00940,LINC00940,LINC00940,LINC00940
SMAD9,SMAD9,SMAD9,SMAD9
MGAT4C,MGAT4C,MGAT4C,MGAT4C
PALMD,PALMD,PALMD,PALMD
PPARG,PPARG,PPARG,PPARG
ZNF765,ZNF765,ZNF765,ZNF765
RSPO2,RSPO2,RSPO2,RSPO2
GALNT13,GALNT13,GALNT13,GALNT13
EPHA3,EPHA3,EPHA3,EPHA3
NKX2-2,NKX2-2,NKX2-2,NKX2-2
DUSP22,DUSP22,DUSP22,DUSP22
CDH8,CDH8,CDH8,CDH8
CUX2,CUX2,CUX2,CUX2
ZBTB7C,ZBTB7C,ZBTB7C,ZBTB7C
EDIL3,EDIL3,EDIL3,EDIL3
LUZP2,LUZP2,LUZP2,LUZP2
RXRB,RXRB,RXRB,RXRB
RFX3,RFX3,RFX3,RFX3
COL11A1,COL11A1,COL11A1,COL11A1
CRYBG3,CRYBG3,CRYBG3,CRYBG3
TMTC2,TMTC2,TMTC2,TMTC2
TFDP2,TFDP2,TFDP2,TFDP2
FREM1,FREM1,FREM1,FREM1
KLHL32,KLHL32,KLHL32,KLHL32
KCNH5,KCNH5,KCNH5,KCNH5
ZNF33A,ZNF33A,ZNF33A,ZNF33A
ZBTB20,ZBTB20,ZBTB20,ZBTB20
TRABD2A,TRABD2A,TRABD2A,TRABD2A
NELFB,NELFB,NELFB,NELFB
ETS1,ETS1,ETS1,ETS1
NFIB,NFIB,NFIB,NFIB
NRL,NRL,NRL,NRL
SEMA6A,SEMA6A,SEMA6A,SEMA6A
PDE1C,PDE1C,PDE1C,PDE1C
BOK-AS1,BOK-AS1,BOK-AS1,BOK-AS1
SETBP1,SETBP1,SETBP1,SETBP1
MEIS2,MEIS2,MEIS2,MEIS2
PELI2,PELI2,PELI2,PELI2
ZNF511,ZNF511,ZNF511,ZNF511
PROS1,PROS1,PROS1,PROS1
WHRN,WHRN,WHRN,WHRN
PHF12,PHF12,PHF12,PHF12
SLIT2,SLIT2,SLIT2,SLIT2
SCN9A,SCN9A,SCN9A,SCN9A
ANTXR2,,ANTXR2,ANTXR2
TOX3,,TOX3,TOX3
TMEM196,,TMEM196,TMEM196
ZNF883,,ZNF883,ZNF883
IGFBP5,,IGFBP5,IGFBP5
NECTIN3,,NECTIN3,NECTIN3
TMTC1,,TMTC1,TMTC1
ATF7,,ATF7,ATF7
CDH18,,CDH18,CDH18
PIP5K1B,,PIP5K1B,PIP5K1B
ACVR1C,,ACVR1C,ACVR1C
MID1,,MID1,MID1
UBE2K,,UBE2K,UBE2K
THRB,,THRB,THRB
ARNT2,,ARNT2,ARNT2
COL5A2,,COL5A2,COL5A2
GULP1,,GULP1,GULP1
TBC1D1,,TBC1D1,TBC1D1
DIO2,,DIO2,DIO2
INPP4B,,INPP4B,INPP4B
NR3C1,,NR3C1,NR3C1
NR2C2,,NR2C2,NR2C2
TBL1XR1,,TBL1XR1,TBL1XR1
EFNB2,,EFNB2,EFNB2
PLEKHG1,,PLEKHG1,PLEKHG1
DCUN1D1,,DCUN1D1,DCUN1D1
SUPT3H,,SUPT3H,SUPT3H
RRM2,,RRM2,RRM2
CHD1,,CHD1,CHD1
ELAVL2,,ELAVL2,ELAVL2
POU6F2,,POU6F2,POU6F2
HP1BP3,,HP1BP3,HP1BP3
ELF2,,ELF2,ELF2
RAD21,,RAD21,RAD21
ADGRL3,,ADGRL3,ADGRL3
CLOCK,,CLOCK,CLOCK
YWHAZ,,YWHAZ,YWHAZ
TNPO1,,TNPO1,TNPO1
INTS6,,INTS6,INTS6
TRAF3IP2-AS1,,TRAF3IP2-AS1,TRAF3IP2-AS1
ZNF423,,ZNF423,ZNF423
RNF182,,RNF182,RNF182
TAPT1-AS1,,TAPT1-AS1,TAPT1-AS1
CEP112,,CEP112,CEP112
SPRY2,,SPRY2,SPRY2
ZNF891,,ZNF891,ZNF891
TEAD1,,TEAD1,TEAD1
HBP1,,HBP1,HBP1
TMEFF2,,TMEFF2,TMEFF2
PTPRK,,PTPRK,PTPRK
NCOA2,,NCOA2,NCOA2
TBR1,,TBR1,TBR1
ZFPM2,,ZFPM2,ZFPM2
NFYB,,NFYB,NFYB
DGKH,,DGKH,DGKH
CPEB2,,CPEB2,CPEB2
ZNF664,,ZNF664,ZNF664
IRF2,,IRF2,IRF2
BBX,,BBX,BBX
FER,,FER,FER
ADNP,,ADNP,ADNP
HMGB1,,,HMGB1
BMPR1A,,,BMPR1A
RASA1,,,RASA1
GALNT3,,,GALNT3
HS6ST3,,,HS6ST3
STAU2,,,STAU2
ZBTB44,,,ZBTB44
MITF,,,MITF
HTR2C,,,HTR2C
GPC4,,,GPC4
JAZF1,,,JAZF1
EFNA5,,,EFNA5
NAP1L1,,,NAP1L1
NFYC,,,NFYC
MAN1A1,,,MAN1A1
PLD1,,,PLD1
PRKAA2,,,PRKAA2
GTF2I,,,GTF2I
ZNF438,,,ZNF438
YY1,,,YY1
RALA,,,RALA
CDK6,,,CDK6
MIOS,,,MIOS
ZNF800,,,ZNF800
KANSL1,,,KANSL1
FAM126A,,,FAM126A
CNOT6,,,CNOT6
ARHGAP26,,,ARHGAP26
PDS5A,,,PDS5A
FOXO3,,,FOXO3
ZBTB16,,,ZBTB16
CDH2,,,CDH2
RUNX1T1,,,RUNX1T1
NLGN4Y,,,NLGN4Y
ZNF280D,,,ZNF280D
HIVEP1,,,HIVEP1
MCOLN3,,,MCOLN3
GFOD1,,,GFOD1
MMP16,,,MMP16
