_BACKGROUND,5p,10p,15p
ARNT2,ARNT2,ARNT2,ARNT2
LSAMP,LSAMP,LSAMP,LSAMP
MIR99AHG,MIR99AHG,MIR99AHG,MIR99AHG
RHOBTB1,RHOBTB1,RHOBTB1,RHOBTB1
PHACTR3,PHACTR3,PHACTR3,PHACTR3
CDK8,CDK8,CDK8,CDK8
PDE1A,PDE1A,PDE1A,PDE1A
TNIK,TNIK,TNIK,TNIK
NOS1AP,NOS1AP,NOS1AP,NOS1AP
ZBTB16,ZBTB16,ZBTB16,ZBTB16
MEF2C,MEF2C,MEF2C,MEF2C
FOXO3,FOXO3,FOXO3,FOXO3
KCNQ3,KCNQ3,KCNQ3,KCNQ3
RBFOX2,RBFOX2,RBFOX2,RBFOX2
MMP16,MMP16,MMP16,MMP16
ZNF727,ZNF727,ZNF727,ZNF727
ZNF654,ZNF654,ZNF654,ZNF654
ADAMTS19-AS1,ADAMTS19-AS1,ADAMTS19-AS1,ADAMTS19-AS1
CDH11,CDH11,CDH11,CDH11
MIR181A1HG,MIR181A1HG,MIR181A1HG,MIR181A1HG
NPAS3,NPAS3,NPAS3,NPAS3
MYO3B,MYO3B,MYO3B,MYO3B
ARID5B,ARID5B,ARID5B,ARID5B
NFAT5,NFAT5,NFAT5,NFAT5
SYNPO2,SYNPO2,SYNPO2,SYNPO2
SEC24D,SEC24D,SEC24D,SEC24D
NCALD,NCALD,NCALD,NCALD
SASH1,SASH1,SASH1,SASH1
SLC12A2,SLC12A2,SLC12A2,SLC12A2
MTSS1,MTSS1,MTSS1,MTSS1
NLK,NLK,NLK,NLK
PTPRG,PTPRG,PTPRG,PTPRG
BICC1,BICC1,BICC1,BICC1
DUSP16,DUSP16,DUSP16,DUSP16
FAM13C,FAM13C,FAM13C,FAM13C
ZNF365,ZNF365,ZNF365,ZNF365
GALNT17,GALNT17,GALNT17,GALNT17
TRPS1,TRPS1,TRPS1,TRPS1
AKAP13,AKAP13,AKAP13,AKAP13
CCDC85A,CCDC85A,CCDC85A,CCDC85A
MAP2K6,MAP2K6,MAP2K6,MAP2K6
KLHL14,KLHL14,KLHL14,KLHL14
PKNOX2,PKNOX2,PKNOX2,PKNOX2
ZEB1,ZEB1,ZEB1,ZEB1
BMPER,BMPER,BMPER,BMPER
SPRED2,SPRED2,SPRED2,SPRED2
SYCP2,SYCP2,SYCP2,SYCP2
SPRED1,SPRED1,SPRED1,SPRED1
TCF4,TCF4,TCF4,TCF4
LCORL,LCORL,LCORL,LCORL
ITGA9,ITGA9,ITGA9,ITGA9
PTPN3,PTPN3,PTPN3,PTPN3
PTPRQ,PTPRQ,PTPRQ,PTPRQ
EPHA7,EPHA7,EPHA7,EPHA7
GPR37,GPR37,GPR37,GPR37
TESPA1,TESPA1,TESPA1,TESPA1
TPK1,TPK1,TPK1,TPK1
KLHL29,KLHL29,KLHL29,KLHL29
ZFP69B,ZFP69B,ZFP69B,ZFP69B
NTM,NTM,NTM,NTM
ADARB1,ADARB1,ADARB1,ADARB1
SNCAIP,SNCAIP,SNCAIP,SNCAIP
SLC44A5,SLC44A5,SLC44A5,SLC44A5
POU6F2,POU6F2,POU6F2,POU6F2
DOK6,DOK6,DOK6,DOK6
PGBD5,PGBD5,PGBD5,PGBD5
PPARD,PPARD,PPARD,PPARD
RUFY3,RUFY3,RUFY3,RUFY3
CDH9,CDH9,CDH9,CDH9
RMDN2,RMDN2,RMDN2,RMDN2
PRICKLE2,PRICKLE2,PRICKLE2,PRICKLE2
ELMO1,ELMO1,ELMO1,ELMO1
MYLK4,MYLK4,MYLK4,MYLK4
TCF12,TCF12,TCF12,TCF12
LINC00535,LINC00535,LINC00535,LINC00535
PAK5,PAK5,PAK5,PAK5
GAREM1,GAREM1,GAREM1,GAREM1
C5orf30,C5orf30,C5orf30,C5orf30
SLC16A10,SLC16A10,SLC16A10,SLC16A10
PDE10A,PDE10A,PDE10A,PDE10A
LHX2,LHX2,LHX2,LHX2
AQP4-AS1,AQP4-AS1,AQP4-AS1,AQP4-AS1
FHL2,FHL2,FHL2,FHL2
ELOVL7,ELOVL7,ELOVL7,ELOVL7
NFE2L2,NFE2L2,NFE2L2,NFE2L2
MLLT10,MLLT10,MLLT10,MLLT10
TMEM74,TMEM74,TMEM74,TMEM74
LINGO1,LINGO1,LINGO1,LINGO1
TESC,TESC,TESC,TESC
ZBTB43,ZBTB43,ZBTB43,ZBTB43
TRIM36,TRIM36,TRIM36,TRIM36
ZMAT4,ZMAT4,ZMAT4,ZMAT4
CFL2,CFL2,CFL2,CFL2
E2F3,E2F3,E2F3,E2F3
PHACTR1,PHACTR1,PHACTR1,PHACTR1
MARCH4,MARCH4,MARCH4,MARCH4
CDK6,CDK6,CDK6,CDK6
C14orf132,C14orf132,C14orf132,C14orf132
CDH12,CDH12,CDH12,CDH12
RAI14,RAI14,RAI14,RAI14
ANKRD33B,ANKRD33B,ANKRD33B,ANKRD33B
MICAL2,MICAL2,MICAL2,MICAL2
PUM3,PUM3,PUM3,PUM3
GABPB1,GABPB1,GABPB1,GABPB1
TIPARP,TIPARP,TIPARP,TIPARP
PRKCE,PRKCE,PRKCE,PRKCE
KCNMB4,KCNMB4,KCNMB4,KCNMB4
NUP93,NUP93,NUP93,NUP93
CDH2,CDH2,CDH2,CDH2
NUAK1,NUAK1,NUAK1,NUAK1
CCBE1,CCBE1,CCBE1,CCBE1
CREM,CREM,CREM,CREM
PDS5A,PDS5A,PDS5A,PDS5A
ZNF280D,ZNF280D,ZNF280D,ZNF280D
NPAS2,NPAS2,NPAS2,NPAS2
CHSY3,CHSY3,CHSY3,CHSY3
SORBS2,SORBS2,SORBS2,SORBS2
CPEB2,,CPEB2,CPEB2
ZXDC,,ZXDC,ZXDC
BHLHE40-AS1,,BHLHE40-AS1,BHLHE40-AS1
DRGX,,DRGX,DRGX
ROS1,,ROS1,ROS1
ZCCHC17,,ZCCHC17,ZCCHC17
AHCTF1,,AHCTF1,AHCTF1
MIR4500HG,,MIR4500HG,MIR4500HG
DNAH5,,DNAH5,DNAH5
JAM2,,JAM2,JAM2
WRNIP1,,WRNIP1,WRNIP1
PRICKLE1,,PRICKLE1,PRICKLE1
MCTP1,,MCTP1,MCTP1
OTOGL,,OTOGL,OTOGL
SLC24A4,,SLC24A4,SLC24A4
LINC01950,,LINC01950,LINC01950
FOXJ2,,FOXJ2,FOXJ2
PRMT8,,PRMT8,PRMT8
GPC6,,GPC6,GPC6
SGPP2,,SGPP2,SGPP2
ZNF837,,ZNF837,ZNF837
TSN,,TSN,TSN
ATP1B3,,ATP1B3,ATP1B3
LINC02458,,LINC02458,LINC02458
UBP1,,UBP1,UBP1
FAT3,,FAT3,FAT3
SATB2,,SATB2,SATB2
GRM1,,GRM1,GRM1
TNR,,TNR,TNR
GLCE,,GLCE,GLCE
ZNF462,,ZNF462,ZNF462
SV2B,,SV2B,SV2B
BRF2,,BRF2,BRF2
LPL,,LPL,LPL
MARCH1,,MARCH1,MARCH1
PTGER3,,PTGER3,PTGER3
IGSF21,,IGSF21,IGSF21
BCAT1,,BCAT1,BCAT1
ZFAT,,ZFAT,ZFAT
ST8SIA5,,ST8SIA5,ST8SIA5
ZNF74,,ZNF74,ZNF74
MAP3K1,,MAP3K1,MAP3K1
KCTD16,,KCTD16,KCTD16
PRDM4,,PRDM4,PRDM4
LAMC1,,LAMC1,LAMC1
IFI44L,,IFI44L,IFI44L
KIAA1958,,KIAA1958,KIAA1958
FRMD6,,FRMD6,FRMD6
BNC2,,BNC2,BNC2
NETO1,,NETO1,NETO1
RAI2,,RAI2,RAI2
CACNA1E,,CACNA1E,CACNA1E
PGM5,,PGM5,PGM5
TLR2,,TLR2,TLR2
AFF1,,AFF1,AFF1
DIRC3,,DIRC3,DIRC3
RPH3A,,RPH3A,RPH3A
SOX5,,SOX5,SOX5
ARHGAP26,,ARHGAP26,ARHGAP26
PCDHA1,,PCDHA1,PCDHA1
ONECUT2,,ONECUT2,ONECUT2
LINC02217,,LINC02217,LINC02217
MTA3,,MTA3,MTA3
ACVR1,,ACVR1,ACVR1
CDH8,,CDH8,CDH8
RFC3,,RFC3,RFC3
HIVEP2,,HIVEP2,HIVEP2
INTS6,,INTS6,INTS6
JAZF1-AS1,,JAZF1-AS1,JAZF1-AS1
MARCH11,,MARCH11,MARCH11
XYLT1,,XYLT1,XYLT1
FRAS1,,FRAS1,FRAS1
FHOD3,,FHOD3,FHOD3
SNAP25-AS1,,SNAP25-AS1,SNAP25-AS1
GAP43,,GAP43,GAP43
TNFRSF11A,,TNFRSF11A,TNFRSF11A
LIN28B,,LIN28B,LIN28B
PRKD1,,PRKD1,PRKD1
TAGLN2,,TAGLN2,TAGLN2
PRKAG2,,PRKAG2,PRKAG2
HDAC3,,HDAC3,HDAC3
CDC14B,,CDC14B,CDC14B
IL12A-AS1,,IL12A-AS1,IL12A-AS1
ATXN1,,ATXN1,ATXN1
OSBPL3,,OSBPL3,OSBPL3
LEPR,,LEPR,LEPR
SH3BP4,,SH3BP4,SH3BP4
MARCH10,,MARCH10,MARCH10
ARNTL2,,ARNTL2,ARNTL2
CCDC3,,CCDC3,CCDC3
COL26A1,,COL26A1,COL26A1
DLX2,,DLX2,DLX2
RASGRP1,,RASGRP1,RASGRP1
TMEM244,,TMEM244,TMEM244
TBC1D4,,TBC1D4,TBC1D4
ZMIZ1-AS1,,ZMIZ1-AS1,ZMIZ1-AS1
SPATS2,,SPATS2,SPATS2
KCNN3,,KCNN3,KCNN3
NETO2,,NETO2,NETO2
GLIS1,,GLIS1,GLIS1
HUNK,,HUNK,HUNK
SAMD9L,,SAMD9L,SAMD9L
TMEM132D,,TMEM132D,TMEM132D
SMAD3,,SMAD3,SMAD3
DNAH9,,DNAH9,DNAH9
ITGAM,,ITGAM,ITGAM
KDM4A,,KDM4A,KDM4A
ZNF771,,ZNF771,ZNF771
MCHR2,,MCHR2,MCHR2
TLN2,,TLN2,TLN2
HNRNPLL,,HNRNPLL,HNRNPLL
PART1,,PART1,PART1
HTR2A,,HTR2A,HTR2A
STYK1,,STYK1,STYK1
ZNF582,,ZNF582,ZNF582
PHTF1,,PHTF1,PHTF1
IRAK3,,IRAK3,IRAK3
C16orf95,,,C16orf95
GABRA6,,,GABRA6
PDIA5,,,PDIA5
ATXN7L1,,,ATXN7L1
GCNT4,,,GCNT4
FAM135B,,,FAM135B
B3GLCT,,,B3GLCT
LINC00326,,,LINC00326
NOL4,,,NOL4
C3orf67-AS1,,,C3orf67-AS1
HLF,,,HLF
TRAF3,,,TRAF3
TRIM71,,,TRIM71
RIMBP2,,,RIMBP2
EPHA10,,,EPHA10
SRRM3,,,SRRM3
RGS7BP,,,RGS7BP
APBA2,,,APBA2
CCNT2-AS1,,,CCNT2-AS1
EMX1,,,EMX1
CNR1,,,CNR1
NOX5,,,NOX5
CDYL2,,,CDYL2
ZNF215,,,ZNF215
EXT1,,,EXT1
RFX8,,,RFX8
PEPD,,,PEPD
RTN4RL1,,,RTN4RL1
CSMD2,,,CSMD2
EML6,,,EML6
EFNA5,,,EFNA5
TMX4,,,TMX4
ZNF391,,,ZNF391
FAR2,,,FAR2
SPP1,,,SPP1
SYT12,,,SYT12
ARHGAP20,,,ARHGAP20
LRFN2,,,LRFN2
STAT4,,,STAT4
RIPOR2,,,RIPOR2
LAMB1,,,LAMB1
SLC12A8,,,SLC12A8
SOX9-AS1,,,SOX9-AS1
NTRK2,,,NTRK2
PBX1,,,PBX1
DAW1,,,DAW1
RAP1GAP2,,,RAP1GAP2
STARD4-AS1,,,STARD4-AS1
CALCR,,,CALCR
DOCK8,,,DOCK8
KCNH5,,,KCNH5
CELF6,,,CELF6
TEX29,,,TEX29
OPRD1,,,OPRD1
LINC01923,,,LINC01923
FAM53B,,,FAM53B
ARHGEF28,,,ARHGEF28
ARID3A,,,ARID3A
PLXNA2,,,PLXNA2
FGF13,,,FGF13
DGCR8,,,DGCR8
KCNG3,,,KCNG3
STK32C,,,STK32C
MIR3976HG,,,MIR3976HG
PPP1R14C,,,PPP1R14C
DCDC2,,,DCDC2
LINC01122,,,LINC01122
TRIM54,,,TRIM54
INHBA,,,INHBA
PCDH7,,,PCDH7
LINC01205,,,LINC01205
C10orf67,,,C10orf67
TXK,,,TXK
CCDC25,,,CCDC25
PRDM15,,,PRDM15
GNG2,,,GNG2
LRRC2,,,LRRC2
LRRC9,,,LRRC9
VWA3A,,,VWA3A
IGSF9B,,,IGSF9B
ZNF486,,,ZNF486
TOM1L1,,,TOM1L1
P2RY12,,,P2RY12
CCDC175,,,CCDC175
TEAD1,,,TEAD1
SPON2,,,SPON2
MEG8,,,MEG8
ARHGAP24,,,ARHGAP24
DENND1B,,,DENND1B
CLDN16,,,CLDN16
VRK1,,,VRK1
TCF15,,,TCF15
HMGXB3,,,HMGXB3
LINC00390,,,LINC00390
GABRA5,,,GABRA5
SH3RF3,,,SH3RF3
ANKRD24,,,ANKRD24
WNT7A,,,WNT7A
ATP6V1C2,,,ATP6V1C2
OPRM1,,,OPRM1
TMEM108,,,TMEM108
ADCYAP1,,,ADCYAP1
ETV3,,,ETV3
ZNF184,,,ZNF184
CADPS,,,CADPS
RARA,,,RARA
LINC01476,,,LINC01476
GRIK2,,,GRIK2
MRC1,,,MRC1
A2M,,,A2M
NFIL3,,,NFIL3
ZNF397,,,ZNF397
DLGAP1-AS4,,,DLGAP1-AS4
SEMA3A,,,SEMA3A
AEBP2,,,AEBP2
COL24A1,,,COL24A1
OR9Q1,,,OR9Q1
LINC00620,,,
KCNG1,,,
ETV5,,,
LINC02497,,,
ELOVL6,,,
ADAM29,,,
BLNK,,,
LDB2,,,
C5orf47,,,
KCNN2,,,
NELL1,,,
HOMER1,,,
LINC01497,,,
GRHL1,,,
PRAG1,,,
ZNF519,,,
ASB18,,,
CACNG2,,,
PPP4R4,,,
NFKB1,,,
CACNG3,,,
SLC14A2,,,
RUNX1T1,,,
PTPRO,,,
NOS2,,,
IQSEC1,,,
PVT1,,,
GLIS3,,,
RBBP5,,,
ST6GAL2,,,
DNAI1,,,
BDP1,,,
PKM,,,
ENG,,,
FSIP1,,,
CCDC192,,,
TMEM156,,,
MTHFD1,,,
NECTIN3-AS1,,,
SPATS2L,,,
ATF7IP2,,,
CUX1,,,
TMEM117,,,
HPYR1,,,
SATB1-AS1,,,
C4orf45,,,
LINC01250,,,
IL4R,,,
LINC01090,,,
C3orf67,,,
TDRD9,,,
DACH1,,,
KLF6,,,
TCERG1L,,,
CA10,,,
DGKZ,,,
ZNF831,,,
ZNF536,,,
TBXAS1,,,
CNGB1,,,
CNTN4,,,
CCDC178,,,
WDR86,,,
FTCDNL1,,,
CTCFL,,,
MTUS1,,,
ADAMTS9-AS1,,,
TTC23L,,,
LRRFIP1,,,
FGD2,,,
DCDC2C,,,
GPR63,,,
LINC01951,,,
LINC01618,,,
KIF6,,,
RNF217-AS1,,,
CLRN1-AS1,,,
SLC12A1,,,
MPP7,,,
ANO10,,,
GFOD1,,,
PLAG1,,,
OVCH1-AS1,,,
INPP5D,,,
EBF1,,,
KIAA2012,,,
PEX5L,,,
ETS2,,,
BRINP2,,,
RTKN2,,,
TECTA,,,
GPBP1L1,,,
LRRK1,,,
LINC01501,,,
TM4SF18,,,
DGKH,,,
HOXA6,,,
KCNT2,,,
IQSEC3,,,
ZNF821,,,
SERTAD2,,,
FNDC3B,,,
RBKS,,,
STMN2,,,
CFAP61,,,
PPEF1,,,
LINC02552,,,
MGA,,,
DLGAP3,,,
STS,,,
ZNF71,,,
MRPS30-DT,,,
ZIC2,,,
HIVEP1,,,
LINC01289,,,
MAGI3,,,
RORB,,,
ZNF608,,,
ST6GALNAC5,,,
LY86,,,
GNAO1,,,
CHST9,,,
MAN1C1,,,
XKR9,,,
LINC02613,,,
STUB1,,,
SMAP2,,,
SNAI3,,,
KCNH1,,,
ZNF697,,,
CACNA1H,,,
HDAC9,,,
RORA,,,
RNF144B,,,
CDH22,,,
LINC01344,,,
TLE1,,,
ANKRD30B,,,
ZNF468,,,
AHDC1,,,
GOT1,,,
NXN,,,
ME1,,,
UBE2E3,,,
ROBO1,,,
LINC01378,,,
ADD3,,,
CRISPLD1,,,
CCDC158,,,
LINC00923,,,
CEP85L,,,
ZNF773,,,
LDB1,,,
ZFP36L1,,,
PRSS23,,,
TMEM233,,,
COL23A1,,,
LINC01954,,,
RND3,,,
PCED1B,,,
WDR64,,,
RMDN2-AS1,,,
BCL11A,,,
THSD4-AS1,,,
CRHR2,,,
LGI2,,,
TEC,,,
ZC4H2,,,
JCAD,,,
SEZ6L,,,
PHLDB2,,,
LINC00159,,,
CDS1,,,
LINC00426,,,
SIK2,,,
TMEFF2,,,
SNCA,,,
PACRG,,,
NPHP3-AS1,,,
LINC00551,,,
NNMT,,,
LINC01478,,,
PTH2R,,,
EGR3,,,
MYEF2,,,
ZNF354A,,,
KIAA0319,,,
SPTSSB,,,
ZNF214,,,
LINC00440,,,
SLC35F3,,,
ILDR2,,,
SOX6,,,
ITGAX,,,
RRM2,,,
EML4,,,
PARP14,,,
LZTS1,,,
HTRA1,,,
CNTN3,,,
LINC02223,,,
SALL3,,,
NTN4,,,
PTCHD1,,,
ADAM32,,,
SBK1,,,
RBMS1,,,
KLHL32,,,
ANKRD7,,,
MYOM2,,,
FAM110B,,,
LY86-AS1,,,
ZNF316,,,
ZNF304,,,
ASB2,,,
PKN2-AS1,,,
HMGB1,,,
HFM1,,,
TRIM38,,,
KCNC2,,,
GML,,,
KDM4B,,,
LINC01117,,,
CARTPT,,,
SORCS1,,,
SSTR2,,,
ITGB8,,,
ADGRL2,,,
LINC01435,,,
ZNF300,,,
POLR3A,,,
DPP10,,,
FOXP4,,,
RORB-AS1,,,
USP2-AS1,,,
CRYM,,,
RAB27B,,,
AHR,,,
POU3F1,,,
NCOA3,,,
TFAP2B,,,
PLEKHA2,,,
CFAP206,,,
LTF,,,
HTR1E,,,
GLP2R,,,
SP9,,,
CFAP161,,,
ZBTB26,,,
PTF1A,,,
CEP112,,,
POU3F2,,,
ZNF592,,,
LSM6,,,
LUZP1,,,
CERS6,,,
LINC00276,,,
ZNF721,,,
RFX2,,,
