_BACKGROUND,5p,10p,15p
POMC,POMC,POMC,POMC
NTNG2,NTNG2,NTNG2,NTNG2
RELN,RELN,RELN,RELN
TBP,TBP,TBP,TBP
NTNG1,NTNG1,NTNG1,NTNG1
ZCCHC2,ZCCHC2,ZCCHC2,ZCCHC2
IGF2BP2,IGF2BP2,IGF2BP2,IGF2BP2
GPR156,GPR156,GPR156,GPR156
LINC01266,LINC01266,LINC01266,LINC01266
LIN7A,LIN7A,LIN7A,LIN7A
CPNE7,CPNE7,CPNE7,CPNE7
CEBPA,CEBPA,CEBPA,CEBPA
PCSK6,PCSK6,PCSK6,PCSK6
AIM2,AIM2,AIM2,AIM2
CPM,CPM,CPM,CPM
NDNF,NDNF,NDNF,NDNF
MROH2B,MROH2B,MROH2B,MROH2B
ADAMTS2,ADAMTS2,ADAMTS2,ADAMTS2
WIPF1,WIPF1,WIPF1,WIPF1
NXPH2,NXPH2,NXPH2,NXPH2
ZNF592,ZNF592,ZNF592,ZNF592
SYNJ2,SYNJ2,SYNJ2,SYNJ2
CACNG5,CACNG5,CACNG5,CACNG5
B3GAT2,B3GAT2,B3GAT2,B3GAT2
FGFR3,FGFR3,FGFR3,FGFR3
GPC4,GPC4,GPC4,GPC4
TMEM236,TMEM236,TMEM236,TMEM236
ECT2,ECT2,ECT2,ECT2
AKAP13,AKAP13,AKAP13,AKAP13
COL5A2,COL5A2,COL5A2,COL5A2
FADS2,FADS2,FADS2,FADS2
ST8SIA6,ST8SIA6,ST8SIA6,ST8SIA6
RFX5,RFX5,RFX5,RFX5
DARS-AS1,DARS-AS1,DARS-AS1,DARS-AS1
SH3RF2,SH3RF2,SH3RF2,SH3RF2
ADAM12,ADAM12,ADAM12,ADAM12
TNFRSF11A,TNFRSF11A,TNFRSF11A,TNFRSF11A
KCNMA1,KCNMA1,KCNMA1,KCNMA1
SOX4,SOX4,SOX4,SOX4
VSNL1,VSNL1,VSNL1,VSNL1
BHLHE40,BHLHE40,BHLHE40,BHLHE40
PTGFRN,PTGFRN,PTGFRN,PTGFRN
RUNX2,RUNX2,RUNX2,RUNX2
DYRK2,DYRK2,DYRK2,DYRK2
LRRC37A3,LRRC37A3,LRRC37A3,LRRC37A3
SNAP25-AS1,SNAP25-AS1,SNAP25-AS1,SNAP25-AS1
RGN,RGN,RGN,RGN
TGFB2,TGFB2,TGFB2,TGFB2
DENND2C,DENND2C,DENND2C,DENND2C
ALX4,ALX4,ALX4,ALX4
ETV4,ETV4,ETV4,ETV4
TFEB,TFEB,TFEB,TFEB
TWIST2,TWIST2,TWIST2,TWIST2
ZNF436,ZNF436,ZNF436,ZNF436
BRINP1,BRINP1,BRINP1,BRINP1
NR2F1,NR2F1,NR2F1,NR2F1
ZNF34,ZNF34,ZNF34,ZNF34
SP4,SP4,SP4,SP4
DNAH7,DNAH7,DNAH7,DNAH7
COL4A2,COL4A2,COL4A2,COL4A2
ZFHX4-AS1,ZFHX4-AS1,ZFHX4-AS1,ZFHX4-AS1
CXCL17,CXCL17,CXCL17,CXCL17
FNDC3B,FNDC3B,FNDC3B,FNDC3B
KCNJ2,KCNJ2,KCNJ2,KCNJ2
WRAP73,WRAP73,WRAP73,WRAP73
RIMS1,RIMS1,RIMS1,RIMS1
SALL4,SALL4,SALL4,SALL4
STEAP2-AS1,STEAP2-AS1,STEAP2-AS1,STEAP2-AS1
ZNF12,ZNF12,ZNF12,ZNF12
EXTL3,EXTL3,EXTL3,EXTL3
HSF2,HSF2,HSF2,HSF2
TP73,TP73,TP73,TP73
EGR2,EGR2,EGR2,EGR2
MXRA8,MXRA8,MXRA8,MXRA8
SIX4,SIX4,SIX4,SIX4
CACNA1D,CACNA1D,CACNA1D,CACNA1D
ZNF470,ZNF470,ZNF470,ZNF470
LRIG3,,LRIG3,LRIG3
SPATS2L,,SPATS2L,SPATS2L
COLEC12,,COLEC12,COLEC12
FANK1,,FANK1,FANK1
SORCS3,,SORCS3,SORCS3
DMD,,DMD,DMD
TENM4,,TENM4,TENM4
EDIL3,,EDIL3,EDIL3
TJP1,,TJP1,TJP1
CTNND2,,CTNND2,CTNND2
EPHA3,,EPHA3,EPHA3
ATP8B1,,ATP8B1,ATP8B1
SCX,,SCX,SCX
PPM1E,,PPM1E,PPM1E
UPP2,,UPP2,UPP2
MITF,,MITF,MITF
KCNN2,,KCNN2,KCNN2
PRSS12,,PRSS12,PRSS12
PCLO,,PCLO,PCLO
WWC3,,WWC3,WWC3
RNF217-AS1,,RNF217-AS1,RNF217-AS1
CACNB4,,CACNB4,CACNB4
ZEB2,,ZEB2,ZEB2
JPH1,,JPH1,JPH1
RBPMS,,RBPMS,RBPMS
BRF1,,BRF1,BRF1
MIR137HG,,MIR137HG,MIR137HG
PAIP2B,,PAIP2B,PAIP2B
PRR16,,PRR16,PRR16
NANOG,,NANOG,NANOG
ANK1,,ANK1,ANK1
ZMYM3,,ZMYM3,ZMYM3
PTPRJ,,PTPRJ,PTPRJ
TMTC2,,TMTC2,TMTC2
ARNT2,,ARNT2,ARNT2
RNF217,,RNF217,RNF217
E2F1,,E2F1,E2F1
NR4A2,,NR4A2,NR4A2
ZEB1,,ZEB1,ZEB1
FLRT2,,FLRT2,FLRT2
GPBP1L1,,GPBP1L1,GPBP1L1
FOXK1,,FOXK1,FOXK1
DLGAP1-AS4,,DLGAP1-AS4,DLGAP1-AS4
SLC35F1,,SLC35F1,SLC35F1
ZFP64,,ZFP64,ZFP64
FOXO1,,FOXO1,FOXO1
CD63,,CD63,CD63
LINC01505,,LINC01505,LINC01505
HMSD,,HMSD,HMSD
MYL12A,,MYL12A,MYL12A
MOB3B,,MOB3B,MOB3B
LINC01322,,LINC01322,LINC01322
OPRK1,,OPRK1,OPRK1
UBL3,,UBL3,UBL3
ZNF610,,ZNF610,ZNF610
SYNPO2,,SYNPO2,SYNPO2
RCAN3,,RCAN3,RCAN3
ZNF780B,,ZNF780B,ZNF780B
RAI2,,RAI2,RAI2
PACRG,,PACRG,PACRG
ARHGEF28,,ARHGEF28,ARHGEF28
SLC39A10,,SLC39A10,SLC39A10
FRAS1,,FRAS1,FRAS1
CASK,,CASK,CASK
PHACTR3,,PHACTR3,PHACTR3
KCNB2,,KCNB2,KCNB2
RALYL,,RALYL,RALYL
KLHL13,,KLHL13,KLHL13
ARHGAP6,,ARHGAP6,ARHGAP6
GRIN3A,,GRIN3A,GRIN3A
DPF1,,DPF1,DPF1
ZNF322,,ZNF322,ZNF322
CDH11,,CDH11,CDH11
RUFY3,,RUFY3,RUFY3
GAD1,,GAD1,GAD1
F3,,F3,F3
GJC2,,GJC2,GJC2
TMTC4,,TMTC4,TMTC4
BCL11B,,,BCL11B
LRRC3B,,,LRRC3B
PUDP,,,PUDP
UBXN10,,,UBXN10
JAG1,,,JAG1
NFIX,,,NFIX
EML6,,,EML6
RAB27A,,,RAB27A
TMOD3,,,TMOD3
CHSY3,,,CHSY3
C1orf61,,,C1orf61
ARID5B,,,ARID5B
CUX1,,,CUX1
ADAM23,,,ADAM23
GUCY1A2,,,GUCY1A2
NETO2,,,NETO2
PIP5K1B,,,PIP5K1B
NRGN,,,NRGN
FUT9,,,FUT9
CSMD1,,,CSMD1
GSTCD,,,GSTCD
JAZF1-AS1,,,JAZF1-AS1
BCL11A,,,BCL11A
ATG10,,,ATG10
TMEM196,,,TMEM196
DLG1,,,DLG1
FAM189A1,,,FAM189A1
DIAPH2,,,DIAPH2
MAZ,,,MAZ
CA2,,,CA2
PLPPR5,,,PLPPR5
MMP2,,,MMP2
RNF144A-AS1,,,RNF144A-AS1
MARCH1,,,MARCH1
SNX25,,,SNX25
ATP2B4,,,ATP2B4
EFCAB10,,,EFCAB10
FNBP1,,,FNBP1
YY1,,,YY1
SRBD1,,,SRBD1
TRPC4,,,TRPC4
SGK1,,,SGK1
NR1D1,,,NR1D1
MAML3,,,MAML3
ZNF396,,,ZNF396
TUBB3,,,TUBB3
PCSK5,,,PCSK5
TCF3,,,TCF3
EPHA7,,,EPHA7
NF1,,,NF1
LINC00894,,,LINC00894
MDGA2,,,MDGA2
ZDHHC11,,,ZDHHC11
KHDRBS2,,,KHDRBS2
EPS15,,,EPS15
GRID2,,,GRID2
RFNG,,,RFNG
AHDC1,,,AHDC1
U2AF1,,,U2AF1
SDK2,,,SDK2
FAM110B,,,FAM110B
RALGPS2,,,RALGPS2
AHRR,,,AHRR
MYEF2,,,MYEF2
IL1RAPL1,,,IL1RAPL1
PTPDC1,,,PTPDC1
ZNF273,,,ZNF273
LTF,,,LTF
FIP1L1,,,FIP1L1
RHBDD2,,,RHBDD2
SH3GL2,,,SH3GL2
MPP5,,,MPP5
NIPAL3,,,NIPAL3
