_BACKGROUND,5p,10p,15p
ALCAM,ALCAM,ALCAM,ALCAM
THAP1,THAP1,THAP1,THAP1
CELF5,CELF5,CELF5,CELF5
BPTF,BPTF,BPTF,BPTF
ZNF207,ZNF207,ZNF207,ZNF207
LARP1,LARP1,LARP1,LARP1
SREBF2,SREBF2,SREBF2,SREBF2
FOXK1,FOXK1,FOXK1,FOXK1
RAB18,RAB18,RAB18,RAB18
MECP2,MECP2,MECP2,MECP2
RGS22,RGS22,RGS22,RGS22
NF1,NF1,NF1,NF1
ZNF565,ZNF565,ZNF565,ZNF565
CD96,CD96,CD96,CD96
ARID5B,ARID5B,ARID5B,ARID5B
KDM2B,KDM2B,KDM2B,KDM2B
CLMN,CLMN,CLMN,CLMN
SMTN,SMTN,SMTN,SMTN
BARHL1,BARHL1,BARHL1,BARHL1
HMGCS1,HMGCS1,HMGCS1,HMGCS1
SLC38A11,SLC38A11,SLC38A11,SLC38A11
ZNF596,ZNF596,ZNF596,ZNF596
GJB6,GJB6,GJB6,GJB6
SHROOM4,SHROOM4,SHROOM4,SHROOM4
CSF1R,CSF1R,CSF1R,CSF1R
KCNH1,KCNH1,KCNH1,KCNH1
ARID3A,ARID3A,ARID3A,ARID3A
PRDM5,PRDM5,PRDM5,PRDM5
PARP8,PARP8,PARP8,PARP8
CHI3L1,CHI3L1,CHI3L1,CHI3L1
DIDO1,DIDO1,DIDO1,DIDO1
ETV6,ETV6,ETV6,ETV6
ELMO1,ELMO1,ELMO1,ELMO1
PLEKHH2,PLEKHH2,PLEKHH2,PLEKHH2
CHURC1,CHURC1,CHURC1,CHURC1
ZNF282,ZNF282,ZNF282,ZNF282
HNF4G,HNF4G,HNF4G,HNF4G
PLPP4,PLPP4,PLPP4,PLPP4
CCDC59,CCDC59,CCDC59,CCDC59
HAPLN3,HAPLN3,HAPLN3,HAPLN3
PLSCR4,PLSCR4,PLSCR4,PLSCR4
ABL1,ABL1,ABL1,ABL1
CXCR4,CXCR4,CXCR4,CXCR4
SEMA3A,SEMA3A,SEMA3A,SEMA3A
RAVER2,RAVER2,RAVER2,RAVER2
MIOS,MIOS,MIOS,MIOS
SIX1,SIX1,SIX1,SIX1
TFAP4,TFAP4,TFAP4,TFAP4
FSTL4,FSTL4,FSTL4,FSTL4
GEM,GEM,GEM,GEM
LEPR,LEPR,LEPR,LEPR
ARHGAP20,ARHGAP20,ARHGAP20,ARHGAP20
EML6,EML6,EML6,EML6
LINC01184,LINC01184,LINC01184,LINC01184
PLXNA2,PLXNA2,PLXNA2,PLXNA2
SPATS2,SPATS2,SPATS2,SPATS2
DGCR8,DGCR8,DGCR8,DGCR8
FOXO3,FOXO3,FOXO3,FOXO3
ARNTL2,ARNTL2,ARNTL2,ARNTL2
PTPRN2,PTPRN2,PTPRN2,PTPRN2
ME1,ME1,ME1,ME1
FNDC3B,FNDC3B,FNDC3B,FNDC3B
CDK8,CDK8,CDK8,CDK8
CTBP2,CTBP2,CTBP2,CTBP2
POU6F2,POU6F2,POU6F2,POU6F2
SSH2,SSH2,SSH2,SSH2
LINC01608,LINC01608,LINC01608,LINC01608
TMEM117,TMEM117,TMEM117,TMEM117
MBOAT2,MBOAT2,MBOAT2,MBOAT2
RUFY3,RUFY3,RUFY3,RUFY3
BCL11A,BCL11A,BCL11A,BCL11A
TLL1,TLL1,TLL1,TLL1
KLHL29,KLHL29,KLHL29,KLHL29
TRAF3,TRAF3,TRAF3,TRAF3
TENM4,TENM4,TENM4,TENM4
MARCH11,MARCH11,MARCH11,MARCH11
TCF12,TCF12,TCF12,TCF12
SMYD3,SMYD3,SMYD3,SMYD3
TMTC2,TMTC2,TMTC2,TMTC2
KCNH7,KCNH7,KCNH7,KCNH7
EFCAB2,EFCAB2,EFCAB2,EFCAB2
DIAPH2,DIAPH2,DIAPH2,DIAPH2
FAM155A,FAM155A,FAM155A,FAM155A
ZNF280D,ZNF280D,ZNF280D,ZNF280D
HSF2,HSF2,HSF2,HSF2
HLCS,HLCS,HLCS,HLCS
LINC01135,LINC01135,LINC01135,LINC01135
CHRM5,CHRM5,CHRM5,CHRM5
DPYD,DPYD,DPYD,DPYD
BICDL1,BICDL1,BICDL1,BICDL1
JAZF1,JAZF1,JAZF1,JAZF1
RBFOX2,RBFOX2,RBFOX2,RBFOX2
ZNF652,ZNF652,ZNF652,ZNF652
MEF2C,MEF2C,MEF2C,MEF2C
NETO2,NETO2,NETO2,NETO2
CACNA1C,,CACNA1C,CACNA1C
FAM153B,,FAM153B,FAM153B
KCTD1,,KCTD1,KCTD1
GYPC,,GYPC,GYPC
MBD2,,MBD2,MBD2
CTNND2,,CTNND2,CTNND2
MED12L,,MED12L,MED12L
MICAL2,,MICAL2,MICAL2
TMEM132B,,TMEM132B,TMEM132B
NELL1,,NELL1,NELL1
GRIN2B,,GRIN2B,GRIN2B
DOCK8,,DOCK8,DOCK8
FSTL5,,FSTL5,FSTL5
GRM1,,GRM1,GRM1
GRB10,,GRB10,GRB10
ASTN2,,ASTN2,ASTN2
ARHGAP26,,ARHGAP26,ARHGAP26
FAM107B,,FAM107B,FAM107B
TMEFF2,,TMEFF2,TMEFF2
SIK2,,SIK2,SIK2
AKAP13,,AKAP13,AKAP13
GRIA3,,GRIA3,GRIA3
RASAL2,,RASAL2,RASAL2
NDST3,,NDST3,NDST3
SNCAIP,,SNCAIP,SNCAIP
EVC2,,EVC2,EVC2
ELK4,,ELK4,ELK4
