_BACKGROUND,5p,10p,15p
MYCN,MYCN,MYCN,MYCN
ST8SIA1,ST8SIA1,ST8SIA1,ST8SIA1
A2M,A2M,A2M,A2M
ZNF12,ZNF12,ZNF12,ZNF12
MTHFD1,MTHFD1,MTHFD1,MTHFD1
CHST9,CHST9,CHST9,CHST9
LRRFIP1,LRRFIP1,LRRFIP1,LRRFIP1
RAB3IL1,RAB3IL1,RAB3IL1,RAB3IL1
DMRT1,DMRT1,DMRT1,DMRT1
MAFF,MAFF,MAFF,MAFF
TOR3A,TOR3A,TOR3A,TOR3A
SPSB4,SPSB4,SPSB4,SPSB4
CFAP99,CFAP99,CFAP99,CFAP99
RHOBTB2,RHOBTB2,RHOBTB2,RHOBTB2
ZNF350,ZNF350,ZNF350,ZNF350
MANBA,MANBA,MANBA,MANBA
ZNF28,ZNF28,ZNF28,ZNF28
PACS1,PACS1,PACS1,PACS1
PRSS53,PRSS53,PRSS53,PRSS53
DMAP1,DMAP1,DMAP1,DMAP1
ZNF442,ZNF442,ZNF442,ZNF442
FERMT1,FERMT1,FERMT1,FERMT1
RASSF8,RASSF8,RASSF8,RASSF8
THAP3,THAP3,THAP3,THAP3
LNX2,LNX2,LNX2,LNX2
MTMR14,MTMR14,MTMR14,MTMR14
ZBTB33,ZBTB33,ZBTB33,ZBTB33
AFF2,AFF2,AFF2,AFF2
MAPK1IP1L,MAPK1IP1L,MAPK1IP1L,MAPK1IP1L
CTTNBP2NL,CTTNBP2NL,CTTNBP2NL,CTTNBP2NL
STK36,STK36,STK36,STK36
PRDM1,PRDM1,PRDM1,PRDM1
ZNF589,ZNF589,ZNF589,ZNF589
CTC1,CTC1,CTC1,CTC1
FYN,FYN,FYN,FYN
CCDC126,CCDC126,CCDC126,CCDC126
SAXO1,SAXO1,SAXO1,SAXO1
H1FX,H1FX,H1FX,H1FX
PDPN,PDPN,PDPN,PDPN
GNPAT,GNPAT,GNPAT,GNPAT
NBPF11,NBPF11,NBPF11,NBPF11
IFI44L,IFI44L,IFI44L,IFI44L
PXYLP1,PXYLP1,PXYLP1,PXYLP1
CCDC168,CCDC168,CCDC168,CCDC168
DIAPH2,DIAPH2,DIAPH2,DIAPH2
MATR3,MATR3,MATR3,MATR3
ADAM22,ADAM22,ADAM22,ADAM22
GDPD1,GDPD1,GDPD1,GDPD1
SDK1,SDK1,SDK1,SDK1
H2AFJ,H2AFJ,H2AFJ,H2AFJ
FBXL17,FBXL17,FBXL17,FBXL17
ZNF579,ZNF579,ZNF579,ZNF579
SETD3,SETD3,SETD3,SETD3
MYC,MYC,MYC,MYC
KIAA0586,KIAA0586,KIAA0586,KIAA0586
COLEC12,COLEC12,COLEC12,COLEC12
SLA,SLA,SLA,SLA
RASA1,RASA1,RASA1,RASA1
PFDN1,PFDN1,PFDN1,PFDN1
PDZD2,PDZD2,PDZD2,PDZD2
C14orf28,C14orf28,C14orf28,C14orf28
ZNRF1,ZNRF1,ZNRF1,ZNRF1
ZNF223,ZNF223,ZNF223,ZNF223
PHF13,PHF13,PHF13,PHF13
CNTN4,CNTN4,CNTN4,CNTN4
LSM3,LSM3,LSM3,LSM3
WDR49,WDR49,WDR49,WDR49
SMOC2,SMOC2,SMOC2,SMOC2
RBMS3,RBMS3,RBMS3,RBMS3
TMEM246,TMEM246,TMEM246,TMEM246
MCPH1-AS1,MCPH1-AS1,MCPH1-AS1,MCPH1-AS1
SLMAP,SLMAP,SLMAP,SLMAP
SLC27A2,SLC27A2,SLC27A2,SLC27A2
CMTR2,CMTR2,CMTR2,CMTR2
RASA3,RASA3,RASA3,RASA3
ZFP92,ZFP92,ZFP92,ZFP92
ENAH,ENAH,ENAH,ENAH
TTC27,TTC27,TTC27,TTC27
TMEM50B,TMEM50B,TMEM50B,TMEM50B
KMT2A,KMT2A,KMT2A,KMT2A
MAGOH,MAGOH,MAGOH,MAGOH
NAA15,NAA15,NAA15,NAA15
SKAP1,SKAP1,SKAP1,SKAP1
MPP2,MPP2,MPP2,MPP2
F2RL2,F2RL2,F2RL2,F2RL2
FOXO4,FOXO4,FOXO4,FOXO4
CAP1,CAP1,CAP1,CAP1
WDR18,WDR18,WDR18,WDR18
TBC1D9B,TBC1D9B,TBC1D9B,TBC1D9B
TMCO1,TMCO1,TMCO1,TMCO1
ZFP28,ZFP28,ZFP28,ZFP28
IGF2BP2,IGF2BP2,IGF2BP2,IGF2BP2
SHROOM2,SHROOM2,SHROOM2,SHROOM2
FMO3,FMO3,FMO3,FMO3
PGM2L1,PGM2L1,PGM2L1,PGM2L1
ZNF117,ZNF117,ZNF117,ZNF117
HIST2H2AC,HIST2H2AC,HIST2H2AC,HIST2H2AC
RBM15B,RBM15B,RBM15B,RBM15B
USF1,USF1,USF1,USF1
WBP1L,WBP1L,WBP1L,WBP1L
NLK,NLK,NLK,NLK
ITPKB,ITPKB,ITPKB,ITPKB
TMEM14B,TMEM14B,TMEM14B,TMEM14B
BUD31,BUD31,BUD31,BUD31
VGLL4,VGLL4,VGLL4,VGLL4
HLCS,HLCS,HLCS,HLCS
ATP8B1,ATP8B1,ATP8B1,ATP8B1
EFCAB11,EFCAB11,EFCAB11,EFCAB11
TSKU,TSKU,TSKU,TSKU
NUFIP2,NUFIP2,NUFIP2,NUFIP2
ZBTB48,ZBTB48,ZBTB48,ZBTB48
LINC00607,LINC00607,LINC00607,LINC00607
ARMC6,ARMC6,ARMC6,ARMC6
MAP4K3,MAP4K3,MAP4K3,MAP4K3
RAD23B,RAD23B,RAD23B,RAD23B
NPHP1,NPHP1,NPHP1,NPHP1
CEP192,CEP192,CEP192,CEP192
IL6,IL6,IL6,IL6
TCF7L1,TCF7L1,TCF7L1,TCF7L1
IPO13,IPO13,IPO13,IPO13
UBE2V1,UBE2V1,UBE2V1,UBE2V1
PTPRG,PTPRG,PTPRG,PTPRG
OSBPL3,OSBPL3,OSBPL3,OSBPL3
LSP1,LSP1,LSP1,LSP1
MARK1,MARK1,MARK1,MARK1
CA2,CA2,CA2,CA2
CLSPN,CLSPN,CLSPN,CLSPN
AMPD2,AMPD2,AMPD2,AMPD2
TIMELESS,TIMELESS,TIMELESS,TIMELESS
SNUPN,SNUPN,SNUPN,SNUPN
FOS,FOS,FOS,FOS
JUNB,JUNB,JUNB,JUNB
FAM66D,FAM66D,FAM66D,FAM66D
EIF2AK3,EIF2AK3,EIF2AK3,EIF2AK3
ATP1A1,ATP1A1,ATP1A1,ATP1A1
CNTF,CNTF,CNTF,CNTF
CSF1R,CSF1R,CSF1R,CSF1R
MAP1A,MAP1A,MAP1A,MAP1A
GSDMD,GSDMD,GSDMD,GSDMD
POLD2,POLD2,POLD2,POLD2
TMEM87B,TMEM87B,TMEM87B,TMEM87B
POLE4,POLE4,POLE4,POLE4
LINC00924,LINC00924,LINC00924,LINC00924
THAP5,THAP5,THAP5,THAP5
SRRM3,SRRM3,SRRM3,SRRM3
SEC61A2,SEC61A2,SEC61A2,SEC61A2
WWOX,WWOX,WWOX,WWOX
SWT1,SWT1,SWT1,SWT1
SLC9A8,SLC9A8,SLC9A8,SLC9A8
SAMD9L,SAMD9L,SAMD9L,SAMD9L
ZNF229,ZNF229,ZNF229,ZNF229
MXD4,MXD4,MXD4,MXD4
ST13,ST13,ST13,ST13
LEKR1,LEKR1,LEKR1,LEKR1
NEDD9,NEDD9,NEDD9,NEDD9
DOK5,DOK5,DOK5,DOK5
RAB6B,RAB6B,RAB6B,RAB6B
ACTR3,ACTR3,ACTR3,ACTR3
LEMD3,LEMD3,LEMD3,LEMD3
BTN2A1,BTN2A1,BTN2A1,BTN2A1
GALNT11,GALNT11,GALNT11,GALNT11
RASD1,RASD1,RASD1,RASD1
NOL6,NOL6,NOL6,NOL6
TMEM217,TMEM217,TMEM217,TMEM217
ITPR1,ITPR1,ITPR1,ITPR1
INPP5F,INPP5F,INPP5F,INPP5F
ANKMY2,ANKMY2,ANKMY2,ANKMY2
CD96,CD96,CD96,CD96
TASP1,TASP1,TASP1,TASP1
SLC27A4,SLC27A4,SLC27A4,SLC27A4
ALK,ALK,ALK,ALK
CREB3L3,CREB3L3,CREB3L3,CREB3L3
ARX,ARX,ARX,ARX
USP10,USP10,USP10,USP10
BCAS3,BCAS3,BCAS3,BCAS3
MAGI1,MAGI1,MAGI1,MAGI1
CHN2,CHN2,CHN2,CHN2
ELAVL3,ELAVL3,ELAVL3,ELAVL3
NME9,NME9,NME9,NME9
HIST1H2BN,HIST1H2BN,HIST1H2BN,HIST1H2BN
LRRC37B,LRRC37B,LRRC37B,LRRC37B
PIK3R3,PIK3R3,PIK3R3,PIK3R3
RPLP1,RPLP1,RPLP1,RPLP1
MTSS1,MTSS1,MTSS1,MTSS1
TMEM138,TMEM138,TMEM138,TMEM138
ZNF281,ZNF281,ZNF281,ZNF281
NRCAM,NRCAM,NRCAM,NRCAM
KLHL9,KLHL9,KLHL9,KLHL9
WDPCP,WDPCP,WDPCP,WDPCP
ZIC1,ZIC1,ZIC1,ZIC1
ZNF662,ZNF662,ZNF662,ZNF662
SAV1,SAV1,SAV1,SAV1
JUN,JUN,JUN,JUN
OGFRL1,OGFRL1,OGFRL1,OGFRL1
RPL10A,RPL10A,RPL10A,RPL10A
