_BACKGROUND,5p,10p,15p
NXPH1,NXPH1,NXPH1,NXPH1
TAC1,TAC1,TAC1,TAC1
STK32A,STK32A,STK32A,STK32A
POTEI,POTEI,POTEI,POTEI
TANC1,TANC1,TANC1,TANC1
ARHGAP42,ARHGAP42,ARHGAP42,ARHGAP42
PTPRZ1,PTPRZ1,PTPRZ1,PTPRZ1
FERMT1,FERMT1,FERMT1,FERMT1
ERBB4,ERBB4,ERBB4,ERBB4
ZCCHC24,ZCCHC24,ZCCHC24,ZCCHC24
NTN1,NTN1,NTN1,NTN1
HGFAC,HGFAC,HGFAC,HGFAC
BTBD11,BTBD11,BTBD11,BTBD11
MYO5B,MYO5B,MYO5B,MYO5B
ALK,ALK,ALK,ALK
GAD1,GAD1,GAD1,GAD1
DLX1,DLX1,DLX1,DLX1
GLI3,GLI3,GLI3,GLI3
PREX2,PREX2,PREX2,PREX2
IRF4,IRF4,IRF4,IRF4
SOX6,SOX6,SOX6,SOX6
ADAMTS17,ADAMTS17,ADAMTS17,ADAMTS17
SP9,SP9,SP9,SP9
SALL3,SALL3,SALL3,SALL3
ZNF572,ZNF572,ZNF572,ZNF572
LTF,LTF,LTF,LTF
SLC40A1,SLC40A1,SLC40A1,SLC40A1
LRP4,LRP4,LRP4,LRP4
RPS6KA2,RPS6KA2,RPS6KA2,RPS6KA2
GAD2,GAD2,GAD2,GAD2
SLC47A1,SLC47A1,SLC47A1,SLC47A1
LGI2,LGI2,LGI2,LGI2
SVIL,SVIL,SVIL,SVIL
BCL11B,BCL11B,BCL11B,BCL11B
ADRA1A,ADRA1A,ADRA1A,ADRA1A
CNTNAP3,CNTNAP3,CNTNAP3,CNTNAP3
ZNF619,ZNF619,ZNF619,ZNF619
HMX1,HMX1,HMX1,HMX1
NFATC2,NFATC2,NFATC2,NFATC2
HTRA1,HTRA1,HTRA1,HTRA1
ANKRD18A,ANKRD18A,ANKRD18A,ANKRD18A
CHD7,CHD7,CHD7,CHD7
ADARB2,ADARB2,ADARB2,ADARB2
PHF21B,PHF21B,PHF21B,PHF21B
TNFRSF21,TNFRSF21,TNFRSF21,TNFRSF21
ZNF300,ZNF300,ZNF300,ZNF300
SALL1,SALL1,SALL1,SALL1
TENM4,TENM4,TENM4,TENM4
MIOS,MIOS,MIOS,MIOS
KLF5,KLF5,KLF5,KLF5
PRKAA1,PRKAA1,PRKAA1,PRKAA1
MUCL1,MUCL1,MUCL1,MUCL1
DCLK3,DCLK3,DCLK3,DCLK3
POU3F2,POU3F2,POU3F2,POU3F2
RASSF5,RASSF5,RASSF5,RASSF5
TMEM235,TMEM235,TMEM235,TMEM235
SH2D2A,SH2D2A,SH2D2A,SH2D2A
RFX7,RFX7,RFX7,RFX7
SH3RF1,SH3RF1,SH3RF1,SH3RF1
KANK1,KANK1,KANK1,KANK1
GKAP1,GKAP1,GKAP1,GKAP1
DIDO1,DIDO1,DIDO1,DIDO1
ZNF710,ZNF710,ZNF710,ZNF710
ARHGEF6,ARHGEF6,ARHGEF6,ARHGEF6
S100B,S100B,S100B,S100B
MIR137HG,MIR137HG,MIR137HG,MIR137HG
CNDP1,CNDP1,CNDP1,CNDP1
BCAS2,BCAS2,BCAS2,BCAS2
ZNF548,ZNF548,ZNF548,ZNF548
ARHGAP12,ARHGAP12,ARHGAP12,ARHGAP12
SP4,SP4,SP4,SP4
PTPRC,PTPRC,PTPRC,PTPRC
FMNL2,FMNL2,FMNL2,FMNL2
ARMC3,ARMC3,ARMC3,ARMC3
STAT5B,STAT5B,STAT5B,STAT5B
YY1,YY1,YY1,YY1
ZNF639,ZNF639,ZNF639,ZNF639
ZNF48,ZNF48,ZNF48,ZNF48
KDM7A,KDM7A,KDM7A,KDM7A
LMO3,LMO3,LMO3,LMO3
ZNF607,ZNF607,ZNF607,ZNF607
PARD3,PARD3,PARD3,PARD3
HMBOX1,HMBOX1,HMBOX1,HMBOX1
SEMA5B,SEMA5B,SEMA5B,SEMA5B
HIVEP3,HIVEP3,HIVEP3,HIVEP3
FOSL1,FOSL1,FOSL1,FOSL1
NR2C2,NR2C2,NR2C2,NR2C2
SMAD2,SMAD2,SMAD2,SMAD2
HAPLN1,HAPLN1,HAPLN1,HAPLN1
ADNP2,ADNP2,ADNP2,ADNP2
NFYC,NFYC,NFYC,NFYC
GRIK3,GRIK3,GRIK3,GRIK3
CTNNB1,CTNNB1,CTNNB1,CTNNB1
ESRP1,ESRP1,ESRP1,ESRP1
ZNF521,ZNF521,ZNF521,ZNF521
ZBTB21,ZBTB21,ZBTB21,ZBTB21
BAZ1A,BAZ1A,BAZ1A,BAZ1A
CADM1,CADM1,CADM1,CADM1
GATAD2A,GATAD2A,GATAD2A,GATAD2A
EFR3B,EFR3B,EFR3B,EFR3B
FANK1,FANK1,FANK1,FANK1
LSM6,LSM6,LSM6,LSM6
ZBTB24,ZBTB24,ZBTB24,ZBTB24
CRIM1,CRIM1,CRIM1,CRIM1
IGFBP7,IGFBP7,IGFBP7,IGFBP7
ZNF148,ZNF148,ZNF148,ZNF148
NFE2L1,NFE2L1,NFE2L1,NFE2L1
GRM3,GRM3,GRM3,GRM3
MSANTD3,MSANTD3,MSANTD3,MSANTD3
RHBDD1,RHBDD1,RHBDD1,RHBDD1
SSBP3,SSBP3,SSBP3,SSBP3
ZFP30,ZFP30,ZFP30,ZFP30
PDGFD,PDGFD,PDGFD,PDGFD
MLXIPL,MLXIPL,MLXIPL,MLXIPL
DIRAS2,DIRAS2,DIRAS2,DIRAS2
ADD3,ADD3,ADD3,ADD3
GABRG3,GABRG3,GABRG3,GABRG3
ZNF385A,,ZNF385A,ZNF385A
BHLHA15,,BHLHA15,BHLHA15
PLP1,,PLP1,PLP1
POU2F3,,POU2F3,POU2F3
XKR4,,XKR4,XKR4
DPYSL5,,DPYSL5,DPYSL5
ZBTB2,,ZBTB2,ZBTB2
ARHGAP10,,ARHGAP10,ARHGAP10
KANSL1L,,KANSL1L,KANSL1L
KLF8,,KLF8,KLF8
