_BACKGROUND,5p,10p,15p
SATB2,SATB2,SATB2,SATB2
CTNNA2,CTNNA2,CTNNA2,CTNNA2
SETBP1,SETBP1,SETBP1,SETBP1
MAPRE2,MAPRE2,MAPRE2,MAPRE2
NRF1,NRF1,NRF1,NRF1
POU6F2,POU6F2,POU6F2,POU6F2
THRB,THRB,THRB,THRB
OLFM3,OLFM3,OLFM3,OLFM3
CDH8,CDH8,CDH8,CDH8
ZBTB16,ZBTB16,ZBTB16,ZBTB16
TMEM117,TMEM117,TMEM117,TMEM117
GAP43,GAP43,GAP43,GAP43
PDS5A,PDS5A,PDS5A,PDS5A
VIPR2,VIPR2,VIPR2,VIPR2
NRXN3,NRXN3,NRXN3,NRXN3
RTN1,RTN1,RTN1,RTN1
UNC5D,UNC5D,UNC5D,UNC5D
ZEB1,ZEB1,ZEB1,ZEB1
TCF4,TCF4,TCF4,TCF4
CERS6,CERS6,CERS6,CERS6
FMN1,FMN1,FMN1,FMN1
NCALD,NCALD,NCALD,NCALD
FOXP2,FOXP2,FOXP2,FOXP2
SERPINI1,SERPINI1,SERPINI1,SERPINI1
KCNB2,KCNB2,KCNB2,KCNB2
NELL1,NELL1,NELL1,NELL1
MEF2C,MEF2C,MEF2C,MEF2C
ANO3,ANO3,ANO3,ANO3
TENM2,TENM2,TENM2,TENM2
SLC39A10,SLC39A10,SLC39A10,SLC39A10
NPAS2,NPAS2,NPAS2,NPAS2
RIMS1,RIMS1,RIMS1,RIMS1
FOXO3,FOXO3,FOXO3,FOXO3
GAD2,GAD2,GAD2,GAD2
PLCB1,PLCB1,PLCB1,PLCB1
FMNL2,FMNL2,FMNL2,FMNL2
CBFA2T2,CBFA2T2,CBFA2T2,CBFA2T2
KDM2A,KDM2A,KDM2A,KDM2A
ZNF148,ZNF148,ZNF148,ZNF148
ELAVL4,ELAVL4,ELAVL4,ELAVL4
BCL11A,BCL11A,BCL11A,BCL11A
HMG20A,HMG20A,HMG20A,HMG20A
RASAL2,RASAL2,RASAL2,RASAL2
GRIN2B,GRIN2B,GRIN2B,GRIN2B
MICAL2,MICAL2,MICAL2,MICAL2
CASC15,CASC15,CASC15,CASC15
KCNMB4,KCNMB4,KCNMB4,KCNMB4
RBFOX2,RBFOX2,RBFOX2,RBFOX2
TMEM150C,TMEM150C,TMEM150C,TMEM150C
CACNA1C,CACNA1C,CACNA1C,CACNA1C
NTRK2,NTRK2,NTRK2,NTRK2
CTNND2,CTNND2,CTNND2,CTNND2
AK5,AK5,AK5,AK5
KCTD8,KCTD8,KCTD8,KCTD8
BCAR3,BCAR3,BCAR3,BCAR3
SMYD3,SMYD3,SMYD3,SMYD3
PDGFC,PDGFC,PDGFC,PDGFC
CNTN3,CNTN3,CNTN3,CNTN3
MAP2,MAP2,MAP2,MAP2
ADGRL3,ADGRL3,ADGRL3,ADGRL3
IQCJ-SCHIP1,IQCJ-SCHIP1,IQCJ-SCHIP1,IQCJ-SCHIP1
ZNF385B,ZNF385B,ZNF385B,ZNF385B
TMTC2,TMTC2,TMTC2,TMTC2
STS,STS,STS,STS
NCOR1,NCOR1,NCOR1,NCOR1
NF1,NF1,NF1,NF1
SPATS2,SPATS2,SPATS2,SPATS2
ATRNL1,ATRNL1,ATRNL1,ATRNL1
NUAK1,NUAK1,NUAK1,NUAK1
PRR16,PRR16,PRR16,PRR16
ELMO1,ELMO1,ELMO1,ELMO1
DPYD,DPYD,DPYD,DPYD
CDK8,CDK8,CDK8,CDK8
SREBF2,SREBF2,SREBF2,SREBF2
MXD1,MXD1,MXD1,MXD1
SNAP25,SNAP25,SNAP25,SNAP25
RUFY3,RUFY3,RUFY3,RUFY3
SSH2,SSH2,SSH2,SSH2
FAM155A,FAM155A,FAM155A,FAM155A
BPTF,BPTF,BPTF,BPTF
LARP1,LARP1,LARP1,LARP1
FOXK1,FOXK1,FOXK1,FOXK1
MBOAT2,MBOAT2,MBOAT2,MBOAT2
ZNF652,ZNF652,ZNF652,ZNF652
TENM4,TENM4,TENM4,TENM4
CHSY3,CHSY3,CHSY3,CHSY3
KLHL29,KLHL29,KLHL29,KLHL29
MEF2C-AS1,MEF2C-AS1,MEF2C-AS1,MEF2C-AS1
CHN1,CHN1,CHN1,CHN1
RPH3A,RPH3A,RPH3A,RPH3A
CHL1,CHL1,CHL1,CHL1
ZKSCAN4,ZKSCAN4,ZKSCAN4,ZKSCAN4
PARP8,PARP8,PARP8,PARP8
DCLK1,DCLK1,DCLK1,DCLK1
NFKB1,NFKB1,NFKB1,NFKB1
ZNF207,ZNF207,ZNF207,ZNF207
CACNA1D,CACNA1D,CACNA1D,CACNA1D
ZNF596,ZNF596,ZNF596,ZNF596
KCNK2,KCNK2,KCNK2,KCNK2
SMAD2,SMAD2,SMAD2,SMAD2
RAB18,RAB18,RAB18,RAB18
ENOX1,ENOX1,ENOX1,ENOX1
OPTN,OPTN,OPTN,OPTN
PTPRN2,PTPRN2,PTPRN2,PTPRN2
PRDM5,PRDM5,PRDM5,PRDM5
KIAA1958,KIAA1958,KIAA1958,KIAA1958
TRERF1,TRERF1,TRERF1,TRERF1
CTBP2,CTBP2,CTBP2,CTBP2
GABRA1,GABRA1,GABRA1,GABRA1
MED12L,MED12L,MED12L,MED12L
BICDL1,BICDL1,BICDL1,BICDL1
MECP2,MECP2,MECP2,MECP2
ARHGAP20,ARHGAP20,ARHGAP20,ARHGAP20
PRKG1,PRKG1,PRKG1,PRKG1
CAMK2D,CAMK2D,CAMK2D,CAMK2D
DIAPH2,DIAPH2,DIAPH2,DIAPH2
ASXL3,ASXL3,ASXL3,ASXL3
ABL1,ABL1,ABL1,ABL1
TCF12,TCF12,TCF12,TCF12
AFF4,AFF4,AFF4,AFF4
