_BACKGROUND,5p,10p,15p
MCHR2,MCHR2,MCHR2,MCHR2
CXXC4,CXXC4,CXXC4,CXXC4
SGCZ,SGCZ,SGCZ,SGCZ
LRRC4C,LRRC4C,LRRC4C,LRRC4C
NEK10,NEK10,NEK10,NEK10
NCAM2,NCAM2,NCAM2,NCAM2
BMPER,BMPER,BMPER,BMPER
TRIM46,TRIM46,TRIM46,TRIM46
GLRA3,GLRA3,GLRA3,GLRA3
ROBO1,ROBO1,ROBO1,ROBO1
DCSTAMP,DCSTAMP,DCSTAMP,DCSTAMP
ARHGAP42,ARHGAP42,ARHGAP42,ARHGAP42
LRRN1,LRRN1,LRRN1,LRRN1
BCL11B,BCL11B,BCL11B,BCL11B
GRIA4,GRIA4,GRIA4,GRIA4
DLG2,DLG2,DLG2,DLG2
FOXG1-AS1,FOXG1-AS1,FOXG1-AS1,FOXG1-AS1
HOMER1,HOMER1,HOMER1,HOMER1
SATB2,SATB2,SATB2,SATB2
FAM153B,FAM153B,FAM153B,FAM153B
MIR137HG,MIR137HG,MIR137HG,MIR137HG
GRM5,GRM5,GRM5,GRM5
ZNF804B,ZNF804B,ZNF804B,ZNF804B
DSE,DSE,DSE,DSE
TACR1,TACR1,TACR1,TACR1
CDH11,CDH11,CDH11,CDH11
ITPR1,ITPR1,ITPR1,ITPR1
OR14I1,OR14I1,OR14I1,OR14I1
PAK3,PAK3,PAK3,PAK3
PDZRN3,PDZRN3,PDZRN3,PDZRN3
MYT1L,MYT1L,MYT1L,MYT1L
TMEM196,TMEM196,TMEM196,TMEM196
ASXL3,ASXL3,ASXL3,ASXL3
NWD2,NWD2,NWD2,NWD2
MME,MME,MME,MME
SLC12A2,SLC12A2,SLC12A2,SLC12A2
ANK2,ANK2,ANK2,ANK2
BTNL9,BTNL9,BTNL9,BTNL9
CACNA1G,CACNA1G,CACNA1G,CACNA1G
ASIC2,ASIC2,ASIC2,ASIC2
KCNJ6,KCNJ6,KCNJ6,KCNJ6
SCN9A,SCN9A,SCN9A,SCN9A
C8orf34,C8orf34,C8orf34,C8orf34
TFDP2,TFDP2,TFDP2,TFDP2
CFAP206,CFAP206,CFAP206,CFAP206
PTPRR,PTPRR,PTPRR,PTPRR
FUT8,FUT8,FUT8,FUT8
ZBBX,ZBBX,ZBBX,ZBBX
NPY1R,NPY1R,NPY1R,NPY1R
CADM2,CADM2,CADM2,CADM2
NYAP2,NYAP2,NYAP2,NYAP2
DAB1,DAB1,DAB1,DAB1
TCF4,TCF4,TCF4,TCF4
LINC01139,LINC01139,LINC01139,LINC01139
UXS1,UXS1,UXS1,UXS1
DENND1B,DENND1B,DENND1B,DENND1B
ATP1A3,ATP1A3,ATP1A3,ATP1A3
KCND2,KCND2,KCND2,KCND2
VWC2,VWC2,VWC2,VWC2
LAMB1,LAMB1,LAMB1,LAMB1
SLC38A11,SLC38A11,SLC38A11,SLC38A11
DOK6,DOK6,DOK6,DOK6
CDH18,CDH18,CDH18,CDH18
PARM1,PARM1,PARM1,PARM1
HPYR1,HPYR1,HPYR1,HPYR1
CEP126,CEP126,CEP126,CEP126
SYT7,SYT7,SYT7,SYT7
APC,APC,APC,APC
KLHL29,KLHL29,KLHL29,KLHL29
RASA2,RASA2,RASA2,RASA2
CPEB4,CPEB4,CPEB4,CPEB4
DCC,DCC,DCC,DCC
ROBO2,ROBO2,ROBO2,ROBO2
NPAS2,NPAS2,NPAS2,NPAS2
DAB2IP,DAB2IP,DAB2IP,DAB2IP
CENPC,CENPC,CENPC,CENPC
PAX6,PAX6,PAX6,PAX6
CNTN5,CNTN5,CNTN5,CNTN5
FANCM,FANCM,FANCM,FANCM
SH3BGRL2,SH3BGRL2,SH3BGRL2,SH3BGRL2
NCAM1,NCAM1,NCAM1,NCAM1
KCTD1,KCTD1,KCTD1,KCTD1
IQCA1,IQCA1,IQCA1,IQCA1
CSMD3,CSMD3,CSMD3,CSMD3
ABCA5,ABCA5,ABCA5,ABCA5
MAPK8,MAPK8,MAPK8,MAPK8
GALNT18,GALNT18,GALNT18,GALNT18
BEND6,BEND6,BEND6,BEND6
STEAP2,STEAP2,STEAP2,STEAP2
CNTN4,CNTN4,CNTN4,CNTN4
SHC2,SHC2,SHC2,SHC2
RMDN2,RMDN2,RMDN2,RMDN2
TENM1,TENM1,TENM1,TENM1
NFASC,NFASC,NFASC,NFASC
SLC2A13,SLC2A13,SLC2A13,SLC2A13
CDH10,CDH10,CDH10,CDH10
TBC1D32,TBC1D32,TBC1D32,TBC1D32
LRRC4B,LRRC4B,LRRC4B,LRRC4B
MPPED2,MPPED2,MPPED2,MPPED2
PDZRN4,PDZRN4,PDZRN4,PDZRN4
SOGA3,SOGA3,SOGA3,SOGA3
CYP46A1,CYP46A1,CYP46A1,CYP46A1
PDGFD,PDGFD,PDGFD,PDGFD
CLDN23,CLDN23,CLDN23,CLDN23
NTRK3,NTRK3,NTRK3,NTRK3
TENM3,TENM3,TENM3,TENM3
NCKAP1,NCKAP1,NCKAP1,NCKAP1
PTK2,PTK2,PTK2,PTK2
SLC44A5,SLC44A5,SLC44A5,SLC44A5
ATRNL1,ATRNL1,ATRNL1,ATRNL1
AFF3,AFF3,AFF3,AFF3
GAD2,GAD2,GAD2,GAD2
SEMA6D,SEMA6D,SEMA6D,SEMA6D
CADM1,CADM1,CADM1,CADM1
WDR17,WDR17,WDR17,WDR17
NECTIN3,NECTIN3,NECTIN3,NECTIN3
GABRB2,GABRB2,GABRB2,GABRB2
SHC3,SHC3,SHC3,SHC3
MMP17,MMP17,MMP17,MMP17
CTIF,CTIF,CTIF,CTIF
POT1-AS1,POT1-AS1,POT1-AS1,POT1-AS1
PSMG2,PSMG2,PSMG2,PSMG2
EFNA5,EFNA5,EFNA5,EFNA5
XKR6,XKR6,XKR6,XKR6
JAZF1-AS1,JAZF1-AS1,JAZF1-AS1,JAZF1-AS1
SCN2A,SCN2A,SCN2A,SCN2A
GNG4,GNG4,GNG4,GNG4
CDH2,CDH2,CDH2,CDH2
TRMO,TRMO,TRMO,TRMO
CEP85L,CEP85L,CEP85L,CEP85L
SATB1-AS1,SATB1-AS1,SATB1-AS1,SATB1-AS1
DGKI,DGKI,DGKI,DGKI
VIPR2,VIPR2,VIPR2,VIPR2
MAP6,MAP6,MAP6,MAP6
SCML2,SCML2,SCML2,SCML2
LINC00461,LINC00461,LINC00461,LINC00461
NOVA1,NOVA1,NOVA1,NOVA1
TEX26,TEX26,TEX26,TEX26
KCNJ3,KCNJ3,KCNJ3,KCNJ3
ADNP2,ADNP2,ADNP2,ADNP2
PLD5,PLD5,PLD5,PLD5
HECTD4,HECTD4,HECTD4,HECTD4
NETO1,NETO1,NETO1,NETO1
CACNA1I,CACNA1I,CACNA1I,CACNA1I
NTNG1,NTNG1,NTNG1,NTNG1
CAP2,CAP2,CAP2,CAP2
FRMPD4,FRMPD4,FRMPD4,FRMPD4
PTPN3,PTPN3,PTPN3,PTPN3
NLGN1,NLGN1,NLGN1,NLGN1
ANKRD6,ANKRD6,ANKRD6,ANKRD6
SORCS2,SORCS2,SORCS2,SORCS2
CDH7,CDH7,CDH7,CDH7
CDC42BPA,CDC42BPA,CDC42BPA,CDC42BPA
MED12L,MED12L,MED12L,MED12L
MAPK10,MAPK10,MAPK10,MAPK10
KRTAP5-AS1,KRTAP5-AS1,KRTAP5-AS1,KRTAP5-AS1
RPS6KA2,RPS6KA2,RPS6KA2,RPS6KA2
CHSY3,CHSY3,CHSY3,CHSY3
KAT6B,KAT6B,KAT6B,KAT6B
THSD7B,THSD7B,THSD7B,THSD7B
FHL2,FHL2,FHL2,FHL2
ME1,ME1,ME1,ME1
RAI1,RAI1,RAI1,RAI1
DGCR9,DGCR9,DGCR9,DGCR9
NRXN1,NRXN1,NRXN1,NRXN1
KLHL24,KLHL24,KLHL24,KLHL24
OSBPL3,OSBPL3,OSBPL3,OSBPL3
RERG,RERG,RERG,RERG
ENTPD1-AS1,ENTPD1-AS1,ENTPD1-AS1,ENTPD1-AS1
CDK14,CDK14,CDK14,CDK14
PELI2,PELI2,PELI2,PELI2
NIPAL2,NIPAL2,NIPAL2,NIPAL2
HCN1,HCN1,HCN1,HCN1
TRAF3IP2-AS1,TRAF3IP2-AS1,TRAF3IP2-AS1,TRAF3IP2-AS1
JAKMIP3,JAKMIP3,JAKMIP3,JAKMIP3
CA10,CA10,CA10,CA10
GAS2,GAS2,GAS2,GAS2
ATP2A2,ATP2A2,ATP2A2,ATP2A2
CCPG1,CCPG1,CCPG1,CCPG1
LIMCH1,LIMCH1,LIMCH1,LIMCH1
NDST3,,NDST3,NDST3
VSNL1,,VSNL1,VSNL1
MMP16,,MMP16,MMP16
SH3GL2,,SH3GL2,SH3GL2
SLC8A3,,SLC8A3,SLC8A3
EPHA6,,EPHA6,EPHA6
JARID2,,JARID2,JARID2
AK5,,AK5,AK5
ZFYVE9,,ZFYVE9,ZFYVE9
VWC2L,,VWC2L,VWC2L
ADCY2,,ADCY2,ADCY2
GRIN2B,,GRIN2B,GRIN2B
PHF8,,PHF8,PHF8
KCNQ3,,KCNQ3,KCNQ3
AKT3,,AKT3,AKT3
PLXNA4,,PLXNA4,PLXNA4
FGF12,,FGF12,FGF12
PTPRS,,PTPRS,PTPRS
MAP4K4,,MAP4K4,MAP4K4
MT2A,,MT2A,MT2A
DGKH,,DGKH,DGKH
ZNF821,,ZNF821,ZNF821
GRM1,,GRM1,GRM1
SLC8A1,,SLC8A1,SLC8A1
INTS6,,INTS6,INTS6
CPLX2,,CPLX2,CPLX2
PCNX4,,PCNX4,PCNX4
HEYL,,HEYL,HEYL
OSBPL6,,OSBPL6,OSBPL6
HOOK1,,HOOK1,HOOK1
CTDSPL,,CTDSPL,CTDSPL
EPSTI1,,EPSTI1,EPSTI1
STMN1,,STMN1,STMN1
KCNH7,,KCNH7,KCNH7
CPA6,,CPA6,CPA6
HTR1E,,HTR1E,HTR1E
THRB-AS1,,THRB-AS1,THRB-AS1
C1orf21,,C1orf21,C1orf21
EPHA4,,EPHA4,EPHA4
CHODL,,CHODL,CHODL
SLC16A9,,SLC16A9,SLC16A9
HUNK,,HUNK,HUNK
PCDH10,,PCDH10,PCDH10
EPHA5,,EPHA5,EPHA5
APBB2,,APBB2,APBB2
CLIP1,,CLIP1,CLIP1
KCTD8,,KCTD8,KCTD8
OBSCN,,OBSCN,OBSCN
CHN1,,CHN1,CHN1
HECW1-IT1,,HECW1-IT1,HECW1-IT1
PCBP3,,PCBP3,PCBP3
CACNA2D1,,CACNA2D1,CACNA2D1
TMTC2,,TMTC2,TMTC2
AUTS2,,AUTS2,AUTS2
TEAD1,,TEAD1,TEAD1
PPFIBP1,,PPFIBP1,PPFIBP1
ANKRD12,,ANKRD12,ANKRD12
RELN,,RELN,RELN
KCNN2,,KCNN2,KCNN2
PTPN4,,PTPN4,PTPN4
ASB18,,ASB18,ASB18
TENM4,,TENM4,TENM4
CTNNA2,,CTNNA2,CTNNA2
DYNC1H1,,DYNC1H1,DYNC1H1
PRR16,,PRR16,PRR16
ID4,,ID4,ID4
ASTN1,,ASTN1,ASTN1
MYH10,,MYH10,MYH10
PLPPR1,,PLPPR1,PLPPR1
PRDM16,,PRDM16,PRDM16
TMCC1,,TMCC1,TMCC1
HTR5A,,HTR5A,HTR5A
LRP1B,,LRP1B,LRP1B
ZNF596,,ZNF596,ZNF596
CNTNAP5,,CNTNAP5,CNTNAP5
ZNF777,,ZNF777,ZNF777
ARAP2,,ARAP2,ARAP2
STRC,,STRC,STRC
SIL1,,SIL1,SIL1
BACH2,,BACH2,BACH2
SLIT2,,SLIT2,SLIT2
LINC01551,,LINC01551,LINC01551
PIEZO2,,PIEZO2,PIEZO2
UBXN2B,,UBXN2B,UBXN2B
GRIK1,,GRIK1,GRIK1
MARCH4,,MARCH4,MARCH4
GNAO1,,GNAO1,GNAO1
CNKSR2,,CNKSR2,CNKSR2
MCTP1,,MCTP1,MCTP1
ADGRL1,,ADGRL1,ADGRL1
MYRIP,,MYRIP,MYRIP
DMD,,DMD,DMD
AMMECR1,,AMMECR1,AMMECR1
COL24A1,,COL24A1,COL24A1
SLC4A10,,SLC4A10,SLC4A10
DST,,DST,DST
GJB6,,GJB6,GJB6
ANK3,,ANK3,ANK3
PCDHA10,,PCDHA10,PCDHA10
RUNX1T1,,RUNX1T1,RUNX1T1
ELAVL4,,ELAVL4,ELAVL4
POU2F1,,POU2F1,POU2F1
HCFC1,,HCFC1,HCFC1
ZNF426,,ZNF426,ZNF426
RFPL2,,RFPL2,RFPL2
KCNK9,,KCNK9,KCNK9
PDE4DIP,,PDE4DIP,PDE4DIP
FRY,,FRY,FRY
HIVEP2,,HIVEP2,HIVEP2
GRIK4,,GRIK4,GRIK4
SLC24A3,,SLC24A3,SLC24A3
ZNF518A,,ZNF518A,ZNF518A
ELAVL2,,ELAVL2,ELAVL2
DYNC1I1,,DYNC1I1,DYNC1I1
ZFP90,,ZFP90,ZFP90
COL19A1,,COL19A1,COL19A1
HIVEP1,,HIVEP1,HIVEP1
FOXO1,,FOXO1,FOXO1
RALYL,,RALYL,RALYL
EPN2,,EPN2,EPN2
UNC80,,UNC80,UNC80
ZIK1,,ZIK1,ZIK1
NXPH1,,NXPH1,NXPH1
SORBS2,,SORBS2,SORBS2
SNX32,,SNX32,SNX32
SNTG2,,SNTG2,SNTG2
SGIP1,,SGIP1,SGIP1
STXBP5-AS1,,STXBP5-AS1,STXBP5-AS1
RGS17,,RGS17,RGS17
C15orf41,,C15orf41,C15orf41
KIF21A,,KIF21A,KIF21A
ALDH1A1,,ALDH1A1,ALDH1A1
DPYSL5,,DPYSL5,DPYSL5
LRIG3,,LRIG3,LRIG3
NR6A1,,NR6A1,NR6A1
SCN8A,,SCN8A,SCN8A
MBD5,,MBD5,MBD5
KANK1,,KANK1,KANK1
HDAC2,,HDAC2,HDAC2
SMURF1,,SMURF1,SMURF1
PTCHD1-AS,,PTCHD1-AS,PTCHD1-AS
CADPS,,CADPS,CADPS
ADARB2,,ADARB2,ADARB2
GABRG3,,GABRG3,GABRG3
IFT80,,IFT80,IFT80
ATP13A4,,ATP13A4,ATP13A4
CLVS2,,CLVS2,CLVS2
SYBU,,SYBU,SYBU
ZNF768,,ZNF768,ZNF768
NUPR1,,NUPR1,NUPR1
MID1,,MID1,MID1
MPDZ,,MPDZ,MPDZ
PCSK2,,PCSK2,PCSK2
ARHGAP5,,ARHGAP5,ARHGAP5
TRHDE,,TRHDE,TRHDE
RORB,,RORB,RORB
RTN1,,RTN1,RTN1
TAL1,,TAL1,TAL1
NAPEPLD,,NAPEPLD,NAPEPLD
CHRM2,,CHRM2,CHRM2
TRIM59,,TRIM59,TRIM59
SSX2IP,,SSX2IP,SSX2IP
BICC1,,BICC1,BICC1
CCDC88A,,CCDC88A,CCDC88A
POPDC3,,POPDC3,POPDC3
ABHD17C,,ABHD17C,ABHD17C
SPATS2L,,SPATS2L,SPATS2L
CDC14B,,CDC14B,CDC14B
FAM78B,,FAM78B,FAM78B
EPHB6,,EPHB6,EPHB6
LIN7A,,LIN7A,LIN7A
GPR135,,GPR135,GPR135
GNAI1,,GNAI1,GNAI1
PNISR,,PNISR,PNISR
PKN2-AS1,,PKN2-AS1,PKN2-AS1
RUNDC3B,,RUNDC3B,RUNDC3B
DCLK2,,DCLK2,DCLK2
HTR2C,,HTR2C,HTR2C
FOXO3,,FOXO3,FOXO3
LCORL,,LCORL,LCORL
INTU,,INTU,INTU
HSPA8,,,HSPA8
ETV1,,,ETV1
ATF4,,,ATF4
LHX2,,,LHX2
FUT9,,,FUT9
KHDRBS2,,,KHDRBS2
IQSEC3,,,IQSEC3
NPAS3,,,NPAS3
FARP1,,,FARP1
KCNQ5,,,KCNQ5
PPP3CA,,,PPP3CA
KCNIP4,,,KCNIP4
CACNA1B,,,CACNA1B
FAM168A,,,FAM168A
AFF4,,,AFF4
NTN4,,,NTN4
TASP1,,,TASP1
ZNF484,,,ZNF484
ABCC9,,,ABCC9
LRRFIP2,,,LRRFIP2
ADCY3,,,ADCY3
DEC1,,,DEC1
DAZL,,,DAZL
SLITRK3,,,SLITRK3
PTPRM,,,PTPRM
MAGI3,,,MAGI3
CDK17,,,CDK17
RIMS1,,,RIMS1
TTC39C,,,TTC39C
PRICKLE2,,,PRICKLE2
VPS13A,,,VPS13A
PDE8B,,,PDE8B
NRG1,,,NRG1
TTLL7,,,TTLL7
PDE10A,,,PDE10A
CNIH3,,,CNIH3
FOXP1,,,FOXP1
ZNF326,,,ZNF326
SLC24A2,,,SLC24A2
SYNPR,,,SYNPR
EGR1,,,EGR1
PTPN13,,,PTPN13
TMEM161B-AS1,,,TMEM161B-AS1
AIG1,,,AIG1
NREP,,,NREP
LINC01004,,,LINC01004
ZC3H12B,,,ZC3H12B
KIAA0319,,,KIAA0319
NFAT5,,,NFAT5
FAM184A,,,FAM184A
ATP1B3,,,ATP1B3
GRIK2,,,GRIK2
DAPK1,,,DAPK1
MAPT,,,MAPT
TPST1,,,TPST1
NMT2,,,NMT2
GREB1L,,,GREB1L
MSANTD3,,,MSANTD3
ZNF639,,,ZNF639
PHYHIPL,,,PHYHIPL
PRKD1,,,PRKD1
PRKAR1B,,,PRKAR1B
TET1,,,TET1
CADM3,,,CADM3
TRIM9,,,TRIM9
ARHGAP29,,,ARHGAP29
PLAG1,,,PLAG1
GALNTL6,,,GALNTL6
PDGFRA,,,PDGFRA
SPTAN1,,,SPTAN1
RNF144A,,,RNF144A
NFKB1,,,NFKB1
NRF1,,,NRF1
NRXN2,,,NRXN2
BRINP1,,,BRINP1
MLF2,,,MLF2
KIF1B,,,KIF1B
CMSS1,,,CMSS1
PTPRD,,,PTPRD
DENND5B,,,DENND5B
MTA3,,,MTA3
ZC4H2,,,ZC4H2
KCNV1,,,KCNV1
ARHGAP39,,,ARHGAP39
PEX5L,,,PEX5L
EPHA7,,,EPHA7
VEZF1,,,VEZF1
MAGI2,,,MAGI2
FMNL2,,,FMNL2
LRRN2,,,LRRN2
RALGPS1,,,RALGPS1
SLC4A4,,,SLC4A4
ERC2,,,ERC2
GPC6,,,GPC6
BCAT1,,,BCAT1
GPM6A,,,GPM6A
SULF2,,,SULF2
KCNC2,,,KCNC2
RXRA,,,RXRA
TOX2,,,TOX2
MATN2,,,MATN2
SYT1,,,SYT1
ZFHX4-AS1,,,ZFHX4-AS1
HECW1,,,HECW1
SECISBP2L,,,SECISBP2L
DPP10,,,DPP10
PPP1R13B,,,PPP1R13B
MAP2,,,MAP2
SDK1,,,SDK1
ACO1,,,ACO1
FGFR1,,,FGFR1
NCEH1,,,NCEH1
GMPR,,,GMPR
ATF3,,,ATF3
FSTL4,,,FSTL4
CALN1,,,CALN1
COL12A1,,,COL12A1
FLRT2,,,FLRT2
TBC1D30,,,TBC1D30
SLC44A1,,,SLC44A1
MARCH3,,,MARCH3
ST8SIA4,,,ST8SIA4
UBA6-AS1,,,UBA6-AS1
RAPGEF5,,,RAPGEF5
CUX1,,,CUX1
FMN2,,,FMN2
PCDH7,,,PCDH7
CACHD1,,,CACHD1
STMN2,,,STMN2
TOX,,,TOX
ZFYVE16,,,ZFYVE16
GJC2,,,GJC2
ZBTB16,,,ZBTB16
ZHX2,,,ZHX2
LINC01138,,,LINC01138
PLSCR4,,,PLSCR4
GPATCH8,,,GPATCH8
PROX1,,,PROX1
TNIK,,,TNIK
