_BACKGROUND,5p,10p,15p
ZNF430,ZNF430,ZNF430,ZNF430
CELF5,CELF5,CELF5,CELF5
EML6,EML6,EML6,EML6
SMARCC2,SMARCC2,SMARCC2,SMARCC2
TRERF1,TRERF1,TRERF1,TRERF1
NRG3,NRG3,NRG3,NRG3
CUX2,CUX2,CUX2,CUX2
CA10,CA10,CA10,CA10
MIAT,MIAT,MIAT,MIAT
DLX4,DLX4,DLX4,DLX4
PLXNA2,PLXNA2,PLXNA2,PLXNA2
SCN1A,SCN1A,SCN1A,SCN1A
ADTRP,ADTRP,ADTRP,ADTRP
STXBP5L,STXBP5L,STXBP5L,STXBP5L
CHST11,CHST11,CHST11,CHST11
KIAA1211L,KIAA1211L,KIAA1211L,KIAA1211L
DNMT3B,DNMT3B,DNMT3B,DNMT3B
HMOX1,HMOX1,HMOX1,HMOX1
DBF4,DBF4,DBF4,DBF4
CORO2B,CORO2B,CORO2B,CORO2B
LINC00461,LINC00461,LINC00461,LINC00461
PTPRD,PTPRD,PTPRD,PTPRD
ANKRD13B,ANKRD13B,ANKRD13B,ANKRD13B
SLC35F3,SLC35F3,SLC35F3,SLC35F3
SNTG1,SNTG1,SNTG1,SNTG1
CFAP77,CFAP77,CFAP77,CFAP77
SYNPR,SYNPR,SYNPR,SYNPR
SAMD3,SAMD3,SAMD3,SAMD3
SEMA5B,SEMA5B,SEMA5B,SEMA5B
CACNA1C,CACNA1C,CACNA1C,CACNA1C
PCSK2,PCSK2,PCSK2,PCSK2
NRXN3,NRXN3,NRXN3,NRXN3
PTPRN2,PTPRN2,PTPRN2,PTPRN2
CPNE4,CPNE4,CPNE4,CPNE4
GABRA5,GABRA5,GABRA5,GABRA5
SPATS2,SPATS2,SPATS2,SPATS2
USP43,USP43,USP43,USP43
NRXN1,NRXN1,NRXN1,NRXN1
TMEM132D,TMEM132D,TMEM132D,TMEM132D
ZHX3,ZHX3,ZHX3,ZHX3
MLXIPL,MLXIPL,MLXIPL,MLXIPL
RBFOX1,RBFOX1,RBFOX1,RBFOX1
CRHR2,CRHR2,CRHR2,CRHR2
GRB14,GRB14,GRB14,GRB14
BICDL1,BICDL1,BICDL1,BICDL1
CLEC2L,CLEC2L,CLEC2L,CLEC2L
PRDM10,PRDM10,PRDM10,PRDM10
RASGRF1,RASGRF1,RASGRF1,RASGRF1
MTUS2,MTUS2,MTUS2,MTUS2
CNTNAP5,CNTNAP5,CNTNAP5,CNTNAP5
LRRC4,LRRC4,LRRC4,LRRC4
ADCY8,ADCY8,ADCY8,ADCY8
OPRM1,OPRM1,OPRM1,OPRM1
FRMD4A,FRMD4A,FRMD4A,FRMD4A
GPM6A,GPM6A,GPM6A,GPM6A
CCNE2,CCNE2,CCNE2,CCNE2
CDH12,CDH12,CDH12,CDH12
CACNA1D,CACNA1D,CACNA1D,CACNA1D
NCOR2,NCOR2,NCOR2,NCOR2
LRRK1,LRRK1,LRRK1,LRRK1
PRUNE2,PRUNE2,PRUNE2,PRUNE2
PRKCB,PRKCB,PRKCB,PRKCB
OCA2,OCA2,OCA2,OCA2
CHL1,CHL1,CHL1,CHL1
HDAC9,HDAC9,HDAC9,HDAC9
TCERG1L,TCERG1L,TCERG1L,TCERG1L
PTPRO,PTPRO,PTPRO,PTPRO
PBX1,PBX1,PBX1,PBX1
DUS3L,DUS3L,DUS3L,DUS3L
OAZ1,OAZ1,OAZ1,OAZ1
HECW1,HECW1,HECW1,HECW1
CBFA2T2,CBFA2T2,CBFA2T2,CBFA2T2
CHN1,CHN1,CHN1,CHN1
KCNH5,KCNH5,KCNH5,KCNH5
DCC,DCC,DCC,DCC
ZFYVE28,ZFYVE28,ZFYVE28,ZFYVE28
GALNT13,GALNT13,GALNT13,GALNT13
DCLK1,DCLK1,DCLK1,DCLK1
FAM135B,FAM135B,FAM135B,FAM135B
FBN1,FBN1,FBN1,FBN1
ADGRA1,ADGRA1,ADGRA1,ADGRA1
PHACTR3,PHACTR3,PHACTR3,PHACTR3
ZNF546,ZNF546,ZNF546,ZNF546
WDR24,WDR24,WDR24,WDR24
ANKS1B,ANKS1B,ANKS1B,ANKS1B
RORB,RORB,RORB,RORB
PGAP1,PGAP1,PGAP1,PGAP1
MARCH4,MARCH4,MARCH4,MARCH4
SCN8A,SCN8A,SCN8A,SCN8A
KCNQ3,KCNQ3,KCNQ3,KCNQ3
RTN1,RTN1,RTN1,RTN1
HIST1H2AC,HIST1H2AC,HIST1H2AC,HIST1H2AC
SNAP91,SNAP91,SNAP91,SNAP91
ICA1,ICA1,ICA1,ICA1
ADGRL1,ADGRL1,ADGRL1,ADGRL1
MEF2C,MEF2C,MEF2C,MEF2C
KSR2,KSR2,KSR2,KSR2
HMBOX1,HMBOX1,HMBOX1,HMBOX1
KCNJ6,KCNJ6,KCNJ6,KCNJ6
KCNQ5,KCNQ5,KCNQ5,KCNQ5
CACNG4,CACNG4,CACNG4,CACNG4
PHF12,PHF12,PHF12,PHF12
E4F1,E4F1,E4F1,E4F1
SPECC1,SPECC1,SPECC1,SPECC1
RCAN3,RCAN3,RCAN3,RCAN3
ZNF385B,ZNF385B,ZNF385B,ZNF385B
PKN2-AS1,PKN2-AS1,PKN2-AS1,PKN2-AS1
HDAC8,HDAC8,HDAC8,HDAC8
NR2F2,NR2F2,NR2F2,NR2F2
CKAP2,CKAP2,CKAP2,CKAP2
RIMS2,RIMS2,RIMS2,RIMS2
ZNF251,ZNF251,ZNF251,ZNF251
NWD2,NWD2,NWD2,NWD2
KCNK12,KCNK12,KCNK12,KCNK12
SMIM1,SMIM1,SMIM1,SMIM1
KHDRBS2,KHDRBS2,KHDRBS2,KHDRBS2
ARPP21,ARPP21,ARPP21,ARPP21
PCED1B,PCED1B,PCED1B,PCED1B
CACNG2,CACNG2,CACNG2,CACNG2
ADGRB3,ADGRB3,ADGRB3,ADGRB3
KCNH7,KCNH7,KCNH7,KCNH7
MYT1L,MYT1L,MYT1L,MYT1L
ANK3,ANK3,ANK3,ANK3
BRINP2,BRINP2,BRINP2,BRINP2
NLGN4X,NLGN4X,NLGN4X,NLGN4X
CLEC4A,CLEC4A,CLEC4A,CLEC4A
CNR1,CNR1,CNR1,CNR1
STEAP2,STEAP2,STEAP2,STEAP2
SGCG,SGCG,SGCG,SGCG
CLDN7,CLDN7,CLDN7,CLDN7
CNKSR3,CNKSR3,CNKSR3,CNKSR3
RGS7,RGS7,RGS7,RGS7
NLGN1,NLGN1,NLGN1,NLGN1
MLF1,MLF1,MLF1,MLF1
MYH10,MYH10,MYH10,MYH10
HTR1E,HTR1E,HTR1E,HTR1E
DPP10-AS1,DPP10-AS1,DPP10-AS1,DPP10-AS1
FZD3,FZD3,FZD3,FZD3
MEG3,MEG3,MEG3,MEG3
SLC26A4-AS1,SLC26A4-AS1,SLC26A4-AS1,SLC26A4-AS1
RAB3C,RAB3C,RAB3C,RAB3C
SLC8A3,SLC8A3,SLC8A3,SLC8A3
GPR158-AS1,GPR158-AS1,GPR158-AS1,GPR158-AS1
