_BACKGROUND,5p,10p,15p
NOS1AP,NOS1AP,NOS1AP,NOS1AP
RIMS1,RIMS1,RIMS1,RIMS1
EFNA5,EFNA5,EFNA5,EFNA5
PPP4R4,PPP4R4,PPP4R4,PPP4R4
KATNAL1,KATNAL1,KATNAL1,KATNAL1
DPY19L1,DPY19L1,DPY19L1,DPY19L1
LMO7,LMO7,LMO7,LMO7
PTPRD,PTPRD,PTPRD,PTPRD
SNCAIP,SNCAIP,SNCAIP,SNCAIP
CELF2,CELF2,CELF2,CELF2
PLD5,PLD5,PLD5,PLD5
PEX5L,PEX5L,PEX5L,PEX5L
MARCH3,MARCH3,MARCH3,MARCH3
ZNF804A,ZNF804A,ZNF804A,ZNF804A
RORA,RORA,RORA,RORA
ZBTB20,ZBTB20,ZBTB20,ZBTB20
BCL11A,BCL11A,BCL11A,BCL11A
CACNA2D1,CACNA2D1,CACNA2D1,CACNA2D1
PPM1L,PPM1L,PPM1L,PPM1L
RAPGEF5,RAPGEF5,RAPGEF5,RAPGEF5
ADGRL3,ADGRL3,ADGRL3,ADGRL3
RYR2,RYR2,RYR2,RYR2
TRHDE,TRHDE,TRHDE,TRHDE
GPR63,GPR63,GPR63,GPR63
PAG1,PAG1,PAG1,PAG1
LMO4,LMO4,LMO4,LMO4
ZSWIM6,ZSWIM6,ZSWIM6,ZSWIM6
DPP10,DPP10,DPP10,DPP10
HECW1,HECW1,HECW1,HECW1
PTPN13,PTPN13,PTPN13,PTPN13
PPP2R5A,PPP2R5A,PPP2R5A,PPP2R5A
POU2F1,POU2F1,POU2F1,POU2F1
RHOBTB1,RHOBTB1,RHOBTB1,RHOBTB1
NIN,NIN,NIN,NIN
KCNMB4,KCNMB4,KCNMB4,KCNMB4
NETO1,NETO1,NETO1,NETO1
ESRRG,ESRRG,ESRRG,ESRRG
PTPRK,PTPRK,PTPRK,PTPRK
PRICKLE1,PRICKLE1,PRICKLE1,PRICKLE1
CBLN2,CBLN2,CBLN2,CBLN2
DLG1,DLG1,DLG1,DLG1
PCSK5,PCSK5,PCSK5,PCSK5
EPHA4,EPHA4,EPHA4,EPHA4
LCOR,LCOR,LCOR,LCOR
RORB,RORB,RORB,RORB
MEF2C,MEF2C,MEF2C,MEF2C
KLF12,KLF12,KLF12,KLF12
PLCL1,PLCL1,PLCL1,PLCL1
SPATS2L,SPATS2L,SPATS2L,SPATS2L
PRKCE,PRKCE,PRKCE,PRKCE
GPC6,GPC6,GPC6,GPC6
SOX5,SOX5,SOX5,SOX5
CHSY3,CHSY3,CHSY3,CHSY3
SH3RF1,SH3RF1,SH3RF1,SH3RF1
SERPINI1,SERPINI1,SERPINI1,SERPINI1
FZD3,FZD3,FZD3,FZD3
PIP5K1B,PIP5K1B,PIP5K1B,PIP5K1B
TMEM200A,TMEM200A,TMEM200A,TMEM200A
ST6GAL2,ST6GAL2,ST6GAL2,ST6GAL2
HOMER1,HOMER1,HOMER1,HOMER1
R3HDM1,R3HDM1,R3HDM1,R3HDM1
ZNF652,ZNF652,ZNF652,ZNF652
CASC15,CASC15,CASC15,CASC15
ELMOD1,ELMOD1,ELMOD1,ELMOD1
ZNF704,ZNF704,ZNF704,ZNF704
CREM,CREM,CREM,CREM
RFX7,RFX7,RFX7,RFX7
UST,UST,UST,UST
ZNF385B,ZNF385B,ZNF385B,ZNF385B
NFIB,NFIB,NFIB,NFIB
SLC12A8,SLC12A8,SLC12A8,SLC12A8
MAN1A1,MAN1A1,MAN1A1,MAN1A1
KCTD8,KCTD8,KCTD8,KCTD8
GRIN2A,GRIN2A,GRIN2A,GRIN2A
NRP1,NRP1,NRP1,NRP1
MYRIP,MYRIP,MYRIP,MYRIP
KCNC2,KCNC2,KCNC2,KCNC2
STAU2,STAU2,STAU2,STAU2
STEAP2,STEAP2,STEAP2,STEAP2
FOXP1,FOXP1,FOXP1,FOXP1
ZIM2,ZIM2,ZIM2,ZIM2
FBXW7,FBXW7,FBXW7,FBXW7
KIAA0319,KIAA0319,KIAA0319,KIAA0319
PLEKHA1,PLEKHA1,PLEKHA1,PLEKHA1
CHD1,CHD1,CHD1,CHD1
SETBP1,SETBP1,SETBP1,SETBP1
ATF2,ATF2,ATF2,ATF2
ARPP21,ARPP21,ARPP21,ARPP21
GABRA5,GABRA5,GABRA5,GABRA5
GABRG3,GABRG3,GABRG3,GABRG3
GABRA4,GABRA4,GABRA4,GABRA4
PPP3CA,PPP3CA,PPP3CA,PPP3CA
STAT5B,STAT5B,STAT5B,STAT5B
SERPINE2,SERPINE2,SERPINE2,SERPINE2
NTNG1,NTNG1,NTNG1,NTNG1
LINGO2,LINGO2,LINGO2,LINGO2
CDK17,CDK17,CDK17,CDK17
FLRT2,FLRT2,FLRT2,FLRT2
SMAD9,SMAD9,SMAD9,SMAD9
YWHAZ,YWHAZ,YWHAZ,YWHAZ
