_BACKGROUND,5p,10p,15p
LHX6,LHX6,LHX6,LHX6
OLFML2B,OLFML2B,OLFML2B,OLFML2B
SEMA3C,SEMA3C,SEMA3C,SEMA3C
ELFN1,ELFN1,ELFN1,ELFN1
EEPD1,EEPD1,EEPD1,EEPD1
HMX1,HMX1,HMX1,HMX1
GAD1,GAD1,GAD1,GAD1
GAD2,GAD2,GAD2,GAD2
SPOCK3,SPOCK3,SPOCK3,SPOCK3
EDNRA,EDNRA,EDNRA,EDNRA
SLC27A6,SLC27A6,SLC27A6,SLC27A6
FGF10-AS1,FGF10-AS1,FGF10-AS1,FGF10-AS1
CDC14A,CDC14A,CDC14A,CDC14A
CPLX2,CPLX2,CPLX2,CPLX2
ECE2,ECE2,ECE2,ECE2
CHST9,CHST9,CHST9,CHST9
TC2N,TC2N,TC2N,TC2N
FAT4,FAT4,FAT4,FAT4
SLC15A5,SLC15A5,SLC15A5,SLC15A5
PDGFD,PDGFD,PDGFD,PDGFD
SKOR1,SKOR1,SKOR1,SKOR1
NXPH1,NXPH1,NXPH1,NXPH1
MYO5B,MYO5B,MYO5B,MYO5B
SULF1,SULF1,SULF1,SULF1
ZBTB12,ZBTB12,ZBTB12,ZBTB12
KIT,KIT,KIT,KIT
GRIK1,GRIK1,GRIK1,GRIK1
RPL18A,RPL18A,RPL18A,RPL18A
CFAP43,CFAP43,CFAP43,CFAP43
KCNS3,KCNS3,KCNS3,KCNS3
QRFPR,QRFPR,QRFPR,QRFPR
TANC1,TANC1,TANC1,TANC1
ZNF536,ZNF536,ZNF536,ZNF536
ZNF732,ZNF732,ZNF732,ZNF732
GSX2,GSX2,GSX2,GSX2
BDNF,BDNF,BDNF,BDNF
LYPD6,LYPD6,LYPD6,LYPD6
RARRES2,RARRES2,RARRES2,RARRES2
DRD5,DRD5,DRD5,DRD5
RNASEK,RNASEK,RNASEK,RNASEK
THSD7B,THSD7B,THSD7B,THSD7B
DAP,DAP,DAP,DAP
SCAND1,SCAND1,SCAND1,SCAND1
DENND2A,DENND2A,DENND2A,DENND2A
NR0B1,NR0B1,NR0B1,NR0B1
FGF13,FGF13,FGF13,FGF13
MAP1LC3A,MAP1LC3A,MAP1LC3A,MAP1LC3A
NTNG1,NTNG1,NTNG1,NTNG1
ZIC5,ZIC5,ZIC5,ZIC5
ARX,ARX,ARX,ARX
AP2S1,AP2S1,AP2S1,AP2S1
SALL2,SALL2,SALL2,SALL2
GAPDH,GAPDH,GAPDH,GAPDH
RPL9,RPL9,RPL9,RPL9
MYL12B,MYL12B,MYL12B,MYL12B
SOX4,SOX4,SOX4,SOX4
NOC2L,NOC2L,NOC2L,NOC2L
FRMPD2,FRMPD2,FRMPD2,FRMPD2
GBX2,GBX2,GBX2,GBX2
NDP,NDP,NDP,NDP
BAIAP3,BAIAP3,BAIAP3,BAIAP3
PLCH2,PLCH2,PLCH2,PLCH2
CEBPB,CEBPB,CEBPB,CEBPB
OLFM1,OLFM1,OLFM1,OLFM1
CPNE7,CPNE7,CPNE7,CPNE7
AVIL,AVIL,AVIL,AVIL
GTPBP1,GTPBP1,GTPBP1,GTPBP1
DRGX,DRGX,DRGX,DRGX
ERBB4,ERBB4,ERBB4,ERBB4
MXD4,MXD4,MXD4,MXD4
MEF2D,MEF2D,MEF2D,MEF2D
PAX6,PAX6,PAX6,PAX6
ENC1,ENC1,ENC1,ENC1
