_BACKGROUND,5p,10p,15p
ELAVL2,ELAVL2,ELAVL2,ELAVL2
CLSTN2,CLSTN2,CLSTN2,CLSTN2
TCF7L2,TCF7L2,TCF7L2,TCF7L2
RAB7A,RAB7A,RAB7A,RAB7A
LINC01184,LINC01184,LINC01184,LINC01184
ARHGAP26,ARHGAP26,ARHGAP26,ARHGAP26
ZNF835,ZNF835,ZNF835,ZNF835
ATF2,ATF2,ATF2,ATF2
ZNF644,ZNF644,ZNF644,ZNF644
YWHAZ,YWHAZ,YWHAZ,YWHAZ
ERC2,ERC2,ERC2,ERC2
ADARB1,ADARB1,ADARB1,ADARB1
MEOX2,MEOX2,MEOX2,MEOX2
STAT3,STAT3,STAT3,STAT3
TOB2,TOB2,TOB2,TOB2
TFDP1,TFDP1,TFDP1,TFDP1
SLC39A10,SLC39A10,SLC39A10,SLC39A10
TET1,TET1,TET1,TET1
HUNK,HUNK,HUNK,HUNK
ZNF777,ZNF777,ZNF777,ZNF777
PTK2,PTK2,PTK2,PTK2
VEZF1,VEZF1,VEZF1,VEZF1
NCOA3,NCOA3,NCOA3,NCOA3
GABPB1,GABPB1,GABPB1,GABPB1
ZNF616,ZNF616,ZNF616,ZNF616
BBX,BBX,BBX,BBX
STAT6,STAT6,STAT6,STAT6
PRDM10,PRDM10,PRDM10,PRDM10
ZBTB43,ZBTB43,ZBTB43,ZBTB43
RAPGEF5,RAPGEF5,RAPGEF5,RAPGEF5
CTCF,CTCF,CTCF,CTCF
ZNF260,ZNF260,ZNF260,ZNF260
CLVS2,CLVS2,CLVS2,CLVS2
ZBTB2,ZBTB2,ZBTB2,ZBTB2
CHAMP1,CHAMP1,CHAMP1,CHAMP1
ZNF71,ZNF71,ZNF71,ZNF71
ZNF592,ZNF592,ZNF592,ZNF592
EPHA5,EPHA5,EPHA5,EPHA5
LCORL,LCORL,LCORL,LCORL
ZNF275,ZNF275,ZNF275,ZNF275
ZNF827,ZNF827,ZNF827,ZNF827
AHR,AHR,AHR,AHR
TIGD4,TIGD4,TIGD4,TIGD4
NPAS2,NPAS2,NPAS2,NPAS2
CELF5,CELF5,CELF5,CELF5
GLIS1,GLIS1,GLIS1,GLIS1
TBPL1,TBPL1,TBPL1,TBPL1
ZBTB21,ZBTB21,ZBTB21,ZBTB21
STAT5B,STAT5B,STAT5B,STAT5B
BACH2,BACH2,BACH2,BACH2
CTNNB1,CTNNB1,CTNNB1,CTNNB1
BCLAF1,BCLAF1,BCLAF1,BCLAF1
GPBP1L1,GPBP1L1,GPBP1L1,GPBP1L1
IRF2,IRF2,IRF2,IRF2
CAMK2D,CAMK2D,CAMK2D,CAMK2D
EZH2,EZH2,EZH2,EZH2
FOXJ3,FOXJ3,FOXJ3,FOXJ3
NDST3,NDST3,NDST3,NDST3
CASC15,CASC15,CASC15,CASC15
ZNF286A,ZNF286A,ZNF286A,ZNF286A
PRDM5,PRDM5,PRDM5,PRDM5
ZFP2,ZFP2,ZFP2,ZFP2
NR1D2,NR1D2,NR1D2,NR1D2
MAP3K5,MAP3K5,MAP3K5,MAP3K5
PTPRG,PTPRG,PTPRG,PTPRG
ZNF398,ZNF398,ZNF398,ZNF398
KDM7A,KDM7A,KDM7A,KDM7A
KLHL32,KLHL32,KLHL32,KLHL32
SCMH1,SCMH1,SCMH1,SCMH1
BCL11A,BCL11A,BCL11A,BCL11A
CDH8,CDH8,CDH8,CDH8
GRM3,GRM3,GRM3,GRM3
SMAD5,SMAD5,SMAD5,SMAD5
ZBTB5,ZBTB5,ZBTB5,ZBTB5
ZNF333,ZNF333,ZNF333,ZNF333
CPEB2,CPEB2,CPEB2,CPEB2
C1orf21,C1orf21,C1orf21,C1orf21
SMARCA1,SMARCA1,SMARCA1,SMARCA1
ADCY2,ADCY2,ADCY2,ADCY2
LUZP1,LUZP1,LUZP1,LUZP1
CUX1,CUX1,CUX1,CUX1
RXRA,RXRA,RXRA,RXRA
TAPT1-AS1,TAPT1-AS1,TAPT1-AS1,TAPT1-AS1
ZNF821,ZNF821,ZNF821,ZNF821
NR3C2,,NR3C2,NR3C2
POU6F2,,POU6F2,POU6F2
GRIN2B,,GRIN2B,GRIN2B
OVOL2,,OVOL2,OVOL2
FANK1,,FANK1,FANK1
CHSY3,,CHSY3,CHSY3
ZNF160,,ZNF160,ZNF160
PPARD,,PPARD,PPARD
NLK,,NLK,NLK
ZNF207,,ZNF207,ZNF207
NR6A1,,NR6A1,NR6A1
CHD1,,CHD1,CHD1
PEX5L,,PEX5L,PEX5L
FOXO3,,FOXO3,FOXO3
GTF2A1,,GTF2A1,GTF2A1
DPYD,,DPYD,DPYD
ZFP30,,ZFP30,ZFP30
GATAD2A,,GATAD2A,GATAD2A
GFOD1,,GFOD1,GFOD1
ZNF202,,ZNF202,ZNF202
NR3C1,,NR3C1,NR3C1
NFYB,,NFYB,NFYB
GABPA,,GABPA,GABPA
