_BACKGROUND,5p,10p,15p
RORB,RORB,RORB,RORB
CASC15,CASC15,CASC15,CASC15
ZFPM2,ZFPM2,ZFPM2,ZFPM2
RNF220,RNF220,RNF220,RNF220
KMT2A,KMT2A,KMT2A,KMT2A
TFDP2,TFDP2,TFDP2,TFDP2
SOX5,SOX5,SOX5,SOX5
STXBP5-AS1,STXBP5-AS1,STXBP5-AS1,STXBP5-AS1
GTF2I,GTF2I,GTF2I,GTF2I
FOXP1,FOXP1,FOXP1,FOXP1
VEZF1,VEZF1,VEZF1,VEZF1
KCNC2,KCNC2,KCNC2,KCNC2
CTNNB1,CTNNB1,CTNNB1,CTNNB1
ATXN1,ATXN1,ATXN1,ATXN1
RBPJ,RBPJ,RBPJ,RBPJ
NCOR1,NCOR1,NCOR1,NCOR1
GSAP,GSAP,GSAP,GSAP
ADNP,ADNP,ADNP,ADNP
CNTN4,CNTN4,CNTN4,CNTN4
FOXP2,FOXP2,FOXP2,FOXP2
NCOA2,NCOA2,NCOA2,NCOA2
EFNA5,EFNA5,EFNA5,EFNA5
CNOT4,CNOT4,CNOT4,CNOT4
LCOR,LCOR,LCOR,LCOR
SYBU,SYBU,SYBU,SYBU
LINC01006,LINC01006,LINC01006,LINC01006
PRICKLE1,PRICKLE1,PRICKLE1,PRICKLE1
HNRNPH3,HNRNPH3,HNRNPH3,HNRNPH3
CLOCK,CLOCK,CLOCK,CLOCK
STAU2,STAU2,STAU2,STAU2
SNAP25-AS1,SNAP25-AS1,SNAP25-AS1,SNAP25-AS1
NAP1L1,NAP1L1,NAP1L1,NAP1L1
SUPT3H,SUPT3H,SUPT3H,SUPT3H
ASPA,ASPA,ASPA,ASPA
MEF2A,MEF2A,MEF2A,MEF2A
CEP85L,CEP85L,CEP85L,CEP85L
SATB1,SATB1,SATB1,SATB1
ZNF664,ZNF664,ZNF664,ZNF664
HBP1,HBP1,HBP1,HBP1
MGA,MGA,MGA,MGA
SMAD2,SMAD2,SMAD2,SMAD2
NFKB1,NFKB1,NFKB1,NFKB1
MEF2C-AS1,MEF2C-AS1,MEF2C-AS1,MEF2C-AS1
BMPR1A,BMPR1A,BMPR1A,BMPR1A
SHROOM4,SHROOM4,SHROOM4,SHROOM4
FRMD6,FRMD6,FRMD6,FRMD6
FUT8,FUT8,FUT8,FUT8
NWD2,NWD2,NWD2,NWD2
MIR17HG,MIR17HG,MIR17HG,MIR17HG
FUT9,FUT9,FUT9,FUT9
YWHAZ,YWHAZ,YWHAZ,YWHAZ
ADAMTS3,ADAMTS3,ADAMTS3,ADAMTS3
NLGN1,NLGN1,NLGN1,NLGN1
ZNF148,ZNF148,ZNF148,ZNF148
AFF4,AFF4,AFF4,AFF4
APP,APP,APP,APP
PPP2R5A,PPP2R5A,PPP2R5A,PPP2R5A
MIR137HG,MIR137HG,MIR137HG,MIR137HG
CHD1,CHD1,CHD1,CHD1
OTUD4,OTUD4,OTUD4,OTUD4
SPTSSB,SPTSSB,SPTSSB,SPTSSB
MLLT10,MLLT10,MLLT10,MLLT10
PHF21A,PHF21A,PHF21A,PHF21A
ADGRL3,ADGRL3,ADGRL3,ADGRL3
TBL1XR1,TBL1XR1,TBL1XR1,TBL1XR1
MBNL1,MBNL1,MBNL1,MBNL1
C1orf21,C1orf21,C1orf21,C1orf21
JAZF1,JAZF1,JAZF1,JAZF1
PRDM10,PRDM10,PRDM10,PRDM10
HIVEP2,HIVEP2,HIVEP2,HIVEP2
MARCH1,MARCH1,MARCH1,MARCH1
MPPED2,MPPED2,MPPED2,MPPED2
PDE10A,PDE10A,PDE10A,PDE10A
ZHX1,ZHX1,ZHX1,ZHX1
ATF2,ATF2,ATF2,ATF2
ZNF704,ZNF704,ZNF704,ZNF704
HDAC2,HDAC2,HDAC2,HDAC2
ST6GAL2,ST6GAL2,ST6GAL2,ST6GAL2
NRF1,NRF1,NRF1,NRF1
TRHDE,TRHDE,TRHDE,TRHDE
MEF2C,MEF2C,MEF2C,MEF2C
MMP16,MMP16,MMP16,MMP16
NLGN4X,NLGN4X,NLGN4X,NLGN4X
ATG10,ATG10,ATG10,ATG10
ADCY2,ADCY2,ADCY2,ADCY2
ZNF135,ZNF135,ZNF135,ZNF135
SMAD4,SMAD4,SMAD4,SMAD4
FAR2,FAR2,FAR2,FAR2
GRM3,GRM3,GRM3,GRM3
KDM4C,KDM4C,KDM4C,KDM4C
MAK,MAK,MAK,MAK
ZNF532,,ZNF532,ZNF532
KCNB2,,KCNB2,KCNB2
ZDHHC2,,ZDHHC2,ZDHHC2
AHR,,AHR,AHR
PRR16,,PRR16,PRR16
TET1,,TET1,TET1
NR1D2,,NR1D2,NR1D2
SERTAD2,,SERTAD2,SERTAD2
IRF2,,IRF2,IRF2
POU2F1,,POU2F1,POU2F1
C1GALT1,,C1GALT1,C1GALT1
MZF1,,MZF1,MZF1
PTPRK,,PTPRK,PTPRK
MAN1A1,,MAN1A1,MAN1A1
PRDM15,,PRDM15,PRDM15
BCLAF1,,BCLAF1,BCLAF1
RAB8B,,RAB8B,RAB8B
LRRC8B,,LRRC8B,LRRC8B
DPP6,,DPP6,DPP6
SGMS1,,SGMS1,SGMS1
RBM3,,RBM3,RBM3
ZNF706,,ZNF706,ZNF706
SEMA6D,,SEMA6D,SEMA6D
ZDHHC5,,ZDHHC5,ZDHHC5
GABPB1,,GABPB1,GABPB1
ELF2,,ELF2,ELF2
ENOX1,,ENOX1,ENOX1
OSBPL6,,OSBPL6,OSBPL6
HOMER1,,HOMER1,HOMER1
PAM,,PAM,PAM
ZNF398,,ZNF398,ZNF398
ZNF644,,ZNF644,ZNF644
LEPR,,LEPR,LEPR
FOXO1,,FOXO1,FOXO1
PCDH11Y,,PCDH11Y,PCDH11Y
THRB,,THRB,THRB
TOX,,TOX,TOX
ZBTB44,,ZBTB44,ZBTB44
UGP2,,UGP2,UGP2
DOK6,,DOK6,DOK6
RORA,,RORA,RORA
RUFY3,,RUFY3,RUFY3
PKIA,,PKIA,PKIA
FNBP1,,FNBP1,FNBP1
DPY19L1,,DPY19L1,DPY19L1
RARB,,RARB,RARB
MAGI1,,MAGI1,MAGI1
ZNF891,,ZNF891,ZNF891
ZBTB25,,ZBTB25,ZBTB25
ZNRF2,,ZNRF2,ZNRF2
CDK6,,CDK6,CDK6
NFYB,,NFYB,NFYB
MPDZ,,MPDZ,MPDZ
ZNF518A,,ZNF518A,ZNF518A
EPHB2,,EPHB2,EPHB2
PAK1,,PAK1,PAK1
CRIM1,,CRIM1,CRIM1
FOXO3,,FOXO3,FOXO3
KLHL32,,KLHL32,KLHL32
PLD5,,PLD5,PLD5
GAS2,,GAS2,GAS2
TPBG,,TPBG,TPBG
DNM3,,DNM3,DNM3
BRINP3,,BRINP3,BRINP3
UBE2K,,UBE2K,UBE2K
KLF3-AS1,,KLF3-AS1,KLF3-AS1
TBPL1,,TBPL1,TBPL1
TLK1,,TLK1,TLK1
ZEB1,,ZEB1,ZEB1
THOC2,,THOC2,THOC2
LRRC8D,,LRRC8D,LRRC8D
RCAN2,,RCAN2,RCAN2
GTF2A1,,GTF2A1,GTF2A1
SLC44A5,,SLC44A5,SLC44A5
MYO6,,MYO6,MYO6
NTNG1,,NTNG1,NTNG1
SCMH1,,SCMH1,SCMH1
LINC00395,,LINC00395,LINC00395
FAM153A,,FAM153A,FAM153A
RUNX1T1,,RUNX1T1,RUNX1T1
RAB14,,RAB14,RAB14
SATB2,,SATB2,SATB2
RAPH1,,RAPH1,RAPH1
SPRED2,,SPRED2,SPRED2
ZFP30,,ZFP30,ZFP30
TGFBR1,,TGFBR1,TGFBR1
LINGO2,,LINGO2,LINGO2
HTR1E,,HTR1E,HTR1E
LAMC1,,LAMC1,LAMC1
GRHL2,,GRHL2,GRHL2
ZNF536,,ZNF536,ZNF536
FOXK2,,FOXK2,FOXK2
HP1BP3,,,HP1BP3
NR6A1,,,NR6A1
RALA,,,RALA
GRIN2B,,,GRIN2B
SGK3,,,SGK3
ZBTB18,,,ZBTB18
POU6F2,,,POU6F2
RGS6,,,RGS6
ZNF639,,,ZNF639
RAP1GDS1,,,RAP1GDS1
SSBP2,,,SSBP2
EXTL3,,,EXTL3
NTN4,,,NTN4
CFL2,,,CFL2
ZNF576,,,ZNF576
THRB-AS1,,,THRB-AS1
KIAA1958,,,KIAA1958
PFN2,,,PFN2
EZH2,,,EZH2
CDH7,,,CDH7
ADNP2,,,ADNP2
GRB10,,,GRB10
CDS1,,,CDS1
GPR176,,,GPR176
CDH8,,,CDH8
MYEF2,,,MYEF2
PUDP,,,PUDP
ZNF607,,,ZNF607
AMMECR1,,,AMMECR1
BACH2,,,BACH2
ELAVL2,,,ELAVL2
LRRFIP2,,,LRRFIP2
TTTY14,,,TTTY14
TRERF1,,,TRERF1
DLEU2,,,DLEU2
CALM1,,,CALM1
BBX,,,BBX
ZNF654,,,ZNF654
PRKG1,,,PRKG1
PEG3,,,PEG3
VAV3,,,VAV3
ZNF248,,,ZNF248
CDK19,,,CDK19
ITGB8,,,ITGB8
RNF217,,,RNF217
LCORL,,,LCORL
TRPM3,,,TRPM3
USP12,,,USP12
SLC12A4,,,SLC12A4
ZNF652,,,ZNF652
RNF138,,,RNF138
ACTA2,,,ACTA2
RHOBTB1,,,RHOBTB1
KANSL1,,,KANSL1
ESRRG,,,ESRRG
KCND2,,,KCND2
INPP4B,,,INPP4B
PCDH9,,,PCDH9
PTBP2,,,PTBP2
GNAI1,,,GNAI1
SPATS2,,,SPATS2
RHBDD1,,,RHBDD1
FRAS1,,,FRAS1
RAD21,,,RAD21
NFAT5,,,NFAT5
SYT9,,,SYT9
ETV3,,,ETV3
ZNF160,,,ZNF160
ARID5B,,,ARID5B
TCF4,,,TCF4
A1CF,,,A1CF
HFM1,,,HFM1
ZNF438,,,ZNF438
PACRG,,,PACRG
SMAD1,,,SMAD1
SP4,,,SP4
BEND6,,,BEND6
PHF12,,,PHF12
SEMA5A,,,SEMA5A
FANCC,,,FANCC
RREB1,,,RREB1
DOCK7,,,DOCK7
NR3C1,,,NR3C1
AUTS2,,,AUTS2
SMARCA2,,,SMARCA2
PDGFC,,,PDGFC
TPK1,,,TPK1
ARHGEF28,,,ARHGEF28
FOXJ3,,,FOXJ3
IGSF11,,,IGSF11
CAST,,,CAST
PURA,,,PURA
TASP1,,,
ZFX,,,
NR2C2,,,
ZFY,,,
ME1,,,
RBM17,,,
FAM126A,,,
STAT5B,,,
SMAD5,,,
SSH2,,,
PTPN13,,,
ERC2,,,
JDP2,,,
DENND1B,,,
CACNB2,,,
KCTD8,,,
ARPP21,,,
MDGA2,,,
LIFR,,,
C21orf91,,,
SOX11,,,
DACH1,,,
DUSP14,,,
PKN2-AS1,,,
HMGB2,,,
CACNG4,,,
FNDC3B,,,
DGKH,,,
NRG1,,,
ZNF667,,,
DUSP6,,,
PKP4,,,
HMBOX1,,,
TBP,,,
CUX2,,,
CHRM2,,,
DPP10,,,
ZBTB1,,,
TUBA1C,,,
KDM2A,,,
STRBP,,,
FAM153B,,,
HDAC4,,,
FIP1L1,,,
TMEM196,,,
FAT1,,,
SYT10,,,
AK5,,,
RTN4,,,
PRKAA2,,,
NFYC,,,
PLOD2,,,
NAV2,,,
NPAS2,,,
PLAG1,,,
FEZ1,,,
ANO10,,,
NF1,,,
PDS5A,,,
RELN,,,
RND3,,,
NR3C2,,,
CXXC5,,,
CHODL,,,
AHCTF1,,,
DNAJC21,,,
ZBTB26,,,
DPYD,,,
FOXN2,,,
PURG,,,
ZSWIM6,,,
GOLIM4,,,
ROBO2,,,
MAP3K1,,,
SLC4A7,,,
VWA5A,,,
PLAGL1,,,
MAST4,,,
MARCKS,,,
ZC3H12C,,,
HEY2,,,
AVEN,,,
PRRG1,,,
RFX3,,,
BACH1,,,
ZNF260,,,
PRSS12,,,
TCF7L2,,,
FAM78B,,,
KCNH7,,,
PHLDB2,,,
YY1,,,
ESR2,,,
PLPP1,,,
CADPS2,,,
RIMS1,,,
ADAM18,,,
PCDH19,,,
FRYL,,,
UBE2E1,,,
GNG12-AS1,,,
FAM110B,,,
HMGXB4,,,
SOCS4,,,
RAB23,,,
APBB2,,,
KCTD12,,,
ZNF286A,,,
