_BACKGROUND,5p,10p,15p
PLXNA2,PLXNA2,PLXNA2,PLXNA2
TBPL1,TBPL1,TBPL1,TBPL1
ROBO1,ROBO1,ROBO1,ROBO1
CNKSR2,CNKSR2,CNKSR2,CNKSR2
LINGO2,LINGO2,LINGO2,LINGO2
NCOR1,NCOR1,NCOR1,NCOR1
FRYL,FRYL,FRYL,FRYL
PAG1,PAG1,PAG1,PAG1
KCNC2,KCNC2,KCNC2,KCNC2
NRIP1,NRIP1,NRIP1,NRIP1
FAM110B,FAM110B,FAM110B,FAM110B
ZNF280D,ZNF280D,ZNF280D,ZNF280D
AFF4,AFF4,AFF4,AFF4
KCNB2,KCNB2,KCNB2,KCNB2
NECTIN3,NECTIN3,NECTIN3,NECTIN3
FARP1,FARP1,FARP1,FARP1
DPYD,DPYD,DPYD,DPYD
RORA,RORA,RORA,RORA
SFMBT1,SFMBT1,SFMBT1,SFMBT1
CNTN4,CNTN4,CNTN4,CNTN4
FLRT2,FLRT2,FLRT2,FLRT2
HTR1E,HTR1E,HTR1E,HTR1E
ATF7,ATF7,ATF7,ATF7
RALYL,RALYL,RALYL,RALYL
ZFPM2,ZFPM2,ZFPM2,ZFPM2
ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7
ZNF438,ZNF438,ZNF438,ZNF438
ZBTB2,ZBTB2,ZBTB2,ZBTB2
EPB41L2,EPB41L2,EPB41L2,EPB41L2
USP6NL,USP6NL,USP6NL,USP6NL
ARNTL,ARNTL,ARNTL,ARNTL
DPYSL5,DPYSL5,DPYSL5,DPYSL5
GALNT13,GALNT13,GALNT13,GALNT13
CNOT4,CNOT4,CNOT4,CNOT4
BBX,BBX,BBX,BBX
ABCA13,ABCA13,ABCA13,ABCA13
CACHD1,CACHD1,CACHD1,CACHD1
LRFN5,LRFN5,LRFN5,LRFN5
MAP2,MAP2,MAP2,MAP2
SPATS2,SPATS2,SPATS2,SPATS2
PPM1L,PPM1L,PPM1L,PPM1L
NR2C2,NR2C2,NR2C2,NR2C2
EZH2,EZH2,EZH2,EZH2
ME1,ME1,ME1,ME1
KCND2,KCND2,KCND2,KCND2
ADNP,ADNP,ADNP,ADNP
ADAMTS3,ADAMTS3,ADAMTS3,ADAMTS3
ZNF800,ZNF800,ZNF800,ZNF800
ZNF804A,ZNF804A,ZNF804A,ZNF804A
CDCP1,CDCP1,CDCP1,CDCP1
FBXL17,FBXL17,FBXL17,FBXL17
CNTN5,CNTN5,CNTN5,CNTN5
EPHA5,EPHA5,EPHA5,EPHA5
ZNF827,ZNF827,ZNF827,ZNF827
ESR2,ESR2,ESR2,ESR2
MYRIP,MYRIP,MYRIP,MYRIP
SCMH1,SCMH1,SCMH1,SCMH1
TMEM117,TMEM117,TMEM117,TMEM117
SP4,SP4,SP4,SP4
TBC1D1,TBC1D1,TBC1D1,TBC1D1
ATXN1,ATXN1,ATXN1,ATXN1
HIVEP1,HIVEP1,HIVEP1,HIVEP1
RNF138,RNF138,RNF138,RNF138
DAPK1,DAPK1,DAPK1,DAPK1
CLOCK,CLOCK,CLOCK,CLOCK
EPHA6,EPHA6,EPHA6,EPHA6
