_BACKGROUND,5p,10p,15p
SLC9C1,SLC9C1,SLC9C1,SLC9C1
RBL1,RBL1,RBL1,RBL1
DBF4,DBF4,DBF4,DBF4
ITIH5,ITIH5,ITIH5,ITIH5
ARNTL2,ARNTL2,ARNTL2,ARNTL2
TFPI,TFPI,TFPI,TFPI
PALD1,PALD1,PALD1,PALD1
GPC1,GPC1,GPC1,GPC1
SCN1A,SCN1A,SCN1A,SCN1A
CA2,CA2,CA2,CA2
TMEM164,TMEM164,TMEM164,TMEM164
TSHZ1,TSHZ1,TSHZ1,TSHZ1
LDLRAD4,LDLRAD4,LDLRAD4,LDLRAD4
SUSD6,SUSD6,SUSD6,SUSD6
NR4A2,NR4A2,NR4A2,NR4A2
LINC01285,LINC01285,LINC01285,LINC01285
COL11A1,COL11A1,COL11A1,COL11A1
GPBP1,GPBP1,GPBP1,GPBP1
ETV1,ETV1,ETV1,ETV1
WLS,WLS,WLS,WLS
ZNF654,ZNF654,ZNF654,ZNF654
INA,INA,INA,INA
CFAP70,CFAP70,CFAP70,CFAP70
SRP9,SRP9,SRP9,SRP9
SSRP1,SSRP1,SSRP1,SSRP1
THBS1,THBS1,THBS1,THBS1
ZNF536,ZNF536,ZNF536,ZNF536
SNTG1,SNTG1,SNTG1,SNTG1
ADGRV1,ADGRV1,ADGRV1,ADGRV1
SMARCAL1,SMARCAL1,SMARCAL1,SMARCAL1
BHLHE41,BHLHE41,BHLHE41,BHLHE41
TOP1,TOP1,TOP1,TOP1
RCAN3,RCAN3,RCAN3,RCAN3
KCNIP4,KCNIP4,KCNIP4,KCNIP4
NRG4,NRG4,NRG4,NRG4
FOSL2,FOSL2,FOSL2,FOSL2
UBASH3B,UBASH3B,UBASH3B,UBASH3B
NIPAL4,NIPAL4,NIPAL4,NIPAL4
ADAMTSL1,ADAMTSL1,ADAMTSL1,ADAMTSL1
RBP7,RBP7,RBP7,RBP7
NCOA3,NCOA3,NCOA3,NCOA3
SCRN1,SCRN1,SCRN1,SCRN1
CCNF,CCNF,CCNF,CCNF
ZKSCAN1,ZKSCAN1,ZKSCAN1,ZKSCAN1
MARCH2,MARCH2,MARCH2,MARCH2
ITGAV,ITGAV,ITGAV,ITGAV
AFF3,AFF3,AFF3,AFF3
UBE2D1,UBE2D1,UBE2D1,UBE2D1
IPMK,IPMK,IPMK,IPMK
ETS2,ETS2,ETS2,ETS2
CDH9,CDH9,CDH9,CDH9
EIF1B-AS1,EIF1B-AS1,EIF1B-AS1,EIF1B-AS1
ERBIN,ERBIN,ERBIN,ERBIN
GLRB,GLRB,GLRB,GLRB
WDR60,WDR60,WDR60,WDR60
TMEM192,TMEM192,TMEM192,TMEM192
USP53,USP53,USP53,USP53
CHST9,CHST9,CHST9,CHST9
PACS1,PACS1,PACS1,PACS1
TFAP2A,TFAP2A,TFAP2A,TFAP2A
PAG1,PAG1,PAG1,PAG1
NINL,NINL,NINL,NINL
DGKG,DGKG,DGKG,DGKG
RNASE4,RNASE4,RNASE4,RNASE4
LINC01606,LINC01606,LINC01606,LINC01606
MAP1B,MAP1B,MAP1B,MAP1B
IGFBP6,IGFBP6,IGFBP6,IGFBP6
ULK4,ULK4,ULK4,ULK4
NCALD,NCALD,NCALD,NCALD
EPB41L4A,EPB41L4A,EPB41L4A,EPB41L4A
PTPN1,PTPN1,PTPN1,PTPN1
PRKCB,PRKCB,PRKCB,PRKCB
CSF1R,CSF1R,CSF1R,CSF1R
SYNDIG1,SYNDIG1,SYNDIG1,SYNDIG1
MYO16,MYO16,MYO16,MYO16
CP,CP,CP,CP
TAB2,TAB2,TAB2,TAB2
CNTNAP4,CNTNAP4,CNTNAP4,CNTNAP4
ZNF706,ZNF706,ZNF706,ZNF706
NFIX,NFIX,NFIX,NFIX
ZFAND6,ZFAND6,ZFAND6,ZFAND6
MBP,MBP,MBP,MBP
RNF138,RNF138,RNF138,RNF138
ACTN2,ACTN2,ACTN2,ACTN2
PPP1R14A,PPP1R14A,PPP1R14A,PPP1R14A
TNFRSF19,TNFRSF19,TNFRSF19,TNFRSF19
FAM214A,FAM214A,FAM214A,FAM214A
FRZB,FRZB,FRZB,FRZB
KCTD8,KCTD8,KCTD8,KCTD8
HUNK,HUNK,HUNK,HUNK
CCDC122,CCDC122,CCDC122,CCDC122
TUBB2B,TUBB2B,TUBB2B,TUBB2B
ISYNA1,ISYNA1,ISYNA1,ISYNA1
MCTP2,MCTP2,MCTP2,MCTP2
MITF,MITF,MITF,MITF
GOLIM4,GOLIM4,GOLIM4,GOLIM4
TFCP2L1,TFCP2L1,TFCP2L1,TFCP2L1
CTPS2,CTPS2,CTPS2,CTPS2
SERPING1,SERPING1,SERPING1,SERPING1
DDIT4,DDIT4,DDIT4,DDIT4
ZNF397,ZNF397,ZNF397,ZNF397
INTU,INTU,INTU,INTU
EPM2A,EPM2A,EPM2A,EPM2A
CRMP1,CRMP1,CRMP1,CRMP1
RASGRP3,RASGRP3,RASGRP3,RASGRP3
NMUR2,NMUR2,NMUR2,NMUR2
GACAT3,GACAT3,GACAT3,GACAT3
PALM2-AKAP2,PALM2-AKAP2,PALM2-AKAP2,PALM2-AKAP2
U2AF1,U2AF1,U2AF1,U2AF1
KLF3-AS1,KLF3-AS1,KLF3-AS1,KLF3-AS1
TNIK,TNIK,TNIK,TNIK
DNM1P35,DNM1P35,DNM1P35,DNM1P35
KHDC1,KHDC1,KHDC1,KHDC1
PROX1,PROX1,PROX1,PROX1
HSP90AA1,HSP90AA1,HSP90AA1,HSP90AA1
PCSK5,PCSK5,PCSK5,PCSK5
CDK8,CDK8,CDK8,CDK8
CNKSR3,CNKSR3,CNKSR3,CNKSR3
ADCY7,ADCY7,ADCY7,ADCY7
LHX8,LHX8,LHX8,LHX8
ADCY5,ADCY5,ADCY5,ADCY5
SDK2,SDK2,SDK2,SDK2
ALK,ALK,ALK,ALK
GNB4,GNB4,GNB4,GNB4
ADAMTSL3,ADAMTSL3,ADAMTSL3,ADAMTSL3
MAK,MAK,MAK,MAK
AKAP7,AKAP7,AKAP7,AKAP7
ZDHHC2,ZDHHC2,ZDHHC2,ZDHHC2
ARSI,ARSI,ARSI,ARSI
CREB5,CREB5,CREB5,CREB5
RNF152,RNF152,RNF152,RNF152
LURAP1L-AS1,LURAP1L-AS1,LURAP1L-AS1,LURAP1L-AS1
OVOL1,OVOL1,OVOL1,OVOL1
TSC22D2,TSC22D2,TSC22D2,TSC22D2
ZNF592,ZNF592,ZNF592,ZNF592
LINC01122,LINC01122,LINC01122,LINC01122
TXLNG,TXLNG,TXLNG,TXLNG
STAT2,STAT2,STAT2,STAT2
NKX2-8,NKX2-8,NKX2-8,NKX2-8
MYL9,MYL9,MYL9,MYL9
MAST2,MAST2,MAST2,MAST2
SLC51A,SLC51A,SLC51A,SLC51A
LMO7,LMO7,LMO7,LMO7
NT5DC1,NT5DC1,NT5DC1,NT5DC1
MYOM2,MYOM2,MYOM2,MYOM2
TLE2,TLE2,TLE2,TLE2
KCNK2,KCNK2,KCNK2,KCNK2
ERN1,ERN1,ERN1,ERN1
SOCS6,SOCS6,SOCS6,SOCS6
ARHGAP15,ARHGAP15,ARHGAP15,ARHGAP15
STS,STS,STS,STS
TEAD1,TEAD1,TEAD1,TEAD1
DMD,DMD,DMD,DMD
CPE,CPE,CPE,CPE
P4HA1,P4HA1,P4HA1,P4HA1
ZNF571,ZNF571,ZNF571,ZNF571
PBX1,PBX1,PBX1,PBX1
ITGB4,ITGB4,ITGB4,ITGB4
BCLAF1,BCLAF1,BCLAF1,BCLAF1
PDE8B,PDE8B,PDE8B,PDE8B
GATAD1,GATAD1,GATAD1,GATAD1
THSD7B,THSD7B,THSD7B,THSD7B
PNPLA3,PNPLA3,PNPLA3,PNPLA3
UBE2K,UBE2K,UBE2K,UBE2K
CLDN14,CLDN14,CLDN14,CLDN14
TRPM3,TRPM3,TRPM3,TRPM3
NFIA,NFIA,NFIA,NFIA
DCAF7,DCAF7,DCAF7,DCAF7
FAT4,FAT4,FAT4,FAT4
ERBB4,ERBB4,ERBB4,ERBB4
CAB39L,CAB39L,CAB39L,CAB39L
LARP1B,LARP1B,LARP1B,LARP1B
TMEM64,TMEM64,TMEM64,TMEM64
YBX3,YBX3,YBX3,YBX3
ZNF431,ZNF431,ZNF431,ZNF431
DNAJB6,DNAJB6,DNAJB6,DNAJB6
TLK1,TLK1,TLK1,TLK1
RHBDD1,RHBDD1,RHBDD1,RHBDD1
ZNF891,ZNF891,ZNF891,ZNF891
FJX1,FJX1,FJX1,FJX1
ZNF664,ZNF664,ZNF664,ZNF664
CPB2-AS1,CPB2-AS1,CPB2-AS1,CPB2-AS1
ANKH,ANKH,ANKH,ANKH
ABTB2,ABTB2,ABTB2,ABTB2
ADCY2,ADCY2,ADCY2,ADCY2
SLC37A3,SLC37A3,SLC37A3,SLC37A3
IFT74,IFT74,IFT74,IFT74
TFEB,TFEB,TFEB,TFEB
DEAF1,DEAF1,DEAF1,DEAF1
FLT3,FLT3,FLT3,FLT3
NTN1,NTN1,NTN1,NTN1
SPON2,SPON2,SPON2,SPON2
ATP10D,ATP10D,ATP10D,ATP10D
ADAM12,ADAM12,ADAM12,ADAM12
ARHGEF9,ARHGEF9,ARHGEF9,ARHGEF9
BMP2K,BMP2K,BMP2K,BMP2K
ESR1,ESR1,ESR1,ESR1
SVEP1,SVEP1,SVEP1,SVEP1
GLI3,GLI3,GLI3,GLI3
KIAA1324L,KIAA1324L,KIAA1324L,KIAA1324L
BMPR1A,BMPR1A,BMPR1A,BMPR1A
SEMA5A,SEMA5A,SEMA5A,SEMA5A
CLDN10,CLDN10,CLDN10,CLDN10
ETV6,ETV6,ETV6,ETV6
RALB,,RALB,RALB
LHCGR,,LHCGR,LHCGR
LHX2,,LHX2,LHX2
CTSL,,CTSL,CTSL
ZNF385D,,ZNF385D,ZNF385D
ZHX1,,ZHX1,ZHX1
FOXG1,,FOXG1,FOXG1
GALNT7,,GALNT7,GALNT7
KLF11,,KLF11,KLF11
ATP2B4,,ATP2B4,ATP2B4
TIMP3,,TIMP3,TIMP3
SRP14,,SRP14,SRP14
FDFT1,,FDFT1,FDFT1
TTTY14,,TTTY14,TTTY14
FAT1,,FAT1,FAT1
ZBTB1,,ZBTB1,ZBTB1
NFATC4,,NFATC4,NFATC4
RGCC,,RGCC,RGCC
HABP4,,HABP4,HABP4
STX12,,STX12,STX12
RASA2,,RASA2,RASA2
MCMDC2,,MCMDC2,MCMDC2
ARID3A,,ARID3A,ARID3A
CNTNAP3,,CNTNAP3,CNTNAP3
DMRT2,,DMRT2,DMRT2
NFKB2,,NFKB2,NFKB2
CBFA2T2,,CBFA2T2,CBFA2T2
RALBP1,,RALBP1,RALBP1
DHCR24,,DHCR24,DHCR24
SERPINI1,,SERPINI1,SERPINI1
RYR3,,RYR3,RYR3
PALM,,PALM,PALM
APLF,,APLF,APLF
DAPK1,,DAPK1,DAPK1
RAD51C,,RAD51C,RAD51C
BCL6,,BCL6,BCL6
ATF2,,ATF2,ATF2
ABCG1,,ABCG1,ABCG1
ELOVL7,,ELOVL7,ELOVL7
KCNMA1,,KCNMA1,KCNMA1
RIMS2,,RIMS2,RIMS2
PHLDB2,,PHLDB2,PHLDB2
AP3S1,,AP3S1,AP3S1
NFAT5,,NFAT5,NFAT5
ZHX2,,ZHX2,ZHX2
ARID5A,,ARID5A,ARID5A
XPR1,,XPR1,XPR1
PDGFC,,PDGFC,PDGFC
MAFG,,MAFG,MAFG
SCOC-AS1,,SCOC-AS1,SCOC-AS1
ELF5,,ELF5,ELF5
GPR137C,,GPR137C,GPR137C
MAN2A1,,MAN2A1,MAN2A1
CFAP47,,CFAP47,CFAP47
ADARB2,,ADARB2,ADARB2
ASPSCR1,,ASPSCR1,ASPSCR1
TMEM132C,,TMEM132C,TMEM132C
SPRY4,,SPRY4,SPRY4
NR6A1,,NR6A1,NR6A1
USP3,,USP3,USP3
RNF217-AS1,,RNF217-AS1,RNF217-AS1
SMURF1,,SMURF1,SMURF1
CIT,,CIT,CIT
CHN1,,CHN1,CHN1
LINC01511,,LINC01511,LINC01511
SOBP,,SOBP,SOBP
GPBP1L1,,GPBP1L1,GPBP1L1
PTMA,,PTMA,PTMA
CDKL2,,CDKL2,CDKL2
POLR3C,,POLR3C,POLR3C
SSBP3,,SSBP3,SSBP3
TNS1,,TNS1,TNS1
GNA14,,GNA14,GNA14
ATXN7L1,,ATXN7L1,ATXN7L1
RNASE1,,RNASE1,RNASE1
SPATA6L,,SPATA6L,SPATA6L
SSX2IP,,SSX2IP,SSX2IP
ZNF343,,ZNF343,ZNF343
ZFX,,ZFX,ZFX
BARD1,,BARD1,BARD1
DNAH8,,DNAH8,DNAH8
NOS1AP,,NOS1AP,NOS1AP
KIRREL3,,KIRREL3,KIRREL3
COLGALT2,,COLGALT2,COLGALT2
INPP4B,,INPP4B,INPP4B
ASB7,,ASB7,ASB7
ZNF549,,ZNF549,ZNF549
FBXO34,,FBXO34,FBXO34
SFPQ,,SFPQ,SFPQ
C12orf75,,C12orf75,C12orf75
FAM53B-AS1,,FAM53B-AS1,FAM53B-AS1
FAM184A,,FAM184A,FAM184A
SMG7,,SMG7,SMG7
ITGA11,,ITGA11,ITGA11
XKR6,,XKR6,XKR6
OSBPL10,,OSBPL10,OSBPL10
GSTCD,,GSTCD,GSTCD
