_BACKGROUND,5p,10p,15p
TENM2,TENM2,TENM2,TENM2
CNTN3,CNTN3,CNTN3,CNTN3
MIR99AHG,MIR99AHG,MIR99AHG,MIR99AHG
RAB3C,RAB3C,RAB3C,RAB3C
FBXL2,FBXL2,FBXL2,FBXL2
MEF2C,MEF2C,MEF2C,MEF2C
NOL4,NOL4,NOL4,NOL4
SH3BGRL2,SH3BGRL2,SH3BGRL2,SH3BGRL2
PARP8,PARP8,PARP8,PARP8
OLFM3,OLFM3,OLFM3,OLFM3
AHCTF1,AHCTF1,AHCTF1,AHCTF1
CERS6,CERS6,CERS6,CERS6
LMO3,LMO3,LMO3,LMO3
SATB2,SATB2,SATB2,SATB2
ARHGAP26,ARHGAP26,ARHGAP26,ARHGAP26
L3MBTL4,L3MBTL4,L3MBTL4,L3MBTL4
RFX7,RFX7,RFX7,RFX7
SLC12A2,SLC12A2,SLC12A2,SLC12A2
ZNF280D,ZNF280D,ZNF280D,ZNF280D
KLHL2,KLHL2,KLHL2,KLHL2
KCTD1,KCTD1,KCTD1,KCTD1
SYCP2,SYCP2,SYCP2,SYCP2
CHSY3,CHSY3,CHSY3,CHSY3
ATF6,ATF6,ATF6,ATF6
PDS5A,PDS5A,PDS5A,PDS5A
NOS1AP,NOS1AP,NOS1AP,NOS1AP
MIR137HG,MIR137HG,MIR137HG,MIR137HG
MDGA2,MDGA2,MDGA2,MDGA2
CASC2,CASC2,CASC2,CASC2
BICC1,BICC1,BICC1,BICC1
ELK4,ELK4,ELK4,ELK4
GPR158,GPR158,GPR158,GPR158
MYEF2,MYEF2,MYEF2,MYEF2
MTHFD1,MTHFD1,MTHFD1,MTHFD1
MPPED2,MPPED2,MPPED2,MPPED2
KCND2,KCND2,KCND2,KCND2
STS,STS,STS,STS
TNIK,TNIK,TNIK,TNIK
AK5,AK5,AK5,AK5
HCFC2,HCFC2,HCFC2,HCFC2
PHTF1,PHTF1,PHTF1,PHTF1
FOXO3,FOXO3,FOXO3,FOXO3
ZNF138,ZNF138,ZNF138,ZNF138
LINC01006,LINC01006,LINC01006,LINC01006
ZNF407,ZNF407,ZNF407,ZNF407
NLK,NLK,NLK,NLK
LRRC4C,LRRC4C,LRRC4C,LRRC4C
SV2B,SV2B,SV2B,SV2B
ZEB1,ZEB1,ZEB1,ZEB1
ZNF84,ZNF84,ZNF84,ZNF84
DIAPH2,DIAPH2,DIAPH2,DIAPH2
RUFY3,RUFY3,RUFY3,RUFY3
ZNF133,ZNF133,ZNF133,ZNF133
ZNF398,ZNF398,ZNF398,ZNF398
RNF138,RNF138,RNF138,RNF138
HMGXB4,HMGXB4,HMGXB4,HMGXB4
MBD2,MBD2,MBD2,MBD2
CALCR,CALCR,CALCR,CALCR
ZNF883,ZNF883,ZNF883,ZNF883
ZNF326,ZNF326,ZNF326,ZNF326
NUP133,NUP133,NUP133,NUP133
GPBP1L1,GPBP1L1,GPBP1L1,GPBP1L1
ATF7,ATF7,ATF7,ATF7
ZNF569,ZNF569,ZNF569,ZNF569
SFPQ,SFPQ,SFPQ,SFPQ
EML6,EML6,EML6,EML6
FNDC3B,FNDC3B,FNDC3B,FNDC3B
PIP5K1B,PIP5K1B,PIP5K1B,PIP5K1B
DOK6,DOK6,DOK6,DOK6
ZNF37A,ZNF37A,ZNF37A,ZNF37A
RAVER2,RAVER2,RAVER2,RAVER2
LINC01122,LINC01122,LINC01122,LINC01122
ZNF530,ZNF530,ZNF530,ZNF530
ARNT,ARNT,ARNT,ARNT
GPC6,GPC6,GPC6,GPC6
COLGALT2,COLGALT2,COLGALT2,COLGALT2
PCDH7,PCDH7,PCDH7,PCDH7
ZNF248,ZNF248,ZNF248,ZNF248
