_BACKGROUND,5p,10p,15p
ZNF594,ZNF594,ZNF594,ZNF594
KLF16,KLF16,KLF16,KLF16
AHCYL2,AHCYL2,AHCYL2,AHCYL2
PRICKLE2,PRICKLE2,PRICKLE2,PRICKLE2
FAM124A,FAM124A,FAM124A,FAM124A
SLC6A17,SLC6A17,SLC6A17,SLC6A17
RAPGEF4,RAPGEF4,RAPGEF4,RAPGEF4
LGI1,LGI1,LGI1,LGI1
PRUNE2,PRUNE2,PRUNE2,PRUNE2
CXXC5,CXXC5,CXXC5,CXXC5
PPFIBP1,PPFIBP1,PPFIBP1,PPFIBP1
DLX2,DLX2,DLX2,DLX2
TMEM155,TMEM155,TMEM155,TMEM155
PCDH11Y,PCDH11Y,PCDH11Y,PCDH11Y
ZXDA,ZXDA,ZXDA,ZXDA
CNTNAP5,CNTNAP5,CNTNAP5,CNTNAP5
PHF24,PHF24,PHF24,PHF24
ENOX1,ENOX1,ENOX1,ENOX1
PCDH9,PCDH9,PCDH9,PCDH9
CNTNAP2,CNTNAP2,CNTNAP2,CNTNAP2
GABRB3,GABRB3,GABRB3,GABRB3
LINC01551,LINC01551,LINC01551,LINC01551
ZNF385B,ZNF385B,ZNF385B,ZNF385B
ST6GAL2,ST6GAL2,ST6GAL2,ST6GAL2
GSTM3,GSTM3,GSTM3,GSTM3
NR2F1-AS1,NR2F1-AS1,NR2F1-AS1,NR2F1-AS1
SSX2IP,SSX2IP,SSX2IP,SSX2IP
PPARGC1A,PPARGC1A,PPARGC1A,PPARGC1A
MBNL2,MBNL2,MBNL2,MBNL2
SATB1-AS1,SATB1-AS1,SATB1-AS1,SATB1-AS1
BBS9,BBS9,BBS9,BBS9
DLG2,DLG2,DLG2,DLG2
GRIN2B,GRIN2B,GRIN2B,GRIN2B
JPH4,JPH4,JPH4,JPH4
PTPN4,PTPN4,PTPN4,PTPN4
ANKRD30BL,ANKRD30BL,ANKRD30BL,ANKRD30BL
SLC5A8,SLC5A8,SLC5A8,SLC5A8
DPY19L2,DPY19L2,DPY19L2,DPY19L2
PLXNA2,PLXNA2,PLXNA2,PLXNA2
PDZRN4,PDZRN4,PDZRN4,PDZRN4
CADPS,CADPS,CADPS,CADPS
ETS1,ETS1,ETS1,ETS1
ART3,ART3,ART3,ART3
SCRT2,SCRT2,SCRT2,SCRT2
CNTN5,CNTN5,CNTN5,CNTN5
MIR137HG,MIR137HG,MIR137HG,MIR137HG
PIK3CD,PIK3CD,PIK3CD,PIK3CD
RAB40B,RAB40B,RAB40B,RAB40B
HES6,HES6,HES6,HES6
PLA2G6,PLA2G6,PLA2G6,PLA2G6
F2R,F2R,F2R,F2R
NRGN,NRGN,NRGN,NRGN
MYT1L-AS1,MYT1L-AS1,MYT1L-AS1,MYT1L-AS1
PPM1H,PPM1H,PPM1H,PPM1H
ROBO2,ROBO2,ROBO2,ROBO2
PCSK2,PCSK2,PCSK2,PCSK2
LINC01237,LINC01237,LINC01237,LINC01237
