_BACKGROUND,5p,10p,15p
MARCH4,MARCH4,MARCH4,MARCH4
WWOX,WWOX,WWOX,WWOX
B4GALNT3,B4GALNT3,B4GALNT3,B4GALNT3
FAM135B,FAM135B,FAM135B,FAM135B
KCNK12,KCNK12,KCNK12,KCNK12
NONO,NONO,NONO,NONO
ARNT,ARNT,ARNT,ARNT
MLF1,MLF1,MLF1,MLF1
ARHGEF28,ARHGEF28,ARHGEF28,ARHGEF28
DCC,DCC,DCC,DCC
BOLL,BOLL,BOLL,BOLL
TIRAP,TIRAP,TIRAP,TIRAP
PCED1B,PCED1B,PCED1B,PCED1B
ADCY8,ADCY8,ADCY8,ADCY8
ABHD5,ABHD5,ABHD5,ABHD5
NFAT5,NFAT5,NFAT5,NFAT5
ARHGAP6,ARHGAP6,ARHGAP6,ARHGAP6
NF1,NF1,NF1,NF1
CRADD,CRADD,CRADD,CRADD
ARNT2,ARNT2,ARNT2,ARNT2
KCNIP1,KCNIP1,KCNIP1,KCNIP1
PDE1A,PDE1A,PDE1A,PDE1A
CYS1,CYS1,CYS1,CYS1
TBC1D31,TBC1D31,TBC1D31,TBC1D31
ZNF385B,ZNF385B,ZNF385B,ZNF385B
ZFHX3,ZFHX3,ZFHX3,ZFHX3
SYTL3,SYTL3,SYTL3,SYTL3
RGS7,RGS7,RGS7,RGS7
XIST,XIST,XIST,XIST
MAGI1,MAGI1,MAGI1,MAGI1
ZC3H12B,ZC3H12B,ZC3H12B,ZC3H12B
BRINP2,BRINP2,BRINP2,BRINP2
FKBP5,FKBP5,FKBP5,FKBP5
KLHL13,KLHL13,KLHL13,KLHL13
ZNF580,ZNF580,ZNF580,ZNF580
NCKAP5,NCKAP5,NCKAP5,NCKAP5
ANKRD18B,ANKRD18B,ANKRD18B,ANKRD18B
FMN1,FMN1,FMN1,FMN1
DHX36,DHX36,DHX36,DHX36
ENPP1,ENPP1,ENPP1,ENPP1
SNX32,SNX32,SNX32,SNX32
PPM1E,PPM1E,PPM1E,PPM1E
PHF12,PHF12,PHF12,PHF12
NR3C2,NR3C2,NR3C2,NR3C2
HDAC2,HDAC2,HDAC2,HDAC2
STRBP,STRBP,STRBP,STRBP
MIR31HG,MIR31HG,MIR31HG,MIR31HG
PDGFRL,PDGFRL,PDGFRL,PDGFRL
TBC1D4,TBC1D4,TBC1D4,TBC1D4
SRGAP3,SRGAP3,SRGAP3,SRGAP3
KLHL32,KLHL32,KLHL32,KLHL32
MX1,MX1,MX1,MX1
SLC24A3,SLC24A3,SLC24A3,SLC24A3
TRHDE,TRHDE,TRHDE,TRHDE
ZNF783,ZNF783,ZNF783,ZNF783
ZNF354C,ZNF354C,ZNF354C,ZNF354C
FSTL4,FSTL4,FSTL4,FSTL4
MBNL2,MBNL2,MBNL2,MBNL2
ADAMTS5,ADAMTS5,ADAMTS5,ADAMTS5
MAP3K13,MAP3K13,MAP3K13,MAP3K13
USP2,USP2,USP2,USP2
FNIP2,FNIP2,FNIP2,FNIP2
SCAI,SCAI,SCAI,SCAI
LINC00845,LINC00845,LINC00845,LINC00845
TGIF1,TGIF1,TGIF1,TGIF1
STOX2,STOX2,STOX2,STOX2
JAM3,JAM3,JAM3,JAM3
GPR158-AS1,GPR158-AS1,GPR158-AS1,GPR158-AS1
SLC26A4-AS1,SLC26A4-AS1,SLC26A4-AS1,SLC26A4-AS1
GRAMD1B,GRAMD1B,GRAMD1B,GRAMD1B
PBX1,PBX1,PBX1,PBX1
DPP10-AS1,DPP10-AS1,DPP10-AS1,DPP10-AS1
E4F1,E4F1,E4F1,E4F1
CNKSR3,CNKSR3,CNKSR3,CNKSR3
GADL1,GADL1,GADL1,GADL1
HS2ST1,HS2ST1,HS2ST1,HS2ST1
CCDC81,CCDC81,CCDC81,CCDC81
