_BACKGROUND,5p,10p,15p
VPS53,VPS53,VPS53,VPS53
GRIK4,GRIK4,GRIK4,GRIK4
ZNF530,ZNF530,ZNF530,ZNF530
FLRT2,FLRT2,FLRT2,FLRT2
PTPRN2,PTPRN2,PTPRN2,PTPRN2
LINGO2,LINGO2,LINGO2,LINGO2
PCDH9,PCDH9,PCDH9,PCDH9
SYP,SYP,SYP,SYP
GRID2,GRID2,GRID2,GRID2
MAP1B,MAP1B,MAP1B,MAP1B
GRIN2B,GRIN2B,GRIN2B,GRIN2B
GUCY1A2,GUCY1A2,GUCY1A2,GUCY1A2
SLC22A23,SLC22A23,SLC22A23,SLC22A23
SYT11,SYT11,SYT11,SYT11
KCNJ3,KCNJ3,KCNJ3,KCNJ3
SRRM4,SRRM4,SRRM4,SRRM4
ERC2,ERC2,ERC2,ERC2
OLFM1,OLFM1,OLFM1,OLFM1
FGF14,FGF14,FGF14,FGF14
FAM153B,FAM153B,FAM153B,FAM153B
NELL1,NELL1,NELL1,NELL1
GREB1L,GREB1L,GREB1L,GREB1L
ADCY2,ADCY2,ADCY2,ADCY2
PAK1,PAK1,PAK1,PAK1
GNAO1,GNAO1,GNAO1,GNAO1
VAMP2,VAMP2,VAMP2,VAMP2
HTR4,HTR4,HTR4,HTR4
EPHA5,EPHA5,EPHA5,EPHA5
STRADB,STRADB,STRADB,STRADB
GABRA4,GABRA4,GABRA4,GABRA4
STXBP1,STXBP1,STXBP1,STXBP1
CALM1,CALM1,CALM1,CALM1
PTPRF,PTPRF,PTPRF,PTPRF
MAPRE3,MAPRE3,MAPRE3,MAPRE3
CCSER1,CCSER1,CCSER1,CCSER1
NETO1,NETO1,NETO1,NETO1
ZDHHC2,ZDHHC2,ZDHHC2,ZDHHC2
NIN,NIN,NIN,NIN
DLGAP2,DLGAP2,DLGAP2,DLGAP2
XPO7,XPO7,XPO7,XPO7
CNKSR2,CNKSR2,CNKSR2,CNKSR2
FN3KRP,FN3KRP,FN3KRP,FN3KRP
MARK1,MARK1,MARK1,MARK1
FZD3,FZD3,FZD3,FZD3
STXBP5L,STXBP5L,STXBP5L,STXBP5L
IRS2,IRS2,IRS2,IRS2
ROBO2,ROBO2,ROBO2,ROBO2
CNTNAP2,CNTNAP2,CNTNAP2,CNTNAP2
ARFGEF3,ARFGEF3,ARFGEF3,ARFGEF3
CYFIP2,CYFIP2,CYFIP2,CYFIP2
ANKRD36C,ANKRD36C,ANKRD36C,ANKRD36C
GRM5,GRM5,GRM5,GRM5
ZSWIM6,ZSWIM6,ZSWIM6,ZSWIM6
CACNA2D1,CACNA2D1,CACNA2D1,CACNA2D1
SCD,SCD,SCD,SCD
HOOK1,HOOK1,HOOK1,HOOK1
RAB40C,RAB40C,RAB40C,RAB40C
PHACTR3,PHACTR3,PHACTR3,PHACTR3
CBLN2,CBLN2,CBLN2,CBLN2
PRICKLE1,PRICKLE1,PRICKLE1,PRICKLE1
PTPRS,PTPRS,PTPRS,PTPRS
SYT7,SYT7,SYT7,SYT7
ATP8A1,ATP8A1,ATP8A1,ATP8A1
LRFN5,LRFN5,LRFN5,LRFN5
KIAA1217,KIAA1217,KIAA1217,KIAA1217
GABRB2,GABRB2,GABRB2,GABRB2
SERPINI1,SERPINI1,SERPINI1,SERPINI1
DCLK1,DCLK1,DCLK1,DCLK1
ENOX1,ENOX1,ENOX1,ENOX1
NCAM1,NCAM1,NCAM1,NCAM1
HOMER1,HOMER1,HOMER1,HOMER1
PTPN4,PTPN4,PTPN4,PTPN4
KIF1B,KIF1B,KIF1B,KIF1B
MMP16,MMP16,MMP16,MMP16
GABRA3,GABRA3,GABRA3,GABRA3
PRR16,PRR16,PRR16,PRR16
MTF2,MTF2,MTF2,MTF2
OSBPL6,OSBPL6,OSBPL6,OSBPL6
PPP1R9A,PPP1R9A,PPP1R9A,PPP1R9A
GABRG2,GABRG2,GABRG2,GABRG2
SYT1,SYT1,SYT1,SYT1
PDZD2,PDZD2,PDZD2,PDZD2
CADM2,CADM2,CADM2,CADM2
MMP17,MMP17,MMP17,MMP17
CDKL5,CDKL5,CDKL5,CDKL5
WWC1,WWC1,WWC1,WWC1
PCSK5,PCSK5,PCSK5,PCSK5
ZNF226,ZNF226,ZNF226,ZNF226
GALNT13,GALNT13,GALNT13,GALNT13
PRKACB,PRKACB,PRKACB,PRKACB
CELF2,CELF2,CELF2,CELF2
RALYL,RALYL,RALYL,RALYL
MAP2,MAP2,MAP2,MAP2
CDH8,CDH8,CDH8,CDH8
MLLT11,MLLT11,MLLT11,MLLT11
ADGRB3,ADGRB3,ADGRB3,ADGRB3
CCDC92,CCDC92,CCDC92,CCDC92
ARPP21,ARPP21,ARPP21,ARPP21
ATRNL1,ATRNL1,ATRNL1,ATRNL1
WDR17,WDR17,WDR17,WDR17
EPB41L3,EPB41L3,EPB41L3,EPB41L3
ZNF275,ZNF275,ZNF275,ZNF275
CCNI,CCNI,CCNI,CCNI
SYT14,SYT14,SYT14,SYT14
GRIA4,GRIA4,GRIA4,GRIA4
PCDH7,PCDH7,PCDH7,PCDH7
KCNH8,KCNH8,KCNH8,KCNH8
ADAMTS3,ADAMTS3,ADAMTS3,ADAMTS3
SEC62,SEC62,SEC62,SEC62
