_BACKGROUND,5p,10p,15p
TDO2,TDO2,TDO2,TDO2
POU6F1,POU6F1,POU6F1,POU6F1
ATP6V0C,ATP6V0C,ATP6V0C,ATP6V0C
ABCG2,ABCG2,ABCG2,ABCG2
TFCP2L1,TFCP2L1,TFCP2L1,TFCP2L1
EMILIN2,EMILIN2,EMILIN2,EMILIN2
GABRG3,GABRG3,GABRG3,GABRG3
GLYATL2,GLYATL2,GLYATL2,GLYATL2
C2CD2,C2CD2,C2CD2,C2CD2
HS3ST5,HS3ST5,HS3ST5,HS3ST5
LHX6,LHX6,LHX6,LHX6
KRBOX1,KRBOX1,KRBOX1,KRBOX1
NR1H4,NR1H4,NR1H4,NR1H4
LINC01606,LINC01606,LINC01606,LINC01606
ST6GALNAC3,ST6GALNAC3,ST6GALNAC3,ST6GALNAC3
ZNF107,ZNF107,ZNF107,ZNF107
PPP1R10,PPP1R10,PPP1R10,PPP1R10
RAB3IP,RAB3IP,RAB3IP,RAB3IP
ZMAT4,ZMAT4,ZMAT4,ZMAT4
SPC25,SPC25,SPC25,SPC25
RASGRF2,RASGRF2,RASGRF2,RASGRF2
PHACTR2,PHACTR2,PHACTR2,PHACTR2
ELAVL4,ELAVL4,ELAVL4,ELAVL4
IRF8,IRF8,IRF8,IRF8
MT2A,MT2A,MT2A,MT2A
LYPD6B,LYPD6B,LYPD6B,LYPD6B
PKIB,PKIB,PKIB,PKIB
SPAG1,SPAG1,SPAG1,SPAG1
ZKSCAN8,ZKSCAN8,ZKSCAN8,ZKSCAN8
TNS3,TNS3,TNS3,TNS3
CRH,CRH,CRH,CRH
CD86,CD86,CD86,CD86
STRBP,STRBP,STRBP,STRBP
RLF,RLF,RLF,RLF
COMMD10,COMMD10,COMMD10,COMMD10
MYOM2,MYOM2,MYOM2,MYOM2
DMRTB1,DMRTB1,DMRTB1,DMRTB1
C1orf100,C1orf100,C1orf100,C1orf100
TSHZ2,TSHZ2,TSHZ2,TSHZ2
SMC2,SMC2,SMC2,SMC2
C5,C5,C5,C5
ZNF485,ZNF485,ZNF485,ZNF485
FOXG1,FOXG1,FOXG1,FOXG1
PACRG-AS3,PACRG-AS3,PACRG-AS3,PACRG-AS3
REV3L,REV3L,REV3L,REV3L
B3GNTL1,B3GNTL1,B3GNTL1,B3GNTL1
GAS2,GAS2,GAS2,GAS2
TMEM97,TMEM97,TMEM97,TMEM97
RMI1,RMI1,RMI1,RMI1
STK38L,STK38L,STK38L,STK38L
ARHGAP18,ARHGAP18,ARHGAP18,ARHGAP18
FLT3,FLT3,FLT3,FLT3
RARA,RARA,RARA,RARA
FSTL4,FSTL4,FSTL4,FSTL4
RBBP8,RBBP8,RBBP8,RBBP8
DNMT3A,DNMT3A,DNMT3A,DNMT3A
ARHGEF6,ARHGEF6,ARHGEF6,ARHGEF6
NPY1R,NPY1R,NPY1R,NPY1R
PAX9,PAX9,PAX9,PAX9
NFYB,NFYB,NFYB,NFYB
UBE2E1,UBE2E1,UBE2E1,UBE2E1
POLR2M,POLR2M,POLR2M,POLR2M
NPL,NPL,NPL,NPL
ANKRD6,ANKRD6,ANKRD6,ANKRD6
DNAJC3,DNAJC3,DNAJC3,DNAJC3
C5orf64,C5orf64,C5orf64,C5orf64
PSMD6,PSMD6,PSMD6,PSMD6
HIST1H2BC,HIST1H2BC,HIST1H2BC,HIST1H2BC
C8orf87,C8orf87,C8orf87,C8orf87
ZBTB7A,ZBTB7A,ZBTB7A,ZBTB7A
CALM3,CALM3,CALM3,CALM3
SLC7A14,SLC7A14,SLC7A14,SLC7A14
OR2L13,OR2L13,OR2L13,OR2L13
POLR2F,POLR2F,POLR2F,POLR2F
CCDC50,CCDC50,CCDC50,CCDC50
LIMCH1,LIMCH1,LIMCH1,LIMCH1
XAB2,XAB2,XAB2,XAB2
THY1,THY1,THY1,THY1
OSBP2,OSBP2,OSBP2,OSBP2
WDFY2,WDFY2,WDFY2,WDFY2
KDM2B,KDM2B,KDM2B,KDM2B
PBX2,PBX2,PBX2,PBX2
PDE10A,PDE10A,PDE10A,PDE10A
ZNF772,ZNF772,ZNF772,ZNF772
