_BACKGROUND,5p,10p,15p
TRPC3,TRPC3,TRPC3,TRPC3
ZBTB6,ZBTB6,ZBTB6,ZBTB6
USF1,USF1,USF1,USF1
MT4,MT4,MT4,MT4
HDAC1,HDAC1,HDAC1,HDAC1
RFX1,RFX1,RFX1,RFX1
GSN,GSN,GSN,GSN
SLC26A8,SLC26A8,SLC26A8,SLC26A8
TLE4,TLE4,TLE4,TLE4
MLXIP,MLXIP,MLXIP,MLXIP
TSNAX,TSNAX,TSNAX,TSNAX
TEX15,TEX15,TEX15,TEX15
BPTF,BPTF,BPTF,BPTF
MTF1,MTF1,MTF1,MTF1
TDRD5,TDRD5,TDRD5,TDRD5
AHDC1,AHDC1,AHDC1,AHDC1
ZNF226,ZNF226,ZNF226,ZNF226
DAZAP1,DAZAP1,DAZAP1,DAZAP1
AGGF1,AGGF1,AGGF1,AGGF1
ZNF420,ZNF420,ZNF420,ZNF420
ASPA,ASPA,ASPA,ASPA
HEY2,HEY2,HEY2,HEY2
ZNF391,ZNF391,ZNF391,ZNF391
TAF7,TAF7,TAF7,TAF7
ZNF585A,ZNF585A,ZNF585A,ZNF585A
BDNF,BDNF,BDNF,BDNF
SPATS2,SPATS2,SPATS2,SPATS2
ARHGAP8,ARHGAP8,ARHGAP8,ARHGAP8
SLC22A15,SLC22A15,SLC22A15,SLC22A15
ZNF197,ZNF197,ZNF197,ZNF197
ZNF525,ZNF525,ZNF525,ZNF525
ZDHHC5,ZDHHC5,ZDHHC5,ZDHHC5
TCF24,TCF24,TCF24,TCF24
LRRC8C,LRRC8C,LRRC8C,LRRC8C
STK40,STK40,STK40,STK40
RNF220,RNF220,RNF220,RNF220
FAM81A,FAM81A,FAM81A,FAM81A
ZNF75A,ZNF75A,ZNF75A,ZNF75A
STK10,STK10,STK10,STK10
ZEB1,ZEB1,ZEB1,ZEB1
NXN,NXN,NXN,NXN
TBC1D16,TBC1D16,TBC1D16,TBC1D16
CBFA2T2,CBFA2T2,CBFA2T2,CBFA2T2
SFPQ,SFPQ,SFPQ,SFPQ
SMUG1,SMUG1,SMUG1,SMUG1
LCOR,LCOR,LCOR,LCOR
TACR1,TACR1,TACR1,TACR1
SATB1-AS1,SATB1-AS1,SATB1-AS1,SATB1-AS1
SYT10,SYT10,SYT10,SYT10
FAT1,FAT1,FAT1,FAT1
CALCR,CALCR,CALCR,CALCR
HDAC2,HDAC2,HDAC2,HDAC2
REST,REST,REST,REST
TENM4,TENM4,TENM4,TENM4
ZNF592,ZNF592,ZNF592,ZNF592
