_BACKGROUND,5p,10p,15p
DRD2,DRD2,DRD2,DRD2
MIB1,MIB1,MIB1,MIB1
CSMD2,CSMD2,CSMD2,CSMD2
RELN,RELN,RELN,RELN
ZNF804A,ZNF804A,ZNF804A,ZNF804A
HIVEP3,HIVEP3,HIVEP3,HIVEP3
CHST8,CHST8,CHST8,CHST8
SFPQ,SFPQ,SFPQ,SFPQ
EYA4,EYA4,EYA4,EYA4
TAC1,TAC1,TAC1,TAC1
VSIG4,VSIG4,VSIG4,VSIG4
TINCR,TINCR,TINCR,TINCR
NOS1,NOS1,NOS1,NOS1
ZBTB7B,ZBTB7B,ZBTB7B,ZBTB7B
PHF8,PHF8,PHF8,PHF8
SIX4,SIX4,SIX4,SIX4
PARD3,PARD3,PARD3,PARD3
DNAJA4,DNAJA4,DNAJA4,DNAJA4
NCOA2,NCOA2,NCOA2,NCOA2
CYP26A1,CYP26A1,CYP26A1,CYP26A1
FOXE3,FOXE3,FOXE3,FOXE3
SATB2,SATB2,SATB2,SATB2
RREB1,RREB1,RREB1,RREB1
ZNF83,ZNF83,ZNF83,ZNF83
DLX6,DLX6,DLX6,DLX6
HOXD3,HOXD3,HOXD3,HOXD3
RTN1,RTN1,RTN1,RTN1
UNC5D,UNC5D,UNC5D,UNC5D
RAET1L,RAET1L,RAET1L,RAET1L
SERPINI1,SERPINI1,SERPINI1,SERPINI1
ZNF385B,ZNF385B,ZNF385B,ZNF385B
BNC2,BNC2,BNC2,BNC2
SLCO4C1,SLCO4C1,SLCO4C1,SLCO4C1
CERS6,CERS6,CERS6,CERS6
SLC39A10,SLC39A10,SLC39A10,SLC39A10
POU6F2,POU6F2,POU6F2,POU6F2
MEF2C,MEF2C,MEF2C,MEF2C
NCALD,NCALD,NCALD,NCALD
ANO3,ANO3,ANO3,ANO3
HMG20A,HMG20A,HMG20A,HMG20A
PLCB1,PLCB1,PLCB1,PLCB1
GAD1,GAD1,GAD1,GAD1
RUFY3,RUFY3,RUFY3,RUFY3
CHSY3,CHSY3,CHSY3,CHSY3
RAPGEF4,RAPGEF4,RAPGEF4,RAPGEF4
KHDRBS3,KHDRBS3,KHDRBS3,KHDRBS3
SAMD3,SAMD3,SAMD3,SAMD3
NLK,NLK,NLK,NLK
HLTF,HLTF,HLTF,HLTF
GRIN2A,GRIN2A,GRIN2A,GRIN2A
ATOH8,ATOH8,ATOH8,ATOH8
PRDM14,PRDM14,PRDM14,PRDM14
SP5,SP5,SP5,SP5
GAP43,GAP43,GAP43,GAP43
ARX,ARX,ARX,ARX
FMNL2,FMNL2,FMNL2,FMNL2
OLFM3,OLFM3,OLFM3,OLFM3
PPM1E,PPM1E,PPM1E,PPM1E
PAK1,PAK1,PAK1,PAK1
SLC35F1,SLC35F1,SLC35F1,SLC35F1
