Drug ID,Species,BBB,Genes,Num Genes,Mean Mean,Mean STD,Drug Relevance Score
DB00273,Humans,False,"['CA2', 'CA4', 'CACNA1D', 'CACNB2', 'GABRA1', 'GRIK1', 'GRIK2', 'GRIK3', 'SCN5A', 'SCN9A']",10,0.11257480265999997,0.02876177389082492,1.0
DB00228,Humans,True,"['CACNA1D', 'CACNA2D1', 'CACNA2D2', 'CACNA2D3', 'CACNB2', 'CACNG4', 'GABRA1', 'GABRA2', 'GABRA3', 'GABRA5', 'GABRG1', 'GABRG3']",12,0.09064469956666664,0.030518249813095897,0.8820472343334255
DB06637,Humans,False,"['KCNA2', 'KCNB2', 'KCNC2', 'KCNC3', 'KCND2']",5,0.13738199244,0.02055293164894706,0.8629261270893621
DB09089,Humans,False,"['CACNA1D', 'CACNB2', 'CHRM2', 'KCNMA1', 'KCNMB2', 'KCNMB4', 'KCNN2']",7,0.11457969779999998,0.026228580067953842,0.8515604801115656
DB08896,Humans,False,"['ABL1', 'FGFR1', 'FGFR2', 'FLT1', 'PDGFRA', 'PDGFRB', 'RET', 'TEK']",8,0.10660415099999994,0.04280366917744314,0.8469892824581464
DB13345,Humans,False,"['ADRA1A', 'ADRA1B', 'ADRB1', 'ADRB2', 'DRD2', 'HTR1E', 'HTR4', 'HTR7']",8,0.10592834832499998,0.030255585259703077,0.8416199078380013
DB01049,Humans,True,"['ADRA1A', 'ADRA1B', 'ADRB1', 'ADRB2', 'DRD2', 'HTR1E', 'HTR4', 'HTR7']",8,0.10592834832499998,0.030255585259703077,0.8416199078380013
DB13025,Humans,False,"['ADRA1A', 'ADRA1B', 'DRD2', 'HTR1E', 'HTR4', 'HTR7']",6,0.1151198512,0.02968304411088488,0.7921084576307192
DB00459,Humans,False,"['RARA', 'RARB', 'RARG', 'RXRA', 'RXRB', 'RXRG']",6,0.11457220226666665,0.04192747847854628,0.7883402339283435
DB00926,Humans,False,"['RARA', 'RARB', 'RARG', 'RXRA', 'RXRB', 'RXRG']",6,0.11457220226666665,0.04192747847854628,0.7883402339283435
DB00523,Humans,False,"['RARA', 'RARB', 'RARG', 'RXRA', 'RXRB', 'RXRG']",6,0.11457220226666665,0.04192747847854628,0.7883402339283435
DB04855,Humans,False,"['ADRA1A', 'ADRA1B', 'CACNA1D', 'CACNB2', 'KCNJ2', 'KCNK2', 'SCN5A']",7,0.10560667854285713,0.026143123004382818,0.7848726747378733
DB06603,Humans,False,"['HDAC2', 'HDAC3', 'HDAC4', 'HDAC9']",4,0.13932520495,0.022896314171599125,0.7827417374071299
DB05015,Humans,False,"['HDAC2', 'HDAC3', 'HDAC4', 'HDAC9']",4,0.13932520495,0.022896314171599125,0.7827417374071299
