_BACKGROUND,5p,10p,15p
ZNF442,ZNF442,ZNF442,ZNF442
TACR1,TACR1,TACR1,TACR1
ALX4,ALX4,ALX4,ALX4
VAX1,VAX1,VAX1,VAX1
SOX2-OT,SOX2-OT,SOX2-OT,SOX2-OT
POU3F4,POU3F4,POU3F4,POU3F4
LMO2,LMO2,LMO2,LMO2
GAD1,GAD1,GAD1,GAD1
FAT1,FAT1,FAT1,FAT1
EYA4,EYA4,EYA4,EYA4
FBXL7,FBXL7,FBXL7,FBXL7
ENPEP,ENPEP,ENPEP,ENPEP
ZNF536,ZNF536,ZNF536,ZNF536
GTF2F1,GTF2F1,GTF2F1,GTF2F1
FREM1,FREM1,FREM1,FREM1
PDGFD,PDGFD,PDGFD,PDGFD
HNF1B,HNF1B,HNF1B,HNF1B
NTNG1,NTNG1,NTNG1,NTNG1
PHLDB2,PHLDB2,PHLDB2,PHLDB2
SOST,SOST,SOST,SOST
LINC01605,LINC01605,LINC01605,LINC01605
SIM2,SIM2,SIM2,SIM2
PAX2,PAX2,PAX2,PAX2
POU3F2,POU3F2,POU3F2,POU3F2
SALL2,SALL2,SALL2,SALL2
ADARB2,ADARB2,ADARB2,ADARB2
SIX4,SIX4,SIX4,SIX4
ELK1,ELK1,ELK1,ELK1
B4GAT1,B4GAT1,B4GAT1,B4GAT1
EMX1,EMX1,EMX1,EMX1
S1PR2,S1PR2,S1PR2,S1PR2
ZNF205,ZNF205,ZNF205,ZNF205
PCDH8,PCDH8,PCDH8,PCDH8
ANXA1,ANXA1,ANXA1,ANXA1
RORC,RORC,RORC,RORC
RELA,RELA,RELA,RELA
CABP5,CABP5,CABP5,CABP5
ADCY2,ADCY2,ADCY2,ADCY2
SLC37A1,SLC37A1,SLC37A1,SLC37A1
ISLR,ISLR,ISLR,ISLR
CD101,CD101,CD101,CD101
ENO1,ENO1,ENO1,ENO1
PIK3C3,PIK3C3,PIK3C3,PIK3C3
CPLX1,CPLX1,CPLX1,CPLX1
BHLHE40,BHLHE40,BHLHE40,BHLHE40
TSN,TSN,TSN,TSN
DDT,DDT,DDT,DDT
EML6,EML6,EML6,EML6
PDE4B,PDE4B,PDE4B,PDE4B
PRNP,PRNP,PRNP,PRNP
ZBTB22,ZBTB22,ZBTB22,ZBTB22
HLCS,HLCS,HLCS,HLCS
EWSR1,EWSR1,EWSR1,EWSR1
RBFOX2,RBFOX2,RBFOX2,RBFOX2
ROR2,ROR2,ROR2,ROR2
NRGN,NRGN,NRGN,NRGN
SLC6A4,SLC6A4,SLC6A4,SLC6A4
LZTS1,LZTS1,LZTS1,LZTS1
MIR124-2HG,MIR124-2HG,MIR124-2HG,MIR124-2HG
SUSD6,SUSD6,SUSD6,SUSD6
MAPK1,MAPK1,MAPK1,MAPK1
PEA15,PEA15,PEA15,PEA15
SP4,SP4,SP4,SP4
CLTCL1,CLTCL1,CLTCL1,CLTCL1
CFL2,CFL2,CFL2,CFL2
ZBTB20,ZBTB20,ZBTB20,ZBTB20
CBFA2T2,CBFA2T2,CBFA2T2,CBFA2T2
FAM160A1,FAM160A1,FAM160A1,FAM160A1
SMARCC1,SMARCC1,SMARCC1,SMARCC1
NCOR1,NCOR1,NCOR1,NCOR1
RAB7A,RAB7A,RAB7A,RAB7A
CREB1,CREB1,CREB1,CREB1
SMYD3,SMYD3,SMYD3,SMYD3
FSTL5,FSTL5,FSTL5,FSTL5
CHD2,CHD2,CHD2,CHD2
MGA,MGA,MGA,MGA
UBC,UBC,UBC,UBC
FIGN,FIGN,FIGN,FIGN
ASAP2,ASAP2,ASAP2,ASAP2
UNC80,UNC80,UNC80,UNC80
PURA,PURA,PURA,PURA
EP300,EP300,EP300,EP300
PTK2,,PTK2,PTK2
BICC1,,BICC1,BICC1
AMMECR1,,AMMECR1,AMMECR1
MECP2,,MECP2,MECP2
ZNF843,,ZNF843,ZNF843
ZBTB8A,,ZBTB8A,ZBTB8A
TMTC2,,TMTC2,TMTC2
TAF6,,TAF6,TAF6
MARCKS,,MARCKS,MARCKS
MEOX1,,MEOX1,MEOX1
ASXL3,,ASXL3,ASXL3
ZBTB1,,ZBTB1,ZBTB1
PSMA6,,PSMA6,PSMA6
NAP1L1,,NAP1L1,NAP1L1
MIR137HG,,MIR137HG,MIR137HG
ZNF280D,,ZNF280D,ZNF280D
GATAD2B,,GATAD2B,GATAD2B
ANXA4,,ANXA4,ANXA4
PTPRG,,PTPRG,PTPRG
PRR16,,PRR16,PRR16
RPS6KA5,,RPS6KA5,RPS6KA5
ZNF646,,ZNF646,ZNF646
DNAJC21,,DNAJC21,DNAJC21
LINC01622,,LINC01622,LINC01622
JARID2,,JARID2,JARID2
KIAA1549,,KIAA1549,KIAA1549
MAML3,,MAML3,MAML3
ZBTB44,,ZBTB44,ZBTB44
EPHA5,,EPHA5,EPHA5
PELI2,,PELI2,PELI2
KLHL32,,KLHL32,KLHL32
ZNF592,,ZNF592,ZNF592
TMX4,,TMX4,TMX4
GSTCD,,GSTCD,GSTCD
DTNB,,DTNB,DTNB
ZNF518A,,ZNF518A,ZNF518A
ZNF423,,ZNF423,ZNF423
SPAG6,,SPAG6,SPAG6
ZFX,,ZFX,ZFX
ATRNL1,,ATRNL1,ATRNL1
SPATS2,,SPATS2,SPATS2
MTUS1,,MTUS1,MTUS1
SEMA5B,,SEMA5B,SEMA5B
MDGA2,,MDGA2,MDGA2
RNF212,,RNF212,RNF212
KCNMA1,,KCNMA1,KCNMA1
GFOD1,,GFOD1,GFOD1
YY1,,YY1,YY1
PHF12,,PHF12,PHF12
LGR4,,LGR4,LGR4
ZBTB39,,ZBTB39,ZBTB39
GALNT14,,GALNT14,GALNT14
BCL11B,,BCL11B,BCL11B
ZNF397,,ZNF397,ZNF397
PAM,,PAM,PAM
ZBTB37,,ZBTB37,ZBTB37
ZNF532,,ZNF532,ZNF532
PEG3,,PEG3,PEG3
TRAM2,,TRAM2,TRAM2
GOT1,,GOT1,GOT1
GRIN2B,,GRIN2B,GRIN2B
PATJ,,PATJ,PATJ
ZNF711,,ZNF711,ZNF711
OLFML2B,,OLFML2B,OLFML2B
USP32,,USP32,USP32
BCL11A,,BCL11A,BCL11A
LINC01197,,LINC01197,LINC01197
GNG4,,GNG4,GNG4
NTM,,NTM,NTM
SYN3,,SYN3,SYN3
SNX9,,SNX9,SNX9
HSF2,,HSF2,HSF2
MSMO1,,MSMO1,MSMO1
BCLAF1,,BCLAF1,BCLAF1
SPRED2,,SPRED2,SPRED2
RNF217-AS1,,RNF217-AS1,RNF217-AS1
CTBP2,,CTBP2,CTBP2
GRIA2,,GRIA2,GRIA2
LINC01184,,LINC01184,LINC01184
DLGAP2,,DLGAP2,DLGAP2
MCHR2-AS1,,MCHR2-AS1,MCHR2-AS1
MAP2,,MAP2,MAP2
ZDHHC14,,,ZDHHC14
CADM1,,,CADM1
ZDHHC5,,,ZDHHC5
TIGD4,,,TIGD4
SLC16A1,,,SLC16A1
ZNF667,,,ZNF667
ZNF148,,,ZNF148
PRDM10,,,PRDM10
TEX29,,,TEX29
EFNA5,,,EFNA5
NRXN3,,,NRXN3
HMGXB4,,,HMGXB4
BRD1,,,BRD1
HNRNPLL,,,HNRNPLL
PDGFC,,,PDGFC
IRF1,,,IRF1
PPARG,,,PPARG
PUDP,,,PUDP
AGAP1,,,AGAP1
NREP,,,NREP
EFNB2,,,EFNB2
NXPH2,,,NXPH2
ARHGEF28,,,ARHGEF28
NEK7,,,NEK7
PGBD5,,,PGBD5
PTPRN2,,,PTPRN2
FSTL4,,,FSTL4
LINC00710,,,LINC00710
HCN1,,,HCN1
GALNT16,,,GALNT16
TOB2,,,TOB2
E2F3,,,E2F3
ESYT2,,,ESYT2
EPHA4,,,EPHA4
KCNV1,,,KCNV1
SMAD5,,,SMAD5
JADE3,,,JADE3
GCNT1,,,GCNT1
FOXO3,,,FOXO3
