_BACKGROUND,5p,10p,15p
GRM5,GRM5,GRM5,GRM5
APC,APC,APC,APC
GRIA4,GRIA4,GRIA4,GRIA4
CTNNA2,CTNNA2,CTNNA2,CTNNA2
CADM2,CADM2,CADM2,CADM2
TRIM46,TRIM46,TRIM46,TRIM46
TFDP2,TFDP2,TFDP2,TFDP2
NWD2,NWD2,NWD2,NWD2
DCSTAMP,DCSTAMP,DCSTAMP,DCSTAMP
OR14I1,OR14I1,OR14I1,OR14I1
CACNA1G,CACNA1G,CACNA1G,CACNA1G
FOXG1-AS1,FOXG1-AS1,FOXG1-AS1,FOXG1-AS1
ZBBX,ZBBX,ZBBX,ZBBX
NLGN1,NLGN1,NLGN1,NLGN1
RORB,RORB,RORB,RORB
GLRA3,GLRA3,GLRA3,GLRA3
MME,MME,MME,MME
ASXL3,ASXL3,ASXL3,ASXL3
MIR137HG,MIR137HG,MIR137HG,MIR137HG
PDZRN3,PDZRN3,PDZRN3,PDZRN3
BTNL9,BTNL9,BTNL9,BTNL9
XKR6,XKR6,XKR6,XKR6
TRHDE,TRHDE,TRHDE,TRHDE
DOK6,DOK6,DOK6,DOK6
THSD7B,THSD7B,THSD7B,THSD7B
SCN8A,SCN8A,SCN8A,SCN8A
RALYL,RALYL,RALYL,RALYL
ARHGAP42,ARHGAP42,ARHGAP42,ARHGAP42
ATP1A3,ATP1A3,ATP1A3,ATP1A3
SCN9A,SCN9A,SCN9A,SCN9A
DAB1,DAB1,DAB1,DAB1
NEK10,NEK10,NEK10,NEK10
CFAP206,CFAP206,CFAP206,CFAP206
HECW1,HECW1,HECW1,HECW1
DPYSL5,DPYSL5,DPYSL5,DPYSL5
CPEB4,CPEB4,CPEB4,CPEB4
LAMB1,LAMB1,LAMB1,LAMB1
FUT9,FUT9,FUT9,FUT9
CNTNAP2,CNTNAP2,CNTNAP2,CNTNAP2
ROBO1,ROBO1,ROBO1,ROBO1
NTNG1,NTNG1,NTNG1,NTNG1
ELMOD1,ELMOD1,ELMOD1,ELMOD1
CNTN5,CNTN5,CNTN5,CNTN5
C8orf34,C8orf34,C8orf34,C8orf34
ZNF804B,ZNF804B,ZNF804B,ZNF804B
DPP10,DPP10,DPP10,DPP10
OSBPL6,OSBPL6,OSBPL6,OSBPL6
NETO1,NETO1,NETO1,NETO1
KCNQ5,KCNQ5,KCNQ5,KCNQ5
NPAS2,NPAS2,NPAS2,NPAS2
CEP126,CEP126,CEP126,CEP126
KCNIP4,KCNIP4,KCNIP4,KCNIP4
SATB1-AS1,SATB1-AS1,SATB1-AS1,SATB1-AS1
MAGI2,MAGI2,MAGI2,MAGI2
NPY1R,NPY1R,NPY1R,NPY1R
TRAF3IP2-AS1,TRAF3IP2-AS1,TRAF3IP2-AS1,TRAF3IP2-AS1
HECTD4,HECTD4,HECTD4,HECTD4
STXBP5-AS1,STXBP5-AS1,STXBP5-AS1,STXBP5-AS1
NLGN4X,NLGN4X,NLGN4X,NLGN4X
HCN1,HCN1,HCN1,HCN1
TMEM196,TMEM196,TMEM196,TMEM196
FGF12,FGF12,FGF12,FGF12
GNG4,GNG4,GNG4,GNG4
SGCZ,SGCZ,SGCZ,SGCZ
BCL11B,BCL11B,BCL11B,BCL11B
PTPN4,PTPN4,PTPN4,PTPN4
C1orf21,C1orf21,C1orf21,C1orf21
CDH2,CDH2,CDH2,CDH2
CNTN4,CNTN4,CNTN4,CNTN4
SYBU,SYBU,SYBU,SYBU
CNKSR2,CNKSR2,CNKSR2,CNKSR2
TACR1,TACR1,TACR1,TACR1
SATB2,SATB2,SATB2,SATB2
PCDH10,PCDH10,PCDH10,PCDH10
PDE10A,PDE10A,PDE10A,PDE10A
PSMG2,PSMG2,PSMG2,PSMG2
CHN1,CHN1,CHN1,CHN1
MPPED2,MPPED2,MPPED2,MPPED2
SEMA6D,SEMA6D,SEMA6D,SEMA6D
KIAA0319,KIAA0319,KIAA0319,KIAA0319
GALNT18,GALNT18,GALNT18,GALNT18
MAP2,MAP2,MAP2,MAP2
ADCY2,ADCY2,ADCY2,ADCY2
UXS1,UXS1,UXS1,UXS1
RNF144A,RNF144A,RNF144A,RNF144A
ADGRB3,ADGRB3,ADGRB3,ADGRB3
ANKS1B,ANKS1B,ANKS1B,ANKS1B
PDGFD,PDGFD,PDGFD,PDGFD
SLC38A11,SLC38A11,SLC38A11,SLC38A11
LRRC4C,LRRC4C,LRRC4C,LRRC4C
GAD2,GAD2,GAD2,GAD2
CSMD3,CSMD3,CSMD3,CSMD3
CACNA2D1,CACNA2D1,CACNA2D1,CACNA2D1
VWC2,VWC2,VWC2,VWC2
BACH2,BACH2,BACH2,BACH2
CADM1,CADM1,CADM1,CADM1
KLHL29,KLHL29,KLHL29,KLHL29
RAPGEF5,RAPGEF5,RAPGEF5,RAPGEF5
SLC12A2,SLC12A2,SLC12A2,SLC12A2
EFNA5,EFNA5,EFNA5,EFNA5
CXXC4,CXXC4,CXXC4,CXXC4
ENTPD1-AS1,ENTPD1-AS1,ENTPD1-AS1,ENTPD1-AS1
HIVEP2,HIVEP2,HIVEP2,HIVEP2
VIPR2,VIPR2,VIPR2,VIPR2
CEP85L,CEP85L,CEP85L,CEP85L
MMP16,MMP16,MMP16,MMP16
PTPRS,PTPRS,PTPRS,PTPRS
KIF21A,KIF21A,KIF21A,KIF21A
ARAP2,ARAP2,ARAP2,ARAP2
FLRT2,FLRT2,FLRT2,FLRT2
OBSCN,OBSCN,OBSCN,OBSCN
RMDN2,RMDN2,RMDN2,RMDN2
CHSY3,CHSY3,CHSY3,CHSY3
CNTN1,CNTN1,CNTN1,CNTN1
RTN1,RTN1,RTN1,RTN1
MCHR2,MCHR2,MCHR2,MCHR2
CA10,CA10,CA10,CA10
PCSK2,PCSK2,PCSK2,PCSK2
LINC00461,LINC00461,LINC00461,LINC00461
CCSER1,CCSER1,CCSER1,CCSER1
PTK2,PTK2,PTK2,PTK2
FUT8,FUT8,FUT8,FUT8
PTPRD,PTPRD,PTPRD,PTPRD
BMPER,BMPER,BMPER,BMPER
VSNL1,VSNL1,VSNL1,VSNL1
VWC2L,VWC2L,VWC2L,VWC2L
SH3BGRL2,SH3BGRL2,SH3BGRL2,SH3BGRL2
PLD5,PLD5,PLD5,PLD5
PTPN3,PTPN3,PTPN3,PTPN3
SLC8A3,SLC8A3,SLC8A3,SLC8A3
VPS13A,VPS13A,VPS13A,VPS13A
ME1,ME1,ME1,ME1
EPHA6,EPHA6,EPHA6,EPHA6
ADNP2,ADNP2,ADNP2,ADNP2
CADPS,CADPS,CADPS,CADPS
ABHD17C,ABHD17C,ABHD17C,ABHD17C
DSE,DSE,DSE,DSE
PAK3,PAK3,PAK3,PAK3
KCNK9,KCNK9,KCNK9,KCNK9
DENND1B,DENND1B,DENND1B,DENND1B
HUNK,HUNK,HUNK,HUNK
TBC1D32,TBC1D32,TBC1D32,TBC1D32
HPYR1,HPYR1,HPYR1,HPYR1
TCF4,TCF4,TCF4,TCF4
MAPK8,MAPK8,MAPK8,MAPK8
DMD,DMD,DMD,DMD
THRB-AS1,THRB-AS1,THRB-AS1,THRB-AS1
AFF3,AFF3,AFF3,AFF3
CDK14,CDK14,CDK14,CDK14
AUTS2,AUTS2,AUTS2,AUTS2
AK5,AK5,AK5,AK5
EPHA4,EPHA4,EPHA4,EPHA4
HDAC2,HDAC2,HDAC2,HDAC2
