_BACKGROUND,5p,10p,15p
NTRK1,NTRK1,NTRK1,NTRK1
C1orf198,C1orf198,C1orf198,C1orf198
GABRB2,GABRB2,GABRB2,GABRB2
UNC5C,UNC5C,UNC5C,UNC5C
VSX2,VSX2,VSX2,VSX2
FADS2,FADS2,FADS2,FADS2
GSTO1,GSTO1,GSTO1,GSTO1
ZNF202,ZNF202,ZNF202,ZNF202
ETF1,ETF1,ETF1,ETF1
GNPNAT1,GNPNAT1,GNPNAT1,GNPNAT1
CNTN5,CNTN5,CNTN5,CNTN5
MND1,MND1,MND1,MND1
SOX6,SOX6,SOX6,SOX6
TACC1,TACC1,TACC1,TACC1
SLC1A3,SLC1A3,SLC1A3,SLC1A3
ZNF3,ZNF3,ZNF3,ZNF3
KIF5A,KIF5A,KIF5A,KIF5A
FAM89A,FAM89A,FAM89A,FAM89A
WDR93,WDR93,WDR93,WDR93
GFAP,GFAP,GFAP,GFAP
BCL6,BCL6,BCL6,BCL6
MAMDC2-AS1,MAMDC2-AS1,MAMDC2-AS1,MAMDC2-AS1
FAM107A,FAM107A,FAM107A,FAM107A
ATP11C,ATP11C,ATP11C,ATP11C
PPARGC1A,PPARGC1A,PPARGC1A,PPARGC1A
AR,AR,AR,AR
ACBD7,ACBD7,ACBD7,ACBD7
VGLL4,VGLL4,VGLL4,VGLL4
SYT5,SYT5,SYT5,SYT5
KCND2,KCND2,KCND2,KCND2
STARD9,STARD9,STARD9,STARD9
CACHD1,CACHD1,CACHD1,CACHD1
TCF15,TCF15,TCF15,TCF15
EYA1,EYA1,EYA1,EYA1
PLCG1-AS1,PLCG1-AS1,PLCG1-AS1,PLCG1-AS1
ECT2L,ECT2L,ECT2L,ECT2L
MAMLD1,MAMLD1,MAMLD1,MAMLD1
ZKSCAN7,ZKSCAN7,ZKSCAN7,ZKSCAN7
ARHGAP44,ARHGAP44,ARHGAP44,ARHGAP44
DAB1,DAB1,DAB1,DAB1
THBS4,THBS4,THBS4,THBS4
CCDC150,CCDC150,CCDC150,CCDC150
PBX1,PBX1,PBX1,PBX1
RASSF2,RASSF2,RASSF2,RASSF2
PLD5,PLD5,PLD5,PLD5
TMEM267,TMEM267,TMEM267,TMEM267
NPTN,NPTN,NPTN,NPTN
HORMAD2,HORMAD2,HORMAD2,HORMAD2
FIP1L1,FIP1L1,FIP1L1,FIP1L1
PCDH19,PCDH19,PCDH19,PCDH19
STAC2,STAC2,STAC2,STAC2
ZNF510,ZNF510,ZNF510,ZNF510
NFIL3,NFIL3,NFIL3,NFIL3
ZBTB7B,ZBTB7B,ZBTB7B,ZBTB7B
ZNF680,ZNF680,ZNF680,ZNF680
ING4,ING4,ING4,ING4
ASCC1,ASCC1,ASCC1,ASCC1
EGR3,EGR3,EGR3,EGR3
IQCH-AS1,IQCH-AS1,IQCH-AS1,IQCH-AS1
NCAPG2,NCAPG2,NCAPG2,NCAPG2
UBE2W,UBE2W,UBE2W,UBE2W
DNAJB1,DNAJB1,DNAJB1,DNAJB1
FLT3,FLT3,FLT3,FLT3
GNA14,GNA14,GNA14,GNA14
ZNF430,ZNF430,ZNF430,ZNF430
HMOX2,HMOX2,HMOX2,HMOX2
SYP,SYP,SYP,SYP
CENPI,CENPI,CENPI,CENPI
TIMP2,TIMP2,TIMP2,TIMP2
PRKX,PRKX,PRKX,PRKX
CNP,CNP,CNP,CNP
SP3,SP3,SP3,SP3
HPRT1,HPRT1,HPRT1,HPRT1
CRYBG3,CRYBG3,CRYBG3,CRYBG3
PRR16,PRR16,PRR16,PRR16
TFEB,TFEB,TFEB,TFEB
TWSG1,TWSG1,TWSG1,TWSG1
CCNL1,CCNL1,CCNL1,CCNL1
MYLIP,MYLIP,MYLIP,MYLIP
ZNF30,ZNF30,ZNF30,ZNF30
FOXO3B,FOXO3B,FOXO3B,FOXO3B
MREG,MREG,MREG,MREG
POLA1,POLA1,POLA1,POLA1
TTC39C,TTC39C,TTC39C,TTC39C
ZNF730,ZNF730,ZNF730,ZNF730
BCAS2,BCAS2,BCAS2,BCAS2
ZNF443,ZNF443,ZNF443,ZNF443
RRBP1,RRBP1,RRBP1,RRBP1
FADS1,FADS1,FADS1,FADS1
ELAVL2,ELAVL2,ELAVL2,ELAVL2
LINC01551,LINC01551,LINC01551,LINC01551
DHRS4-AS1,DHRS4-AS1,DHRS4-AS1,DHRS4-AS1
SLC36A1,SLC36A1,SLC36A1,SLC36A1
SLC1A2,SLC1A2,SLC1A2,SLC1A2
KLHL15,KLHL15,KLHL15,KLHL15
BMPER,BMPER,BMPER,BMPER
BLNK,BLNK,BLNK,BLNK
DIMT1,DIMT1,DIMT1,DIMT1
MAT2A,MAT2A,MAT2A,MAT2A
LMO1,LMO1,LMO1,LMO1
PPP1R42,PPP1R42,PPP1R42,PPP1R42
TSACC,TSACC,TSACC,TSACC
SHANK2,SHANK2,SHANK2,SHANK2
UNC79,UNC79,UNC79,UNC79
SLC22A17,SLC22A17,SLC22A17,SLC22A17
SH3D19,SH3D19,SH3D19,SH3D19
PXDN,PXDN,PXDN,PXDN
PHKA1,PHKA1,PHKA1,PHKA1
NXPH1,NXPH1,NXPH1,NXPH1
GRAP,GRAP,GRAP,GRAP
SLC8A3,SLC8A3,SLC8A3,SLC8A3
CALB2,CALB2,CALB2,CALB2
GYG2,GYG2,GYG2,GYG2
HTR2A,HTR2A,HTR2A,HTR2A
XAF1,XAF1,XAF1,XAF1
ZSCAN20,ZSCAN20,ZSCAN20,ZSCAN20
EP300,EP300,EP300,EP300
CTXN3,CTXN3,CTXN3,CTXN3
SPIN3,SPIN3,SPIN3,SPIN3
ASPN,ASPN,ASPN,ASPN
AVEN,AVEN,AVEN,AVEN
CIC,CIC,CIC,CIC
BTBD10,BTBD10,BTBD10,BTBD10
HMGCR,HMGCR,HMGCR,HMGCR
RBFOX1,RBFOX1,RBFOX1,RBFOX1
PRDM9,PRDM9,PRDM9,PRDM9
GRIN2A,GRIN2A,GRIN2A,GRIN2A
ZNF77,ZNF77,ZNF77,ZNF77
KLF6,KLF6,KLF6,KLF6
CREB3L2,CREB3L2,CREB3L2,CREB3L2
ISG15,ISG15,ISG15,ISG15
ZNF518A,ZNF518A,ZNF518A,ZNF518A
UCHL3,UCHL3,UCHL3,UCHL3
PIWIL2,PIWIL2,PIWIL2,PIWIL2
ATF3,ATF3,ATF3,ATF3
RAN,RAN,RAN,RAN
CFAP73,CFAP73,CFAP73,CFAP73
IL1RAPL2,IL1RAPL2,IL1RAPL2,IL1RAPL2
YBX3,YBX3,YBX3,YBX3
BAIAP2,BAIAP2,BAIAP2,BAIAP2
NTRK2,NTRK2,NTRK2,NTRK2
NAV3,NAV3,NAV3,NAV3
ZFHX2,ZFHX2,ZFHX2,ZFHX2
ARHGAP39,ARHGAP39,ARHGAP39,ARHGAP39
ZFP36L2,ZFP36L2,ZFP36L2,ZFP36L2
PAX9,PAX9,PAX9,PAX9
H2AFZ,H2AFZ,H2AFZ,H2AFZ
PAX6,PAX6,PAX6,PAX6
ZFP36L1,ZFP36L1,ZFP36L1,ZFP36L1
RRAS2,RRAS2,RRAS2,RRAS2
STUM,STUM,STUM,STUM
CIT,CIT,CIT,CIT
CCND2-AS1,CCND2-AS1,CCND2-AS1,CCND2-AS1
TTC39A,TTC39A,TTC39A,TTC39A
ZNF496,ZNF496,ZNF496,ZNF496
EXT1,EXT1,EXT1,EXT1
MAL,MAL,MAL,MAL
APLF,APLF,APLF,APLF
PTPRN,PTPRN,PTPRN,PTPRN
MOB4,MOB4,MOB4,MOB4
VWC2,VWC2,VWC2,VWC2
ZBTB16,ZBTB16,ZBTB16,ZBTB16
INSM1,INSM1,INSM1,INSM1
GBX1,GBX1,GBX1,GBX1
C8orf34-AS1,C8orf34-AS1,C8orf34-AS1,C8orf34-AS1
TDO2,TDO2,TDO2,TDO2
POTEI,POTEI,POTEI,POTEI
ARHGAP11B,ARHGAP11B,ARHGAP11B,ARHGAP11B
ZNF630,ZNF630,ZNF630,ZNF630
FSTL5,FSTL5,FSTL5,FSTL5
ZPBP,ZPBP,ZPBP,ZPBP
MAP3K14,MAP3K14,MAP3K14,MAP3K14
ZNF134,ZNF134,ZNF134,ZNF134
EOGT,EOGT,EOGT,EOGT
SPRED2,SPRED2,SPRED2,SPRED2
FAM117A,FAM117A,FAM117A,FAM117A
HECA,,HECA,HECA
S100A10,,S100A10,S100A10
ARMCX4,,ARMCX4,ARMCX4
FAM184A,,FAM184A,FAM184A
FOXF1,,FOXF1,FOXF1
THSD7A,,THSD7A,THSD7A
CLVS2,,CLVS2,CLVS2
TUBB6,,TUBB6,TUBB6
MCMDC2,,MCMDC2,MCMDC2
SSTR2,,SSTR2,SSTR2
HK2,,HK2,HK2
BIN1,,BIN1,BIN1
B3GALT5,,B3GALT5,B3GALT5
PRKAR1A,,PRKAR1A,PRKAR1A
RTN4,,RTN4,RTN4
AKAP7,,AKAP7,AKAP7
HMGXB4,,HMGXB4,HMGXB4
HSF2,,HSF2,HSF2
ERI1,,ERI1,ERI1
DTWD2,,DTWD2,DTWD2
RELB,,RELB,RELB
UBTF,,UBTF,UBTF
UBE3D,,UBE3D,UBE3D
TRPM3,,TRPM3,TRPM3
ZNF43,,ZNF43,ZNF43
NEK10,,NEK10,NEK10
LINC01136,,LINC01136,LINC01136
GLI4,,GLI4,GLI4
GXYLT2,,GXYLT2,GXYLT2
CA8,,CA8,CA8
ARRDC3-AS1,,ARRDC3-AS1,ARRDC3-AS1
ETV4,,ETV4,ETV4
PEX7,,PEX7,PEX7
HRH1,,HRH1,HRH1
PVT1,,PVT1,PVT1
E4F1,,E4F1,E4F1
SP7,,SP7,SP7
STXBP4,,STXBP4,STXBP4
IL1RAP,,IL1RAP,IL1RAP
FBXO34,,FBXO34,FBXO34
NINJ2,,NINJ2,NINJ2
ZNF85,,ZNF85,ZNF85
NT5DC1,,NT5DC1,NT5DC1
DDX60,,DDX60,DDX60
GPR63,,GPR63,GPR63
CCDC171,,CCDC171,CCDC171
SHROOM4,,SHROOM4,SHROOM4
TPTE2,,TPTE2,TPTE2
RUBCN,,RUBCN,RUBCN
IQUB,,IQUB,IQUB
MAEL,,MAEL,MAEL
ZFPM1,,ZFPM1,ZFPM1
CDH4,,CDH4,CDH4
SLC35G2,,SLC35G2,SLC35G2
SLC2A3,,SLC2A3,SLC2A3
KIAA1549,,KIAA1549,KIAA1549
MYB,,MYB,MYB
FUT10,,FUT10,FUT10
RTN3,,RTN3,RTN3
PCDH7,,PCDH7,PCDH7
SIK3,,SIK3,SIK3
PPEF1,,PPEF1,PPEF1
TCP11,,TCP11,TCP11
GPC6,,GPC6,GPC6
ASH2L,,ASH2L,ASH2L
ANK2,,ANK2,ANK2
CRTC2,,CRTC2,CRTC2
ROR1,,ROR1,ROR1
ZNF227,,ZNF227,ZNF227
DCX,,DCX,DCX
POLE4,,POLE4,POLE4
E2F4,,E2F4,E2F4
ZNF460,,ZNF460,ZNF460
ZNF215,,ZNF215,ZNF215
RASGEF1B,,RASGEF1B,RASGEF1B
DHRS12,,DHRS12,DHRS12
CX3CR1,,CX3CR1,CX3CR1
NHSL2,,NHSL2,NHSL2
GNAL,,GNAL,GNAL
DLX6-AS1,,DLX6-AS1,DLX6-AS1
RTP4,,RTP4,RTP4
SLA,,SLA,SLA
SULF1,,SULF1,SULF1
SPP1,,SPP1,SPP1
CABLES1,,CABLES1,CABLES1
SLC2A9,,SLC2A9,SLC2A9
TRAF7,,TRAF7,TRAF7
CAPN14,,CAPN14,CAPN14
NOS1AP,,NOS1AP,NOS1AP
ZNF107,,ZNF107,ZNF107
LINC01237,,LINC01237,LINC01237
NEGR1,,NEGR1,NEGR1
CEBPA,,CEBPA,CEBPA
PAX7,,PAX7,PAX7
ADRA1B,,ADRA1B,ADRA1B
NR5A2,,NR5A2,NR5A2
SCN2A,,SCN2A,SCN2A
SYNPR,,SYNPR,SYNPR
CCND2,,CCND2,CCND2
ZBTB21,,ZBTB21,ZBTB21
CLIC4,,CLIC4,CLIC4
RBPMS,,RBPMS,RBPMS
IL12RB2,,IL12RB2,IL12RB2
ABCB1,,ABCB1,ABCB1
NXPE2,,NXPE2,NXPE2
RTN4RL1,,RTN4RL1,RTN4RL1
CD200,,CD200,CD200
SPESP1,,SPESP1,SPESP1
PFKP,,PFKP,PFKP
STK33,,STK33,STK33
ANXA2,,ANXA2,ANXA2
SPAG17,,SPAG17,SPAG17
NEFM,,NEFM,NEFM
GMNN,,GMNN,GMNN
OTX1,,OTX1,OTX1
GPC4,,GPC4,GPC4
MARCH3,,MARCH3,MARCH3
BRK1,,BRK1,BRK1
MTSS1,,MTSS1,MTSS1
EMP1,,EMP1,EMP1
CPQ,,CPQ,CPQ
C1D,,C1D,C1D
PLOD2,,PLOD2,PLOD2
TAF6,,TAF6,TAF6
IGFBP7,,IGFBP7,IGFBP7
RPS6KA5,,RPS6KA5,RPS6KA5
PMVK,,PMVK,PMVK
SQSTM1,,SQSTM1,SQSTM1
ZNF837,,ZNF837,ZNF837
CELF5,,CELF5,CELF5
CPED1,,CPED1,CPED1
PLSCR2,,PLSCR2,PLSCR2
PTPRJ,,PTPRJ,PTPRJ
STPG2,,STPG2,STPG2
ZNF736,,ZNF736,ZNF736
PIK3R1,,PIK3R1,PIK3R1
C9orf72,,C9orf72,C9orf72
TBP,,TBP,TBP
ARID5A,,ARID5A,ARID5A
ZNF394,,ZNF394,ZNF394
FOSL2,,FOSL2,FOSL2
LINC00649,,LINC00649,LINC00649
NCAM2,,NCAM2,NCAM2
GABBR2,,GABBR2,GABBR2
NYAP2,,NYAP2,NYAP2
ZNF10,,ZNF10,ZNF10
AKR1A1,,AKR1A1,AKR1A1
AMPD3,,AMPD3,AMPD3
CBFA2T2,,CBFA2T2,CBFA2T2
C6,,C6,C6
NOC2L,,NOC2L,NOC2L
MYO5A,,MYO5A,MYO5A
GLCE,,GLCE,GLCE
FAM217A,,FAM217A,FAM217A
DNAJC6,,DNAJC6,DNAJC6
SNRPN,,SNRPN,SNRPN
ASTN1,,ASTN1,ASTN1
ACO1,,ACO1,ACO1
AQP4,,AQP4,AQP4
FRS2,,FRS2,FRS2
RMI1,,RMI1,RMI1
ARNT,,ARNT,ARNT
DGKD,,DGKD,DGKD
GTF2IRD1,,GTF2IRD1,GTF2IRD1
ZNF577,,ZNF577,ZNF577
CTBP2,,CTBP2,CTBP2
LINC00303,,LINC00303,LINC00303
AHRR,,AHRR,AHRR
DIDO1,,DIDO1,DIDO1
ZNF777,,ZNF777,ZNF777
GBE1,,GBE1,GBE1
NIPAL2,,NIPAL2,NIPAL2
SLC39A8,,SLC39A8,SLC39A8
MAP4K2,,MAP4K2,MAP4K2
CBLN4,,CBLN4,CBLN4
ZNF668,,ZNF668,ZNF668
GAD2,,GAD2,GAD2
SOBP,,,SOBP
CAPS2,,,CAPS2
ZNF461,,,ZNF461
PPP1R3C,,,PPP1R3C
SYNJ2,,,SYNJ2
