_BACKGROUND,5p,10p,15p
RTKN,RTKN,RTKN,RTKN
ARHGAP8,ARHGAP8,ARHGAP8,ARHGAP8
ZIC4,ZIC4,ZIC4,ZIC4
RPH3AL,RPH3AL,RPH3AL,RPH3AL
CDK18,CDK18,CDK18,CDK18
IGFBP5,IGFBP5,IGFBP5,IGFBP5
CPLX2,CPLX2,CPLX2,CPLX2
RGCC,RGCC,RGCC,RGCC
TMEM123,TMEM123,TMEM123,TMEM123
TNRC6C-AS1,TNRC6C-AS1,TNRC6C-AS1,TNRC6C-AS1
ZNF696,ZNF696,ZNF696,ZNF696
NKX6-2,NKX6-2,NKX6-2,NKX6-2
POU3F2,POU3F2,POU3F2,POU3F2
HHIP,HHIP,HHIP,HHIP
FOLH1,FOLH1,FOLH1,FOLH1
IL13,IL13,IL13,IL13
ZNF175,ZNF175,ZNF175,ZNF175
ZNF787,ZNF787,ZNF787,ZNF787
GPR37,GPR37,GPR37,GPR37
SLCO1A2,SLCO1A2,SLCO1A2,SLCO1A2
TARID,TARID,TARID,TARID
PSG11,PSG11,PSG11,PSG11
ARL6IP5,ARL6IP5,ARL6IP5,ARL6IP5
UBXN1,UBXN1,UBXN1,UBXN1
MET,MET,MET,MET
RNF152,RNF152,RNF152,RNF152
SSTR1,SSTR1,SSTR1,SSTR1
NR2F6,NR2F6,NR2F6,NR2F6
RELN,RELN,RELN,RELN
BICC1,BICC1,BICC1,BICC1
H3F3A,H3F3A,H3F3A,H3F3A
HIC1,HIC1,HIC1,HIC1
COL4A5,COL4A5,COL4A5,COL4A5
GABRD,GABRD,GABRD,GABRD
TCEAL2,TCEAL2,TCEAL2,TCEAL2
MAP1LC3B2,MAP1LC3B2,MAP1LC3B2,MAP1LC3B2
KLKB1,KLKB1,KLKB1,KLKB1
RACK1,RACK1,RACK1,RACK1
PCDH10,PCDH10,PCDH10,PCDH10
FOXN2,FOXN2,FOXN2,FOXN2
LINC00840,LINC00840,LINC00840,LINC00840
PTMA,PTMA,PTMA,PTMA
NACAD,NACAD,NACAD,NACAD
PDE4B,PDE4B,PDE4B,PDE4B
ZNF257,ZNF257,ZNF257,ZNF257
FAM151A,FAM151A,FAM151A,FAM151A
L3MBTL4,L3MBTL4,L3MBTL4,L3MBTL4
BTBD16,BTBD16,BTBD16,BTBD16
YOD1,YOD1,YOD1,YOD1
SLC6A4,SLC6A4,SLC6A4,SLC6A4
MOV10L1,MOV10L1,MOV10L1,MOV10L1
ABCA1,ABCA1,ABCA1,ABCA1
ZNF19,ZNF19,ZNF19,ZNF19
LMO3,LMO3,LMO3,LMO3
CKB,CKB,CKB,CKB
DCDC2C,DCDC2C,DCDC2C,DCDC2C
YY2,YY2,YY2,YY2
EIF1,EIF1,EIF1,EIF1
CXADR,CXADR,CXADR,CXADR
DBP,DBP,DBP,DBP
OSTM1,OSTM1,OSTM1,OSTM1
ZNF213,ZNF213,ZNF213,ZNF213
LINC01443,LINC01443,LINC01443,LINC01443
FSTL5,FSTL5,FSTL5,FSTL5
ZNF792,ZNF792,ZNF792,ZNF792
ZNF770,ZNF770,ZNF770,ZNF770
RXRG,RXRG,RXRG,RXRG
HOXD1,HOXD1,HOXD1,HOXD1
THSD7B,THSD7B,THSD7B,THSD7B
SLC39A12,SLC39A12,SLC39A12,SLC39A12
CALCR,CALCR,CALCR,CALCR
FAM189A2,FAM189A2,FAM189A2,FAM189A2
TCEAL6,TCEAL6,TCEAL6,TCEAL6
GRIK2,GRIK2,GRIK2,GRIK2
UNC5D,UNC5D,UNC5D,UNC5D
FOSL2,FOSL2,FOSL2,FOSL2
COL25A1,COL25A1,COL25A1,COL25A1
ZBTB8B,ZBTB8B,ZBTB8B,ZBTB8B
CST3,CST3,CST3,CST3
ZBTB7A,ZBTB7A,ZBTB7A,ZBTB7A
AFF2,AFF2,AFF2,AFF2
MMEL1,MMEL1,MMEL1,MMEL1
DPY19L2,DPY19L2,DPY19L2,DPY19L2
ARHGAP42,ARHGAP42,ARHGAP42,ARHGAP42
NIPAL2,NIPAL2,NIPAL2,NIPAL2
PTPRO,PTPRO,PTPRO,PTPRO
ADRA1A,ADRA1A,ADRA1A,ADRA1A
LINC01197,LINC01197,LINC01197,LINC01197
MAP1A,MAP1A,MAP1A,MAP1A
BCOR,BCOR,BCOR,BCOR
MCTP1,MCTP1,MCTP1,MCTP1
