_BACKGROUND,5p,10p,15p
FTL,FTL,FTL,FTL
MAP1LC3A,MAP1LC3A,MAP1LC3A,MAP1LC3A
EEF1G,EEF1G,EEF1G,EEF1G
HSP90AB1,HSP90AB1,HSP90AB1,HSP90AB1
RAB3A,RAB3A,RAB3A,RAB3A
RAN,RAN,RAN,RAN
NDFIP2,NDFIP2,NDFIP2,NDFIP2
NEFL,NEFL,NEFL,NEFL
CKB,CKB,CKB,CKB
MIF,MIF,MIF,MIF
CALM1,CALM1,CALM1,CALM1
EIF1,EIF1,EIF1,EIF1
GRM3,GRM3,GRM3,GRM3
UBB,UBB,UBB,UBB
SEMA5B,SEMA5B,SEMA5B,SEMA5B
PARD6G,PARD6G,PARD6G,PARD6G
DTD1,DTD1,DTD1,DTD1
H3F3B,H3F3B,H3F3B,H3F3B
SRP14,SRP14,SRP14,SRP14
ZFPM2,ZFPM2,ZFPM2,ZFPM2
RGCC,RGCC,RGCC,RGCC
DPYD,DPYD,DPYD,DPYD
TAF9,TAF9,TAF9,TAF9
PLXDC2,PLXDC2,PLXDC2,PLXDC2
CPLX2,CPLX2,CPLX2,CPLX2
THY1,THY1,THY1,THY1
CDH18,CDH18,CDH18,CDH18
PCDH11X,PCDH11X,PCDH11X,PCDH11X
GABRA1,GABRA1,GABRA1,GABRA1
RPS7,RPS7,RPS7,RPS7
ATP2B4,ATP2B4,ATP2B4,ATP2B4
POU3F2,POU3F2,POU3F2,POU3F2
ZBTB14,ZBTB14,ZBTB14,ZBTB14
FMNL3,FMNL3,FMNL3,FMNL3
FGD6,FGD6,FGD6,FGD6
BMPER,BMPER,BMPER,BMPER
ZNF239,ZNF239,ZNF239,ZNF239
ZNF211,ZNF211,ZNF211,ZNF211
CPLX1,CPLX1,CPLX1,CPLX1
TMEM100,TMEM100,TMEM100,TMEM100
ARHGAP10,ARHGAP10,ARHGAP10,ARHGAP10
TNR,TNR,TNR,TNR
B4GAT1,B4GAT1,B4GAT1,B4GAT1
BEX1,BEX1,BEX1,BEX1
CCDC126,CCDC126,CCDC126,CCDC126
MMP25,MMP25,MMP25,MMP25
MTF1,MTF1,MTF1,MTF1
DSCAM,DSCAM,DSCAM,DSCAM
ZNF629,ZNF629,ZNF629,ZNF629
FAM86B1,FAM86B1,FAM86B1,FAM86B1
ATXN7L3B,ATXN7L3B,ATXN7L3B,ATXN7L3B
RIT2,RIT2,RIT2,RIT2
DDAH1,DDAH1,DDAH1,DDAH1
CPD,CPD,CPD,CPD
LMO4,LMO4,LMO4,LMO4
RSPO3,RSPO3,RSPO3,RSPO3
PDE4B,PDE4B,PDE4B,PDE4B
JAM3,JAM3,JAM3,JAM3
CACNA2D3,CACNA2D3,CACNA2D3,CACNA2D3
ZNF831,ZNF831,ZNF831,ZNF831
H1FX,H1FX,H1FX,H1FX
HMG20B,HMG20B,HMG20B,HMG20B
TGIF1,TGIF1,TGIF1,TGIF1
BLM,BLM,BLM,BLM
PRNP,PRNP,PRNP,PRNP
VEZF1,VEZF1,VEZF1,VEZF1
RPH3A,RPH3A,RPH3A,RPH3A
LANCL1,LANCL1,LANCL1,LANCL1
SPATS2L,SPATS2L,SPATS2L,SPATS2L
EIF4EBP2,EIF4EBP2,EIF4EBP2,EIF4EBP2
ARL4C,ARL4C,ARL4C,ARL4C
PLCB4,PLCB4,PLCB4,PLCB4
TINF2,TINF2,TINF2,TINF2
PEX11G,PEX11G,PEX11G,PEX11G
LNX1,LNX1,LNX1,LNX1
TAF1A,TAF1A,TAF1A,TAF1A
DBP,DBP,DBP,DBP
ETS2,ETS2,ETS2,ETS2
ATP8A1,ATP8A1,ATP8A1,ATP8A1
CPED1,CPED1,CPED1,CPED1
RAB22A,RAB22A,RAB22A,RAB22A
RFTN1,RFTN1,RFTN1,RFTN1
NFIX,NFIX,NFIX,NFIX
FAM124A,FAM124A,FAM124A,FAM124A
ELK4,ELK4,ELK4,ELK4
STMN1,STMN1,STMN1,STMN1
FOXJ2,FOXJ2,FOXJ2,FOXJ2
KIAA1211L,KIAA1211L,KIAA1211L,KIAA1211L
SATB1-AS1,SATB1-AS1,SATB1-AS1,SATB1-AS1
TACR1,TACR1,TACR1,TACR1
JADE3,JADE3,JADE3,JADE3
ZFYVE16,ZFYVE16,ZFYVE16,ZFYVE16
TRPM3,TRPM3,TRPM3,TRPM3
ZDHHC23,ZDHHC23,ZDHHC23,ZDHHC23
B3GLCT,B3GLCT,B3GLCT,B3GLCT
CALY,CALY,CALY,CALY
GFI1B,GFI1B,GFI1B,GFI1B
MAN1A1,MAN1A1,MAN1A1,MAN1A1
RPL8,RPL8,RPL8,RPL8
PAMR1,PAMR1,PAMR1,PAMR1
ZNF827,ZNF827,ZNF827,ZNF827
EPB41L2,,EPB41L2,EPB41L2
MMP16,,MMP16,MMP16
SCGB1A1,,SCGB1A1,SCGB1A1
PDE1A,,PDE1A,PDE1A
TRPC3,,TRPC3,TRPC3
KLHL1,,KLHL1,KLHL1
RCBTB2,,RCBTB2,RCBTB2
CLDN11,,CLDN11,CLDN11
GPM6B,,GPM6B,GPM6B
FOXK2,,FOXK2,FOXK2
MCPH1,,MCPH1,MCPH1
MAP1A,,MAP1A,MAP1A
RPL35,,RPL35,RPL35
KLRB1,,KLRB1,KLRB1
DLG1,,DLG1,DLG1
TTC9B,,TTC9B,TTC9B
HSP90AA1,,HSP90AA1,HSP90AA1
STARD13,,STARD13,STARD13
SULF1,,SULF1,SULF1
SEC14L5,,SEC14L5,SEC14L5
GREM2,,GREM2,GREM2
TPI1,,TPI1,TPI1
PCDH15,,PCDH15,PCDH15
TBC1D4,,TBC1D4,TBC1D4
SNCA,,SNCA,SNCA
MARCKS,,MARCKS,MARCKS
SMARCA2,,SMARCA2,SMARCA2
NTNG1,,NTNG1,NTNG1
TMEM240,,TMEM240,TMEM240
GPR158,,GPR158,GPR158
RPP25,,RPP25,RPP25
ZBED5,,ZBED5,ZBED5
PVALB,,PVALB,PVALB
SLIT3,,SLIT3,SLIT3
