_BACKGROUND,5p,10p,15p
ADAMTS3,ADAMTS3,ADAMTS3,ADAMTS3
IL1B,IL1B,IL1B,IL1B
CHSY3,CHSY3,CHSY3,CHSY3
NF1,NF1,NF1,NF1
CDH10,CDH10,CDH10,CDH10
DOCK4,DOCK4,DOCK4,DOCK4
RIMS1,RIMS1,RIMS1,RIMS1
NCALD,NCALD,NCALD,NCALD
CNR1,CNR1,CNR1,CNR1
SLC35F1,SLC35F1,SLC35F1,SLC35F1
RGS7,RGS7,RGS7,RGS7
ZNF385B,ZNF385B,ZNF385B,ZNF385B
MLLT10,MLLT10,MLLT10,MLLT10
PPFIA2,PPFIA2,PPFIA2,PPFIA2
ZNF480,ZNF480,ZNF480,ZNF480
VIPR2,VIPR2,VIPR2,VIPR2
ZNF518A,ZNF518A,ZNF518A,ZNF518A
SNCA,SNCA,SNCA,SNCA
PKNOX2,PKNOX2,PKNOX2,PKNOX2
NFATC3,NFATC3,NFATC3,NFATC3
FUT8,FUT8,FUT8,FUT8
AMOTL1,AMOTL1,AMOTL1,AMOTL1
RGS12,RGS12,RGS12,RGS12
AMZ1,AMZ1,AMZ1,AMZ1
PXYLP1,PXYLP1,PXYLP1,PXYLP1
PTPRT,PTPRT,PTPRT,PTPRT
OLFM2,OLFM2,OLFM2,OLFM2
SHB,SHB,SHB,SHB
HSPG2,HSPG2,HSPG2,HSPG2
MYOM2,MYOM2,MYOM2,MYOM2
KLHL1,KLHL1,KLHL1,KLHL1
NTNG2,NTNG2,NTNG2,NTNG2
PDE4C,PDE4C,PDE4C,PDE4C
GLP2R,GLP2R,GLP2R,GLP2R
PTPRS,PTPRS,PTPRS,PTPRS
GALNTL6,GALNTL6,GALNTL6,GALNTL6
PAMR1,PAMR1,PAMR1,PAMR1
GRM3,GRM3,GRM3,GRM3
ATP7B,ATP7B,ATP7B,ATP7B
SLC38A8,SLC38A8,SLC38A8,SLC38A8
RBFOX1,RBFOX1,RBFOX1,RBFOX1
PPP4R4,PPP4R4,PPP4R4,PPP4R4
COL4A2,COL4A2,COL4A2,COL4A2
SMYD1,SMYD1,SMYD1,SMYD1
CELF2,CELF2,CELF2,CELF2
SORBS2,SORBS2,SORBS2,SORBS2
COL23A1,COL23A1,COL23A1,COL23A1
CRLF1,CRLF1,CRLF1,CRLF1
CADM1,CADM1,CADM1,CADM1
MXI1,MXI1,MXI1,MXI1
EFNA5,EFNA5,EFNA5,EFNA5
RAPGEF5,RAPGEF5,RAPGEF5,RAPGEF5
GRIN2B,GRIN2B,GRIN2B,GRIN2B
ZDHHC14,ZDHHC14,ZDHHC14,ZDHHC14
CDH22,CDH22,CDH22,CDH22
KCNH1,KCNH1,KCNH1,KCNH1
ASXL3,ASXL3,ASXL3,ASXL3
ZFPM2,ZFPM2,ZFPM2,ZFPM2
KCNB2,KCNB2,KCNB2,KCNB2
LRRFIP1,LRRFIP1,LRRFIP1,LRRFIP1
KMT2A,KMT2A,KMT2A,KMT2A
SLC12A8,SLC12A8,SLC12A8,SLC12A8
GABRG3,GABRG3,GABRG3,GABRG3
STXBP5-AS1,STXBP5-AS1,STXBP5-AS1,STXBP5-AS1
HIVEP2,HIVEP2,HIVEP2,HIVEP2
KCNC2,KCNC2,KCNC2,KCNC2
PKNOX1,PKNOX1,PKNOX1,PKNOX1
ELMO1,ELMO1,ELMO1,ELMO1
GPBP1L1,GPBP1L1,GPBP1L1,GPBP1L1
ZNF644,ZNF644,ZNF644,ZNF644
MYEF2,MYEF2,MYEF2,MYEF2
DHRS3,DHRS3,DHRS3,DHRS3
AUTS2,AUTS2,AUTS2,AUTS2
MARCH1,MARCH1,MARCH1,MARCH1
GUCY1A2,GUCY1A2,GUCY1A2,GUCY1A2
NR2C2,NR2C2,NR2C2,NR2C2
ZNF34,ZNF34,ZNF34,ZNF34
SETBP1,SETBP1,SETBP1,SETBP1
FOXJ3,FOXJ3,FOXJ3,FOXJ3
NLK,NLK,NLK,NLK
JAZF1,JAZF1,JAZF1,JAZF1
NRF1,NRF1,NRF1,NRF1
FOXP2,FOXP2,FOXP2,FOXP2
TPPP,TPPP,TPPP,TPPP
SCMH1,SCMH1,SCMH1,SCMH1
CADM2,CADM2,CADM2,CADM2
KCNQ3,KCNQ3,KCNQ3,KCNQ3
NFAT5,NFAT5,NFAT5,NFAT5
PINX1,PINX1,PINX1,PINX1
CCDC85A,CCDC85A,CCDC85A,CCDC85A
SPATS2,SPATS2,SPATS2,SPATS2
ZBTB6,ZBTB6,ZBTB6,ZBTB6
BRINP1,BRINP1,BRINP1,BRINP1
ZNF280D,ZNF280D,ZNF280D,ZNF280D
STAU2,STAU2,STAU2,STAU2
ZSWIM6,ZSWIM6,ZSWIM6,ZSWIM6
ST6GAL2,ST6GAL2,ST6GAL2,ST6GAL2
SLC44A1,SLC44A1,SLC44A1,SLC44A1
KDM2A,KDM2A,KDM2A,KDM2A
IL1RAPL2,,IL1RAPL2,IL1RAPL2
AFF4,,AFF4,AFF4
SP4,,SP4,SP4
GABRA1,,GABRA1,GABRA1
