_BACKGROUND,5p,10p,15p
LCOR,LCOR,LCOR,LCOR
PLEKHA5,PLEKHA5,PLEKHA5,PLEKHA5
CEP112,CEP112,CEP112,CEP112
HIVEP2,HIVEP2,HIVEP2,HIVEP2
SATB2,SATB2,SATB2,SATB2
IGF1R,IGF1R,IGF1R,IGF1R
HDAC9,HDAC9,HDAC9,HDAC9
FAM13A,FAM13A,FAM13A,FAM13A
MEST,MEST,MEST,MEST
KIAA1211L,KIAA1211L,KIAA1211L,KIAA1211L
MN1,MN1,MN1,MN1
NTRK3,NTRK3,NTRK3,NTRK3
GRIA4,GRIA4,GRIA4,GRIA4
ATP8A1,ATP8A1,ATP8A1,ATP8A1
SLC8A3,SLC8A3,SLC8A3,SLC8A3
ZBTB7C,ZBTB7C,ZBTB7C,ZBTB7C
CACNA1D,CACNA1D,CACNA1D,CACNA1D
EPHB2,EPHB2,EPHB2,EPHB2
ADAMTS3,ADAMTS3,ADAMTS3,ADAMTS3
STXBP6,STXBP6,STXBP6,STXBP6
ICA1L,ICA1L,ICA1L,ICA1L
EP300,EP300,EP300,EP300
EPHX4,EPHX4,EPHX4,EPHX4
DIDO1,DIDO1,DIDO1,DIDO1
NFIB,NFIB,NFIB,NFIB
NFIX,NFIX,NFIX,NFIX
LINGO2,LINGO2,LINGO2,LINGO2
PHF21A,PHF21A,PHF21A,PHF21A
CDK19,CDK19,CDK19,CDK19
ZXDC,ZXDC,ZXDC,ZXDC
EGLN3,EGLN3,EGLN3,EGLN3
PTPN13,PTPN13,PTPN13,PTPN13
KDM4C,KDM4C,KDM4C,KDM4C
JDP2,JDP2,JDP2,JDP2
ZBTB16,ZBTB16,ZBTB16,ZBTB16
IPO7,IPO7,IPO7,IPO7
NETO1,NETO1,NETO1,NETO1
KMT2A,KMT2A,KMT2A,KMT2A
USP43,USP43,USP43,USP43
PDE4B,PDE4B,PDE4B,PDE4B
NEDD4,NEDD4,NEDD4,NEDD4
ROBO2,ROBO2,ROBO2,ROBO2
NECTIN3,NECTIN3,NECTIN3,NECTIN3
OPN3,OPN3,OPN3,OPN3
OTUD4,OTUD4,OTUD4,OTUD4
LITAF,LITAF,LITAF,LITAF
ANKRD50,ANKRD50,ANKRD50,ANKRD50
JARID2,JARID2,JARID2,JARID2
TPST2,TPST2,TPST2,TPST2
CAMK2D,CAMK2D,CAMK2D,CAMK2D
MARK1,MARK1,MARK1,MARK1
KCNN2,KCNN2,KCNN2,KCNN2
GPR176,GPR176,GPR176,GPR176
ELOVL2,ELOVL2,ELOVL2,ELOVL2
DTNA,DTNA,DTNA,DTNA
KIAA1217,KIAA1217,KIAA1217,KIAA1217
PTPRK,PTPRK,PTPRK,PTPRK
ROBO1,ROBO1,ROBO1,ROBO1
KCNMA1,KCNMA1,KCNMA1,KCNMA1
PIK3C3,PIK3C3,PIK3C3,PIK3C3
MAML3,MAML3,MAML3,MAML3
KCNK2,KCNK2,KCNK2,KCNK2
CADM2,CADM2,CADM2,CADM2
LINC00472,LINC00472,LINC00472,LINC00472
ADGRL3,ADGRL3,ADGRL3,ADGRL3
MYO1B,MYO1B,MYO1B,MYO1B
PLCB4,PLCB4,PLCB4,PLCB4
ACTN2,ACTN2,ACTN2,ACTN2
CDH11,CDH11,CDH11,CDH11
PCSK2,PCSK2,PCSK2,PCSK2
PLPPR1,PLPPR1,PLPPR1,PLPPR1
EPHA6,EPHA6,EPHA6,EPHA6
ZSWIM6,ZSWIM6,ZSWIM6,ZSWIM6
KAT7,KAT7,KAT7,KAT7
CPEB2,CPEB2,CPEB2,CPEB2
PDE4D,PDE4D,PDE4D,PDE4D
KCNIP4,KCNIP4,KCNIP4,KCNIP4
ESRRG,ESRRG,ESRRG,ESRRG
CRIM1,CRIM1,CRIM1,CRIM1
ZDHHC23,ZDHHC23,ZDHHC23,ZDHHC23
CTNND2,CTNND2,CTNND2,CTNND2
SNCAIP,SNCAIP,SNCAIP,SNCAIP
ADD3-AS1,ADD3-AS1,ADD3-AS1,ADD3-AS1
EXTL3,EXTL3,EXTL3,EXTL3
FOXK1,FOXK1,FOXK1,FOXK1
FOXN3,FOXN3,FOXN3,FOXN3
STAU2,STAU2,STAU2,STAU2
CDH8,CDH8,CDH8,CDH8
C1orf21,C1orf21,C1orf21,C1orf21
SIK2,SIK2,SIK2,SIK2
SEMA6D,SEMA6D,SEMA6D,SEMA6D
FHL1,FHL1,FHL1,FHL1
NTN4,NTN4,NTN4,NTN4
AP1S2,AP1S2,AP1S2,AP1S2
CLOCK,CLOCK,CLOCK,CLOCK
KANK1,KANK1,KANK1,KANK1
PTPDC1,PTPDC1,PTPDC1,PTPDC1
PDZRN3,PDZRN3,PDZRN3,PDZRN3
CECR2,CECR2,CECR2,CECR2
HNRNPH3,HNRNPH3,HNRNPH3,HNRNPH3
USP45,USP45,USP45,USP45
THUMPD3-AS1,THUMPD3-AS1,THUMPD3-AS1,THUMPD3-AS1
EGFR,EGFR,EGFR,EGFR
PREX2,PREX2,PREX2,PREX2
SLC7A14,SLC7A14,SLC7A14,SLC7A14
ST6GAL2,ST6GAL2,ST6GAL2,ST6GAL2
LINC-PINT,LINC-PINT,LINC-PINT,LINC-PINT
LMNB1,LMNB1,LMNB1,LMNB1
PRICKLE1,PRICKLE1,PRICKLE1,PRICKLE1
ZNF701,ZNF701,ZNF701,ZNF701
DIAPH1,DIAPH1,DIAPH1,DIAPH1
CDK14,CDK14,CDK14,CDK14
SLC4A8,SLC4A8,SLC4A8,SLC4A8
SH3RF1,SH3RF1,SH3RF1,SH3RF1
CTNNA2,CTNNA2,CTNNA2,CTNNA2
HOPX,HOPX,HOPX,HOPX
NR3C1,NR3C1,NR3C1,NR3C1
TMEM267,TMEM267,TMEM267,TMEM267
PRR16,,PRR16,PRR16
LCORL,,LCORL,LCORL
MAPK4,,MAPK4,MAPK4
ZNF239,,ZNF239,ZNF239
TSHZ1,,TSHZ1,TSHZ1
NCOR1,,NCOR1,NCOR1
ZNF692,,ZNF692,ZNF692
ABL1,,ABL1,ABL1
SHC3,,SHC3,SHC3
FRMD5,,FRMD5,FRMD5
HERC3,,HERC3,HERC3
NPAS3,,NPAS3,NPAS3
FAM110B,,FAM110B,FAM110B
BMPER,,BMPER,BMPER
GRID2,,GRID2,GRID2
KCTD8,,KCTD8,KCTD8
GALNT14,,GALNT14,GALNT14
RAI1,,RAI1,RAI1
ZNF207,,ZNF207,ZNF207
SNAP25-AS1,,SNAP25-AS1,SNAP25-AS1
APP,,APP,APP
LIFR,,LIFR,LIFR
ETV6,,ETV6,ETV6
ONECUT2,,ONECUT2,ONECUT2
SLC6A11,,SLC6A11,SLC6A11
RFX3,,RFX3,RFX3
CHRDL1,,CHRDL1,CHRDL1
MYRIP,,MYRIP,MYRIP
OLFM3,,OLFM3,OLFM3
FIP1L1,,FIP1L1,FIP1L1
RASSF3,,RASSF3,RASSF3
PLCL2,,PLCL2,PLCL2
GRIN3A,,GRIN3A,GRIN3A
EPS8,,EPS8,EPS8
ARNT2,,ARNT2,ARNT2
RIMKLB,,RIMKLB,RIMKLB
ERC2,,ERC2,ERC2
LRRC3B,,LRRC3B,LRRC3B
UBE2E3,,UBE2E3,UBE2E3
NAP1L1,,NAP1L1,NAP1L1
AK5,,AK5,AK5
KATNAL1,,KATNAL1,KATNAL1
PATJ,,PATJ,PATJ
BACH2,,BACH2,BACH2
DMD,,DMD,DMD
KCND2,,KCND2,KCND2
CHRM2,,CHRM2,CHRM2
SLIT3,,SLIT3,SLIT3
EPHA4,,EPHA4,EPHA4
RCC2,,RCC2,RCC2
SETBP1,,SETBP1,SETBP1
TGFBR3,,TGFBR3,TGFBR3
LYPD6,,LYPD6,LYPD6
ATRNL1,,ATRNL1,ATRNL1
CACNA1I,,CACNA1I,CACNA1I
INTS6,,INTS6,INTS6
ZNF804A,,ZNF804A,ZNF804A
TIAM2,,TIAM2,TIAM2
DOK6,,DOK6,DOK6
PLS3,,PLS3,PLS3
CDH4,,CDH4,CDH4
GTF2I,,GTF2I,GTF2I
TMEM132D,,TMEM132D,TMEM132D
GALNTL6,,GALNTL6,GALNTL6
NR6A1,,NR6A1,NR6A1
MAN1A1,,MAN1A1,MAN1A1
P4HA1,,P4HA1,P4HA1
NABP1,,NABP1,NABP1
ELF2,,ELF2,ELF2
FOXO1,,FOXO1,FOXO1
BRINP2,,BRINP2,BRINP2
LRRC8C,,LRRC8C,LRRC8C
PIK3R1,,PIK3R1,PIK3R1
NTNG2,,NTNG2,NTNG2
SGPP2,,SGPP2,SGPP2
ZNF711,,ZNF711,ZNF711
ASXL3,,ASXL3,ASXL3
PPFIA2,,PPFIA2,PPFIA2
FNDC3B,,FNDC3B,FNDC3B
FAM160A1,,FAM160A1,FAM160A1
DNAJB6,,DNAJB6,DNAJB6
CDKN2B-AS1,,CDKN2B-AS1,CDKN2B-AS1
GPR63,,GPR63,GPR63
MEIS2,,MEIS2,MEIS2
CCNI,,CCNI,CCNI
CNR1,,CNR1,CNR1
MIR4500HG,,MIR4500HG,MIR4500HG
DPYSL3,,DPYSL3,DPYSL3
JAZF1,,JAZF1,JAZF1
PBX1,,PBX1,PBX1
MIPOL1,,MIPOL1,MIPOL1
KCTD1,,KCTD1,KCTD1
BRIP1,,BRIP1,BRIP1
EPB41L3,,EPB41L3,EPB41L3
PTCHD1,,PTCHD1,PTCHD1
PLAG1,,PLAG1,PLAG1
CNKSR2,,CNKSR2,CNKSR2
DACH2,,DACH2,DACH2
TRHDE-AS1,,TRHDE-AS1,TRHDE-AS1
ZNF385B,,ZNF385B,ZNF385B
ANKRD6,,ANKRD6,ANKRD6
TMEM132E,,TMEM132E,TMEM132E
ATP2B4,,ATP2B4,ATP2B4
HBP1,,HBP1,HBP1
LINC01301,,LINC01301,LINC01301
TFAP4,,TFAP4,TFAP4
LAMC1,,LAMC1,LAMC1
CNTLN,,CNTLN,CNTLN
ELOVL6,,ELOVL6,ELOVL6
PLD5,,PLD5,PLD5
IRS1,,IRS1,IRS1
TEAD1,,TEAD1,TEAD1
FAT1,,FAT1,FAT1
SNAP25,,SNAP25,SNAP25
SAMD4A,,SAMD4A,SAMD4A
RGS6,,RGS6,RGS6
LRRC8B,,LRRC8B,LRRC8B
SFMBT2,,SFMBT2,SFMBT2
DCLK1,,DCLK1,DCLK1
LINC01619,,,LINC01619
ANXA11,,,ANXA11
NWD2,,,NWD2
WASF1,,,WASF1
NLGN4Y,,,NLGN4Y
ECE1,,,ECE1
ENAH,,,ENAH
ZNF462,,,ZNF462
MAST3,,,MAST3
ITGB8,,,ITGB8
ZBTB25,,,ZBTB25
NOS1AP,,,NOS1AP
CACNA2D1,,,CACNA2D1
RYR2,,,RYR2
SLC12A2,,,SLC12A2
DNAH7,,,DNAH7
AFF4,,,AFF4
DLGAP2,,,DLGAP2
RELN,,,RELN
MSI2,,,MSI2
