_BACKGROUND,5p,10p,15p
DDX60L,DDX60L,DDX60L,DDX60L
MUCL1,MUCL1,MUCL1,MUCL1
CERS2,CERS2,CERS2,CERS2
HTR7,HTR7,HTR7,HTR7
ZNF396,ZNF396,ZNF396,ZNF396
DTNBP1,DTNBP1,DTNBP1,DTNBP1
SP3,SP3,SP3,SP3
GLT6D1,GLT6D1,GLT6D1,GLT6D1
GAD2,GAD2,GAD2,GAD2
ZNF519,ZNF519,ZNF519,ZNF519
FGF10-AS1,FGF10-AS1,FGF10-AS1,FGF10-AS1
ZNF709,ZNF709,ZNF709,ZNF709
ZNF263,ZNF263,ZNF263,ZNF263
ZNF444,ZNF444,ZNF444,ZNF444
GATAD1,GATAD1,GATAD1,GATAD1
RGN,RGN,RGN,RGN
ZNF766,ZNF766,ZNF766,ZNF766
MAX,MAX,MAX,MAX
CREB3L2,CREB3L2,CREB3L2,CREB3L2
EEF1D,EEF1D,EEF1D,EEF1D
ZNF69,ZNF69,ZNF69,ZNF69
ASPSCR1,ASPSCR1,ASPSCR1,ASPSCR1
ZNF3,ZNF3,ZNF3,ZNF3
SGK1,SGK1,SGK1,SGK1
ABL1,ABL1,ABL1,ABL1
ZNF623,ZNF623,ZNF623,ZNF623
ZNF251,ZNF251,ZNF251,ZNF251
ZNF91,ZNF91,ZNF91,ZNF91
QPCT,QPCT,QPCT,QPCT
IKZF4,IKZF4,IKZF4,IKZF4
ZNF264,ZNF264,ZNF264,ZNF264
ZNF586,ZNF586,ZNF586,ZNF586
THOC3,THOC3,THOC3,THOC3
ART3,ART3,ART3,ART3
ZNF224,ZNF224,ZNF224,ZNF224
ZNF611,ZNF611,ZNF611,ZNF611
ZKSCAN1,ZKSCAN1,ZKSCAN1,ZKSCAN1
PAX8,PAX8,PAX8,PAX8
KMT2B,KMT2B,KMT2B,KMT2B
ZNF175,ZNF175,ZNF175,ZNF175
ZNF286A,ZNF286A,ZNF286A,ZNF286A
ZNF420,ZNF420,ZNF420,ZNF420
IKBIP,IKBIP,IKBIP,IKBIP
STAT1,STAT1,STAT1,STAT1
ZNF461,ZNF461,ZNF461,ZNF461
NUP107,NUP107,NUP107,NUP107
ZNF821,ZNF821,ZNF821,ZNF821
DR1,DR1,DR1,DR1
ZFP14,ZFP14,ZFP14,ZFP14
PHTF1,PHTF1,PHTF1,PHTF1
ZNF558,ZNF558,ZNF558,ZNF558
ZNF605,ZNF605,ZNF605,ZNF605
ZNF37A,ZNF37A,ZNF37A,ZNF37A
ZNF398,ZNF398,ZNF398,ZNF398
ZNF804A,ZNF804A,ZNF804A,ZNF804A
ZNF234,ZNF234,ZNF234,ZNF234
