_BACKGROUND,5p,10p,15p
POU3F2,POU3F2,POU3F2,POU3F2
GLIS1,GLIS1,GLIS1,GLIS1
ARX,ARX,ARX,ARX
KAZN,KAZN,KAZN,KAZN
NFE2L1,NFE2L1,NFE2L1,NFE2L1
GAD2,GAD2,GAD2,GAD2
DLX6-AS1,DLX6-AS1,DLX6-AS1,DLX6-AS1
PRDM1,PRDM1,PRDM1,PRDM1
TBX1,TBX1,TBX1,TBX1
PTGFRN,PTGFRN,PTGFRN,PTGFRN
PDGFRA,PDGFRA,PDGFRA,PDGFRA
ADAD2,ADAD2,ADAD2,ADAD2
SLC24A3,SLC24A3,SLC24A3,SLC24A3
ZNF547,ZNF547,ZNF547,ZNF547
IDI2-AS1,IDI2-AS1,IDI2-AS1,IDI2-AS1
PURA,PURA,PURA,PURA
ZNF672,ZNF672,ZNF672,ZNF672
NRG1,NRG1,NRG1,NRG1
ANO4,ANO4,ANO4,ANO4
CPLX1,CPLX1,CPLX1,CPLX1
MYO16,MYO16,MYO16,MYO16
CAPNS1,CAPNS1,CAPNS1,CAPNS1
AP1S1,AP1S1,AP1S1,AP1S1
ANXA11,ANXA11,ANXA11,ANXA11
CTBP1,CTBP1,CTBP1,CTBP1
DMRTA2,DMRTA2,DMRTA2,DMRTA2
MAFG,MAFG,MAFG,MAFG
TSC22D4,TSC22D4,TSC22D4,TSC22D4
ZFHX2,ZFHX2,ZFHX2,ZFHX2
SPAG7,SPAG7,SPAG7,SPAG7
SRF,SRF,SRF,SRF
CREB3L1,CREB3L1,CREB3L1,CREB3L1
VCAN,VCAN,VCAN,VCAN
SOX6,SOX6,SOX6,SOX6
RAB6B,RAB6B,RAB6B,RAB6B
LARP1,LARP1,LARP1,LARP1
SSBP3,SSBP3,SSBP3,SSBP3
C19orf25,C19orf25,C19orf25,C19orf25
ARID3A,ARID3A,ARID3A,ARID3A
TAC1,TAC1,TAC1,TAC1
MTRNR2L10,MTRNR2L10,MTRNR2L10,MTRNR2L10
EYA1,EYA1,EYA1,EYA1
NECTIN1,NECTIN1,NECTIN1,NECTIN1
YPEL3,YPEL3,YPEL3,YPEL3
SMAD7,SMAD7,SMAD7,SMAD7
TIMP2,TIMP2,TIMP2,TIMP2
HMGB3,HMGB3,HMGB3,HMGB3
NCOR2,NCOR2,NCOR2,NCOR2
MYO5B,MYO5B,MYO5B,MYO5B
HLA-A,HLA-A,HLA-A,HLA-A
SYT12,SYT12,SYT12,SYT12
TMSB4X,TMSB4X,TMSB4X,TMSB4X
DPF3,DPF3,DPF3,DPF3
