_BACKGROUND,5p,10p,15p
SOX5,SOX5,SOX5,SOX5
STAU2,STAU2,STAU2,STAU2
NAP1L1,NAP1L1,NAP1L1,NAP1L1
NCOR1,NCOR1,NCOR1,NCOR1
SMAD2,SMAD2,SMAD2,SMAD2
FOXJ3,FOXJ3,FOXJ3,FOXJ3
AKAP13,AKAP13,AKAP13,AKAP13
LCOR,LCOR,LCOR,LCOR
MGA,MGA,MGA,MGA
NCOA2,NCOA2,NCOA2,NCOA2
STAT5B,STAT5B,STAT5B,STAT5B
RAD21,RAD21,RAD21,RAD21
DACH1,DACH1,DACH1,DACH1
ZNF644,ZNF644,ZNF644,ZNF644
HMBOX1,HMBOX1,HMBOX1,HMBOX1
RORB,RORB,RORB,RORB
TBL1XR1,TBL1XR1,TBL1XR1,TBL1XR1
FOXP1,FOXP1,FOXP1,FOXP1
FOXP2,FOXP2,FOXP2,FOXP2
KLF12,KLF12,KLF12,KLF12
RBMS1,RBMS1,RBMS1,RBMS1
ZNF532,ZNF532,ZNF532,ZNF532
TFDP2,TFDP2,TFDP2,TFDP2
ESRRG,ESRRG,ESRRG,ESRRG
NEK7,NEK7,NEK7,NEK7
PCDH17,PCDH17,PCDH17,PCDH17
ELF2,ELF2,ELF2,ELF2
VEZF1,VEZF1,VEZF1,VEZF1
ZNF704,ZNF704,ZNF704,ZNF704
NR1D2,NR1D2,NR1D2,NR1D2
RORA,RORA,RORA,RORA
YWHAZ,YWHAZ,YWHAZ,YWHAZ
HDAC2,HDAC2,HDAC2,HDAC2
CTNNB1,CTNNB1,CTNNB1,CTNNB1
NR6A1,NR6A1,NR6A1,NR6A1
ELOVL7,ELOVL7,ELOVL7,ELOVL7
MCOLN3,MCOLN3,MCOLN3,MCOLN3
MAN1A1,MAN1A1,MAN1A1,MAN1A1
PRKAA2,PRKAA2,PRKAA2,PRKAA2
GTF2I,GTF2I,GTF2I,GTF2I
NFYB,NFYB,NFYB,NFYB
ADNP,ADNP,ADNP,ADNP
CLOCK,CLOCK,CLOCK,CLOCK
FAM126A,FAM126A,FAM126A,FAM126A
TEAD1,TEAD1,TEAD1,TEAD1
MEF2A,MEF2A,MEF2A,MEF2A
YY1,YY1,YY1,YY1
NCALD,NCALD,NCALD,NCALD
HP1BP3,HP1BP3,HP1BP3,HP1BP3
RNF182,RNF182,RNF182,RNF182
TCF4,TCF4,TCF4,TCF4
TSC22D2,TSC22D2,TSC22D2,TSC22D2
RUFY3,RUFY3,RUFY3,RUFY3
BBX,BBX,BBX,BBX
ZNF652,ZNF652,ZNF652,ZNF652
SETBP1,SETBP1,SETBP1,SETBP1
UGP2,UGP2,UGP2,UGP2
SMAD4,SMAD4,SMAD4,SMAD4
ZNF717,ZNF717,ZNF717,ZNF717
NFYC,NFYC,NFYC,NFYC
ARNTL,ARNTL,ARNTL,ARNTL
POU2F1,,POU2F1,POU2F1
ESR2,,ESR2,ESR2
ZNF33A,,ZNF33A,ZNF33A
ZNF438,,ZNF438,ZNF438
NFE2L2,,NFE2L2,NFE2L2
ATF7,,ATF7,ATF7
IRF2,,IRF2,IRF2
NR3C1,,NR3C1,NR3C1
ZNF148,,ZNF148,ZNF148
ZHX1,,ZHX1,ZHX1
ZNF664,,ZNF664,ZNF664
ARNT2,,ARNT2,ARNT2
PHF21A,,PHF21A,PHF21A
RCBTB2,,RCBTB2,RCBTB2
HNRNPH3,,HNRNPH3,HNRNPH3
UBE2K,,UBE2K,UBE2K
CPEB2,,CPEB2,CPEB2
SMAD5,,SMAD5,SMAD5
INPP4B,,INPP4B,INPP4B
EFNA5,,EFNA5,EFNA5
OTUD4,,OTUD4,OTUD4
ZNF607,,ZNF607,ZNF607
PELI2,,PELI2,PELI2
MLLT10,,MLLT10,MLLT10
PTPN14,,PTPN14,PTPN14
NCOA3,,NCOA3,NCOA3
MYEF2,,MYEF2,MYEF2
REL,,REL,REL
PHF12,,PHF12,PHF12
CHD1,,CHD1,CHD1
PLAG1,,PLAG1,PLAG1
ZBTB20,,ZBTB20,ZBTB20
TLE1,,TLE1,TLE1
ELAVL2,,ELAVL2,ELAVL2
CCDC178,,CCDC178,CCDC178
TMEFF2,,TMEFF2,TMEFF2
FER,,FER,FER
OPRK1,,OPRK1,OPRK1
SUPT3H,,SUPT3H,SUPT3H
AFF1,,AFF1,AFF1
EZH2,,EZH2,EZH2
PTPRM,,PTPRM,PTPRM
KANSL1,,KANSL1,KANSL1
HTR2C,,HTR2C,HTR2C
CDH2,,CDH2,CDH2
FOXN3,,FOXN3,FOXN3
PEG3,,PEG3,PEG3
EFNB2,,EFNB2,EFNB2
SNX9,,SNX9,SNX9
ADGRL3,,ADGRL3,ADGRL3
SYBU,,SYBU,SYBU
BMPR1A,,BMPR1A,BMPR1A
ADNP2,,ADNP2,ADNP2
CHD7,,CHD7,CHD7
ARID5B,,ARID5B,ARID5B
NFIB,,NFIB,NFIB
PLEKHA2,,PLEKHA2,PLEKHA2
CDYL2,,CDYL2,CDYL2
CAMK2D,,CAMK2D,CAMK2D
GRID2,,GRID2,GRID2
ZFY,,ZFY,ZFY
MITF,,,MITF
UBP1,,,UBP1
SCN9A,,,SCN9A
AFF4,,,AFF4
TAPT1-AS1,,,TAPT1-AS1
MEIS2,,,MEIS2
THOC2,,,THOC2
KHDRBS3,,,KHDRBS3
ZNF732,,,ZNF732
GREB1L,,,GREB1L
ZFP90,,,ZFP90
TBC1D1,,,TBC1D1
ROBO2,,,ROBO2
RFX3,,,RFX3
MIR124-2HG,,,MIR124-2HG
TRPS1,,,TRPS1
NRF1,,,NRF1
ADARB1,,,ADARB1
KMT2A,,,KMT2A
SIK3,,,SIK3
AK5,,,AK5
HCN1,,,HCN1
ARHGAP12,,,ARHGAP12
SPAG1,,,SPAG1
RNF217,,,RNF217
SERTAD4,,,SERTAD4
CTNNA2,,,CTNNA2
NETO1,,,NETO1
DGKH,,,DGKH
TCF7,,,TCF7
ZEB1,,,ZEB1
ZFHX2,,,ZFHX2
DPYD,,,DPYD
DOCK10,,,DOCK10
CSMD3,,,CSMD3
SMAD1,,,SMAD1
