,Cell Type,Fold,AUPRC,Validation AUPRC
0,astro,0,0.8712037906415964,0.8702363622355067
1,astro,1,0.8526482991274019,0.9238014183865869
2,astro,2,0.8954551806288447,0.8244365941264048
3,astro,3,0.8691097508565581,0.910980866917685
4,astro,4,0.8784876132106866,0.8374630338441054
5,endo,0,0.7381713221058579,0.4015084497782154
6,endo,1,0.6637123027787662,0.7022112908967475
7,endo,2,0.6862434822034317,0.6952443627111499
8,endo,3,0.7099759093924699,0.6616592036476291
9,endo,4,0.6103121745087002,0.6386554817942436
10,excitatory,0,0.7384992499072554,0.4840347482497072
11,excitatory,1,0.7127586216637285,0.6245231630114483
12,excitatory,2,0.6532034434369018,0.6263596389188333
13,excitatory,3,0.6855491295207206,0.6712884364943541
14,excitatory,4,0.6351789643465361,0.6816584537425929
15,inhibitory,0,0.7822993747847383,0.7379672208365224
16,inhibitory,1,0.8198681894125605,0.6852232082892836
17,inhibitory,2,0.8252741797538691,0.6985860454627827
18,inhibitory,3,0.8117154990713437,0.7522790050824189
19,inhibitory,4,0.7372967046691234,0.7626955129130968
20,micro,0,0.698288507897256,0.711022183229788
21,micro,1,0.7077486545163517,0.6326901504066046
22,micro,2,0.7250599240406668,0.7226190937076943
23,micro,3,0.7146105099582901,0.5953608208139322
24,micro,4,0.6898138645522208,0.7865978600129367
25,oligo,0,0.6220547329573425,0.6438157541541232
26,oligo,1,0.6585863582211036,0.6835016482127618
27,oligo,2,0.5621600732998242,0.5636042609099308
28,oligo,3,0.6074329075155478,0.5549875163966772
29,oligo,4,0.62896242211268,0.5529982750628866
30,opc,0,0.7527482101867145,0.6526346591627734
31,opc,1,0.6436682633071614,0.6470523770358803
32,opc,2,0.7510479975319432,0.7611535455920273
33,opc,3,0.7527314364060939,0.5793366714200807
34,opc,4,0.7459335614700711,0.704094220151575
35,vlmc,0,0.4803610647454998,0.42093786102570274
36,vlmc,1,0.4105606508453974,0.3744040425883015
37,vlmc,2,0.4303669232784567,0.37390509256170545
38,vlmc,3,0.49006991833263025,0.2900235141696708
39,vlmc,4,0.4447173751341902,0.4467840324159376
