_BACKGROUND,5p,10p,15p
TMEM132B,TMEM132B,TMEM132B,TMEM132B
FMN1,FMN1,FMN1,FMN1
ZNF385B,ZNF385B,ZNF385B,ZNF385B
CHSY3,CHSY3,CHSY3,CHSY3
TNR,TNR,TNR,TNR
FAT3,FAT3,FAT3,FAT3
ARHGAP26,ARHGAP26,ARHGAP26,ARHGAP26
RBFOX2,RBFOX2,RBFOX2,RBFOX2
RFX7,RFX7,RFX7,RFX7
DMD,DMD,DMD,DMD
ZNF280D,ZNF280D,ZNF280D,ZNF280D
PHACTR1,PHACTR1,PHACTR1,PHACTR1
ZEB1,ZEB1,ZEB1,ZEB1
MED12L,MED12L,MED12L,MED12L
FSTL4,FSTL4,FSTL4,FSTL4
MAN2A1,MAN2A1,MAN2A1,MAN2A1
KCNB2,KCNB2,KCNB2,KCNB2
ARHGAP20,ARHGAP20,ARHGAP20,ARHGAP20
MEF2C,MEF2C,MEF2C,MEF2C
NCAM2,NCAM2,NCAM2,NCAM2
MYRIP,MYRIP,MYRIP,MYRIP
PTPRG,PTPRG,PTPRG,PTPRG
OLFM3,OLFM3,OLFM3,OLFM3
FAM135B,FAM135B,FAM135B,FAM135B
DIAPH2,DIAPH2,DIAPH2,DIAPH2
GRM1,GRM1,GRM1,GRM1
TMEM117,TMEM117,TMEM117,TMEM117
GPBP1L1,GPBP1L1,GPBP1L1,GPBP1L1
SPATS2,SPATS2,SPATS2,SPATS2
CDH8,CDH8,CDH8,CDH8
RORA,RORA,RORA,RORA
CADPS2,CADPS2,CADPS2,CADPS2
KDM2A,KDM2A,KDM2A,KDM2A
NPAS2,NPAS2,NPAS2,NPAS2
MXD1,MXD1,MXD1,MXD1
DISC1,DISC1,DISC1,DISC1
ZNF800,ZNF800,ZNF800,ZNF800
CTNNA2,CTNNA2,CTNNA2,CTNNA2
ELAVL4,ELAVL4,ELAVL4,ELAVL4
GRM3,GRM3,GRM3,GRM3
BMPER,BMPER,BMPER,BMPER
MIR99AHG,MIR99AHG,MIR99AHG,MIR99AHG
TMEM150C,TMEM150C,TMEM150C,TMEM150C
FHL2,FHL2,FHL2,FHL2
NPAS3,NPAS3,NPAS3,NPAS3
PDE4B,PDE4B,PDE4B,PDE4B
SNTG1,SNTG1,SNTG1,SNTG1
NLGN1,NLGN1,NLGN1,NLGN1
MDGA2,MDGA2,MDGA2,MDGA2
TPK1,TPK1,TPK1,TPK1
MIOS,MIOS,MIOS,MIOS
ZBTB44,ZBTB44,ZBTB44,ZBTB44
PKNOX1,PKNOX1,PKNOX1,PKNOX1
CDYL2,CDYL2,CDYL2,CDYL2
PAG1,PAG1,PAG1,PAG1
AHDC1,AHDC1,AHDC1,AHDC1
KLHL32,KLHL32,KLHL32,KLHL32
ZNF704,ZNF704,ZNF704,ZNF704
ZEB2,ZEB2,ZEB2,ZEB2
KCNN2,KCNN2,KCNN2,KCNN2
HIVEP1,HIVEP1,HIVEP1,HIVEP1
