_BACKGROUND,5p,10p,15p
KCNB2,KCNB2,KCNB2,KCNB2
STXBP5-AS1,STXBP5-AS1,STXBP5-AS1,STXBP5-AS1
ANO10,ANO10,ANO10,ANO10
GRID2,GRID2,GRID2,GRID2
DPP10,DPP10,DPP10,DPP10
LRRFIP2,LRRFIP2,LRRFIP2,LRRFIP2
CHSY3,CHSY3,CHSY3,CHSY3
RORA,RORA,RORA,RORA
CTNND2,CTNND2,CTNND2,CTNND2
SATB2,SATB2,SATB2,SATB2
ESRRG,ESRRG,ESRRG,ESRRG
C5orf30,C5orf30,C5orf30,C5orf30
ZNF532,ZNF532,ZNF532,ZNF532
CLSTN2,CLSTN2,CLSTN2,CLSTN2
STAT5B,STAT5B,STAT5B,STAT5B
SLCO5A1,SLCO5A1,SLCO5A1,SLCO5A1
MARCH1,MARCH1,MARCH1,MARCH1
BVES,BVES,BVES,BVES
HGSNAT,HGSNAT,HGSNAT,HGSNAT
GMEB1,GMEB1,GMEB1,GMEB1
ZFP62,ZFP62,ZFP62,ZFP62
PHTF1,PHTF1,PHTF1,PHTF1
MIOS,MIOS,MIOS,MIOS
RAP1GDS1,RAP1GDS1,RAP1GDS1,RAP1GDS1
ARNTL,ARNTL,ARNTL,ARNTL
RASGEF1B,RASGEF1B,RASGEF1B,RASGEF1B
CCDC150,CCDC150,CCDC150,CCDC150
ZNF197,ZNF197,ZNF197,ZNF197
ASXL2,ASXL2,ASXL2,ASXL2
WWOX,WWOX,WWOX,WWOX
CBFA2T2,CBFA2T2,CBFA2T2,CBFA2T2
NRG1,NRG1,NRG1,NRG1
CD276,CD276,CD276,CD276
FOXO3,FOXO3,FOXO3,FOXO3
DLEU2,DLEU2,DLEU2,DLEU2
PKNOX2,PKNOX2,PKNOX2,PKNOX2
HDAC9,HDAC9,HDAC9,HDAC9
BTBD9,BTBD9,BTBD9,BTBD9
IGSF11,IGSF11,IGSF11,IGSF11
SGK1,SGK1,SGK1,SGK1
FSIP1,FSIP1,FSIP1,FSIP1
SLC1A2,SLC1A2,SLC1A2,SLC1A2
GHR,GHR,GHR,GHR
NCOA3,NCOA3,NCOA3,NCOA3
KIAA1211L,KIAA1211L,KIAA1211L,KIAA1211L
CSRNP2,CSRNP2,CSRNP2,CSRNP2
CREB1,CREB1,CREB1,CREB1
RSPO2,RSPO2,RSPO2,RSPO2
B3GLCT,B3GLCT,B3GLCT,B3GLCT
TMEM132D,TMEM132D,TMEM132D,TMEM132D
DISP1,DISP1,DISP1,DISP1
PDS5A,PDS5A,PDS5A,PDS5A
BCL11A,BCL11A,BCL11A,BCL11A
GRIK2,GRIK2,GRIK2,GRIK2
SORCS3,SORCS3,SORCS3,SORCS3
MEF2C,MEF2C,MEF2C,MEF2C
ZNF883,ZNF883,ZNF883,ZNF883
ZNF777,ZNF777,ZNF777,ZNF777
USP12,USP12,USP12,USP12
SCMH1,SCMH1,SCMH1,SCMH1
TCF4,TCF4,TCF4,TCF4
PDE8B,PDE8B,PDE8B,PDE8B
TNFRSF21,TNFRSF21,TNFRSF21,TNFRSF21
CARF,CARF,CARF,CARF
GMDS,GMDS,GMDS,GMDS
CNTN4,CNTN4,CNTN4,CNTN4
ZNF567,ZNF567,ZNF567,ZNF567
KIAA0513,KIAA0513,KIAA0513,KIAA0513
SPRY4,SPRY4,SPRY4,SPRY4
PLCL1,PLCL1,PLCL1,PLCL1
NR3C1,NR3C1,NR3C1,NR3C1
WLS,WLS,WLS,WLS
PDE4B,PDE4B,PDE4B,PDE4B
