_BACKGROUND,5p,10p,15p
BDNF,BDNF,BDNF,BDNF
DRD5,DRD5,DRD5,DRD5
CEBPB,CEBPB,CEBPB,CEBPB
ZNF18,ZNF18,ZNF18,ZNF18
HRH2,HRH2,HRH2,HRH2
BARX2,BARX2,BARX2,BARX2
TOX2,TOX2,TOX2,TOX2
MAN1A1,MAN1A1,MAN1A1,MAN1A1
SCX,SCX,SCX,SCX
GRIN2A,GRIN2A,GRIN2A,GRIN2A
PRDM12,PRDM12,PRDM12,PRDM12
BCL11A,BCL11A,BCL11A,BCL11A
ITGA9,ITGA9,ITGA9,ITGA9
PDE1C,PDE1C,PDE1C,PDE1C
CEMIP,CEMIP,CEMIP,CEMIP
VAX1,VAX1,VAX1,VAX1
AK5,AK5,AK5,AK5
CELF4,CELF4,CELF4,CELF4
CCNJL,CCNJL,CCNJL,CCNJL
SLC17A7,SLC17A7,SLC17A7,SLC17A7
CALN1,CALN1,CALN1,CALN1
ELL2,ELL2,ELL2,ELL2
HMG20B,HMG20B,HMG20B,HMG20B
LMO3,LMO3,LMO3,LMO3
NEUROD1,NEUROD1,NEUROD1,NEUROD1
HOXD1,HOXD1,HOXD1,HOXD1
FAM184B,FAM184B,FAM184B,FAM184B
BCL11B,BCL11B,BCL11B,BCL11B
S100A6,S100A6,S100A6,S100A6
DCDC2,DCDC2,DCDC2,DCDC2
CREB3,CREB3,CREB3,CREB3
SPATA22,SPATA22,SPATA22,SPATA22
ARNT2,ARNT2,ARNT2,ARNT2
DPYD,DPYD,DPYD,DPYD
PTPRD,PTPRD,PTPRD,PTPRD
PDE4B,PDE4B,PDE4B,PDE4B
ECM1,ECM1,ECM1,ECM1
NEGR1,NEGR1,NEGR1,NEGR1
KLF10,KLF10,KLF10,KLF10
PIK3C3,PIK3C3,PIK3C3,PIK3C3
IRF6,IRF6,IRF6,IRF6
MAML3,MAML3,MAML3,MAML3
NETO2,NETO2,NETO2,NETO2
ZC3H12C,ZC3H12C,ZC3H12C,ZC3H12C
ZEB1,ZEB1,ZEB1,ZEB1
ZKSCAN4,ZKSCAN4,ZKSCAN4,ZKSCAN4
PDE11A,PDE11A,PDE11A,PDE11A
ZNF521,ZNF521,ZNF521,ZNF521
ZFP90,ZFP90,ZFP90,ZFP90
SMC3,SMC3,SMC3,SMC3
ANXA11,ANXA11,ANXA11,ANXA11
NDST3,NDST3,NDST3,NDST3
RELN,RELN,RELN,RELN
SLIT3,SLIT3,SLIT3,SLIT3
MAST2,MAST2,MAST2,MAST2
CDH7,CDH7,CDH7,CDH7
SLC24A4,SLC24A4,SLC24A4,SLC24A4
SEMA6A,SEMA6A,SEMA6A,SEMA6A
THSD7A,THSD7A,THSD7A,THSD7A
SOX6,SOX6,SOX6,SOX6
PTPRZ1,PTPRZ1,PTPRZ1,PTPRZ1
TOX,TOX,TOX,TOX
PHKA1,PHKA1,PHKA1,PHKA1
RND3,RND3,RND3,RND3
GABRB2,GABRB2,GABRB2,GABRB2
FNDC3A,FNDC3A,FNDC3A,FNDC3A
ANKFN1,ANKFN1,ANKFN1,ANKFN1
SMAD9,SMAD9,SMAD9,SMAD9
SNCA,SNCA,SNCA,SNCA
AFF1,AFF1,AFF1,AFF1
VWA2,VWA2,VWA2,VWA2
PLPPR1,PLPPR1,PLPPR1,PLPPR1
ELAVL2,ELAVL2,ELAVL2,ELAVL2
DGKG,DGKG,DGKG,DGKG
CNTN5,CNTN5,CNTN5,CNTN5
ARHGEF28,ARHGEF28,ARHGEF28,ARHGEF28
MOB3B,MOB3B,MOB3B,MOB3B
CEP112,CEP112,CEP112,CEP112
MARK1,MARK1,MARK1,MARK1
SCARA5,SCARA5,SCARA5,SCARA5
ZNF160,ZNF160,ZNF160,ZNF160
LRRN1,LRRN1,LRRN1,LRRN1
HIVEP1,HIVEP1,HIVEP1,HIVEP1
LHX2,LHX2,LHX2,LHX2
PCDH9,PCDH9,PCDH9,PCDH9
ZNF284,ZNF284,ZNF284,ZNF284
SLC35F3,,SLC35F3,SLC35F3
FOXN2,,FOXN2,FOXN2
SATB2,,SATB2,SATB2
MPPED2,,MPPED2,MPPED2
TGFB2,,TGFB2,TGFB2
FSTL5,,FSTL5,FSTL5
KLF12,,KLF12,KLF12
CRYBG3,,CRYBG3,CRYBG3
NCALD,,NCALD,NCALD
GUCY1A2,,GUCY1A2,GUCY1A2
BICC1,,BICC1,BICC1
SRGN,,SRGN,SRGN
BOLL,,BOLL,BOLL
TMEM196,,TMEM196,TMEM196
SIK2,,SIK2,SIK2
KLHL29,,KLHL29,KLHL29
FHL2,,FHL2,FHL2
SRGAP1,,SRGAP1,SRGAP1
RSPO3,,RSPO3,RSPO3
ZNF83,,ZNF83,ZNF83
SPSB4,,SPSB4,SPSB4
BCL6,,BCL6,BCL6
KATNAL1,,KATNAL1,KATNAL1
BACH2,,BACH2,BACH2
ELAVL4,,ELAVL4,ELAVL4
TMTC2,,TMTC2,TMTC2
FAM3C,,FAM3C,FAM3C
MASP1,,MASP1,MASP1
HMGCR,,HMGCR,HMGCR
SEL1L3,,SEL1L3,SEL1L3
ALDH1A2,,ALDH1A2,ALDH1A2
CAMK2D,,CAMK2D,CAMK2D
LINGO1-AS1,,LINGO1-AS1,LINGO1-AS1
ZNF592,,ZNF592,ZNF592
SSBP2,,SSBP2,SSBP2
STAT4,,STAT4,STAT4
ZCCHC2,,ZCCHC2,ZCCHC2
CDH12,,CDH12,CDH12
BMP1,,BMP1,BMP1
RAPGEF5,,RAPGEF5,RAPGEF5
ATG10,,ATG10,ATG10
SH3RF1,,SH3RF1,SH3RF1
KIAA0319,,KIAA0319,KIAA0319
PARD6G,,PARD6G,PARD6G
PRICKLE1,,PRICKLE1,PRICKLE1
GNG4,,GNG4,GNG4
NPNT,,NPNT,NPNT
ANKRD50,,ANKRD50,ANKRD50
SLC7A14,,SLC7A14,SLC7A14
LRRC8C,,LRRC8C,LRRC8C
NR3C1,,NR3C1,NR3C1
LAYN,,LAYN,LAYN
GABPB1,,GABPB1,GABPB1
STXBP5-AS1,,STXBP5-AS1,STXBP5-AS1
MYH9,,MYH9,MYH9
GRM8,,GRM8,GRM8
DUSP16,,DUSP16,DUSP16
EPB41L4A,,EPB41L4A,EPB41L4A
GTF2I,,GTF2I,GTF2I
PAM,,PAM,PAM
SFMBT2,,SFMBT2,SFMBT2
IL1RAPL2,,IL1RAPL2,IL1RAPL2
TRPC7,,TRPC7,TRPC7
CHL1,,CHL1,CHL1
BACH1,,BACH1,BACH1
RALYL,,RALYL,RALYL
MAGI2,,MAGI2,MAGI2
NTNG1,,NTNG1,NTNG1
TMEM117,,TMEM117,TMEM117
OTOF,,OTOF,OTOF
CXADR,,CXADR,CXADR
ZNF280D,,ZNF280D,ZNF280D
PCSK5,,PCSK5,PCSK5
STT3B,,STT3B,STT3B
SYDE2,,SYDE2,SYDE2
PPP1R9A,,PPP1R9A,PPP1R9A
B3GLCT,,B3GLCT,B3GLCT
PITPNC1,,PITPNC1,PITPNC1
NTM,,NTM,NTM
SGCZ,,SGCZ,SGCZ
ZNF285,,ZNF285,ZNF285
POU6F1,,POU6F1,POU6F1
SCRN1,,SCRN1,SCRN1
MAP3K1,,MAP3K1,MAP3K1
THRB,,THRB,THRB
ADCY2,,ADCY2,ADCY2
TRHDE,,,TRHDE
KIF13B,,,KIF13B
EZH2,,,EZH2
GABRA2,,,GABRA2
LIMS1,,,LIMS1
CACNA2D1,,,CACNA2D1
LINC01138,,,LINC01138
MKX,,,MKX
CTCF,,,CTCF
KCNJ6,,,KCNJ6
FAM153B,,,FAM153B
TRHDE-AS1,,,TRHDE-AS1
ZNF804B,,,ZNF804B
SLC27A2,,,SLC27A2
SNTG2,,,SNTG2
NOS1AP,,,NOS1AP
AMOTL1,,,AMOTL1
JAZF1,,,JAZF1
ZNF385B,,,ZNF385B
NFAT5,,,NFAT5
ZDHHC5,,,ZDHHC5
ANO10,,,ANO10
APOBEC4,,,APOBEC4
TAPT1-AS1,,,TAPT1-AS1
LHX9,,,LHX9
RBPJ,,,RBPJ
SGMS2,,,SGMS2
ZNF19,,,ZNF19
NMU,,,NMU
PLCB4,,,PLCB4
H2AFY2,,,H2AFY2
KDM4C,,,KDM4C
GNB4,,,GNB4
GALNTL6,,,GALNTL6
DRD2,,,DRD2
KIAA1549,,,KIAA1549
HS3ST1,,,HS3ST1
FRMD6,,,FRMD6
RXRA,,,RXRA
AHCTF1,,,AHCTF1
PRDM5,,,PRDM5
SPARCL1,,,SPARCL1
ZNF644,,,ZNF644
YWHAZ,,,YWHAZ
SULF2,,,SULF2
CDK6,,,CDK6
PCDH10,,,PCDH10
STON1-GTF2A1L,,,STON1-GTF2A1L
ESR2,,,ESR2
CBX8,,,CBX8
SNTG1,,,SNTG1
SMAD4,,,SMAD4
MGA,,,MGA
KIRREL3,,,KIRREL3
SETD7,,,SETD7
NR1D1,,,NR1D1
ETV5,,,ETV5
RASSF8,,,RASSF8
CHD1,,,CHD1
CFAP161,,,CFAP161
MYO6,,,MYO6
ZSWIM6,,,ZSWIM6
CCDC125,,,CCDC125
BBX,,,BBX
ERC2,,,ERC2
FOXP1,,,FOXP1
RTN4,,,RTN4
RAB31,,,RAB31
FAM184A,,,FAM184A
PHLDB2,,,PHLDB2
LINC00884,,,LINC00884
SP4,,,SP4
RUFY3,,,RUFY3
GATA3,,,GATA3
LINC00886,,,LINC00886
JAZF1-AS1,,,JAZF1-AS1
CTNNB1,,,CTNNB1
STAU2,,,STAU2
ZBTB25,,,ZBTB25
CREB1,,,CREB1
LINC01006,,,LINC01006
